,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,28.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,28.84,,,,,1,,,,28.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,36.31,,,,,,,,,,,,,,,,,,,,,,,1,36.31,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,59.81,,,,,,,,,1,,,,59.81,,,,,,,1,59.81,,,,,,,,,,,,,,,2,119.62,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,2,178.25,,,,,1,89.13,,,1,89.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,154.80,,,,,1,77.40,1,77.40,,,,,,,1,77.40,,,,,,,2,154.80,1,77.40,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,82.99,,,1,82.99,2,165.98,4,,,,331.95,,,2,165.98,,,,,,,1,82.99,,,1,82.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,135.69,3,,,,203.53,2,135.69,3,203.53,1,67.84,3,203.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,189.57,,,,,1,94.79,2,,,,189.57,2,189.57,2,189.57,,,1,94.79,1,94.79,,,,,,,,,,,1,94.79,,,,,1,94.79,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,2,346.62,,,1,173.31,,,,,1,173.31,1,173.31,1,173.31,,,2,346.62,1,173.31,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,361.01,1,361.01,,,,,,,1,361.01,,,,,,,,,2,722.02,,,1,361.01,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.37,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,23.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,26.04,,,,,,,,,1,,,,26.04,,,,,,,,,,,,,,,,,,,,,,,,,1,26.04,1,26.04,,,,,,,,,,,,,,,,
,,,,40~44,1,34.45,,,,,,,,,1,,,,34.45,,,1,34.45,,,,,,,1,34.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,50.20,,,1,50.20,,,,,,,,,,,,,,,,,,,,,,1,50.20,1,50.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,184.33,1,92.17,,,,,,,2,,,,184.33,,,1,92.17,1,92.17,,,,,,,1,92.17,,,1,92.17,,,,,,,1,92.17,,,,,,,,,,,,,,,,,,
,,,,55~59,1,76.45,,,,,,,,,1,,,,76.45,1,76.45,2,152.91,1,76.45,1,76.45,1,76.45,,,,,1,76.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,84.32,,,,,2,,,,168.63,1,84.32,1,84.32,,,,,1,84.32,,,,,,,,,,,,,,,1,84.32,,,1,84.32,,,,,,,,,,,,,,
,,,,65~69,1,68.82,,,1,68.82,,,1,68.82,2,,,,137.65,1,68.82,3,206.47,,,,,1,68.82,,,,,,,,,1,68.82,,,,,,,,,1,68.82,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,5,,,,442.48,2,176.99,4,353.98,,,1,88.50,1,88.50,,,,,2,176.99,,,,,,,2,176.99,,,,,1,88.50,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,171.82,,,3,,,,515.46,,,1,171.82,1,171.82,1,171.82,,,,,,,,,,,,,,,,,,,,,1,171.82,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,689.66,,,2,689.66,,,3,1034.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,1183.43,1,591.72,1,591.72,,,,,,,,,,,,,,,,,,,,,,,,,2,1183.43,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,27.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,31.61,1,,,,31.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,23.66,,,1,23.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,24.69,,,,,,,,,,1,24.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,31.98,,,,,,,,,,,,,,3,95.94,,,,,,,,,,,,,,,,,1,31.98,,,,,,,1,31.98,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,45.17,,,,,,,,1,45.17,,,,,,,1,45.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,86.58,,,,,,,,,,,,,,1,86.58,1,86.58,1,86.58,,,1,86.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,154.32,,,1,77.16,,,,,,,,,,3,231.48,,,2,154.32,,,1,77.16,,,,,,,,,,,,,,,,,,,,,1,77.16,1,77.16,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,5,423.01,,,4,338.41,,,1,84.60,,,,,,,,,1,84.60,,,,,,,,,,,,,1,84.60,,,,,,,,,,
,,,,65~69,,,,,,,2,144.51,,,,,,,,2,144.51,3,216.76,6,433.53,1,72.25,1,72.25,,,,,,,,,,,,,,,,,,,,,1,72.25,5,361.27,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,84.60,2,169.20,3,253.81,,,2,169.20,1,84.60,,,,,1,84.60,2,169.20,,,,,1,84.60,,,3,253.81,,,5,423.01,,,,,,,,,,
,,,,75~79,,,1,156.99,,,,,1,156.99,,,,,,1,156.99,1,156.99,1,156.99,,,2,313.97,,,,,1,156.99,,,1,156.99,,,1,156.99,,,,,,,,,3,470.96,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,355.87,1,355.87,4,1423.49,,,,,,,,,,,,,,,1,355.87,,,,,,,,,,,1,355.87,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,2,1098.90,,,2,1098.90,,,,,,,,,2,1098.90,1,549.45,,,,,,,,,,,1,549.45,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,1,28.49,,,,,,,,1,28.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,30.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.25,,,,,,,,,,
,,,,30~34,,,1,24.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.07,,,,,,,,,1,24.07,1,24.07,,,,,,,,,,
,,,,35~39,2,47.11,,,1,23.56,,,1,23.56,,,,,,,,,,1,23.56,,,,,,,,,,,,,,,,,1,23.56,,,,,,,1,23.56,,,,,,,,,,,,
,,,,40~44,,,1,29.28,,,,,,,1,,,,29.28,,,,,,,,,,,,,,,,,1,29.28,,,,,,,,,,,,,,,2,58.57,,,,,,,,,,
,,,,45~49,3,124.17,,,,,,,,,3,,,,124.17,,,,,2,82.78,1,41.39,,,,,1,41.39,,,,,1,41.39,1,41.39,,,,,,,,,,,1,41.39,,,,,,,,,,
,,,,50~54,1,77.28,1,77.28,,,,,,,1,,,,77.28,,,,,,,1,77.28,,,,,,,,,,,,,1,77.28,,,,,1,77.28,,,,,,,,,,,,,,,,
,,,,55~59,1,77.10,,,,,,,,,1,,,,77.10,,,,,,,,,,,1,77.10,,,,,,,,,,,,,,,,,,,,,2,154.20,,,1,77.10,,,,,,
,,,,60~64,,,,,,,,,2,168.78,4,,,,337.55,,,,,,,3,253.16,,,,,1,84.39,,,,,1,84.39,,,,,1,84.39,,,,,1,84.39,2,168.78,,,,,,,,,,
,,,,65~69,2,157.98,,,,,,,,,4,,,,315.96,,,,,1,78.99,3,236.97,,,3,236.97,2,157.98,1,78.99,,,,,,,,,,,,,,,,,,,,,4,315.96,,,,,,
,,,,70~74,,,,,,,,,2,161.16,3,,,,241.74,,,,,2,161.16,3,241.74,,,2,161.16,,,,,,,,,3,241.74,1,80.58,,,1,80.58,,,1,80.58,,,,,3,241.74,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,424.33,,,,,1,141.44,5,707.21,1,141.44,2,282.89,,,,,,,,,2,282.89,,,,,,,,,1,141.44,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,333.33,1,333.33,,,,,,,,,,,,,,,,,1,333.33,1,333.33,,,1,333.33,,,,,,,,
,,,,85+,,,,,,,,,1,512.82,1,,,,512.82,,,,,,,1,512.82,,,1,512.82,,,1,512.82,,,,,,,,,,,,,,,,,,,1,512.82,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,,,,,1,24.39,,,,,,,,,,1,24.39,,,,,,,,,,,,,,,,,,,,,,,1,24.39,,,,,,,,,,,,,,,,,,
,,,,35~39,1,22.62,,,,,,,4,90.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,27.72,,,,,3,83.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,36.93,,,,,,,3,110.78,,,,,,,,,,2,73.86,1,36.93,,,,,,,,,,,,,,,,,1,36.93,,,,,,,,,,,,,,,,,,
,,,,50~54,1,66.98,,,,,,,2,133.96,,,,,,,,,,3,200.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,3,251.47,,,,,,3,251.47,,,1,83.82,2,167.64,1,83.82,1,83.82,,,,,,,,,1,83.82,,,,,,,,,1,83.82,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,81.83,,,,,,1,81.83,1,81.83,3,245.50,1,81.83,,,,,,,1,81.83,1,81.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,4,331.95,,,,,,3,248.96,,,,,1,82.99,1,82.99,,,,,4,331.95,,,,,,,1,82.99,,,,,1,82.99,3,248.96,,,,,,,,,,,,
,,,,70~74,,,2,161.29,,,,,5,403.23,,,,,,1,80.65,1,80.65,1,80.65,1,80.65,,,1,80.65,,,3,241.94,,,,,,,1,80.65,,,1,80.65,,,3,241.94,,,,,,,,,,,,
,,,,75~79,,,1,131.06,,,1,131.06,5,655.31,1,,,,131.06,4,524.25,3,393.18,2,262.12,,,,,,,1,131.06,4,524.25,,,2,262.12,,,1,131.06,,,,,,,1,131.06,,,,,,,,,,,,
,,,,80~84,,,1,300.30,,,,,1,300.30,,,,,,3,900.90,,,2,600.60,,,,,,,,,,,,,,,,,,,,,,,,,1,300.30,,,,,,,,,,,,
,,,,85+,,,1,515.46,1,515.46,,,,,,,,,,1,515.46,,,,,,,,,,,,,,,,,,,,,1,515.46,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.77,1,28.77,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.02,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.93,,,,,,,,,,,,,,,,
,,,,30~34,1,25.30,,,,,,,,,1,,,,25.30,,,,,,,,,1,25.30,,,,,,,,,,,,,,,,,1,25.30,,,1,25.30,,,,,,,,,,,,
,,,,35~39,3,67.54,,,1,22.51,,,1,22.51,,,,,,,,,,,,,,1,22.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,26.48,,,,,,,,,,,,,,,,,,,1,26.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,2,,,,67.82,1,33.91,,,,,1,33.91,,,,,,,,,,,1,33.91,,,,,,,,,1,33.91,1,33.91,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,56.85,,,1,56.85,,,,,,,,,,,,,1,56.85,,,1,56.85,,,,,,,,,1,56.85,,,,,,,,,,,,
,,,,55~59,2,178.89,,,,,1,89.45,1,89.45,,,,,,1,89.45,2,178.89,,,,,,,1,89.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,238.85,1,79.62,,,,,2,159.24,5,,,,398.09,,,,,1,79.62,,,,,,,,,,,,,,,2,159.24,1,79.62,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,93.02,1,93.02,,,1,93.02,,,8,,,,744.19,1,93.02,2,186.05,,,,,2,186.05,1,93.02,2,186.05,,,,,1,93.02,,,,,,,,,1,93.02,,,,,1,93.02,,,,,,,,
,,,,70~74,,,,,,,1,80.19,,,6,,,,481.15,1,80.19,5,400.96,,,,,2,160.38,1,80.19,1,80.19,1,80.19,,,,,4,320.77,,,,,,,1,80.19,,,1,80.19,2,160.38,,,,,,,,
,,,,75~79,2,244.80,,,,,,,,,1,,,,122.40,3,367.20,6,734.39,,,,,3,367.20,,,,,,,,,2,244.80,1,122.40,,,,,,,,,,,,,1,122.40,,,,,,,,
,,,,80~84,1,262.47,,,,,1,262.47,,,1,,,,262.47,,,2,524.93,,,,,,,,,2,524.93,,,,,,,1,262.47,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,2,913.24,,,,,,,,,,,,,,,,,2,913.24,,,,,,,1,456.62,,,,,2,913.24,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,29.69,1,29.69,,,,,,,,,,1,29.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,26.15,,,,,,,,,,,,,,1,26.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,22.52,,,,,,,,,,,,,,1,22.52,,,,,,,,,,,1,22.52,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,74.70,,,,,,,3,74.70,,,,,,,,,,,,1,24.90,,,,,1,24.90,,,,,,,1,24.90,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,32.65,,,,,1,32.65,3,97.94,,,,,,2,65.30,,,,,1,32.65,,,,,1,32.65,1,32.65,,,,,3,97.94,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,48.78,,,5,243.90,,,,,,,,3,146.34,,,,,,,1,48.78,,,1,48.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,90.17,,,1,90.17,,,2,180.34,1,,,,90.17,,,,,,,,,1,90.17,1,90.17,,,,,1,90.17,,,,,1,90.17,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,80.52,,,,,1,80.52,2,161.03,2,,,,161.03,1,80.52,,,,,3,241.55,1,80.52,,,,,1,80.52,,,,,1,80.52,,,1,80.52,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,5,468.16,1,,,,93.63,3,280.90,,,,,2,187.27,1,93.63,2,187.27,,,1,93.63,,,,,,,,,2,187.27,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,80.26,2,160.51,5,401.28,,,,,,6,481.54,,,,,3,240.77,,,,,,,5,401.28,,,,,,,,,1,80.26,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,109.89,3,329.67,,,,,,5,549.45,,,,,3,329.67,,,,,,,2,219.78,,,1,109.89,,,,,1,109.89,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,3,755.67,,,,,,,,,,,,,1,251.89,,,1,251.89,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,423.73,1,423.73,,,,,,,,3,1271.19,,,,,,,,,1,423.73,,,,,1,423.73,2,847.46,,,,,2,847.46,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,1,25.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,25.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
