,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,42.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,48.57,1,48.57,,,1,48.57,,,2,,,,97.13,,,,,,,,,,,,,,,,1,48.57,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,59.81,,,,,,,,,,,,,,,,,,,,,1,59.81,,,,,,,,,1,59.81,,,1,59.81,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,3,,,,228.83,,,,,,,,,,,,1,76.28,1,76.28,,,,,,,,,,,,,1,76.28,,,2,152.56,,,,,,
,,,,55~59,,,,,1,68.78,,,1,68.78,3,,,,206.33,,,,,,,,,,,,1,68.78,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,74.29,1,74.29,,,,,,,3,,,,222.88,1,74.29,1,,74.29,1,74.29,,,1,74.29,1,74.29,,,1,74.29,,,,,1,74.29,1,74.29,,,,,,,,,,,1,74.29,,
,,,,65~69,,,,,1,93.90,,,,,4,,,,375.59,,,,,,,,7,657.28,,,1,93.90,,,1,93.90,,,,,,,3,281.69,,,,,1,93.90,2,187.79,2,187.79,,,,
,,,,70~74,,,,,,,,,1,139.66,3,,,,418.99,,,,,,,,3,418.99,,,,,,,,,,,,,,,,,,,1,139.66,,,,,1,139.66,,,,
,,,,75~79,,,,,,,,,,,1,,,,263.85,,,,,,1,263.85,,,,,1,263.85,1,263.85,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,497.51,,,,,,,,,,,,,,,,,,,,,1,497.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,1136.36,,,,,,,,,,,,,,,1,1136.36,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,47.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,44.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,40.62,1,40.62,,,,,1,40.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.62,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.36,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,94.07,,,,,,,2,94.07,1,,,,47.04,,,,,,,,,,,,,,,,,,,,,,,,1,47.04,,,,,,,,,,,,,,
,,,,45~49,1,56.56,,,,,,,1,56.56,,,,,,1,56.56,1,,56.56,,,,,,,,,1,56.56,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,74.18,,,,,,,1,74.18,,,,,,1,74.18,,,,,,,,,,,,,,,,2,148.37,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,69.83,,,,,3,209.50,,,,,,,,1,,69.83,,,,,,,,,1,69.83,,,,,1,69.83,,,,,,,,,,,,,,,,,,
,,,,60~64,2,150.15,,,,,1,75.08,5,375.38,,,,,,2,150.15,2,,150.15,,,3,225.23,2,150.15,1,75.08,,,,,,,,,1,75.08,,,,,,,,,,,,,,,,
,,,,65~69,3,272.98,,,,,,,2,181.98,,,,,,,,3,,272.98,,,2,181.98,,,,,,,,,2,181.98,,,,,,,1,90.99,,,,,,,,,,,,
,,,,70~74,2,260.08,,,,,,,2,260.08,,,,,,2,260.08,3,,390.12,1,130.04,1,130.04,,,,,,,1,130.04,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,257.73,,,,,,,,4,,1030.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,490.20,,,,,,,,,,,,,,,1,490.20,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,2325.58,,,,,,,,1,,1162.79,,,,,,,,,,,,,,,1,1162.79,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.98,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,83.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,40.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,40.87,,,,,,,1,40.87,,,,,,,,1,,40.87,,,,,,,,,,,,,,,,,,,,,1,40.87,,,,,,,,,,,,
,,,,40~44,4,185.01,,,,,,,,,2,,,,92.51,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.25,,,,,,,,,,,,
,,,,45~49,4,221.12,,,,,,,,,3,,,,165.84,,,1,,55.28,,,,,,,,,,,,,,,,,,,,,1,55.28,,,1,55.28,,,,,,,,
,,,,50~54,4,282.09,,,,,,,,,3,,,,211.57,1,70.52,,,,,,,,,,,,,,,,,,1,70.52,,,1,70.52,,,,,,,,,,,,,,
,,,,55~59,2,144.61,,,,,,,3,216.92,5,,,,361.53,1,72.31,1,,72.31,,,1,72.31,,,,,,,,,,,,,,,,,,,,,1,72.31,,,,,,,,
,,,,60~64,,,,,,,,,1,74.52,4,,,,298.06,1,74.52,1,,74.52,1,74.52,1,74.52,1,74.52,,,,,2,149.03,,,,,,,,,,,1,74.52,1,74.52,,,,,,,,
,,,,65~69,1,87.11,,,1,87.11,,,,,1,,,,87.11,1,87.11,9,,783.97,1,87.11,,,1,87.11,,,,,1,87.11,,,,,,,,,1,87.11,,,,,2,174.22,,,,,,
,,,,70~74,1,126.42,,,,,1,126.42,,,3,,,,379.27,1,126.42,3,,379.27,,,,,,,,,1,126.42,2,252.84,,,,,,,,,,,,,,,2,252.84,,,,,,
,,,,75~79,,,1,231.48,1,231.48,,,1,231.48,,,,,,,,2,,462.96,,,1,231.48,,,1,231.48,,,,,,,,,,,1,231.48,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,1005.03,,,1,,502.51,1,502.51,,,,,,,,,,,1,502.51,,,,,2,1005.03,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1000.00,,,1,,1000.00,1,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,後腹膜腔及腹膜,,,胃,,食道,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,1,48.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,48.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,,37.45,,,,,,,,,,,,,,,1,37.45,,,,,,,,,,,,,,,,,,
,,,,25~29,2,84.67,,,,,1,42.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,40.92,,,,,1,40.92,,,,,,,,,,,,,,,,,,,,,,,,,1,40.92,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,42.41,,,,,,,,,,,,,,1,42.41,,,,,,,,,,,,,,1,42.41,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,45.35,,,,,1,45.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,265.67,,,,,,,1,53.13,1,,,,53.13,,,,,,,,1,53.13,,,1,53.13,,,,,1,53.13,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,270.45,,,,,5,338.07,,,,,,,,,,,,,,,,,,,2,135.23,,,,,,,,,1,67.61,,,,,,,,,,,,,,,,
,,,,55~59,3,230.95,,,,,5,384.91,,,,,,,,,,,,,1,76.98,,,,,,,1,76.98,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,74.07,,,2,,,,148.15,5,370.37,,,,,,1,74.07,,,2,148.15,,,,,,,3,222.22,,,1,74.07,,,,,,,,,,,,,,
,,,,65~69,,,,,,,6,504.63,,,,,,,,5,420.52,,,,,,,,,,,,,,,,,,,,1,84.10,2,168.21,,,,,,,,,,,,,,
,,,,70~74,2,248.14,1,124.07,,,2,248.14,,,1,,,,124.07,1,124.07,,,,1,124.07,,,,,1,124.07,,,,,,,1,124.07,,,2,248.14,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,215.52,,,1,,,,215.52,6,1293.10,,,,1,215.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,458.72,1,458.72,,,1,,,,458.72,2,917.43,,,,,,,,1,458.72,2,917.43,,,,,1,458.72,,,,,1,458.72,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,952.38,,,,,,,,,,,,,,,,,,,1,952.38,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,眼及淚腺,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.45,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,51.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,44.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,38.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,43.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.33,,,,,1,43.33,1,43.33,,,,,,
,,,,35~39,2,83.30,,,,,,,1,41.65,,,,,,2,83.30,,,,,,,,,,,,1,41.65,1,41.65,,,,,,,1,41.65,,,,,,,,,,,,,,
,,,,40~44,2,90.91,1,45.45,,,,,,,1,,,,45.45,3,136.36,,,,,,,,,,,,1,45.45,1,45.45,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,259.47,,,,,,,1,51.89,,,,,,1,51.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,123.46,,,,,,,,,,,,,,2,123.46,,,,,,,,,,,,,,1,61.73,1,61.73,,,,,1,61.73,1,61.73,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,4,331.40,,,,1,82.85,1,82.85,,,,,,,,,,,,,,,3,248.55,,,,,,,,,,,,,,
,,,,60~64,3,219.78,1,73.26,,,,,,,,,,,,6,439.56,,,,,,2,146.52,,,,,2,146.52,,,1,73.26,,,,,,,,,1,73.26,1,73.26,,,,,,,,
,,,,65~69,1,83.68,1,83.68,,,,,2,167.36,,,,,,5,418.41,,,,2,167.36,1,83.68,,,1,83.68,,,,,,,,,,,2,167.36,,,,,,,,,1,83.68,,,,
,,,,70~74,1,113.25,1,113.25,,,,,1,113.25,,,,,,3,339.75,,,,3,339.75,5,566.25,1,113.25,,,,,,,,,,,,,2,226.50,,,,,,,,,,,1,113.25,,
,,,,75~79,,,2,413.22,,,,,,,,,,,,2,413.22,,,,,,3,619.83,,,,,,,,,,,,,,,2,413.22,,,,,,,,,,,2,413.22,,
,,,,80~84,,,,,1,423.73,,,,,,,,,,2,847.46,,,,,,,,,,,,,,,,,,,,1,423.73,,,,,,,,,,,,,1,423.73,,
,,,,85+,,,,,,,,,,,,,,,,1,854.70,1,,854.70,,,1,854.70,,,,,,,,,,,,,,,,,,,,,,,,,,,1,854.70,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,肺、支氣管及氣管,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.36,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,47.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.49,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,40.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,43.10,1,,,,43.10,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.10,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,43.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,219.20,,,,,,,,,1,,,,43.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,300.45,,,,,,,,,2,,,,100.15,,,1,,50.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,123.30,,,,,1,61.65,,,3,,,,184.96,,,2,,123.30,1,61.65,,,,,,,,,2,123.30,1,61.65,,,,,,,1,61.65,,,,,,,,,,,,
,,,,55~59,1,79.24,,,,,1,79.24,,,2,,,,158.48,,,3,,237.72,,,1,79.24,1,79.24,,,,,,,,,,,,,,,,,,,1,79.24,,,,,,,,
,,,,60~64,2,147.71,,,,,,,,,5,,,,369.28,1,73.86,2,,147.71,,,,,,,,,,,,,,,,,,,,,,,2,147.71,,,,,,,,,,
,,,,65~69,3,247.73,,,,,,,1,82.58,5,,,,412.88,,,3,,247.73,,,1,82.58,,,,,2,165.15,,,,,,,,,,,,,,,1,82.58,,,,,,,,
,,,,70~74,,,,,,,,,2,224.72,5,,,,561.80,,,3,,337.08,1,112.36,,,1,112.36,,,,,,,,,,,,,1,112.36,,,1,112.36,,,,,,,,,,
,,,,75~79,1,183.82,,,,,,,,,3,,,,551.47,,,3,,551.47,2,367.65,,,,,,,,,1,183.82,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,420.17,2,,,,840.34,,,2,,840.34,,,,,,,1,420.17,,,2,840.34,,,,,,,,,,,,,2,840.34,,,,,,,,
,,,,85+,,,1,813.01,,,1,813.01,,,,,,,,,,2,,1626.02,,,,,,,,,,,,,,,,,,,1,813.01,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,直腸與肛門,,,肺、支氣管及氣管,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,1,40.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,44.50,,,,,,,,,1,,,,44.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,43.84,1,43.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.84,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,1,43.18,1,43.18,,,,,1,43.18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,98.14,,,,,,,,,1,,,,49.07,,,,,,1,49.07,,,2,98.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,2,,,,118.48,,,,,,,,,,1,59.24,,,,,1,59.24,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,152.67,,,,,,,1,76.34,5,,,,381.68,,,,,,1,76.34,,,1,76.34,,,,,,,1,76.34,,,,,1,76.34,,,,,,,,,,,,,,
,,,,60~64,1,75.82,1,75.82,,,,,,,5,,,,379.08,2,151.63,4,,303.26,5,379.08,2,151.63,2,151.63,,,1,75.82,3,227.45,,,,,,,,,2,151.63,,,,,,,,,,,,
,,,,65~69,,,1,82.64,,,,,,,3,,,,247.93,,,2,,165.29,5,413.22,,,,,,,1,82.64,3,247.93,,,,,,,1,82.64,1,82.64,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,107.53,1,,,,107.53,,,2,,215.05,9,967.74,,,,,1,107.53,,,2,215.05,1,107.53,1,107.53,,,,,3,322.58,,,,,,,,,,,,
,,,,75~79,1,165.84,1,165.84,1,165.84,2,331.67,2,331.67,5,,,,829.19,1,165.84,1,,165.84,5,829.19,1,165.84,,,,,,,,,,,,,1,165.84,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,396.83,,,,,,,1,396.83,,,,,2,793.65,,,,,2,793.65,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,2,,1587.30,1,793.65,,,,,,,,,,,,,1,793.65,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,1,52.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,44.13,,,,,,,,,2,,,,88.26,,,,,,,,,,,,,,,,,,,,1,44.13,,,,,,,,,,,,,,,,,,
,,,,40~44,2,85.29,,,1,42.64,,,,,1,,,,42.64,,,,,,1,42.64,1,42.64,2,85.29,,,,,,,,,1,42.64,,,,,,,,,,,,,,,,,,
,,,,45~49,3,143.47,,,,,,,1,47.82,1,,,,47.82,,,1,,47.82,1,47.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,173.81,,,,,1,57.94,,,,,,,,,,2,,115.87,,,,,1,57.94,2,115.87,,,,,,,1,57.94,,,,,,,,,,,,,,,,,,
,,,,55~59,3,219.46,,,,,,,,,8,,,,585.22,,,,,,3,219.46,,,1,73.15,1,73.15,1,73.15,,,,,2,146.31,,,,,,,,,,,,,1,73.15,,,,
,,,,60~64,1,78.37,,,,,1,78.37,,,9,,,,705.33,,,1,,78.37,1,78.37,,,,,,,1,78.37,,,1,78.37,,,1,78.37,,,1,78.37,,,,,1,78.37,,,,,,
,,,,65~69,2,162.60,,,,,2,162.60,,,5,,,,406.50,,,1,,81.30,5,406.50,1,81.30,2,162.60,1,81.30,,,1,81.30,,,,,,,,,,,1,81.30,,,1,81.30,1,81.30,,,,
,,,,70~74,3,313.81,1,104.60,1,104.60,1,104.60,,,2,,,,209.21,1,104.60,2,,209.21,2,209.21,,,,,1,104.60,,,,,,,1,104.60,,,,,1,104.60,1,104.60,,,1,104.60,,,,,,
,,,,75~79,,,,,1,157.23,1,157.23,,,,,,,,,,2,,314.47,4,628.93,,,2,314.47,,,,,,,,,1,157.23,,,,,,,,,1,157.23,,,1,157.23,,,,
,,,,80~84,,,,,,,,,,,2,,,,735.29,,,1,,367.65,,,,,,,,,,,,,,,,,,,1,367.65,1,367.65,,,,,,,1,367.65,,,,
