,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,127.55,1,127.55,,,1,127.55,,,,,,,,1,127.55,,,,,,,,,,,,,3,382.65,,,,,,,,,,,1,127.55,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,508.91,1,254.45,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,273.22,,,1,,273.22,,,,,,,,,,,,,,,,,,,,,,1,273.22,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,1,85.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,67.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.52,,,,,,,,,,,,,,,,
,,,,35~39,1,67.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,72.67,,,,,2,145.35,,,,,,,,,,,,,,,,,,,,,,1,72.67,,,,,,,1,72.67,,,,,,,,,,,,
,,,,45~49,1,82.92,,,,,3,248.76,,,,,,,,,,,,,,,,,,,,1,82.92,,,,,,,,,1,82.92,,,,,,,,,,,,
,,,,50~54,,,,,,,1,116.69,,,,,,,,,,,,,,,,,,1,116.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,357.78,1,178.89,1,,,,178.89,,,,,,,,1,,178.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,164.47,,,,,4,657.89,,,2,,,,328.95,,,,,,,,,,,,,,,3,493.42,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,174.22,,,,,4,696.86,,,,,,,,1,174.22,1,,174.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,124.38,,,4,497.51,,,1,,,,124.38,2,248.76,,,,,,1,,124.38,,,,,1,124.38,,,,,1,124.38,,,,,,,,,,,,,,
,,,,75~79,,,1,127.88,,,,,,,,,,,,,,,,,1,127.88,1,,127.88,,,,,2,255.75,,,,,,,,,1,127.88,,,,,,,,,,
,,,,80~84,,,,,1,236.41,,,,,,,,,,3,709.22,,,,1,236.41,,,,,,,,,,1,236.41,,,,,,,1,236.41,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,255.75,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,,胰,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,94.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.80,,,,,,,,,,,,,,,,,,
,,,,35~39,1,69.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,139.37,1,69.69,,,,,1,69.69,2,,,,139.37,,,,,,,,,,,,,,,1,69.69,,,2,139.37,,,,,,,,,,,,,,,,
,,,,45~49,1,83.54,,,1,83.54,,,,,2,,,,167.08,,,,,,,,,,,,,,,,,,,,,,,1,83.54,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,3,,,,308.01,1,102.67,1,,102.67,,,,,,1,102.67,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,190.11,,,,,,,,,,,,,,,,,,,,,1,,190.11,,,,,,,,,,,,,1,190.11,,,,,,,,,,,,
,,,,60~64,2,320.00,,,,,,,,,1,,,,160.00,,,1,,160.00,,,,,,,,1,160.00,,,,,,,1,160.00,1,160.00,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,181.49,1,181.49,,,,,,,,,,,1,181.49,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,262.81,2,262.81,1,,131.41,2,262.81,1,,131.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,138.70,,,1,138.70,2,,,,277.39,1,138.70,1,,138.70,2,277.39,1,,138.70,,,1,138.70,1,138.70,,,,,,,,,1,138.70,,,,,,,,,,
,,,,80~84,,,,,,,1,210.97,,,,,,,,2,421.94,2,,421.94,1,210.97,,,,,,1,210.97,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,243.31,2,,486.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,,,,,,,,,1,72.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,76.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,72.67,,,1,72.67,,,1,72.67,,,,,,,,,,,,,,,,1,72.67,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,68.63,,,,,,,,,,,,,,1,68.63,,,,,,,,,,,,,,,,,1,68.63,,,,,1,68.63,,,,,,,,,,
,,,,45~49,1,79.87,,,,,,,3,239.62,,,,,,,,1,,79.87,1,79.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,97.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,177.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,177.30,,,,,,,,,,,,,,,,
,,,,60~64,1,162.07,,,,,,,1,162.07,,,,,,,,,,,,,,,,,,,,,,,,1,162.07,1,162.07,,,,,,,,,,,,,,
,,,,65~69,1,183.49,,,,,1,183.49,2,366.97,,,,,,1,183.49,1,,183.49,,,,,,,,,,,,,,1,183.49,,,,,,,,,,,,,,,,
,,,,70~74,1,156.25,,,,,,,2,312.50,,,,,,1,156.25,3,,468.75,,,,,,,,1,156.25,1,156.25,1,156.25,3,468.75,,,1,156.25,,,,,,,,,,,,
,,,,75~79,3,402.68,,,,,,,,,,,,,,2,268.46,3,,402.68,,,1,,134.23,1,134.23,,,1,134.23,,,1,134.23,,,2,268.46,2,268.46,,,2,268.46,,,,,,
,,,,80~84,,,1,212.77,,,,,3,638.30,1,,,,212.77,,,2,,425.53,,,3,,638.30,1,212.77,,,,,,,,,,,,,,,1,212.77,2,425.53,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,3,,694.44,,,1,,231.48,1,231.48,,,,,,,,,,,,,,,,,2,462.96,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.82,,,,,,,,,,,,,,,,,,
,,,,30~34,1,78.43,,,,,,,,,,,,,,,,1,,78.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,221.40,,,1,73.80,1,73.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.80,,,,,,,,,,,,,,
,,,,40~44,1,66.98,,,,,,,,,,,,,,,,,,,,,1,,66.98,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,79.55,1,79.55,,,3,238.66,,,1,,,,79.55,,,,,,,,,,,,,,,1,79.55,,,,,,,1,79.55,,,,,,,,,,,,
,,,,50~54,3,280.90,,,,,1,93.63,,,,,,,,,,,,,,,,,,1,93.63,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,158.73,,,1,158.73,1,158.73,,,,,,,,,,,,,,,,,,,,2,317.46,,,,,,,,,1,158.73,,,,,,,,,,,,
,,,,60~64,,,,,1,168.07,1,168.07,,,,,,,,1,168.07,,,,,,,,,1,168.07,1,168.07,1,168.07,,,,,,,1,168.07,1,168.07,,,,,,,,,,
,,,,65~69,,,,,,,1,190.48,,,1,,,,190.48,,,,,,,,,,,,,2,380.95,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,5,830.56,1,166.11,1,,,,166.11,1,166.11,,,,,,,,,,,,,,,,,2,332.23,,,,,2,332.23,,,,,,,,,,
,,,,75~79,1,141.24,,,,,3,423.73,,,1,,,,141.24,5,706.21,,,,2,282.49,,,,1,141.24,,,,,,,,,,,,,2,282.49,,,,,,,,,,
,,,,80~84,,,,,,,2,399.20,,,,,,,,,,,,,1,199.60,,,,,,,,,,,,1,199.60,,,,,3,598.80,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,227.79,,,,,,,,,,,,,,,,,,,,,,,,,2,455.58,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其他男性生殖器官,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,20~24,,,,,,,1,78.43,,,,,,,,,,,,,,,,,,,,,,,,1,78.43,,,,,,,,,,,,,,,,,,
,,,,30~34,1,79.55,,,1,79.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,75.02,,,,,,,,1,,75.02,,,,,,,,,,1,75.02,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,134.59,,,,,,,1,67.29,,,,,,,,,,,,,,,,1,67.29,2,134.59,,,,,,,,,1,67.29,,,1,67.29,,,,,1,67.29,,
,,,,45~49,1,77.76,,,,,,,2,155.52,,,,,,,,,,,,,,,,1,77.76,,,,,,,1,77.76,,,,,,,,,1,77.76,,,2,155.52,,
,,,,50~54,1,90.09,,,,,,,3,270.27,,,,,,,,,,,,,1,,90.09,,,,,2,180.18,,,,,,,,,,,1,90.09,,,,,,,,
,,,,55~59,2,273.60,,,,,,,1,136.80,,,,,,,,,,,,,,,,,,,,,,,,,,1,136.80,,,,,,,,,,,,,,
,,,,60~64,1,173.91,1,173.91,1,173.91,,,1,173.91,,,,,,,,,,,2,347.83,1,,173.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,192.68,,,4,770.71,,,,,,,,,,,,,1,,192.68,,,,,1,192.68,,,,,1,192.68,,,,,1,192.68,,,,,,,1,192.68
,,,,70~74,,,,,,,,,2,368.32,1,,,,184.16,,,,,,,,2,,368.32,,,1,184.16,,,1,184.16,,,,,,,,,1,184.16,,,,,,,2,368.32
,,,,75~79,,,,,,,,,,,,,,,,1,144.93,,,,,,4,,579.71,,,1,144.93,1,144.93,,,,,,,,,1,144.93,,,,,1,144.93,,,2,289.86
,,,,80~84,,,,,,,3,568.18,3,568.18,,,,,,,,1,,189.39,2,378.79,1,,189.39,,,,,,,,,,,,,,,,,,,,,,,,,3,568.18
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,,223.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,睪丸,,腦,,膀胱,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,1,,68.49,,,,,,,,,,,,,,,1,68.49,,,,,,,,,,
,,,,30~34,1,77.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.88,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,2,151.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,69.25,,,,,,,,,,,,,,2,138.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,148.04,,,,,,,,,,,,,,1,74.02,1,,74.02,,,,,,,,,,,,,,,,1,74.02,,,,,1,74.02,1,74.02,,,,,,
,,,,50~54,2,175.90,,,,,,,,,,,,,,4,351.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,120.92,,,,,,,,,,,,1,120.92,1,,120.92,,,,,,,,1,120.92,,,,,,,,,1,120.92,,,,,,,,,,,,
,,,,60~64,,,,,1,186.22,,,,,,,,,,,,,,,1,186.22,,,,,,,,,,,,,,,,,,,,,,1,186.22,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,182.15,1,,182.15,1,182.15,,,,,,,,,,,,,,,,2,364.30,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,204.08,,,,,,1,204.08,3,,612.24,3,612.24,,,,1,204.08,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,155.04,1,155.04,,,,,,,,1,,155.04,4,620.16,,,,,,2,310.08,1,155.04,,,1,155.04,,,1,155.04,,,,,,,1,155.04,,,,
,,,,80~84,1,186.92,,,,,,,1,186.92,1,,,,186.92,2,373.83,1,,186.92,6,1121.50,1,,186.92,,,,,,,,,,,,,,,,,,,2,373.83,2,373.83,,,,
,,,,85+,,,,,,,,,,,1,,,,204.92,,,,,,1,204.92,,,,1,204.92,,,1,204.92,,,,,,,,,,,,,,,1,204.92,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,88.11,,,,,,,,,,,,,,,1,88.11,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,69.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,76.05,,,,,,,,,,,,,,,,,,,,,,,1,76.05,,,,,,,,,,,,
,,,,35~39,1,77.52,,,,,,,,,2,,,,155.04,,,1,,77.52,,,,,,,,,,,,,,,,,,1,77.52,,,,,,,,,,,,
,,,,40~44,3,212.62,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.87,,,,,,,,,1,70.87,,,,,,,,,,,,
,,,,45~49,,,,,1,71.07,,,,,1,,,,71.07,,,,,,,,,,,2,142.15,,,,,,,,,,,1,71.07,,,,,,,,,,,,
,,,,50~54,2,173.16,,,,,,,,,2,,,,173.16,,,1,,86.58,1,86.58,,,,,,,,,,,,1,86.58,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,211.19,,,,,,,,,,,3,316.79,,,1,105.60,,,,,1,105.60,,,,,1,105.60,,,,,,,,
,,,,60~64,1,199.20,,,,,,,1,199.20,1,,,,199.20,1,199.20,1,,199.20,,,1,,199.20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,178.25,,,,,,,,,1,,,,178.25,1,178.25,1,,178.25,,,1,,178.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,424.63,,,1,212.31,1,212.31,,,,,,,,1,212.31,2,,424.63,1,212.31,,,,,,,,,,2,424.63,,,,,1,212.31,,,,,,,,,,,,
,,,,75~79,,,,,1,164.47,,,,,1,,,,164.47,2,328.95,2,,328.95,,,,,,,,,,,,,,,,1,164.47,,,1,164.47,,,,,,,,,,
,,,,80~84,,,,,1,203.25,,,,,1,,,,203.25,,,2,,406.50,1,203.25,1,,203.25,,,,,,,,,,,1,203.25,,,,,2,406.50,,,,,,,,
,,,,85+,1,251.26,,,1,251.26,,,,,,,,,,,,3,,753.77,,,,,,,,,,,,2,502.51,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95.88,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,87.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,156.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.37,,,,,,,,,,
,,,,40~44,4,293.69,,,,,,,3,220.26,,,,,,,,,,,,,,,,1,73.42,,,,,,,1,73.42,,,,,,,,,,,,,,,,
,,,,45~49,4,275.48,,,,,1,68.87,1,68.87,,,,,,1,68.87,,,,,,,,,3,206.61,,,2,137.74,,,,,1,68.87,,,,,,,,,,,,,,
,,,,50~54,5,411.18,,,,,,,2,164.47,,,,,,2,164.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,199.80,1,99.90,,,,,5,499.50,,,,,,,,,,,,,1,,99.90,2,199.80,,,1,99.90,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,377.36,,,,,,,,,,,,,,1,188.68,,,,,,,,,,,,,,,,,,,,,1,188.68,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,176.68,1,,176.68,1,176.68,1,,176.68,1,176.68,,,2,353.36,,,,,,,,,,,,,1,176.68,,,,,,
,,,,70~74,,,,,,,,,2,432.90,1,,,,216.45,,,1,,216.45,,,,,,,,,,1,216.45,,,,,,,,,,,1,216.45,,,,,,,,
,,,,75~79,,,,,,,1,185.87,2,371.75,,,,,,,,1,,185.87,,,,,,,,1,185.87,,,,,,,,,,,1,185.87,1,185.87,,,,,,,,
,,,,80~84,,,,,,,1,193.05,2,386.10,,,,,,1,193.05,,,,1,193.05,3,,579.15,1,193.05,,,,,1,193.05,,,1,193.05,,,,,,,,,,,,,,
,,,,85+,,,1,261.10,1,261.10,,,1,261.10,,,,,,,,1,,261.10,,,,,,,,,,2,522.19,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
