,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,132.10,,,,,,,,,1,,,,132.10,2,264.20,,,,,,,,,,,,,,,,,1,132.10,,,,,,,,,1,132.10,,,,,,,,
,,,,55~59,,,,,,,1,155.76,,,,,,,,1,155.76,1,155.76,3,,467.29,,,,,,1,155.76,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,143.88,,,,,1,143.88,,,,,,,,,,2,,287.77,,,,,,,,,,1,143.88,,,,,1,143.88,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,5,696.38,,,,,,,,,1,139.28,,,,,,,,,,,,,,,,,,,,,,,1,139.28,1,139.28
,,,,70~74,1,168.35,,,1,168.35,,,,,,,,,,2,336.70,,,2,,336.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,168.35
,,,,75~79,,,,,,,,,,,,,,,,3,925.93,1,308.64,,,,,,,1,308.64,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,694.44,,,,,,,,,1,694.44,,,,,,,,,,,,,,,,,,,,,1,694.44,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1149.43,1,1149.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,,,1,75.59,,,,,2,151.17,,,,,,,,1,75.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,1,,75.59,,,,,,,1,75.59,,,,,1,75.59,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.70,,,,,,,,,1,94.70,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,113.38,,,,,,1,113.38,1,113.38,,,,,,,,,,,,,,,1,113.38,,,1,113.38,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,166.11,1,,,,166.11,1,166.11,2,332.23,,,,,,,,,,,1,166.11,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,144.51,,,,,,,3,433.53,,,,,,1,144.51,,,,,,,,,,,1,144.51,,,,,,,,,,,1,144.51,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,294.99,1,,,,147.49,2,294.99,,,,,,2,,294.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,159.24,,,4,636.94,1,,,,159.24,2,318.47,1,159.24,2,,318.47,,,,1,159.24,,,2,318.47,,,,,1,159.24,,,1,159.24,1,159.24,,,,,,,,,,
,,,,75~79,,,,,,,1,310.56,1,310.56,1,,,,310.56,3,931.68,,,,,,,,,,,,,1,310.56,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,595.24,1,,,,595.24,1,595.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1063.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.91,,,,,,,,,,,,
,,,,35~39,1,80.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,2,,145.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,92.76,,,,,,,,2,185.53,,,,,,,,,1,92.76,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,2,203.87,,,,,,,,,1,101.94,,,2,203.87,,,1,101.94,1,101.94,1,101.94,,,,,,,,,,,,,,
,,,,55~59,1,167.22,,,,,,,1,167.22,,,,,,1,167.22,,,,,,,,,,,1,167.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,152.67,2,305.34,,,,,,1,,152.67,,,2,305.34,,,1,152.67,1,152.67,,,,,,,,,,,,,,,,,,
,,,,65~69,1,147.71,2,295.42,,,,,,,1,,,,147.71,5,738.55,,,1,,147.71,1,,147.71,,,,,,,,,,,,,1,147.71,,,,,,,,,,,,,,
,,,,70~74,1,160.77,,,,,,,,,,,,,,5,803.86,,,,,,2,,321.54,1,160.77,1,160.77,,,,,,,,,,,,,,,1,160.77,,,,,,,,
,,,,75~79,,,,,1,282.49,,,1,282.49,,,,,,,,,,1,,282.49,1,,282.49,,,,,,,,,1,282.49,,,,,,,1,282.49,1,282.49,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,602.41,1,602.41,1,,602.41,,,,,,,,,,,,1,602.41,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1041.67,,,,,,,,,,,,,,,,,,,,,1,1041.67,1,1041.67,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,胰,,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,1,121.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,84.25,,,,,,,,,,,,,,,,1,84.25,,,,,,,,,,,1,84.25,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,167.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,72.62,,,,,,1,72.62,,,,,,,,,1,72.62,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,85.84,,,,,,,1,85.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,100.81,,,,,2,201.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,167.22,,,,,,,5,836.12,1,,,,167.22,2,334.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,4,607.90,1,,,,151.98,1,151.98,,,,,,,,,,,,,1,151.98,,,1,151.98,,,,,1,151.98,,,,,,,,,,,,
,,,,65~69,1,148.81,,,,,,,3,446.43,3,,,,446.43,,,,,1,,148.81,,,,,,,,,,,,,,,,,,,,1,148.81,,,,,,,,,,
,,,,70~74,,,,,,,,,2,318.98,1,,,,159.49,,,,,,,,,,,1,159.49,,,,,1,159.49,1,159.49,1,159.49,,,,,1,159.49,,,,,,,,,,
,,,,75~79,1,261.78,,,1,261.78,,,2,523.56,1,,,,261.78,2,523.56,1,261.78,,,,1,,261.78,,,1,261.78,4,1047.12,,,1,261.78,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,568.18,1,568.18,,,,,,,,,,1,,568.18,,,,,,,,,,,,1,568.18,,,,,,,1,568.18,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1010.10,,,,,,,,,,,2,2020.20,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,,胸腺、心臟與中隔,,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,1,98.81,,,,,,,,1,98.81,,,,,,,,,1,98.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,85.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.11,,,,,,,,,,
,,,,40~44,3,223.71,,,,,5,372.86,,,2,,,,149.14,,,,,,,,,,,,,1,74.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,83.82,,,4,335.29,,,,,,,,,,,,,,,1,,83.82,,,1,83.82,,,,,1,83.82,,,,,,,1,83.82,,,,,,,,,,
,,,,50~54,1,97.85,,,,,1,97.85,,,2,,,,195.69,,,1,97.85,,,,,,,,,,,,,,,,,,,1,97.85,2,195.69,,,,,,,,,,,,
,,,,55~59,2,308.17,,,1,154.08,,,,,1,,,,154.08,,,,,,,,,,,,,,,,,1,154.08,,,1,154.08,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,152.67,1,152.67,,,1,,,,152.67,1,152.67,1,152.67,,,,,,,,,1,152.67,,,,,,,,,1,152.67,,,,,1,152.67,,,,,,,,
,,,,65~69,2,312.01,,,,,2,312.01,,,,,,,,,,,,1,,156.01,,,,1,156.01,,,1,156.01,1,156.01,,,,,1,156.01,,,,,2,312.01,,,,,,,,
,,,,70~74,,,,,,,5,794.91,,,3,,,,476.95,,,1,158.98,,,,,,,,,1,158.98,,,,,,,,,,,,,,,1,158.98,,,,,,,,
,,,,75~79,1,240.38,,,,,3,721.15,,,3,,,,721.15,,,1,240.38,,,,,,,,,1,240.38,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,1052.63,1,526.32,3,,,,1578.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,980.39,,,,,1,980.39,,,,,,,,,,1,980.39,,,,,,,,,,,,,1,980.39,,,,,2,1960.78,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,,102.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,85.03,,,,,,,,,1,,,,85.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,230.59,1,76.86,,,,,,,,,,,,,,1,76.86,,,,1,,76.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,163.13,,,,,1,81.57,,,2,,,,163.13,,,1,81.57,,,,,,,,,,,,,,,,,,,1,81.57,,,,,,,,,,,,,,
,,,,50~54,1,92.00,,,,,,,,,,,,,,,,2,183.99,1,,92.00,1,,92.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,271.37,1,135.69,4,542.74,,,,,,,1,135.69,,,1,135.69,,,,,1,135.69,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,330.03,1,,,,165.02,,,6,990.10,,,,,,,,,,,,,1,165.02,,,,,,,1,165.02,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,156.25,5,,,,781.25,1,156.25,4,625.00,1,,156.25,,,,,,,,,,3,468.75,,,3,468.75,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,4,,,,640.00,2,320.00,2,320.00,,,,2,,320.00,,,,,,,2,320.00,1,160.00,2,320.00,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,221.24,2,,,,442.48,,,1,221.24,,,,3,,663.72,,,,,,,2,442.48,,,,,,,1,221.24,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,518.13,,,,,,,,1,518.13,,,,,,,,,,,,,2,1036.27,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1000.00,,,,,,,,,,1,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,1,81.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,91.83,,,,,,,,,,,,,,,,,,1,,91.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,80.32,,,,,,,,,,,,,,1,80.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,78.00,,,,,,,,,1,,,,78.00,,,,,,,,1,,78.00,,,1,78.00,1,78.00,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,4,379.15,,,2,,,,189.57,1,94.79,,,,,,1,,94.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,234.47,,,,,3,351.70,,,,,,,,3,351.70,1,117.23,1,,117.23,,,,,,,,,,,,1,117.23,1,117.23,1,117.23,,,,,,,,,,,,,,
,,,,60~64,,,,,,,3,526.32,,,1,,,,175.44,1,175.44,,,1,,175.44,,,,,,,,,,2,350.88,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,6,952.38,,,,,,,,1,158.73,,,2,,317.46,,,,1,158.73,,,,,,,,,,,1,158.73,,,,,,,,,,,,,,
,,,,70~74,1,169.78,,,,,2,339.56,1,169.78,,,,,,1,169.78,,,,,,1,,169.78,,,1,169.78,,,,,,,,,2,339.56,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,407.33,,,2,,,,407.33,6,1222.00,,,2,,407.33,,,,,,1,203.67,,,2,407.33,,,,,5,1018.33,,,,,,,,,,,,,,
,,,,80~84,,,1,467.29,,,,,,,,,,,,2,934.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,952.38,,,,,,,,,,,,,,,,,,,,,,,,,,1,952.38,1,952.38,2,1904.76,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,1,95.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95.69,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,84.67,,,,,,,1,84.67,,,,,,,,,,1,,84.67,,,,,,,,,,,,,,,,1,84.67,,,,,,,,,,,,,,
,,,,45~49,3,226.42,,,,,,,1,75.47,,,,,,,,1,75.47,1,,75.47,,,,,,,,,,,,,,1,75.47,1,75.47,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,280.90,,,,,,,,1,93.63,,,,,,,,,1,93.63,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,106.95,,,1,106.95,1,106.95,4,427.81,,,,,,1,106.95,1,106.95,,,,,,,,,,,1,106.95,1,106.95,1,106.95,1,106.95,,,1,106.95,,,,,,,,,,,,
,,,,60~64,2,354.61,,,,,2,354.61,6,1063.83,1,,,,177.30,1,177.30,,,,,,,,,,,,,,,1,177.30,,,,,,,,,1,177.30,1,177.30,,,,,,,,
,,,,65~69,,,,,,,,,2,333.89,1,,,,166.94,1,166.94,,,,,,,,,,,,,,,1,166.94,,,1,166.94,,,,,,,2,333.89,,,,,,,,
,,,,70~74,,,,,,,,,4,676.82,,,,,,3,507.61,,,1,,169.20,1,,169.20,,,,,,,2,338.41,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,207.47,,,1,207.47,2,414.94,,,,,,,,,,2,,414.94,1,,207.47,1,207.47,,,,,,,1,207.47,,,,,,,,,2,414.94,,,,,,,,
,,,,85+,,,,,,,,,1,952.38,,,,,,,,,,,,,,,,,,,,,,1,952.38,,,1,952.38,,,,,,,3,2857.14,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,109.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,91.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,105.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,176.52,,,,,,,1,88.26,1,,,,88.26,,,,,,,,,,,,,,,,,,,1,88.26,,,,,,,,,,,,,,,,,,
,,,,45~49,4,304.88,,,,,1,76.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,76.22,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,264.32,,,,,,,,1,88.11,,,,,,,,,,,,,,,,,,,,,1,88.11,1,88.11,,,,,,,,,,
,,,,55~59,4,414.94,,,1,103.73,1,103.73,5,518.67,,,,,,,,,,,,,,,,,,,,,,1,103.73,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,356.51,1,178.25,,,,,,1,178.25,1,178.25,1,,178.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,166.39,3,499.17,,,,,,,,2,332.78,,,,1,,166.39,1,166.39,,,1,166.39,,,,,1,166.39,1,166.39,,,,,,,,,,,,,,
,,,,70~74,,,2,347.22,1,173.61,1,173.61,2,347.22,,,,,,,,1,173.61,,,,,,,,,,,,,,,1,173.61,,,,,,,2,347.22,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,199.20,1,199.20,,,,,,,,,,,,,,,,,,,,,,,1,199.20,,,,,,,,,,
,,,,80~84,,,,,,,,,2,766.28,,,,,,2,766.28,1,383.14,,,,1,,383.14,,,,,,,1,383.14,,,,,2,766.28,,,,,,,,,,,,,,
,,,,85+,1,925.93,,,,,1,925.93,,,,,,,,,,,,,,,,,,,,,,,,1,925.93,,,,,,,,,1,925.93,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
