,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,眼及淚腺,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,1,,105.60,,,,,,,,1,105.60,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,62.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,70.52,,,,,,,,,,,,,,,,,,,,,,1,,70.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,66.89,,,,,,,,,,,,,,,,,,,,,,1,66.89,,,2,133.78,,,,,,,,
,,,,40~44,1,63.73,,,,,,,1,63.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,72.83,,,,,,,1,72.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.83,,,,,,,,
,,,,50~54,3,254.45,,,,,,,2,169.64,,,,,,1,,84.82,2,169.64,,,,1,,84.82,,,1,84.82,,,,,,,1,84.82,1,84.82,,,,,,,,,,
,,,,55~59,3,437.96,1,145.99,,,,,1,145.99,,,,,,,,,1,145.99,,,,,,,,,,,,,1,145.99,,,,,1,145.99,1,145.99,,,,,,,,
,,,,60~64,1,167.79,,,,,1,167.79,1,167.79,,,,,,2,,335.57,,,,,,,,,1,167.79,,,,,,,1,167.79,,,,,,,,,,,,,,
,,,,65~69,1,214.13,,,,,,,1,214.13,,,,,,1,,214.13,,,,,,1,,214.13,1,214.13,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,1,276.24,,,,2,,552.49,1,276.24,,,,,,,,,,,,,,,2,552.49,,,,,,
,,,,75~79,1,364.96,,,2,729.93,,,,,,,,,,,,,3,1094.89,,,,,,,,,,,,,,,1,364.96,,,2,729.93,,,1,364.96,,,,,,
,,,,80~84,,,,,,,,,1,806.45,,,,,,,,,1,806.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.61,,,,,,,,,,,,
,,,,20~24,,,,,1,70.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,135.14,,,,,,,,,1,,,,67.57,1,,67.57,,,,,,,,,,,,,,,1,67.57,,,,,,,,,,,,,,,,
,,,,40~44,3,196.08,,,,,1,65.36,,,,,,,,,,,,,,,,,,,1,65.36,,,,,,,,,1,65.36,,,1,65.36,2,130.72,,,,,,
,,,,45~49,,,1,69.30,,,,,1,69.30,2,,,,138.60,,,,,,,,,1,,69.30,,,,,,,,,,,,,1,69.30,1,69.30,,,,,,,,
,,,,50~54,3,242.33,,,,,1,80.78,,,3,,,,242.33,1,,80.78,3,242.33,,,,1,,80.78,1,80.78,,,1,80.78,,,,,,,,,,,,,,,,,,
,,,,55~59,1,121.51,,,,,1,121.51,,,3,,,,364.52,1,,121.51,1,121.51,,,,,,,1,121.51,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,182.15,,,,,,,,,1,,,,182.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,210.53,1,,,,210.53,,,,1,210.53,,,,,,,,,,,,,1,210.53,,,,,,,,,,,,,,,,
,,,,70~74,1,283.29,,,,,,,,,,,,,,1,,283.29,1,283.29,,,,,,,,,,,,,,,1,283.29,,,,,,,,,2,566.57,,,,
,,,,75~79,,,,,,,,,1,349.65,3,,,,1048.95,1,,349.65,2,699.30,1,,349.65,1,,349.65,,,1,349.65,,,2,699.30,,,,,1,349.65,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,735.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2702.70,1,,2702.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.58,,,,,,,,
,,,,30~34,1,68.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,67.89,,,,,,,,,1,,,,67.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,197.89,,,,,,,,,,,,,,,,,1,65.96,,,,,,,,,,,,,,,,,,,1,65.96,,,,,,,,,,
,,,,45~49,4,273.60,,,,,1,68.40,,,1,,,,68.40,,,,1,68.40,,,,1,,68.40,,,,,,,,,,,,,,,1,68.40,1,68.40,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,81.43,,,,,,,,,2,,162.87,1,81.43,,,,,,,,,,,,,1,81.43,,,1,81.43,,,,
,,,,55~59,3,312.17,,,,,,,,,3,,,,312.17,1,,104.06,4,416.23,,,,,,,,,,,,,1,104.06,,,,,,,1,104.06,,,,,,,,
,,,,60~64,1,190.11,1,190.11,,,,,,,1,,,,190.11,1,,190.11,3,570.34,1,,190.11,,,,1,190.11,,,,,,,,,,,,,,,,,,,1,190.11,,
,,,,65~69,2,412.37,,,,,,,,,3,,,,618.56,2,,412.37,1,206.19,1,,206.19,,,,1,206.19,,,1,206.19,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,271.74,,,,1,271.74,,,,,,,1,271.74,,,,,,,,,1,271.74,,,,,,,,,2,543.48,,
,,,,75~79,,,,,,,,,,,1,,,,342.47,,,,4,1369.86,,,,,,,1,342.47,,,,,,,1,342.47,,,,,,,,,,,1,342.47,,
,,,,80~84,,,,,1,709.22,,,,,,,,,,,,,,,,,,,,,,,1,709.22,,,1,709.22,1,709.22,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,2500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,25~29,1,62.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.50,,,,,,,,,,
,,,,30~34,1,67.11,,,,,,,,,,,,,,,,,1,67.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,283.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,65.75,,,,,,,,,,,1,,65.75,,,,,,,,1,65.75,,,,,,,,,,,1,65.75,,,,,,
,,,,45~49,3,202.98,,,1,67.66,,,,,1,,,,67.66,1,,67.66,,,1,,67.66,,,,,,,,,,,,1,67.66,,,,,,,,,,,,,,
,,,,50~54,2,154.08,,,,,1,77.04,1,77.04,1,,,,77.04,,,,,,,,,2,,154.08,,,,,,,,,,,2,154.08,,,,,1,77.04,,,2,154.08,,
,,,,55~59,3,303.03,1,101.01,,,1,101.01,3,303.03,1,,,,101.01,1,,101.01,,,,,,1,,101.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,180.51,,,,,1,180.51,2,361.01,1,,,,180.51,,,,,,,,,,,,1,180.51,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,588.24,,,,,,,1,196.08,1,,,,196.08,2,,392.16,1,196.08,,,,,,,1,196.08,1,196.08,,,1,196.08,,,,,,,,,1,196.08,1,196.08,1,196.08,,
,,,,70~74,2,547.95,,,,,,,3,821.92,,,,,,1,,273.97,,,1,,273.97,,,,1,273.97,,,,,1,273.97,,,,,,,1,273.97,,,,,,,,
,,,,75~79,,,,,,,,,2,662.25,,,,,,1,,331.13,,,,,,,,,,,,,,,3,993.38,,,,,,,,,,,,,3,993.38,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,,666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,2083.33,,,,,,,,,,,,,,,,1,,2083.33,,,,,,,1,2083.33,,,,,,,,,,,,,1,2083.33,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,1,102.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,66.45,,,1,66.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,72.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,66.71,,,1,66.71,1,66.71,2,133.42,,,,,,,,,1,66.71,,,,1,,66.71,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,132.89,,,1,66.45,,,2,132.89,,,,,,1,,66.45,,,,,,1,,66.45,,,,,,,,,,,,,1,66.45,,,,,,,,,,
,,,,50~54,3,226.42,,,1,75.47,1,75.47,2,150.94,,,,,,1,,75.47,,,,,,,,,,,,,1,75.47,,,,,1,75.47,2,150.94,,,,,,,,,,
,,,,55~59,5,459.14,,,,,,,1,91.83,,,,,,,,,,,,,,3,,275.48,,,,,,,1,91.83,,,,,,,,,,,,,,,,
,,,,60~64,1,162.34,1,162.34,,,1,162.34,3,487.01,1,,,,162.34,,,,,,1,,162.34,2,,324.68,,,,,,,2,324.68,1,162.34,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,389.11,,,,,,1,,194.55,,,1,,194.55,,,,,,,,,,1,194.55,,,,,,,,,1,194.55,,,,,,
,,,,70~74,1,272.48,,,,,,,1,272.48,2,,,,544.96,3,,817.44,,,,,,,,,,,1,272.48,,,2,544.96,,,,,,,1,272.48,,,,,,,,
,,,,75~79,,,,,,,2,714.29,2,714.29,,,,,,1,,357.14,,,,,,,,,1,357.14,,,,,1,357.14,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,581.40,,,,,,,,2,,1162.79,,,,,,,,,,,,,,,2,1162.79,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1515.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,30~34,,,,,,,,,,,,,,,,1,,65.23,,,,,,,,,1,65.23,,,,,,,,,1,65.23,,,,,,,,,,,,
,,,,35~39,2,147.38,,,,,,,,,2,,,,147.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,208.04,,,,,,,,,,,,,,,,,,,1,,69.35,,,,,,,,1,69.35,1,69.35,,,,,,,,,,,,,,,,
,,,,45~49,2,130.21,,,,,1,65.10,,,2,,,,130.21,,,,,,1,,65.10,,,,,,1,65.10,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,220.43,,,,,,,,,7,,,,514.33,,,,,,1,,73.48,1,,73.48,,,1,73.48,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,86.51,,,,1,86.51,,,,,,,1,86.51,1,86.51,,,,,,,,,,,2,173.01,,,,,,,,
,,,,60~64,3,465.12,,,,,,,,,2,,,,310.08,,,,,,1,,155.04,,,,,,,,,,,,,,,,,,,,,,1,155.04,,,,
,,,,65~69,2,382.41,,,1,191.20,,,,,,,,,,,,,,,3,,573.61,,,,,,1,191.20,,,,,,,,,1,191.20,,,,,,,,,3,573.61
,,,,70~74,,,,,,,,,,,,,,,,,,,,,1,,254.45,,,,,,,,1,254.45,,,,,,,,,,,,,,,1,254.45,3,763.36
,,,,75~79,1,361.01,1,361.01,,,,,2,722.02,1,,,,361.01,,,,,,1,,361.01,,,,,,,,,,,,2,722.02,3,1083.03,,,,,1,361.01,,,,,1,361.01
,,,,80~84,,,,,,,,,,,2,,,,1041.67,,,,,,,,,,,,1,520.83,,,,,,,,,,,,,,,,,,,1,520.83,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,喉,,結直腸癌,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.82,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,1,,79.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.17,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,128.04,,,,,,,,,,,,,,,,,,,,,,1,64.02,,,,,,,,,,,,
,,,,35~39,1,74.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.02,,,,,,,,,,,,
,,,,40~44,3,210.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,328.08,1,65.62,,,,,,,2,,,,131.23,1,,65.62,1,65.62,,,,,,,1,65.62,,,,,1,65.62,,,,,,,,,1,65.62,,,,,,
,,,,50~54,3,215.52,,,,,1,71.84,,,3,,,,215.52,1,,71.84,,,,,,,,,,,,,,,2,143.68,,,,,,,,,,,,,,,,
,,,,55~59,3,252.53,1,84.18,,,1,84.18,,,3,,,,252.53,1,,84.18,1,84.18,,,,1,,84.18,2,168.35,,,,,1,84.18,,,,,2,168.35,1,84.18,,,,,,,,
,,,,60~64,,,,,,,,,,,5,,,,641.85,,,,1,128.37,,,,1,,128.37,2,256.74,1,128.37,1,128.37,1,128.37,,,,,,,,,,,1,128.37,,,,
,,,,65~69,1,204.50,,,1,204.50,,,,,1,,,,204.50,,,,1,204.50,,,,,,,1,204.50,,,,,,,,,,,,,,,,,1,204.50,,,,
,,,,70~74,,,,,,,,,,,1,,,,242.72,,,,,,,,,1,,242.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,361.01,,,,,,,,,2,722.02,,,,1,,361.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,990.10,,,,,,,,,1,,495.05,,,,,,,1,495.05,,,,,,,,,,,2,990.10,,,,
,,,,85+,,,,,1,1098.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1098.90,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,白血病,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,97.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,343.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,347.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,518.13,,,,,,,1,518.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,526.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,348.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,458.72,1,458.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,白血病,,肺、支氣管及氣管,,胃,,胰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,97.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,118.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,233.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,226.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,432.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,578.03,,,1,578.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,肺、支氣管及氣管,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,90.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
