,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,42.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,43.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.89,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,112.93,,,,,,,,,,,,,,2,112.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,63.45,,,,,,,,,,2,126.90,1,,63.45,,,2,126.90,1,63.45,1,63.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,79.11,,,,,1,79.11,,,,,,,,2,158.23,,,,,,1,79.11,2,158.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,283.89,,,,,,,,,,,,,,3,212.92,,,,1,70.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,85.32,1,85.32,,,,,,,,,,,,4,341.30,,,,,,5,426.62,3,255.97,,,1,85.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,106.72,,,,,,,,,,,,,4,426.89,1,106.72,1,106.72,,,1,106.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,173.31,,,,,,,,,,,,,,,,,,,,,4,693.24,1,173.31,,,1,173.31,,,1,173.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,299.40,,,,,,,,,,,,,,1,299.40,,,,,,,,1,299.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,1,558.66,1,558.66,,,,,,,,,1,558.66,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,55.37,,,,,,,,,,,,,,1,55.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,62.54,,,1,,,,62.54,,,,,,,,,,1,62.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,158.60,,,,,1,79.30,,,,,,,,,,,,,,,,,1,79.30,1,79.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,212.77,,,,,2,141.84,1,70.92,,,,,,1,70.92,,,,,,3,212.77,,,,,1,70.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,163.53,1,81.77,,,2,163.53,,,3,,,,245.30,1,81.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,327.51,1,109.17,,,2,218.34,,,3,,,,327.51,1,109.17,1,,109.17,1,109.17,1,109.17,1,109.17,,,,,,,3,327.51,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,315.96,1,157.98,3,,,,473.93,1,157.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,3,869.57,,,1,289.86,2,579.71,,,3,,,,869.57,1,289.86,,,,,,,,,,,,,,1,289.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,523.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,睪丸,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,54.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.77,,,,,1,46.77,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,41.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.08,,,,,1,46.08,,,,,,,,,,,,,,,,,,
,,,,35~39,2,98.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,54.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,177.83,,,,,,,,,,,,,,,,3,,177.83,,,,,1,59.28,,,2,118.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,322.06,,,,,,,,,,,,,,,,1,,80.52,,,,,,,,,,,1,80.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,357.91,,,,,,,,,,,,,,1,71.58,4,,286.33,,,,,1,71.58,,,1,71.58,,,,,1,71.58,1,71.58,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,78.25,1,78.25,,,,,1,78.25,1,,,,78.25,,,3,,234.74,,,,,1,78.25,,,2,156.49,,,,,,,1,78.25,,,,,,,1,78.25,,,,,,,,,,,,,,
,,,,65~69,1,108.93,,,1,108.93,,,,,2,,,,217.86,,,2,,217.86,,,1,108.93,3,326.80,1,108.93,,,1,108.93,,,1,108.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,148.15,,,,,1,148.15,1,148.15,,,,,,,,3,,444.44,,,1,148.15,2,296.30,,,,,,,,,1,148.15,2,296.30,,,,,,,,,1,148.15,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,3,831.02,,,,,,,,,,,,,,,,,,,,,1,277.01,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,520.83,,,,,,,,,,,,,,,,,2,1041.67,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,1282.05,,,,,,,,,,,,,,,,,,,,,1,1282.05,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,59.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,57.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,46.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.62,,,,,,,,,,,,,,,,,,
,,,,35~39,1,48.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,106.61,,,,,,,,,2,,,,106.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,341.10,,,,,,,,,2,,,,113.70,,,,,,,,,,1,56.85,,,,,,,,,,,1,56.85,,,2,113.70,,,,,,,,,,,,,,,,,,
,,,,50~54,3,243.51,,,,,,,,,2,,,,162.34,,,,,,1,81.17,,,,,,,1,81.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,147.38,,,,,1,73.69,,,7,,,,515.84,,,2,,147.38,,,,,,,,,,,1,73.69,,,,,,,1,73.69,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,153.02,,,,,,,,,6,,,,459.07,1,76.51,1,,76.51,,,,,1,76.51,,,,,1,76.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,316.46,,,3,,316.46,,,2,210.97,1,105.49,,,,,,,1,105.49,,,,,1,105.49,,,1,105.49,,,,,,,,,,,,,,,,
,,,,70~74,1,138.50,,,,,,,1,138.50,2,,,,277.01,,,2,,277.01,,,,,1,138.50,,,,,1,138.50,,,,,,,,,,,1,138.50,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,546.45,,,,,,,,4,,1092.90,,,,,,,,,,,,,,,1,273.22,,,,,,,1,273.22,,,,,,,,,,,,,,,,
,,,,80~84,,,1,526.32,,,1,526.32,,,,,,,,,,1,,526.32,,,,,,,1,526.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1149.43,,,,,,,,,,,,,,,,1,1149.43,,,,,,,1,1149.43,,,2,2298.85,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,46.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,1,46.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,161.03,,,,,,,1,53.68,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.68,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,113.19,,,,,,,3,169.78,,,,,,,,1,,56.59,,,1,56.59,,,,,,,,,1,56.59,,,1,56.59,1,56.59,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,74.24,1,74.24,,,,,3,222.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,159.11,,,1,79.55,,,5,397.77,2,,,,159.11,3,238.66,,,,,,,,1,79.55,,,2,159.11,1,79.55,1,79.55,,,,,,,1,79.55,,,,,,,,,,,,,,,,,,
,,,,60~64,1,76.57,,,2,153.14,2,153.14,3,229.71,,,,,,3,229.71,,,,,,,,1,76.57,,,,,,,2,153.14,,,,,,,1,76.57,,,,,,,,,,,,,,,,,,
,,,,65~69,1,99.30,,,,,1,99.30,5,496.52,1,,,,99.30,1,99.30,,,,,,1,99.30,,,1,99.30,,,2,198.61,1,99.30,,,1,99.30,1,99.30,1,99.30,,,,,,,,,,,,,,,,,,
,,,,70~74,1,138.31,,,,,,,5,691.56,2,,,,276.63,1,138.31,,,,,,,,,,1,138.31,,,,,1,138.31,1,138.31,1,138.31,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,241.55,,,,,,,4,966.18,1,,,,241.55,3,724.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,507.61,2,1015.23,,,,,,2,1015.23,,,,,,,,,,,,,,,,,,,,1,507.61,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1063.83,,,,,1,,,,1063.83,1,1063.83,,,,,,,,,,,,,,,,,,,,,,,,1,1063.83,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,54.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,142.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.46,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,47.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,54.29,,,,,,,1,54.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,234.74,,,,,1,58.69,2,117.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,6,396.83,,,,,,,2,132.28,,,,,,,,,,,1,66.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,81.97,,,,,,,3,245.90,,,,,,1,81.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.97,,,,,,,,,,,,,,
,,,,60~64,2,153.61,,,,,1,76.80,6,460.83,1,,,,76.80,,,1,,76.80,4,307.22,1,76.80,,,1,76.80,1,76.80,2,153.61,1,76.80,,,,,2,153.61,1,76.80,1,76.80,1,76.80,,,,,,,,,,,,,,
,,,,65~69,3,287.91,,,,,,,3,287.91,,,,,,1,95.97,1,,95.97,4,383.88,,,,,,,,,1,95.97,,,,,,,,,,,1,95.97,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,129.03,,,6,774.19,,,,,,,,1,,129.03,2,258.06,,,,,,,1,129.03,1,129.03,,,1,129.03,1,129.03,,,,,,,1,129.03,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,1,239.23,,,1,239.23,,,,,,,,,,,,,,,,,,,1,239.23,,,,,,,,,,,,,,
,,,,80~84,,,1,469.48,,,,,,,,,,,,,,,,,1,469.48,,,,,,,,,,,,,,,1,469.48,,,,,,,1,469.48,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,980.39,1,980.39,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.89,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,44.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,48.45,,,,,,,,,,,,,,,,1,,48.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,52.66,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.66,1,52.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,289.86,,,,,,,,,,,,,,,,1,,57.97,,,,,,,,,1,57.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,10,659.20,,,1,65.92,1,65.92,,,,,,,,,,2,,131.84,,,,,3,197.76,,,,,1,65.92,,,1,65.92,1,65.92,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,83.47,,,,,,,,,,,,,,,,2,,166.94,,,1,83.47,1,83.47,,,1,83.47,,,1,83.47,,,1,83.47,,,,,,,,,,,,,1,83.47,,,,,,,,
,,,,60~64,2,151.86,,,,,,,,,,,,,,,,3,,227.79,,,,,4,303.72,1,75.93,2,151.86,,,,,,,,,,,,,,,,,,,,,1,75.93,,,,,,,,
,,,,65~69,,,1,92.34,,,,,2,184.67,,,,,,,,4,,369.34,,,1,92.34,4,369.34,,,1,92.34,1,92.34,,,,,,,1,92.34,,,1,92.34,,,,,,,1,92.34,,,,,,,,
,,,,70~74,,,1,130.55,,,,,,,,,,,,,,4,,522.19,1,130.55,2,261.10,5,652.74,1,130.55,,,,,,,,,,,,,,,,,,,,,1,130.55,,,,,,,,,,
,,,,75~79,,,1,208.33,,,,,,,,,,,,1,208.33,1,,208.33,,,,,2,416.67,,,,,,,,,,,,,,,,,,,1,208.33,1,208.33,,,,,,,,,,,,
,,,,80~84,,,,,,,1,485.44,1,485.44,,,,,,,,2,,970.87,,,,,,,,,,,,,,,,,1,485.44,,,,,,,,,,,1,485.44,2,970.87,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,44.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.76,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,49.26,1,49.26,,,,,,,,,,,,,,,,,,,,1,49.26,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,99.21,,,,,1,49.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,103.68,,,,,,,,,,,,,,,,1,,51.84,,,,,,,,,,,,,,,,,,,1,51.84,,,,,,,,,,,,,,,,,,,,
,,,,45~49,7,403.23,,,1,57.60,,,,,2,,,,115.21,,,,,,,,,,,,,,,,,,,,,,,,2,115.21,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,125.55,,,,,,,,,3,,,,188.32,,,,,,1,62.77,,,,,2,125.55,1,62.77,,,1,62.77,,,2,125.55,,,,,1,62.77,,,,,,,,,,,,,,,,
,,,,55~59,5,425.53,,,,,,,,,3,,,,255.32,,,,,,3,255.32,1,85.11,,,1,85.11,,,1,85.11,,,,,1,85.11,1,85.11,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,305.34,,,,,,,,,6,,,,458.02,,,2,,152.67,3,229.01,1,76.34,1,76.34,,,,,,,2,152.67,,,,,,,,,1,76.34,,,,,,,,,,,,,,,,
,,,,65~69,2,177.78,1,88.89,1,88.89,,,2,177.78,5,,,,444.44,,,2,,177.78,6,533.33,,,,,,,,,,,1,88.89,,,,,,,1,88.89,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,130.21,,,1,,130.21,2,260.42,,,,,,,,,1,130.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,190.11,,,,,,,,,,,,,,,1,190.11,,,1,190.11,,,,,1,190.11,1,190.11,,,,,,,,,2,380.23,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,442.48,,,,,,,1,442.48,,,,,,,1,442.48,,,,,1,442.48,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,869.57,1,,,,869.57,,,1,,869.57,1,869.57,1,869.57,1,869.57,,,,,,,1,869.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
