,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,440.53,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,735.29,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,684.93,,,,,,,,,
,,,,50~54,,,,,,,,,1,591.72,,,,,,,,,,,,,,,,,
,,,,55~59,2,1438.85,,,,,,,,,,,,,,,,,1,,719.42,,,,,,
,,,,65~69,,,,,,,1,1785.71,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,1333.33,,,,,,,,,,,,
,,,,75~79,,,,,1,1388.89,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
