,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,26.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.27,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,24.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.71,,,,,,,,,,,,,1,24.71,,,,,,,,,,,,,,
,,,,40~44,1,27.31,1,27.31,1,27.31,,,1,27.31,2,,,,54.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.31,,,,,,,,,,
,,,,45~49,2,79.33,,,,,,,,,1,,,,39.67,,,1,,39.67,,,1,,39.67,,,,,,,,,,,,,,,1,39.67,,,,,1,39.67,,,,,,,,,,,,,,
,,,,50~54,2,102.51,,,,,,,,,,,,,,,,2,,102.51,,,,,,,,,,,,,,,,,,,,,,,,1,51.26,,,,,,,,,,,,,,,,
,,,,55~59,1,51.44,,,,,,,,,1,,,,51.44,,,,,,,,1,,51.44,,,,,,,,,,,,,,,1,51.44,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,108.52,,,,,,,,,3,,,,162.78,1,54.26,2,,108.52,1,54.26,1,,54.26,2,108.52,,,,,,,,,1,54.26,,,,,,,,,,,,,,,1,54.26,,,,,,,,
,,,,65~69,,,,,,,,,,,4,,,,213.90,,,1,,53.48,,,,,,2,106.95,,,,,,,1,53.48,1,53.48,1,53.48,,,,,1,53.48,,,,,,,1,53.48,,,,,,,,
,,,,70~74,,,,,,,1,78.93,,,2,,,,157.85,3,236.78,3,,236.78,1,78.93,1,,78.93,,,,,,,,,,,1,78.93,,,,,1,78.93,,,,,,,,,1,78.93,,,,,,,,
,,,,75~79,,,,,1,128.21,,,,,1,,,,128.21,1,128.21,4,,512.82,1,128.21,,,,,,1,128.21,1,128.21,,,,,,,,,1,128.21,,,1,128.21,,,1,128.21,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,233.64,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,1,,22.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,24.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,24.58,,,,,,,,,,,,,,,,,,,,,1,,24.58,1,24.58,,,,,,,,,,,,,,,1,24.58,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,27.03,,,,,,1,27.03,,,,,,,,,,,,,,1,27.03,1,27.03,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,137.88,,,,,,,,,1,,,,34.47,,,1,,34.47,1,34.47,,,,,,1,34.47,,,,,1,34.47,,,,,,,,,1,34.47,,,,,,,,,,,,,,,,
,,,,50~54,1,52.58,,,,,,,,,1,,,,52.58,,,,,,2,105.15,,,,1,52.58,,,,,,,1,52.58,,,,,,,2,105.15,,,,,,,,,,,,,,,,,,
,,,,55~59,2,99.30,,,,,,,,,,,,,,,,3,,148.96,1,49.65,,,,1,49.65,,,,,1,49.65,1,49.65,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,55.77,,,,,1,55.77,,,6,,,,334.63,,,,,,6,334.63,,,,,,,,,,,,,,,,,,1,55.77,1,55.77,,,,,,,,,,,,,,,,,,
,,,,65~69,3,164.65,,,2,109.77,1,54.88,1,54.88,4,,,,219.54,1,54.88,4,,219.54,2,109.77,,,,2,109.77,,,,,,,1,54.88,1,54.88,,,1,54.88,,,,,2,109.77,,,,,,,,,,,,,,
,,,,70~74,1,74.35,1,74.35,,,,,,,2,,,,148.70,1,74.35,1,,74.35,5,371.75,,,,2,148.70,2,148.70,,,,,5,371.75,,,,,,,,,1,74.35,1,74.35,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,124.69,,,,,,3,374.06,,,,1,124.69,,,,,,,1,124.69,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,227.79,,,,1,227.79,,,,,,,,,,,,,2,455.58,,,2,455.58,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,568.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.36,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,24.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.40,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,21.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,24.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.56,,,,,,,,,,,,
,,,,35~39,1,24.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.02,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,26.59,4,,,,106.35,,,2,,53.18,,,1,,26.59,,,,,,,,,,,,,,,,,,,,,,,2,53.18,,,,,,,,,,,,
,,,,45~49,4,127.19,,,1,31.80,1,31.80,,,1,,,,31.80,,,1,,31.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.80,,,,,,,,,,,,
,,,,50~54,2,101.88,,,,,,,,,2,,,,101.88,,,,,,,,,,,1,50.94,,,,,,,,,1,50.94,,,,,1,50.94,,,,,1,50.94,,,,,,,,,,,,
,,,,55~59,1,50.84,,,,,,,,,2,,,,101.68,,,,,,1,50.84,,,,,,1,50.84,,,,,,,,,,,,,,,,,1,50.84,,,,,,,,,,,,,,
,,,,60~64,1,55.68,1,55.68,,,,,,,7,,,,389.76,,,1,,55.68,3,167.04,,,,1,55.68,1,55.68,1,55.68,,,,,,,,,2,111.36,,,1,55.68,1,55.68,,,,,,,,,,,,,,
,,,,65~69,3,167.04,,,,,1,55.68,1,55.68,4,,,,222.72,2,111.36,,,,4,222.72,,,,2,111.36,,,1,55.68,1,55.68,,,,,1,55.68,1,55.68,,,,,2,111.36,,,1,55.68,1,55.68,,,,,,,,
,,,,70~74,,,1,68.26,,,,,,,,,,,,,,,,,5,341.30,,,,3,204.78,1,68.26,,,,,,,,,,,1,68.26,,,,,1,68.26,,,,,2,136.52,,,,,,,,
,,,,75~79,,,,,,,1,119.47,1,119.47,1,,,,119.47,1,119.47,2,,238.95,2,238.95,,,,3,358.42,,,,,,,,,,,,,4,477.90,,,,,,,,,,,1,119.47,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,221.24,,,,,,1,221.24,,,,,,,,,,,,,,,,,,,,,,,2,442.48,,,,,,,,
,,,,85+,,,,,,,,,1,469.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其他男性生殖器官,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,1,26.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.12,,,,,,,,,,,,,,,,
,,,,35~39,3,71.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.95,,,,,,,1,23.95,,,,,,,,,,,,,,,,
,,,,40~44,4,102.12,,,,,,,,,,,,,,1,25.53,,,,1,25.53,1,,25.53,,,,,,,,,,,,,,,,,,,1,25.53,,,,,,,,,,,,,,,,
,,,,45~49,1,30.05,,,,,,,1,30.05,,,,,,4,120.19,,,,1,30.05,,,,,,,,,,,,,,,,,,,,,,2,60.10,,,,,,,,,,,,,,,,
,,,,50~54,2,97.13,,,,,,,,,,,,,,2,97.13,,,,1,48.57,1,,48.57,,,,,,,,,,,2,97.13,,,,,,,2,97.13,,,,,,,,,,,,,,,,
,,,,55~59,1,50.35,,,,,,,,,,,,,,2,100.70,,,,1,50.35,3,,151.06,1,50.35,,,,,,,,,1,50.35,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,110.44,,,,,,3,165.65,,,,,,5,,276.09,2,110.44,,,,,1,55.22,,,1,55.22,1,55.22,,,,,1,55.22,,,,,,,,,,,,,,,,
,,,,65~69,1,56.98,1,56.98,,,,,,,1,,,,56.98,2,113.96,,,,1,56.98,3,,170.94,2,113.96,1,56.98,,,,,,,2,113.96,,,,,,,,,1,56.98,3,170.94,,,,,,,,,,,,
,,,,70~74,3,195.69,,,1,65.23,1,65.23,2,130.46,,,,,,5,326.16,,,,3,195.69,5,,326.16,3,195.69,1,65.23,1,65.23,1,65.23,,,,,,,,,2,130.46,,,,,2,130.46,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,113.90,,,,,,,,1,,113.90,,,1,,113.90,2,227.79,,,,,,,,,2,227.79,1,113.90,1,113.90,,,,,,,1,113.90,,,,,,,,,,,,
,,,,80~84,1,216.92,,,,,,,,,,,,,,1,216.92,,,,,,2,,433.84,,,,,,,,,1,216.92,,,,,,,2,433.84,,,,,1,216.92,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,2,,862.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,胸膜,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,1,,,,27.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,23.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,46.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.85,,,,
,,,,30~34,1,25.02,,,,,,,,,,,,,,1,25.02,,,,1,25.02,,,,,,,,,,1,25.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,2,48.00,,,,,,1,24.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,74.89,,,1,24.96,,,,,,,,,,,,1,,24.96,3,74.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.96,,,1,24.96,,
,,,,45~49,4,116.31,,,,,,,,,,,,,,,,,,,6,174.47,,,,2,58.16,1,29.08,,,,,,,,,,,,,,,1,29.08,,,,,1,29.08,,,,,,,,,,
,,,,50~54,3,133.10,,,1,44.37,,,,,,,,,,1,44.37,,,,1,44.37,,,,1,44.37,,,1,44.37,,,,,,,,,,,,,,,,,1,44.37,,,,,,,,,,,,
,,,,55~59,2,102.04,1,51.02,,,,,,,,,,,,,,,,,5,255.10,,,,1,51.02,2,102.04,,,1,51.02,1,51.02,,,,,,,,,,,,,,,,,,,1,51.02,,,2,102.04,,
,,,,60~64,,,,,,,,,1,55.19,,,,,,,,,,,3,165.56,,,,3,165.56,,,1,55.19,1,55.19,,,,,,,1,55.19,2,110.38,,,,,,,1,55.19,,,1,55.19,,,,,,
,,,,65~69,3,171.82,,,,,,,,,,,,,,1,57.27,,,,3,171.82,,,,2,114.55,5,286.37,,,,,,,,,,,,,3,171.82,,,1,57.27,1,57.27,,,,,1,57.27,,,,,,
,,,,70~74,1,64.94,,,,,,,,,,,,,,,,,,,5,324.68,,,,1,64.94,7,454.55,,,3,194.81,,,,,1,64.94,1,64.94,5,324.68,,,,,,,,,,,,,,,,,2,129.87
,,,,75~79,,,,,,,1,111.23,,,,,,,,,,,,,3,333.70,1,,111.23,1,111.23,3,333.70,,,1,111.23,,,1,111.23,,,1,111.23,,,,,,,2,222.47,,,1,111.23,,,,,,,1,111.23
,,,,80~84,,,,,,,1,204.92,,,1,,,,204.92,,,,,,1,204.92,,,,2,409.84,,,,,4,819.67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,409.84
,,,,85+,,,,,,,,,,,,,,,,,,,,,2,796.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,398.41,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,22.45,,,,,,,,,,,,,,,,1,22.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,25.39,,,,,,,,,,,,,,,,,,,1,25.39,,,,,,,,,,,,1,25.39,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,23.98,,,,,,,,,1,,,,23.98,,,,,,,,,,,,,,,2,47.95,,,,,,,1,23.98,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,49.44,,,,,,,,,,,,,,1,24.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,55.26,,,,,,,,,,,,,,3,82.90,,,,1,27.63,1,,27.63,,,1,27.63,,,,,,,,,,,,,,,,,,,,,4,110.53,,,,,,,,,,
,,,,50~54,1,40.10,,,,,1,40.10,,,,,,,,4,160.38,,,,,,2,,80.19,,,,,1,40.10,,,,,,,,,,,1,40.10,,,,,,,,,,,,,,,,,,
,,,,55~59,2,108.17,1,54.08,,,,,,,,,,,,3,162.25,,,,1,54.08,5,,270.42,1,54.08,,,,,,,2,108.17,,,2,108.17,,,,,2,108.17,,,4,216.33,,,,,,,,,,,,
,,,,60~64,5,269.83,,,,,,,,,1,,,,53.97,3,161.90,,,,,,3,,161.90,,,,,,,,,,,1,53.97,,,1,53.97,,,,,,,,,,,1,53.97,,,,,,,,
,,,,65~69,2,118.62,,,1,59.31,1,59.31,1,59.31,,,,,,6,355.87,,,,,,5,,296.56,1,59.31,,,1,59.31,,,1,59.31,,,1,59.31,,,,,,,1,59.31,2,118.62,,,,,2,118.62,,,,,,
,,,,70~74,,,,,1,62.62,,,,,1,,,,62.62,2,125.23,1,,62.62,1,62.62,8,,500.94,,,,,1,62.62,2,125.23,1,62.62,1,62.62,1,62.62,,,,,,,,,,,,,,,2,125.23,,,,,,
,,,,75~79,,,,,1,103.63,,,,,4,,,,414.51,1,103.63,,,,,,3,,310.88,,,,,3,310.88,,,1,103.63,,,1,103.63,,,,,,,,,,,,,1,103.63,3,310.88,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,203.25,,,1,203.25,,,1,203.25,,,,,,,,,1,203.25,,,1,203.25,2,406.50,,,,,,
,,,,85+,,,,,1,358.42,,,,,,,,,,,,1,,358.42,1,358.42,2,,716.85,,,,,1,358.42,,,,,,,,,,,,,,,,,,,,,,,1,358.42,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.27,,,1,23.27,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.63,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,22.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.51,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.87,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,48.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.06,,,,,,,,
,,,,40~44,3,73.51,,,,,,,,,,,,,,3,73.51,,,,,,,,,,,1,24.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,27.51,1,27.51,,,1,27.51,1,27.51,,,,,,1,27.51,,,,,,1,,27.51,1,27.51,,,,,,,,,,,,,,,,,,,,,,,,,3,82.53,,,,,,,,
,,,,50~54,3,105.93,1,35.31,,,,,1,35.31,,,,,,5,176.55,,,,,,1,,35.31,,,1,35.31,1,35.31,,,,,,,,,,,1,35.31,,,,,,,1,35.31,1,35.31,2,70.62,,,,,,
,,,,55~59,3,165.75,,,,,,,,,,,,,,1,55.25,,,,,,1,,55.25,2,110.50,,,1,55.25,2,110.50,,,,,,,,,,,,,,,,,1,55.25,,,,,1,55.25,,,,
,,,,60~64,,,,,,,,,,,,,,,,4,211.75,,,,,,1,,52.94,8,423.50,,,1,52.94,,,,,,,,,1,52.94,,,,,1,52.94,,,,,,,1,52.94,2,105.88,,,,
,,,,65~69,1,60.72,,,,,,,1,60.72,,,,,,5,303.58,,,,,,4,,242.87,,,,,2,121.43,,,,,,,1,60.72,1,60.72,1,60.72,,,,,,,1,60.72,,,,,,,,,,
,,,,70~74,,,3,190.36,1,63.45,1,63.45,,,,,,,,5,317.26,1,,63.45,1,63.45,3,,190.36,3,190.36,1,63.45,2,126.90,,,1,63.45,,,1,63.45,,,3,190.36,,,,,,,2,126.90,,,1,63.45,3,190.36,,,,
