,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,1,97.47,,,1,,97.47,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,224.72,,,,,,,,,,,,,,,1,112.36,,,,,1,112.36,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,98.23,,,,,3,294.70,,,,,,2,196.46,,,1,98.23,,,,,,,,,,1,98.23,,,1,98.23,,,,,,,,,,,,,,
,,,,65~69,,,,,1,109.05,1,109.05,1,109.05,1,,,,109.05,2,218.10,,,3,327.15,,,,,,,,1,109.05,,,1,109.05,,,,,,,,,1,109.05,1,109.05,,,,
,,,,70~74,,,1,113.51,,,,,,,2,,,,227.01,4,454.03,,,1,113.51,,,,,,,,,,1,113.51,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,209.21,1,,,,209.21,1,209.21,,,1,209.21,1,,209.21,,,,,,,,,,,,,,,1,209.21,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,793.65,2,793.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,396.83,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,641.03,,,,,,,,,,,,,,,,,,1,641.03,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,1,70.67,,,1,70.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,70.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,57.41,,,,,,,,,,,,,,,,,,,,,,,,1,57.41,,,,,,,,,,
,,,,40~44,1,62.31,,,1,62.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.31,,,,,,,,,,
,,,,45~49,2,137.93,,,,,,,,,2,,,,137.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,86.96,,,,,,,,,,,,,,,,,,1,86.96,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,245.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,122.70,,,,,,
,,,,60~64,,,,,1,95.51,,,,,,,,,,,,,,3,286.53,,,,,,,,,,1,95.51,,,,,1,95.51,,,,,1,95.51,,,,,,
,,,,65~69,1,112.74,,,,,1,112.74,,,1,,,,112.74,,,2,225.48,2,225.48,,,,1,112.74,1,112.74,1,112.74,1,112.74,,,,,,,1,112.74,1,112.74,,,,,,,,
,,,,70~74,,,,,,,,,,,5,,,,570.78,1,114.16,1,114.16,,,1,,114.16,3,342.47,,,1,114.16,2,228.31,1,114.16,,,1,114.16,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,191.20,,,,,,,,,,1,191.20,,,,,,,,,,,,,,,,,,,,,,2,382.41,,,,,,
,,,,80~84,,,1,390.63,,,,,1,390.63,,,,,,,,1,390.63,1,390.63,,,,2,781.25,,,,,1,390.63,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,584.80,1,584.80,,,,,,,,,,,,,,,,1,584.80,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.32,,,,,,,,,1,70.32,,,,,,,,
,,,,15~19,,,,,1,63.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,57.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,58.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,60.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,69.98,,,,,3,209.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,78.86,,,,,,,,,,,,1,,78.86,,,2,157.73,,,,,,,,,,,,,,,2,157.73,1,78.86,,,,
,,,,55~59,,,,,,,,,1,124.84,,,,,,,,1,124.84,,,,,,1,124.84,2,249.69,1,124.84,,,1,124.84,,,1,124.84,1,124.84,,,,,1,124.84,,,,
,,,,60~64,,,,,,,,,2,202.02,,,,,,,,,,3,303.03,,,,1,101.01,,,,,,,,,,,,,,,,,2,202.02,1,101.01,,,,
,,,,65~69,1,110.25,1,110.25,,,1,110.25,1,110.25,,,,,,1,110.25,1,110.25,2,220.51,,,,,,,,,,,,,,,,1,110.25,,,,,,,5,551.27,,,,
,,,,70~74,,,,,,,1,115.74,1,115.74,1,,,,115.74,,,3,347.22,2,231.48,,,,1,115.74,,,,,,,,,,,,,,,1,115.74,,,2,231.48,,,,
,,,,75~79,2,354.61,,,,,,,,,,,,,,,,,,1,177.30,,,,1,177.30,,,,,,,,,1,177.30,,,,,,,,,1,177.30,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,355.87,,,,,,,1,355.87,,,,
,,,,85+,,,,,,,,,2,1075.27,,,,,,,,,,1,537.63,,,,,,1,537.63,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,,,1,55.52,,,,,,,1,,,,55.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,117.23,,,,,,,,,1,,,,58.62,,,,,,,,,,,,,,,,,,,,,,,,1,58.62,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.98,,,,,,,,,1,60.98,,,,,,,,
,,,,40~44,2,117.51,,,,,,,,,,,,,,,,,,,,1,,58.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,139.57,,,,,,,,,1,,,,69.78,,,,,,,,,,1,69.78,,,,,,,,,,,,,,,1,69.78,,,,,,,,
,,,,50~54,,,,,1,74.96,1,74.96,1,74.96,2,,,,149.93,,,,,,,1,,74.96,,,,,,,,,,,1,74.96,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,125.16,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,101.52,,,,,,,,,,,,,,,,1,101.52,,,,,,,,,,,,,,,,,,2,203.05,,,,,,,,,,,,
,,,,65~69,2,220.75,,,,,,,,,2,,,,220.75,1,110.38,4,441.50,,,,,,,,,,1,110.38,,,,,,,,,,,,,2,220.75,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,233.37,,,2,233.37,,,1,,116.69,1,116.69,1,116.69,1,116.69,,,,,,,,,,,,,2,233.37,,,,,,
,,,,75~79,,,,,,,,,1,159.74,,,,,,2,319.49,3,479.23,1,159.74,1,,159.74,,,,,2,319.49,,,1,159.74,,,,,,,,,1,159.74,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,641.03,,,,,,,,,,,,,,,,,,,,,,,,2,641.03,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,520.83,,,,,1,,520.83,1,520.83,,,,,,,,,1,520.83,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,喉,,結直腸癌,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,1,82.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,69.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,60.17,,,,,,,,,,,,,,,,,,,,,,,1,60.17,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,61.50,,,,,,1,61.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,3,176.89,,,,,,,,1,58.96,,,,,,,,,,,,,,,,1,58.96,,,,,,,,,,,,,,
,,,,45~49,2,137.65,,,,,,,1,68.82,,,,,,,,,,,,,,,,,,,,,1,68.82,,,,,,,,,,,,,,,,,,
,,,,50~54,2,146.31,,,,,,,1,73.15,1,,,,73.15,,,,,,,1,,73.15,3,219.46,,,,,1,73.15,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,112.99,4,451.98,,,,,,,,1,112.99,1,112.99,,,,1,112.99,,,,,,,,,,,,,1,112.99,,,,,,,,,,
,,,,60~64,,,,,,,,,2,216.92,,,,,,,,2,216.92,,,1,,108.46,2,216.92,,,,,1,108.46,,,,,,,,,,,2,216.92,,,,,,
,,,,65~69,1,106.84,1,106.84,,,,,3,320.51,,,,,,2,213.68,4,427.35,,,1,,106.84,,,,,,,,,,,,,,,,,,,1,106.84,,,,,,
,,,,70~74,1,123.46,,,,,1,123.46,1,123.46,,,,,,1,123.46,2,246.91,1,123.46,1,,123.46,,,,,2,246.91,1,123.46,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,139.28,,,1,139.28,2,278.55,,,,,,,,5,696.38,,,2,,278.55,1,139.28,1,139.28,,,3,417.83,,,,,2,278.55,,,,,5,696.38,,,,,,
,,,,80~84,,,,,,,,,3,943.40,,,,,,,,1,314.47,,,1,,314.47,,,1,314.47,,,,,,,,,,,,,,,1,314.47,,,,,,
,,,,85+,,,,,,,1,523.56,2,1047.12,,,,,,,,1,523.56,1,523.56,,,,,,,,,,1,523.56,,,,,,,,,1,523.56,1,523.56,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.40,,,,,,,,
,,,,25~29,,,,,1,52.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,62.62,,,,,,,,,,,,,,,,,,,,,,,,,1,62.62,,,,,,,,,,,,,,,,,1,62.62,,,,
,,,,40~44,1,60.24,,,,,,,2,120.48,,,,,,,,,,,,1,,60.24,1,60.24,,,1,60.24,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,66.45,,,,,,,,,,,,,,3,199.34,,,,,1,,66.45,,,,,,,,,,,,,,,,,,,1,66.45,1,66.45,,,,
,,,,50~54,2,145.56,,,,,,,,,,,,,,1,72.78,,,,,,,,,,,,2,145.56,,,1,72.78,,,,,,,,,,,,,,,,
,,,,55~59,,,1,100.20,,,,,,,,,,,,1,100.20,,,,,,,,,,,,1,100.20,,,,,,,1,100.20,,,,,,,,,,,,
,,,,60~64,2,232.29,,,,,,,,,,,,,,2,232.29,1,116.14,,,,,,2,232.29,1,116.14,,,,,,,1,116.14,,,,,,,1,116.14,,,,,1,116.14
,,,,65~69,,,,,,,,,,,,,,,,1,104.71,,,,,1,,104.71,1,104.71,2,209.42,1,104.71,1,104.71,1,104.71,,,2,209.42,,,,,,,,,,,2,209.42
,,,,70~74,,,,,,,1,124.84,,,,,,,,4,499.38,,,1,124.84,,,,3,374.53,,,,,,,,,,,,,,,,,2,249.69,,,,,3,374.53
,,,,75~79,,,1,137.93,,,,,,,1,,,,137.93,4,551.72,,,1,137.93,2,,275.86,5,689.66,2,275.86,,,1,137.93,,,,,,,1,137.93,,,,,,,,,1,137.93
,,,,80~84,,,,,,,,,,,,,,,,3,845.07,,,,,1,,281.69,2,563.38,,,,,1,281.69,,,,,3,845.07,,,,,1,281.69,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,1,487.80,,,,,,,,,1,487.80,,,,,,,,,1,487.80,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,20~24,,,,,,,,,,,1,,,,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,64.77,,,,,,1,64.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.77,,,,
,,,,40~44,4,245.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.31,,,,,,,,,,,,,,,,,,
,,,,45~49,1,64.77,,,,,,,,,,,,,,,,1,64.77,,,,,,2,129.53,,,,,,,,,,,,,,,,,,,1,64.77,,,,
,,,,50~54,1,71.58,,,,,,,,,,,,,,3,214.75,,,,,1,,71.58,2,143.16,,,,,,,,,,,1,71.58,,,,,,,1,71.58,,,,
,,,,55~59,3,268.34,,,,,,,,,,,,,,3,268.34,,,,,,,,1,89.45,,,,,,,,,,,1,89.45,1,89.45,,,,,,,,,,
,,,,60~64,2,253.16,,,1,126.58,1,126.58,,,,,,,,,,,,3,379.75,1,,126.58,,,1,126.58,,,,,,,,,,,,,1,126.58,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,6,607.90,,,2,202.63,,,,1,101.32,1,101.32,,,,,,,,,,,,,,,,,,,2,202.63,,
,,,,70~74,,,,,,,2,261.10,,,,,,,,2,261.10,,,2,261.10,2,,261.10,1,130.55,,,2,261.10,,,,,,,,,1,130.55,,,1,130.55,,,1,130.55,,
,,,,75~79,,,,,,,,,,,,,,,,4,559.44,1,139.86,3,419.58,3,,419.58,,,,,,,,,1,139.86,,,,,,,,,,,,,,,,
,,,,80~84,,,1,263.85,,,,,,,,,,,,1,263.85,,,,,1,,263.85,,,,,,,,,1,263.85,1,263.85,,,,,,,1,263.85,,,1,263.85,,
,,,,85+,,,,,,,,,,,,,,,,1,469.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,104.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,65.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,186.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.27,,,,,,,,,,,,
,,,,40~44,,,1,62.70,1,62.70,,,,,1,,,,62.70,1,62.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,62.62,,,,,,,,,,,,,,,,1,62.62,,,,,,,,,,,,1,62.62,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,3,,,,216.61,,,1,72.20,,,,,,2,144.40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,161.55,,,,,,,,,1,,,,80.78,,,,,,,1,,80.78,2,161.55,,,,,,,,,,,,,,,1,80.78,,,,,,,,
,,,,60~64,1,130.21,,,,,,,,,,,,,,2,260.42,,,1,130.21,,,,,,,,1,130.21,1,130.21,1,130.21,,,1,130.21,1,130.21,,,,,,,,,,
,,,,65~69,,,,,,,1,107.30,,,1,,,,107.30,,,2,214.59,,,1,,107.30,1,107.30,1,107.30,1,107.30,1,107.30,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,125.47,,,,,1,,,,125.47,1,125.47,2,250.94,,,,,,,,,,,,,,,,1,125.47,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,285.71,,,2,285.71,,,2,,285.71,,,,,,,,,,,1,142.86,,,,,2,285.71,,,,,,,,
,,,,80~84,,,,,,,,,1,248.76,1,,,,248.76,,,,,,,1,,248.76,1,248.76,,,,,1,248.76,,,2,497.51,,,,,1,248.76,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,436.68,,,2,873.36,,,,,1,436.68,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.85,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,54.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,65.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,65.06,,,,,,,,,,,,,,,,1,65.06,,,,,,1,65.06,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,60.31,,,,,,,,,2,,,,120.63,,,1,60.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,71.23,,,,,,,,,,,,,,1,71.23,,,,,1,,71.23,1,71.23,2,142.45,,,,,2,142.45,,,,,,,1,71.23,,,,,,,,
,,,,55~59,2,154.20,,,,,,,,,3,,,,231.30,,,,,1,77.10,,,,,,,,,,,,,,,,1,77.10,,,,,1,77.10,,,,,,
,,,,60~64,1,131.75,,,,,,,,,3,,,,395.26,,,,,2,263.50,,,,,,,,,,,,,,,,,,1,131.75,1,131.75,,,1,131.75,,,,
,,,,65~69,,,,,,,,,1,107.76,1,,,,107.76,,,2,215.52,,,1,,107.76,,,1,107.76,,,,,3,323.28,,,,,,,,,,,,,1,107.76,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,4,503.14,1,,125.79,,,,,,,1,125.79,1,125.79,1,125.79,,,,,2,251.57,,,,,1,125.79,,
,,,,75~79,1,145.35,,,,,,,1,145.35,1,,,,145.35,,,1,145.35,4,581.40,,,,2,290.70,,,1,145.35,,,6,872.09,,,2,290.70,,,,,,,,,3,436.05,,
,,,,80~84,,,,,1,228.31,1,228.31,,,1,,,,228.31,,,1,228.31,1,228.31,1,,228.31,,,,,,,,,1,228.31,,,,,,,,,,,,,,,,
,,,,85+,,,1,401.61,,,,,1,401.61,1,,,,401.61,,,1,401.61,2,803.21,,,,,,,,,,,,1,401.61,,,,,,,1,401.61,,,,,1,401.61,,
