,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,90.91,,,,,2,181.82,2,,,,181.82,,,,2,,181.82,1,90.91,,,,,,,1,90.91,1,90.91,,,2,181.82,1,90.91,,,2,181.82,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,114.94,,,,1,,114.94,3,344.83,,,1,114.94,,,,,,,,,,,,,,,1,114.94,,,1,114.94,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,212.31,1,,212.31,,,,2,424.63,,,1,212.31,,,,,,,,,,,,,,,,,,,1,212.31,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,549.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,男性乳房,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,1,39.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,41.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.13,,,,,,,,,2,80.26,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,35.27,,,,1,,35.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,40.97,,,,,1,40.97,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.97,1,40.97,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,137.08,1,68.54,1,68.54,5,342.70,,,,,,,,,,,,,,,,,,1,68.54,,,,,,,1,68.54,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,5,375.94,,,,,,,,,,,,,,1,75.19,1,75.19,1,75.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,4,329.49,1,82.37,2,,,,164.74,,,,2,,164.74,,,,,,,1,82.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,187.09,,,4,,,,374.18,,,,,,,,,,,,,,,,,,,1,93.55,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,114.03,1,114.03,3,,,,342.08,1,,114.03,,,,,,,,1,114.03,,,,,,,1,114.03,,,2,228.05,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,392.93,,,,1,,196.46,,,,,,,1,196.46,,,1,196.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,444.44,,,,,,,,,,,,,,,,,,,,,,,,,,1,444.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,食道,,胰,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.00,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,34.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,38.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,43.71,,,,,,,,,1,,,,43.71,,,,,,,,,,,,,,,,,,,,,1,43.71,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,40.95,,,,,,,,,1,,,,40.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,73.66,,,1,36.83,,,,,1,,,,36.83,3,,110.50,,,,,,,,,,1,36.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,38.48,,,1,38.48,,,,,1,,,,38.48,,,,,,,,,,,,,,,,,,,2,76.95,,,,,1,38.48,,,,,,,,,,,,,,,,,,
,,,,50~54,2,130.46,1,65.23,,,,,,,3,,,,195.69,2,,130.46,,,,1,65.23,,,,,,,,,,,,,1,65.23,1,65.23,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,217.55,,,,,,,,,,,,,,1,,72.52,1,,72.52,,,,,2,145.03,,,,,2,145.03,2,145.03,,,,,1,72.52,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,83.82,,,,,,,,,,1,,83.82,1,,83.82,1,83.82,,,,,,,1,83.82,,,,,1,83.82,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,97.18,2,,,,194.36,1,,97.18,2,,194.36,1,97.18,,,,,,,2,194.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,4,,,,435.73,,,,3,,326.80,2,217.86,,,,,,,2,217.86,,,,,,,,,2,217.86,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,360.36,,,1,,,,180.18,,,,2,,360.36,1,180.18,1,180.18,,,,,2,360.36,,,1,180.18,,,,,4,720.72,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,393.70,2,,787.40,2,787.40,,,,,,,1,393.70,,,,,,,,,1,393.70,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,1162.79,,,,,,,,,,,,,,,,,,,,,,,,,,1,1162.79,1,1162.79,,,,,,,1,1162.79,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.93,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,34.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.97,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,88.65,,,,,,,,,,,,,,,,,,,,1,44.33,1,44.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,41.10,,,,,,,,,,,,,,,,,,1,41.10,,,,,1,41.10,,,,,,,,,,,,,,,,,1,41.10,1,41.10,1,41.10,,
,,,,40~44,2,74.60,,,,,,,,,,,,,,1,,37.30,5,,186.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.30,,,,,,
,,,,45~49,1,37.45,1,37.45,,,1,37.45,,,,,,,,,,,4,,149.81,,,,,1,37.45,1,37.45,1,37.45,,,2,74.91,,,,,,,,,,,1,37.45,,,,,,,,,1,37.45,1,37.45
,,,,50~54,,,,,,,,,,,2,,,,119.12,,,,1,,59.56,,,,,,,1,59.56,,,1,59.56,,,,,,,,,1,59.56,,,,,,,1,59.56,1,59.56,,,,,,
,,,,55~59,1,71.68,,,,,,,,,,,,,,2,,143.37,4,,286.74,,,,,,,,,1,71.68,,,2,143.37,,,,,,,3,215.05,,,,,1,71.68,1,71.68,,,,,,,,
,,,,60~64,1,86.51,1,86.51,,,,,,,,,,,,,,,4,,346.02,,,,,,,2,173.01,2,173.01,,,1,86.51,1,86.51,,,,,1,86.51,,,,,,,2,173.01,,,,,,,,
,,,,65~69,1,97.85,,,,,,,,,,,,,,,,,2,,195.69,,,,,1,97.85,,,4,391.39,,,,,1,97.85,1,97.85,1,97.85,2,195.69,,,,,,,1,97.85,,,,,,,1,97.85
,,,,70~74,1,103.41,,,1,103.41,,,,,,,,,,,,,2,,206.83,,,,,,,1,103.41,4,413.65,,,,,1,103.41,,,,,2,206.83,,,,,,,1,103.41,,,,,,,,
,,,,75~79,,,,,,,,,1,171.53,,,,,,,,,1,,171.53,,,,,,,2,343.05,3,514.58,,,2,343.05,,,,,,,,,,,1,171.53,,,,,,,,,,,2,343.05
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,746.27,,,,,,,,,,,,,,,,,,,,,,,1,373.13,,,1,373.13
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,943.40
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,69.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,51.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,2,92.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,42.83,,,,,,,,,,,,,,1,,42.83,,,,1,42.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,77.16,,,,,,,,,,,,,,2,,77.16,,,,,,,,,,,,,,,,1,38.58,,,1,38.58,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,149.81,,,,,,,,,,,,,,6,,224.72,,,,,,,,,,,,,,1,37.45,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,3,,166.30,,,,,,,,,,1,55.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,71.74,,,,,,,,,,,,,,3,,215.21,,,,1,71.74,,,,,1,71.74,,,,,,,1,71.74,,,1,71.74,,,,,,,,,,,,,,,,,,
,,,,60~64,1,89.53,,,,,,,1,89.53,,,,,,1,,89.53,,,,1,89.53,1,89.53,,,1,89.53,1,89.53,,,1,89.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,93.98,,,,,,,,,1,,,,93.98,2,,187.97,1,,93.98,,,1,93.98,,,1,93.98,,,,,4,375.94,,,,,,,1,93.98,,,3,281.95,,,,,,,,,,,,
,,,,70~74,,,,,1,105.26,,,,,,,,,,4,,421.05,,,,,,3,315.79,,,,,,,,,,,1,105.26,,,,,,,,,1,105.26,,,,,,,,,,,,
,,,,75~79,,,1,154.32,,,1,154.32,1,154.32,1,,,,154.32,,,,1,,154.32,1,154.32,3,462.96,,,2,308.64,,,,,2,308.64,,,,,2,308.64,,,,,1,154.32,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,361.01,2,722.02,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,800.00,,,,,,1,,800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,39.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.67,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,93.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.99,,,,,,,,,,,,,,,,,,
,,,,35~39,1,45.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.07,,,,,,,,,,,,,,,,,,
,,,,40~44,1,40.73,,,,,1,40.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,74.05,,,,,5,185.12,,,,,,,,,,,1,,37.02,,,1,37.02,,,,,,,,,,,1,37.02,,,1,37.02,,,,,,,,,,,,,,,,,,
,,,,50~54,2,100.30,,,,,,,,,2,,,,100.30,,,,,,,,,,,,,,,1,50.15,2,100.30,,,,,1,50.15,1,50.15,,,,,,,,,,,,,,,,,,
,,,,55~59,1,72.78,1,72.78,1,72.78,3,218.34,,,2,,,,145.56,,,,,,,,,1,72.78,1,72.78,,,,,,,,,,,1,72.78,,,,,1,72.78,,,,,,,,,,,,,,
,,,,60~64,,,,,,,3,267.86,,,2,,,,178.57,3,,267.86,,,,1,89.29,1,89.29,1,89.29,,,,,2,178.57,,,1,89.29,1,89.29,,,1,89.29,2,178.57,,,,,,,,,,,,,,
,,,,65~69,,,1,91.91,,,4,367.65,,,,,,,,1,,91.91,1,,91.91,,,,,1,91.91,,,1,91.91,1,91.91,,,,,,,,,1,91.91,1,91.91,,,,,,,,,,,,,,
,,,,70~74,,,1,105.15,1,105.15,2,210.30,,,,,,,,2,,210.30,,,,1,105.15,,,,,,,,,1,105.15,,,,,1,105.15,,,,,3,315.46,,,,,,,,,,,,,,
,,,,75~79,,,1,147.28,1,147.28,1,147.28,,,1,,,,147.28,3,,441.83,,,,,,,,,,,,,,1,147.28,,,,,,,,,,,2,294.55,,,,,,,,,,,,,,
,,,,80~84,,,,,,,3,961.54,,,1,,,,320.51,,,,,,,,,,,1,320.51,1,320.51,,,2,641.03,,,1,320.51,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,709.22,1,709.22,,,,,,,,,,,,,,,,,,,,,,,,,,1,709.22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,1,45.41,,,,,,,1,45.41,,,,,,,,,,,,1,45.41,,,,,1,45.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,125.94,,,1,41.98,,,1,41.98,1,,,,41.98,,,,1,,41.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,73.39,,,,,,,4,146.79,,,,,,,,,,,,,,1,36.70,,,,,,,,,,,,,,,,,,,,,,,,,1,36.70,,,,,,,,
,,,,50~54,2,89.05,,,,,1,44.52,,,,,,,,,,,,,,,,1,44.52,1,44.52,1,44.52,,,,,,,,,,,,,,,,,1,44.52,,,1,44.52,,,,,,,,
,,,,55~59,2,153.02,1,76.51,,,1,76.51,2,153.02,,,,,,,,,,,,,,,,1,76.51,,,,,1,76.51,,,,,1,76.51,,,,,1,76.51,1,76.51,,,,,,,,,,,,
,,,,60~64,1,82.85,,,,,,,4,331.40,,,,,,2,,165.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.85,,,,,,
,,,,65~69,,,,,,,1,93.20,4,372.79,1,,,,93.20,1,,93.20,1,,93.20,,,1,93.20,,,,,,,,,1,93.20,,,,,,,1,93.20,,,,,,,,,,,,,,,,
,,,,70~74,1,109.29,,,,,1,109.29,3,327.87,,,,,,,,,,,,1,109.29,1,109.29,1,109.29,,,,,1,109.29,1,109.29,1,109.29,,,,,,,,,,,1,109.29,,,3,327.87,,,,,,
,,,,75~79,,,,,,,1,142.25,2,284.50,,,,,,,,,4,,568.99,,,2,284.50,,,,,,,,,1,142.25,,,,,,,,,2,284.50,,,,,,,4,568.99,,,,,,
,,,,80~84,,,,,,,,,1,287.36,,,,,,,,,1,,287.36,,,1,287.36,1,287.36,,,,,,,1,287.36,,,,,1,287.36,,,1,287.36,,,,,,,2,574.71,,,,,,
,,,,85+,,,,,,,1,613.50,1,613.50,,,,,,,,,,,,,,1,613.50,,,,,1,613.50,,,,,,,,,1,613.50,,,1,613.50,,,,,,,1,613.50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.27,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.72,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,44.46,,,,,,,,,,,,,,,,,,,,,,1,44.46,,,,,,,,,1,44.46,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,1,,40.70,1,40.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,114.24,,,,,1,38.08,,,,,,,,,,,1,,38.08,,,,,,,,,,,1,38.08,,,,,,,,,,,,,,,,,,,1,38.08,,,,,,
,,,,50~54,1,40.70,1,40.70,,,,,,,,,,,,,,,4,,162.80,,,1,40.70,,,1,40.70,,,,,,,,,2,81.40,1,40.70,,,,,,,,,,,,,,,,,,
,,,,55~59,1,72.05,,,,,,,1,72.05,,,,,,,,,,,,,,1,72.05,,,,,,,,,,,,,,,,,,,,,1,72.05,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,3,,240.00,1,80.00,1,80.00,1,80.00,,,,,,,,,,,,,2,160.00,,,,,,,,,,,,,1,80.00,,,,
,,,,65~69,1,92.51,,,,,,,1,92.51,2,,,,185.01,,,,2,,185.01,1,92.51,1,92.51,,,,,,,,,,,,,,,1,92.51,,,,,,,1,92.51,,,1,92.51,,,2,185.01,,
,,,,70~74,,,,,,,,,,,,,,,,,,,1,,112.87,,,,,1,112.87,3,338.60,2,225.73,2,225.73,,,1,112.87,,,2,225.73,,,1,112.87,,,,,,,,,,,2,225.73,,
,,,,75~79,1,135.87,,,1,135.87,,,,,,,,,,,,,3,,407.61,,,,,,,1,135.87,,,,,,,,,,,1,135.87,,,,,,,,,,,,,,,2,271.74,,
