,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,219.78,1,109.89,,,,,4,439.56,,,,,,,,,,,2,219.78,,,,,,,,,,,,,,,,,,,,,,1,109.89,,,,,,,,
,,,,55~59,,,1,92.00,1,92.00,,,2,183.99,,,,,,,,,1,92.00,2,183.99,,,,1,92.00,1,92.00,,,,,,,,,1,92.00,,,,,,,1,92.00,,,,,,
,,,,60~64,2,191.02,,,,,1,95.51,4,382.04,,,,,,,,,1,95.51,,,1,,95.51,3,286.53,,,,,1,95.51,,,,,,,1,95.51,,,,,,,,,,,,
,,,,65~69,1,104.06,,,,,,,3,312.17,,,,,,,,,,,1,104.06,,,,,,,,,,,,,,,,,,,,1,104.06,,,,,,,,,,
,,,,70~74,1,157.73,,,,,1,157.73,,,1,,,,157.73,,,,,,2,315.46,,,,1,157.73,,,,,,,1,157.73,1,157.73,1,157.73,,,,,,,,,1,157.73,,,,
,,,,75~79,,,,,,,,,1,269.54,,,,,,,,,,,1,269.54,,,,1,269.54,,,,,,,,,,,,,,,,,,,,,1,269.54,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,3,1310.04,,,,,,1,436.68,,,,,,,1,436.68,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,787.40,,,,,,,,1,787.40,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,35~39,,,,,,,2,97.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,2,115.61,,,,,,,,,,,,,,,,,,,,1,57.80,,,1,57.80,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,264.55,,,1,66.14,1,66.14,,,1,,,,66.14,1,,66.14,,,,,1,,66.14,1,66.14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,411.52,,,,,2,205.76,,,2,,,,205.76,,,,1,102.88,,,,,,,,2,205.76,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,97.37,,,,,,,,,1,,,,97.37,,,,,,1,97.37,,,,,,,,,,1,97.37,,,2,194.74,,,,,,,,,,,,,,,,
,,,,60~64,2,189.75,,,,,3,284.63,2,189.75,1,,,,94.88,,,,,,1,94.88,1,,94.88,,,,,1,94.88,,,1,94.88,,,1,94.88,,,,,,,,,,,,,,
,,,,65~69,,,,,,,4,421.05,,,3,,,,315.79,,,,,,,,,,,1,105.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,143.47,,,3,430.42,1,143.47,1,,,,143.47,,,,,,,,,,,,,3,430.42,,,,,,,,,,,1,143.47,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,253.16,1,,,,253.16,1,,253.16,1,253.16,,,,,,,,1,253.16,,,,,,,2,506.33,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,418.41,1,418.41,,,,,,,,,,,,,1,,418.41,,,1,418.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,724.64,,,,,,,,,,,,,,,,,,,,,,1,724.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,食道,,胰,,,胸腺、心臟與中隔,,眼及淚腺,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,2,113.31,,,,,,,,,,1,,56.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,54.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,101.73,,,1,50.86,,,,,,,,,,,,,1,50.86,,,,,,1,50.86,,,,,1,50.86,,,,,1,50.86,,,,,,,,,,,,,,
,,,,40~44,2,112.36,1,56.18,2,112.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,112.36,,,,,,,,,,,,,,,,
,,,,45~49,1,63.49,,,1,63.49,,,,,,,,,,,,,,,1,63.49,,,,,,,,,,,,,,,,1,63.49,,,,,,,,,,,,,,
,,,,50~54,1,95.06,,,,,,,,,,,,,,,,,1,95.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,212.09,,,,,3,,,,318.13,1,,106.04,,,,,,,,,,,,,,,,1,106.04,,,,,,,,,,,,,,,,,,
,,,,60~64,1,94.34,,,3,283.02,,,,,2,,,,188.68,2,,188.68,1,94.34,,,1,,94.34,,,1,94.34,1,94.34,,,,,,,1,94.34,2,188.68,,,,,,,,,,,,
,,,,65~69,2,212.54,1,106.27,2,212.54,,,1,106.27,1,,,,106.27,4,,425.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,131.23,,,2,262.47,,,,,,,,,,,,,1,131.23,,,1,,131.23,,,,,,,,,1,131.23,2,262.47,,,,,,,,,,,,,,,,
,,,,75~79,1,250.63,,,2,501.25,,,,,,,,,,2,,501.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,403.23,,,,,,,,1,,403.23,,,1,403.23,,,,,,,,,,,,,,,,,,1,403.23,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,671.14,1,,671.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,淋巴結,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,10~14,,,,,,,,,1,64.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,53.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.73,,,,,1,53.73,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,57.31,,,,,,1,,57.31,,,,,1,,57.31,,,,,,,,,,,,,,,,,,,,,1,57.31,,,,,,
,,,,35~39,1,51.95,,,,,1,51.95,,,,,,,,,,,,,,,,,,1,51.95,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,54.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,64.02,1,64.02,,,,,1,64.02,1,,,,64.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,1,83.06,1,,83.06,,,,,,,,,,,,,,,1,83.06,,,1,83.06,,,,,,,,
,,,,55~59,2,221.24,,,,,,,,,,,,,,1,,110.62,,,1,110.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,95.69,4,,382.78,3,287.08,3,287.08,,,,,,1,95.69,,,1,95.69,1,95.69,,,,,,,,,,,,,,,1,95.69,,
,,,,65~69,1,105.37,,,,,,,,,,,,,,2,,210.75,,,2,210.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,105.37,,
,,,,70~74,1,126.42,,,1,126.42,,,,,,,,,,4,,505.69,1,126.42,5,632.11,,,,1,126.42,,,,,,,,,,,,,,,1,126.42,,,,,1,126.42,1,126.42,,
,,,,75~79,1,245.10,,,,,,,,,,,,,,2,,490.20,,,2,490.20,,,,,,,,,,1,245.10,,,1,245.10,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,373.13,,,,,1,,,,373.13,1,,373.13,,,1,373.13,,,,,,,,1,373.13,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,675.68,,,,,,1,675.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.85,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,5,,266.24,,,,,,,,,,2,106.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,4,,253.00,,,,,1,,63.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,76.05,,,,,,,,4,,304.18,,,,,1,,76.05,,,,,,,,,,,1,76.05,,,,,,,,,,,,,,,,
,,,,55~59,1,116.01,,,,,,,2,232.02,,,,,,,,,1,116.01,1,116.01,,,,1,116.01,,,1,116.01,,,,,,,,,1,116.01,,,,,,,,,,,,
,,,,60~64,1,94.88,,,,,,,,,,,,,,1,,94.88,,,1,94.88,1,,94.88,1,94.88,,,,,,,,,1,94.88,,,1,94.88,,,2,189.75,,,,,,,,
,,,,65~69,1,105.71,1,105.71,,,,,,,1,,,,105.71,2,,211.42,,,3,317.12,1,,105.71,3,317.12,,,1,105.71,,,,,1,105.71,,,,,,,,,,,,,,,,
,,,,70~74,3,377.36,,,1,125.79,1,125.79,1,125.79,,,,,,3,,377.36,,,1,125.79,1,,125.79,2,251.57,,,,,,,1,125.79,3,377.36,1,125.79,1,125.79,1,125.79,3,377.36,,,,,,,,
,,,,75~79,,,,,,,,,1,218.82,,,,,,1,,218.82,,,,,2,,437.64,1,218.82,,,,,,,,,,,,,1,218.82,,,1,218.82,,,,,,,,
,,,,80~84,,,1,370.37,,,,,,,,,,,,2,,740.74,,,1,370.37,2,,740.74,1,370.37,,,,,,,,,2,740.74,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,,657.89,1,657.89,,,,,,,,,,,,,1,657.89,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.68,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.70,,,,,,,,,,,,
,,,,10~14,,,,,1,63.82,,,1,63.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,54.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.73,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,58.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,105.43,,,,,,,,,,,,,,1,,52.71,,,,,,,,,,,,,,1,52.71,,,,,1,52.71,,,,,,,,,,,,,,
,,,,45~49,3,188.56,1,62.85,,,,,,,,,,,,2,,125.71,2,125.71,,,1,,62.85,,,,,,,1,62.85,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,215.52,,,,,,,,,2,,,,143.68,1,,71.84,1,71.84,1,71.84,,,,,,,,,,1,71.84,1,71.84,,,1,71.84,,,1,71.84,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,113.64,2,,227.27,,,,,,,,1,113.64,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,391.77,,,,,,,,,,,,,,9,,881.49,2,195.89,4,391.77,,,,,,1,97.94,,,1,97.94,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,212.54,1,,106.27,1,106.27,4,425.08,,,,1,106.27,,,1,106.27,1,106.27,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,240.67,,,,,,,,,,,,,,3,,361.01,,,4,481.35,,,,2,240.67,,,,,,,,,1,120.34,,,,,1,120.34,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,389.86,2,,389.86,1,194.93,2,389.86,,,,,,,,,,2,389.86,,,,,1,194.93,,,,,1,194.93,2,389.86,,,,,,
,,,,80~84,1,390.63,,,,,,,,,,,,,,1,,390.63,,,2,781.25,,,,,,,,,,,,,,,,,,,,3,1171.88,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,636.94,,,,,,,,,,1,636.94,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,食道,,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,,,,,,,,,1,57.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,114.81,,,,,,,,,,,,
,,,,40~44,1,52.36,,,,,1,52.36,,,1,,,,52.36,,,,,,,,1,,52.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,61.46,,,,,,,3,184.39,,,,,,,,,1,61.46,,,1,,61.46,,,,,,,,,,,,,,,1,61.46,,,,,,,,,,,,
,,,,50~54,,,,,,,1,69.25,6,415.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.25,,,,,,,,,,,,,,
,,,,55~59,2,214.13,,,,,,,2,214.13,,,,,,1,,107.07,1,107.07,,,,,,1,107.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,102.99,,,1,102.99,,,6,617.92,,,,,,,,,3,308.96,,,,,,,,1,102.99,,,,,1,102.99,,,1,102.99,,,1,102.99,,,,,,,,,,
,,,,65~69,1,102.99,,,,,1,102.99,,,,,,,,,,,1,102.99,1,102.99,,,,,,,,1,102.99,1,102.99,,,,,,,,,2,205.97,,,,,,,,,,
,,,,70~74,,,1,123.15,,,,,2,246.31,,,,,,2,,246.31,2,246.31,1,123.15,,,,,,,,,,2,246.31,,,1,123.15,,,,,2,246.31,,,,,,,,,,
,,,,75~79,,,,,,,,,2,357.14,,,,,,,,,2,357.14,1,178.57,,,,,,,,1,178.57,,,,,,,1,178.57,,,1,178.57,,,,,,,,,,
,,,,80~84,1,361.01,,,,,,,,,1,,,,361.01,,,,1,361.01,1,361.01,,,,,,,,,,,,,,,,1,361.01,,,1,361.01,,,,,,,,,,
,,,,85+,,,,,,,,,1,641.03,,,,,,,,,2,1282.05,,,,,,,,,,,,1,641.03,,,,,,,,,1,641.03,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,2,161.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,,61.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,71.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,59.70,,,,,,,,,,,,,,,,,1,,59.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,55.62,,,,,,,,,,,,,,1,,55.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,52.60,,,,,,,,,,,,,,1,,52.60,,,,,,,,,,,,,,,,,,,,,,1,52.60,,,,,,,,,,,,
,,,,45~49,2,119.12,,,,,,,1,59.56,,,,,,1,,59.56,,,1,59.56,,,,1,59.56,,,,,,,1,59.56,,,,,,,,,,,,,,,,,,
,,,,50~54,2,130.46,,,1,65.23,,,,,,,,,,4,,260.93,,,1,65.23,,,,,,,,1,65.23,,,,,,,,,1,65.23,,,,,,,,,,,,
,,,,55~59,2,199.00,,,,,,,,,,,,,,1,,99.50,1,99.50,1,99.50,,,,2,199.00,,,,,,,2,199.00,,,,,,,,,,,,,,,,,,
,,,,60~64,4,442.97,,,,,,,1,110.74,,,,,,2,,221.48,,,1,110.74,1,,110.74,,,1,110.74,,,1,110.74,,,,,,,1,110.74,1,110.74,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,203.46,4,,406.92,1,101.73,,,2,,203.46,,,1,101.73,,,3,305.19,,,1,101.73,,,1,101.73,,,,,,,,,,,,
,,,,70~74,,,1,121.95,,,,,,,3,,,,365.85,1,,121.95,,,4,487.80,1,,121.95,,,,,,,1,121.95,,,,,,,,,2,243.90,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,,323.10,2,323.10,2,323.10,1,,161.55,,,1,161.55,,,1,161.55,,,1,161.55,,,,,1,161.55,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,348.43,1,,348.43,,,,,,,,,,,,,,1,348.43,,,1,348.43,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,578.03,,,,,,,,,,,,,,,,,,,,1,578.03,,,2,1156.07,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,胃,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.39,,,,,,,,,,,,
,,,,30~34,1,58.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,53.22,,,,,,,,,5,,,,266.10,,,,,,,,1,,53.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,56.50,1,56.50,,,,,1,56.50,1,,,,56.50,,,,2,112.99,,,,,,,,1,56.50,,,,,,,,,1,56.50,1,56.50,,,,,,,,,,,,
,,,,50~54,2,133.51,,,,,,,,,,,,,,,,,1,66.76,1,66.76,,,,,,1,66.76,,,1,66.76,1,66.76,,,,,,,,,,,,,,,,,,
,,,,55~59,1,86.21,,,,,,,,,2,,,,172.41,,,,,,1,86.21,,,,,,,,,,,,2,172.41,,,1,86.21,1,86.21,,,,,,,,,,,,
,,,,60~64,3,347.22,,,,,,,,,2,,,,231.48,,,,3,347.22,,,,,,,,,,,,,,,,,,1,115.74,1,115.74,1,115.74,,,,,,,,,,
,,,,65~69,4,414.08,,,,,,,2,207.04,4,,,,414.08,,,,5,517.60,,,,,,,,,,,,1,103.52,1,103.52,,,,,,,,,,,,,,,,,,
