,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,409.84,,,,,,,,,4,,1639.34,,,1,,409.84,,,,,,,,,1,409.84,,,,,3,1229.51,,,,,1,409.84,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,34.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,30.16,,,,,,,,,,,,,,,,1,30.16,1,30.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.93,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,27.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,32.35,,,,,,,,,,,,,1,,32.35,,,3,,97.06,1,32.35,,,,,,,1,32.35,2,64.70,,,,,,,1,32.35,,,,,,,,,,,,,,,,
,,,,45~49,1,40.40,,,,,,,,,3,,,,121.21,,,,,,,1,40.40,1,,40.40,2,80.81,,,,,,,1,40.40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,77.58,,,,,,,,,1,,,,77.58,,,,,,,1,77.58,1,,77.58,1,77.58,,,,,,,,,,,,,,,,,1,77.58,,,,,,,,,,,,,,,,
,,,,55~59,3,237.53,,,,,,,,,5,,,,395.88,,,,1,,79.18,,,2,,158.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,216.22,,,,,,,,,2,,,,216.22,,,,,,,1,108.11,1,,108.11,,,1,108.11,,,,,,,,,1,108.11,,,,,2,216.22,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,195.50,,,,1,,97.75,4,391.01,5,,488.76,,,,,,,,,,,3,293.26,,,,,,,1,97.75,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,367.20,,,,1,,122.40,4,489.60,2,,244.80,1,122.40,,,,,1,122.40,,,3,367.20,,,1,122.40,1,122.40,1,122.40,2,244.80,,,,,,,,,,,,,,
,,,,75~79,,,1,223.21,,,,,1,223.21,2,,,,446.43,1,,223.21,,,,1,223.21,1,,223.21,2,446.43,,,,,,,,,,,,,,,3,669.64,,,3,669.64,,,,,,,,,,,,,,
,,,,80~84,1,427.35,,,,,,,,,,,,,,,,,,,,1,427.35,,,,,,,,,,,,,,,,,,,,1,427.35,,,1,427.35,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,,961.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.87,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.17,,,,,,,,,,,,,,,,
,,,,25~29,1,28.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,26.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.96,,,,,,,,,,,,,,,,
,,,,35~39,,,1,26.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.47,,,,,,,,,,,,,,,,
,,,,40~44,2,61.01,,,,,,,,,1,,,,30.51,,,,,,,,,,,,,,1,30.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,36.98,,,1,36.98,,,,,1,,,,36.98,,,,1,,36.98,1,36.98,1,,36.98,2,73.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,71.28,,,,,,,2,,,,142.55,1,,71.28,,,,2,142.55,,,,1,71.28,,,,,1,71.28,,,1,71.28,,,,,,,,,1,71.28,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,73.64,,,,,,,2,147.28,,,,1,73.64,,,1,73.64,,,1,73.64,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,210.08,1,105.04,,,1,105.04,1,105.04,1,,,,105.04,,,,,,,3,315.13,,,,,,2,210.08,,,,,,,,,,,1,105.04,,,,,,,2,210.08,,,,,,,,,,,,
,,,,65~69,,,1,101.32,,,,,,,3,,,,303.95,,,,1,,101.32,2,202.63,1,,101.32,1,101.32,,,,,,,1,101.32,1,101.32,,,,,1,101.32,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,116.69,,,,2,,233.37,5,583.43,,,,4,466.74,2,233.37,,,,,3,350.06,1,116.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,202.43,,,,,,,,,2,,404.86,3,607.29,,,,,,,,,,,,1,202.43,1,202.43,1,202.43,,,,,,,1,202.43,,,,,,,,,,,,,,
,,,,80~84,1,444.44,,,,,,,1,444.44,,,,,,,,,,,,1,444.44,,,,2,888.89,2,888.89,,,,,,,,,,,,,1,444.44,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,884.96,,,,,,,,,,,,,,,,,1,884.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,消化器官其他分界不明部位,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.66,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.87,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,26.30,,,,,1,26.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.30,,,,,,,,,,,,,,,,
,,,,35~39,1,26.62,,,,,,,1,26.62,,,,,,,,,1,,26.62,,,,,,1,26.62,,,,,,,,,,,,,1,26.62,,,,,1,26.62,,,3,79.87,,,,,,,,,,
,,,,40~44,2,56.93,,,1,28.47,,,1,28.47,,,,,,1,,28.47,,,,1,28.47,,,,1,28.47,,,,,,,,,1,28.47,,,,,,,,,,,,,1,28.47,,,,,,,,,,
,,,,45~49,,,,,,,,,3,103.56,1,,,,34.52,,,,,,,,,,,,2,69.04,,,,,,,,,,,1,34.52,1,34.52,1,34.52,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,62.89,,,1,62.89,,,,,,,,,,,,,,,,,1,62.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,72.62,,,,,1,72.62,,,,,,,,,1,,72.62,2,145.24,1,,72.62,3,217.86,1,72.62,,,,,,,,,,,,,2,145.24,,,,,,,1,72.62,,,,,,,,,,
,,,,60~64,2,196.27,1,98.14,1,98.14,,,1,98.14,,,,,,,,,,,,2,196.27,,,,,,,,,,,,1,98.14,,,,,,,2,196.27,,,,,,,,,1,98.14,,,,,,,,
,,,,65~69,1,105.49,,,,,,,4,421.94,,,,,,,,,2,,210.97,6,632.91,,,,2,210.97,,,,,,,,,,,,,,,2,210.97,,,,,,,,,2,210.97,,,,,,,,
,,,,70~74,,,,,,,1,111.11,3,333.33,,,,,,,,,1,,111.11,3,333.33,,,,,,1,111.11,,,,,,,,,,,,,2,222.22,,,1,111.11,,,,,3,333.33,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,3,530.97,,,,2,353.98,,,,,,,,,,,,,1,176.99,2,353.98,,,2,353.98,,,,,2,353.98,,,,,,,,
,,,,80~84,,,1,454.55,,,1,454.55,1,454.55,,,,,,1,,454.55,1,,454.55,3,1363.64,,,,2,909.09,,,1,454.55,,,,,,,,,1,454.55,1,454.55,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,763.36,,,,,,2,1526.72,,,,,,,,,,,,,,,2,1526.72,,,,,,,,,1,763.36,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,53.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,25.83,,,,,,,,,,,,,,1,,25.83,1,,25.83,,,,,,,,,,1,25.83,,,,,,,,,1,25.83,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,56.26,,,,,,,,,1,,,,28.13,1,,28.13,1,,28.13,,,1,,28.13,1,28.13,,,1,28.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,32.57,2,,,,65.15,1,,32.57,,,,,,,,,,,1,32.57,,,,,1,32.57,1,32.57,,,,,,,1,32.57,,,,,,,,,,,,,,,,
,,,,50~54,2,104.82,,,,,,,,,2,,,,104.82,1,,52.41,4,,209.64,,,1,,52.41,,,1,52.41,,,,,,,,,2,104.82,,,1,52.41,1,52.41,,,,,,,,,,,,,,,,
,,,,55~59,,,1,77.52,1,77.52,2,155.04,,,6,,,,465.12,,,,2,,155.04,,,,,,1,77.52,1,77.52,,,,,,,1,77.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,91.32,,,,,1,91.32,1,,,,91.32,,,,,,,,,2,,182.65,,,,,,,,,1,91.32,1,91.32,,,,,,,1,91.32,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,330.03,,,,3,,330.03,,,1,,110.01,,,1,110.01,,,1,110.01,2,220.02,1,110.01,,,,,1,110.01,,,3,330.03,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,214.59,2,,214.59,5,,536.48,1,107.30,2,,214.59,1,107.30,2,214.59,,,,,3,321.89,,,,,,,2,214.59,,,2,214.59,,,,,,,,,,,,,,
,,,,75~79,,,1,168.92,,,,,,,1,,,,168.92,1,,168.92,3,,506.76,,,2,,337.84,,,,,,,,,1,168.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,403.23,,,,,,,1,,,,403.23,,,,1,,403.23,,,1,,403.23,,,,,,,,,5,2016.13,,,1,403.23,,,1,403.23,,,1,403.23,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,714.29,,,,,,,,,,,,,,,,,,,,,,,,,,1,714.29,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,1,36.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.39,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,26.55,,,,,,,,,,,,,,1,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,51.52,,,,,,,,,1,,,,25.76,,,,1,,25.76,,,1,,25.76,,,,,1,25.76,,,1,25.76,,,,,,,,,1,25.76,,,,,,,,,,,,,,,,
,,,,40~44,4,109.14,,,,,,,,,3,,,,81.86,,,,,,,,,1,,27.29,,,1,27.29,,,,,,,,,,,,,,,1,27.29,,,,,,,,,,,,,,,,
,,,,45~49,1,31.70,1,31.70,,,,,,,6,,,,190.17,,,,,,,1,31.70,1,,31.70,,,,,,,,,1,31.70,,,,,,,,,1,31.70,,,,,,,,,,,,,,,,
,,,,50~54,2,89.97,,,,,,,,,3,,,,134.95,,,,,,,,,3,,134.95,,,1,44.98,,,,,,,,,,,,,1,44.98,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,82.64,,,,,,,4,,,,330.58,,,,,,,,,,,,,,,,,,,,,,1,82.64,,,1,82.64,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,5,,,,416.67,,,,,,,,,3,,250.00,,,,,2,166.67,,,2,166.67,,,,,,,1,83.33,,,,,1,83.33,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,109.17,4,,,,436.68,1,,109.17,,,,,,2,,218.34,,,3,327.51,1,109.17,,,1,109.17,,,,,,,1,109.17,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,108.70,,,,,1,108.70,2,,,,217.39,,,,,,,,,7,,760.87,,,2,217.39,1,108.70,1,108.70,3,326.09,,,,,,,1,108.70,,,1,108.70,2,217.39,,,,,,,,,,,,
,,,,75~79,,,1,154.80,,,,,,,,,,,,,,,,,,2,309.60,1,,154.80,,,2,309.60,,,,,1,154.80,,,,,1,154.80,,,,,,,3,464.40,,,,,,,,,,,,
,,,,80~84,,,,,1,369.00,,,,,,,,,,,,,,,,2,738.01,2,,738.01,,,1,369.00,1,369.00,,,1,369.00,,,,,,,1,369.00,,,,,2,738.01,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,6,,3973.51,,,1,662.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,男性乳房,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,28.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,28.42,,,,,,,1,28.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.68,,,,,,,,,,,,,1,26.68,,,,,,,,,,,,,,,,
,,,,35~39,1,25.94,,,,,,,,,,,,,,,,,,,,,,1,,25.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,26.31,,,,,,,1,26.31,,,,,,,,,,,,1,26.31,,,,,,,,1,26.31,,,,,,,2,52.62,,,,,,,1,26.31,2,52.62,,,,,,,,,,,,
,,,,45~49,3,92.97,,,1,30.99,,,1,30.99,,,,,,,,,,,,1,30.99,,,,2,61.98,,,,,,,,,,,1,30.99,,,1,30.99,,,,,2,61.98,,,,,,,,,,,,
,,,,50~54,3,121.02,,,,,,,,,,,,,,,,,,,,3,121.02,3,,121.02,1,40.34,,,,,1,40.34,,,,,1,40.34,,,,,1,40.34,,,,,,,,,,,,,,,,
,,,,55~59,2,157.48,,,1,78.74,1,78.74,,,1,,,,78.74,,,,,,,2,157.48,,,,,,,,3,236.22,,,,,1,78.74,,,,,,,,,,,1,78.74,,,,,,,,,,,,
,,,,60~64,2,158.60,,,,,,,,,1,,,,79.30,,,,,,,4,317.21,,,,,,,,1,79.30,1,79.30,,,,,2,158.60,,,,,,,1,79.30,1,79.30,,,,,,,,,,,,
,,,,65~69,,,1,107.64,1,107.64,,,1,107.64,1,,,,107.64,,,,1,,107.64,5,538.21,1,,107.64,6,645.86,,,1,107.64,,,,,,,2,215.29,,,1,107.64,1,107.64,3,322.93,,,1,107.64,1,107.64,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,4,432.43,3,,324.32,3,324.32,,,4,432.43,,,1,108.11,,,1,108.11,,,,,,,1,108.11,,,,,1,108.11,,,,,,,,
,,,,75~79,,,,,1,152.67,,,,,,,,,,,,,,,,2,305.34,4,,610.69,3,458.02,,,3,458.02,1,152.67,,,,,,,,,,,,,1,152.67,,,1,152.67,1,152.67,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,307.69,,,,,,,,,,,,2,615.38,,,2,615.38,,,,,,,,,1,307.69,,,,,,,1,307.69,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,649.35,1,649.35,,,,,,,,,,,,,,,,,1,649.35,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,15~19,,,,,,,1,33.76,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.76,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,26.81,,,,,,,,,,1,,26.81,,,,,,,,,,,,,,,,,,,,,,,,,1,26.81,,,,,,,1,26.81,,,,,,,,,,
,,,,35~39,,,,,1,25.64,,,,,,,,,,,,,,,,1,25.64,,,,,,1,25.64,,,,,,,,,,,,,1,25.64,,,,,1,25.64,,,,,,,,,,,,
