,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,131.75,,,,,,,,,,
,,,,20~24,,,,,,,1,120.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,98.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,2,231.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,145.14,,,,,1,145.14,1,145.14,1,,,,145.14,,,,,,,,,,,,,,,,1,145.14,,,,,,,,,,,,,,
,,,,50~54,2,301.66,,,,,1,150.83,1,150.83,,,,,,,,,,,2,,301.66,,,,,,,,,,,,,,1,150.83,,,,,,,,
,,,,55~59,1,176.99,,,,,3,530.97,,,,,,,,1,176.99,,,,2,,353.98,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,434.78,1,144.93,,,2,289.86,1,144.93,1,,,,144.93,,,,,,,,,,,,,,,,,,,,,,,,3,434.78,,,,,,
,,,,65~69,1,171.53,,,1,171.53,1,171.53,1,171.53,2,,,,343.05,,,1,,171.53,3,,514.58,,,,,,1,171.53,2,343.05,1,171.53,,,,,1,171.53,,,,,,
,,,,70~74,,,,,,,2,453.51,1,226.76,3,,,,680.27,,,2,,453.51,,,,1,,226.76,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,704.23,,,1,,,,352.11,,,,,,,,,,,,1,352.11,,,1,352.11,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,826.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1612.90,,,,,3,,,,4838.71,,,,,,,,,,,,,,,,,,,,,,,,1,1612.90,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,喉,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,1,99.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,101.01,3,,,,303.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,220.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.50,,,1,110.50,,,,,,,,
,,,,45~49,,,,,2,278.16,,,,,1,,,,139.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,153.14,,,3,,,,459.42,,,,,,,,,,,,1,153.14,,,,,,,1,153.14,,,,,,,,,,
,,,,55~59,1,171.82,1,171.82,,,,,,,1,,,,171.82,1,171.82,,,,,,,,,,,,,,1,171.82,,,,,,,,,,,,,,
,,,,60~64,2,314.47,,,,,,,,,1,,,,157.23,1,157.23,1,,157.23,,,,,,,1,157.23,,,,,,,,,,,1,157.23,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,328.95,,,,,,1,,164.47,,,,,,,,,,,,,,,,1,164.47,,,,,,
,,,,70~74,,,,,,,,,1,215.98,3,,,,647.95,,,1,,215.98,,,,1,,215.98,,,1,215.98,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,696.86,4,,,,1393.73,,,,,,,,,1,,348.43,,,,,,,,,,,,,1,348.43,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,1438.85,,,1,,719.42,,,,,,,,,,,,,,,,,1,719.42,1,719.42,,,,,,
,,,,85+,,,,,,,1,1538.46,,,1,,,,1538.46,,,,,,,,,,,,,,1,1538.46,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,,,,,1,101.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,100.50,,,,,,,,,,,,,,,,,,,,,,,,,1,100.50,,,,,,,,,,,,,,,,,,
,,,,40~44,1,106.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.27,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,139.47,,,,,,1,,139.47,,,,,,,,,,1,139.47,1,139.47,,,,,,,,,,
,,,,50~54,1,151.06,,,,,,,,,,,,,,,,,,,1,,151.06,,,,2,302.11,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,166.94,,,,,,,,,,,,,,,,,,,,,,,,,,,1,166.94,1,166.94,,,,,,
,,,,60~64,1,166.11,1,166.11,,,,,3,498.34,1,,,,166.11,,,,,,1,,166.11,,,,,,,,,,,,,,1,166.11,,,,,,,,
,,,,65~69,1,158.23,,,1,158.23,2,316.46,4,632.91,,,,,,2,316.46,,,,1,,158.23,,,,2,316.46,,,1,158.23,,,,,,,1,158.23,,,,,,
,,,,70~74,,,,,,,,,4,842.11,1,,,,210.53,3,631.58,1,,210.53,2,,421.05,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,2,662.25,,,,,,,,,2,,,,662.25,1,331.13,1,,331.13,1,,331.13,1,,331.13,1,331.13,1,331.13,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,671.14,2,1342.28,,,,,,3,2013.42,,,,,,,,,,,,,,,,1,671.14,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,2,,3076.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,35~39,1,102.56,,,1,102.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,412.37,,,,,,,,,1,,,,103.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,134.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,480.00,1,,,,160.00,1,160.00,,,,,,,1,,160.00,1,160.00,,,,,1,160.00,,,,,,,,,,,,
,,,,55~59,1,162.34,,,,,,,1,162.34,,,,,,1,162.34,,,,,,,2,,324.68,,,,,,,,,,,,,1,162.34,,,1,162.34,,
,,,,60~64,1,168.07,1,168.07,,,,,1,168.07,,,,,,1,168.07,,,,,,,,,,,,1,168.07,,,,,1,168.07,,,,,,,,,1,168.07
,,,,65~69,,,,,,,,,1,160.26,2,,,,320.51,4,641.03,,,,,,,,,,,,,,,,2,320.51,,,1,160.26,,,1,160.26,,,,
,,,,70~74,,,,,,,,,2,412.37,,,,,,1,206.19,,,,,,,,,,,,,,1,206.19,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,625.00,,,,,,,,,,1,312.50,,,,,,,,,2,625.00,,,,,,,1,312.50
,,,,80~84,,,,,,,1,595.24,1,595.24,2,,,,1190.48,,,,,,1,,595.24,1,,595.24,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1562.50,,,,,,,,1,,1562.50,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,胸腺、心臟與中隔,,,造血系統及網狀內皮系統,,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,35~39,1,104.17,1,104.17,,,2,208.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,104.60,,,,,,1,,104.60,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,122.85,,,,,,,,,,,,,,,,,,,1,122.85,,,,,,,,,,,,,,,,,,
,,,,50~54,2,321.54,,,,,1,160.77,,,,,,,,,,,,,,,,,,,,,,,,,1,160.77,,,,,,,,,,,,
,,,,55~59,4,629.92,,,1,157.48,1,157.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,182.48,,,,,2,364.96,1,182.48,1,,,,182.48,2,364.96,,,,,,,,,,1,182.48,,,,,,,,,,,,,,,,,,
,,,,65~69,4,641.03,,,1,160.26,,,1,160.26,1,,,,160.26,,,,,,,,,1,,160.26,1,160.26,,,1,160.26,2,320.51,,,,,,,,,,,,
,,,,70~74,,,1,198.81,,,3,596.42,,,1,,,,198.81,,,,,,,,,,,,,,1,198.81,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,294.12,4,,,,1176.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,1197.60,1,,598.80,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,胰,,,胸膜,,,喉,,,結直腸癌,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,1,226.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,429.65,,,,,,,,,,,,,,,,,,,,,,,,,1,107.41,1,107.41,,,,,,,,,,,,,,,,
,,,,40~44,2,203.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,122.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,311.53,,,,,,,,,,,,,,,,,,,,,,,,,,,1,155.76,1,155.76,,,,,,,,,,,,,,
,,,,55~59,1,158.98,1,158.98,,,,,1,158.98,,,,,,2,317.97,,,,2,,317.97,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,189.39,,,2,378.79,,,,,,,,,,,,,,,,,1,189.39,1,189.39,,,,,,,,,,,,,,,,
,,,,65~69,1,161.03,,,,,1,161.03,3,483.09,,,,,,,,1,,161.03,,,,,,,,,,,,,1,161.03,1,161.03,,,,,,,,,,
,,,,70~74,1,189.39,,,,,1,189.39,6,1136.36,1,,,,189.39,1,189.39,,,,,,,,,,,,,,,,,,1,189.39,,,,,,,,,,
,,,,75~79,,,1,291.55,,,,,2,583.09,,,,,,,,,,,,,,,,,,,,,,,,,1,291.55,,,,,,,,,,
,,,,80~84,,,,,,,,,2,1081.08,,,,,,,,,,,,,,1,,540.54,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,1298.70,,,,,1,1298.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,食道,,,胸腺、心臟與中隔,,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,2,282.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,108.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,105.93,1,105.93,,,,,,,,,,,,,,,,,,,,,1,105.93,,,,,,,,,,,,,,,,,,
,,,,45~49,1,114.94,,,,,,,,,2,,,,229.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,151.29,,,,,,,1,151.29,,,,,,,,,,,,,,,,,,,1,151.29,,,,,,,,,,,,,,,,
,,,,55~59,3,465.12,,,,,,,1,155.04,,,,,,2,310.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,363.64,,,,,,,,,,,,,,1,181.82,,,,,,,,,,,,,,1,181.82,,,1,181.82,,,,,,,,,,
,,,,65~69,1,172.41,,,,,,,3,517.24,,,,,,,,,,,1,,172.41,,,,,,1,172.41,,,1,172.41,1,172.41,,,,,,,,,,
,,,,70~74,1,184.84,,,1,184.84,1,184.84,3,554.53,,,,,,1,184.84,1,,184.84,1,,184.84,,,,,,1,184.84,,,,,2,369.69,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,554.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,505.05,,,,,,,,,,,,,,,,1,,505.05,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1086.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,食道,,,消化器官其他分界不明部位,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,152.21,,,,,,,,,,,,,,
,,,,40~44,1,106.50,1,106.50,1,106.50,,,,,,,,,,1,106.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,109.17,,,,,1,109.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,295.42,,,,,,,,,,,,1,,147.71,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,635.93,,,,,,,1,158.98,,,,,,,,,,,,,,1,,158.98,1,158.98,,,1,158.98,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,178.57,,,,,,1,178.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,184.16,1,184.16,1,184.16,,,3,552.49,,,,,,,,,,,,,,,,,1,184.16,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,185.53,1,185.53,1,185.53,1,185.53,1,,,,185.53,1,185.53,,,,,,,1,,185.53,,,,,,,,,,,,,,,,,,,,
,,,,75~79,2,519.48,,,1,259.74,1,259.74,1,259.74,,,,,,,,,,,,,,3,,779.22,,,,,,,1,259.74,,,,,,,,,,,,
,,,,80~84,1,485.44,,,,,,,,,,,,,,,,,,,,,,1,,485.44,,,1,485.44,,,1,485.44,,,,,,,,,,,,
,,,,85+,,,,,,,1,1063.83,,,,,,,,,,,,,1,,1063.83,1,,1063.83,,,,,,,1,1063.83,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,甲狀腺,,肝及肝內膽管,,直腸與肛門,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,154.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,163.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,1033.06,,,1,206.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,280.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,456.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,161.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,白血病,,皮膚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,66.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,73.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,58.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,319.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,502.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,皮膚,,直腸與肛門,,肺、支氣管及氣管,,淋巴結,,結直腸癌,,,,,結締組織、皮下組織及其他軟組織,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,71.23,,,1,71.23,,,1,,,,71.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,,177.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,153.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,159.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,192.31,,,,,1,192.31,1,192.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,671.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,皮膚,,肺、支氣管及氣管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,165.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,182.15,,,1,182.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
