,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.20,,,,,,,,,,,,,,,,,,
,,,,30~34,1,95.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,103.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,122.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,284.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,160.26,,,,,,,,,1,,160.26,,,,1,160.26,,,,,1,160.26,,,,,,,,,,,,,,
,,,,55~59,2,527.70,,,,,,,1,263.85,1,,,,263.85,,,,,,,1,,263.85,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,299.40,,,,,2,598.80,1,299.40,,,,,,2,,598.80,1,,299.40,,,,1,299.40,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,346.02,,,,,,,1,,,,346.02,,,,,,,1,,346.02,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,544.96,1,,,,272.48,1,,272.48,,,,,,,1,272.48,,,1,272.48,1,272.48,1,272.48,,,,,,,,,,,,
,,,,75~79,,,,,1,207.90,,,1,207.90,,,,,,,,,,,,,,,,,,,2,415.80,,,2,415.80,,,,,,,,,,,,
,,,,80~84,,,,,,,,,4,1418.44,,,,,,,,,,,,1,,354.61,,,,,1,354.61,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,934.58,,,2,1869.16,1,,,,934.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,,,,,1,93.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,105.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,105.71,,,,,,,,,,
,,,,45~49,,,,,,,,,1,138.12,,,,,,,,,,,,,,,1,138.12,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,316.96,,,,,1,158.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,223.21,,,,,,,1,223.21,,,,,,,,,,,,,,,1,223.21,,,1,223.21,,,,,,,,,,,,,,,,
,,,,60~64,1,307.69,1,307.69,,,,,,,1,,,,307.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,361.01,,,,,,,,,,,,,,,,,,,,1,,361.01,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,304.88,,,,,,,,,,,,,,1,,304.88,,,,,,,,,,,1,304.88,1,304.88,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,453.51,,,,,,6,,1360.54,,,,2,,453.51,2,453.51,1,226.76,3,680.27,,,1,226.76,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,333.33,1,,,,333.33,2,,666.67,,,,,,,,,1,333.33,,,,,1,333.33,,,1,333.33,2,666.67,,,,,,
,,,,85+,,,,,,,,,,,1,,,,806.45,1,,806.45,1,,806.45,,,,,,,,2,1612.90,,,,,,,,,2,1612.90,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,胰,,,造血系統及網狀內皮系統,,結直腸癌,,腎,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,1,154.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,95.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,97.37,,,,,,,,,,,,,,,,,,,1,97.37,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,120.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,416.67,,,,,,,,,1,,,,138.89,,,,1,,138.89,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,480.00,,,1,160.00,2,320.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,597.61,,,,,1,199.20,,,,,,,,,,,,,,,,,,,,,1,199.20,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,326.80,1,326.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,326.80,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,374.53,,,,,,,,,,,,,1,374.53,,,,,,,,,,,,,,
,,,,75~79,,,1,252.53,,,2,505.05,1,252.53,1,,,,252.53,2,,505.05,,,,1,,252.53,,,1,252.53,,,,,,,,,1,252.53,,,,,,,,
,,,,80~84,1,304.88,,,1,304.88,1,304.88,,,,,,,,2,,609.76,,,,,,,1,304.88,1,304.88,,,,,,,1,304.88,,,,,,,,,,
,,,,85+,,,1,653.59,,,,,,,1,,,,653.59,1,,653.59,,,,,,,,,1,653.59,,,1,653.59,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,1,,139.86,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,204.50,,,,,1,102.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,118.48,,,,,,,1,118.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,151.29,,,1,151.29,1,151.29,2,302.57,1,,,,151.29,,,,,,,,,,1,151.29,,,1,151.29,,,,,1,151.29,,,,,,,,,,
,,,,55~59,3,558.66,,,,,,,2,372.44,,,,,,,,,1,,186.22,,,,1,186.22,,,,,,,,,,,,,1,186.22,,,,,,
,,,,60~64,1,327.87,,,,,,,1,327.87,,,,,,1,,327.87,,,,,,,,,,,,,,,,,,,1,327.87,,,,,,,,
,,,,65~69,2,634.92,1,317.46,,,,,1,317.46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,317.46,,,,,,,,
,,,,70~74,,,,,,,,,1,413.22,,,,,,1,,413.22,2,,826.45,,,,,,,,,,,,1,413.22,,,,,,,,,,,,
,,,,75~79,,,1,273.22,,,1,273.22,2,546.45,1,,,,273.22,1,,273.22,4,,1092.90,1,,273.22,,,1,273.22,1,273.22,,,,,,,,,,,1,273.22,,,,
,,,,80~84,1,312.50,,,1,312.50,,,2,625.00,,,,,,2,,625.00,5,,1562.50,1,,312.50,,,1,312.50,,,1,312.50,,,,,,,,,1,312.50,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,,胰,,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,94.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,104.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,115.61,1,115.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,529.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,132.45,,,,,,,,,,,,
,,,,50~54,,,,,2,303.03,1,151.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,176.06,,,1,176.06,,,,,,,,,,2,,352.11,2,,352.11,,,,,,1,176.06,,,,,1,176.06,1,176.06,,,,,,,,,,
,,,,60~64,,,,,1,317.46,,,,,,,,,,,,,,,,,,,1,317.46,1,317.46,1,317.46,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,319.49,,,1,319.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,816.33,,,,,,,,,,,,,,,,1,,408.16,,,,,,,1,408.16,,,,,,,,,,,,,,
,,,,75~79,1,300.30,,,,,1,300.30,3,900.90,1,,,,300.30,1,,300.30,,,,,,,,,1,300.30,,,,,,,,,1,300.30,,,,,,,,
,,,,80~84,,,,,2,617.28,3,925.93,,,,,,,,,,,,,,,,,,,,,,,,,1,308.64,,,,,,,,,,,,
,,,,85+,,,1,588.24,,,,,,,,,,,,,,,,,,1,,588.24,,,1,588.24,1,588.24,,,,,,,3,1764.71,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,25~29,,,,,,,1,105.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,104.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.60,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,227.27,,,,,,,,,,,,,,,,,2,227.27,,,,,,,,,,,,,,,,,,
,,,,45~49,4,522.19,1,130.55,,,,,1,130.55,,,,,,,,,,,,,,,,,,,,,,,,,,,1,130.55,,,,,,,,
,,,,50~54,1,146.63,,,1,146.63,1,146.63,1,146.63,,,,,,1,,146.63,1,,146.63,,,,,,,,1,146.63,,,,,1,146.63,,,,,,,,,,
,,,,55~59,1,172.12,,,,,,,2,344.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,576.37,,,,,,,,,,,,,,,1,288.18,2,576.37,,,,,,,,,1,288.18,,,1,288.18,,,,
,,,,65~69,1,323.62,,,,,,,,,,,,,,,,,1,,323.62,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,409.84,3,1229.51,,,,,,,,,3,,1229.51,,,,,,,,,,,,1,409.84,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,350.88,,,,,,1,,350.88,3,,1052.63,1,,350.88,,,1,350.88,1,350.88,,,1,350.88,,,,,,,,,,,,
,,,,80~84,,,,,1,323.62,,,,,1,,,,323.62,,,,,,,,,,,,1,323.62,,,,,,,,,,,1,323.62,,,2,647.25,,
,,,,85+,,,,,,,,,,,,,,,,,,,3,,1546.39,,,,,,,,,,,,,,,,,,,,1,515.46,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,1,106.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.27,1,106.27,,,,,,,,,,,,
,,,,40~44,2,228.57,,,,,,,,,,,,,,,,,,,,,,,1,114.29,,,,,,,,,,,1,114.29,,,,,,,,
,,,,45~49,1,125.79,,,,,,,1,125.79,1,,,,125.79,2,,251.57,,,,,,,1,125.79,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,445.77,,,,,,,2,297.18,,,,,,,,,,,,,,,,,,,,,1,148.59,,,1,148.59,1,148.59,,,,,,,,
,,,,55~59,2,328.95,,,,,,,,,1,,,,164.47,,,,1,,164.47,1,,164.47,,,1,164.47,,,,,,,,,,,,,,,,,,
,,,,60~64,2,492.61,,,,,,,1,246.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,350.88,,,,,,1,,350.88,,,,1,,350.88,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,403.23,,,1,,,,403.23,1,,403.23,,,,1,,403.23,,,,,,,1,403.23,,,,,,,,,,,,,,
,,,,75~79,,,,,1,423.73,1,423.73,1,423.73,,,,,,3,,1271.19,,,,,,,,,,,,,1,423.73,,,,,,,,,,,,,,
,,,,80~84,,,1,338.98,,,,,,,,,,,,,,,,,,2,,677.97,,,1,338.98,1,338.98,1,338.98,,,,,,,2,677.97,,,,,,
,,,,85+,,,,,,,1,438.60,,,2,,,,877.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,肺、支氣管及氣管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,264.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,279.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,306.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,362.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,840.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,白血病,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,132.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,299.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,446.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,694.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,食道,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,270.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,287.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,641.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,卵巢、輸卵管及寬韌帶,,胃,,食道,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,274.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,584.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,793.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,1538.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,107.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,131.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,290.70,,,,,1,290.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,375.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,568.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,763.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,1030.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,肺、支氣管及氣管,,胃,,胰,,,,,結直腸癌,,,腎,,,膀胱,,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,115.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,238.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,271.74,1,271.74,1,271.74,,,,,,,,,,1,,271.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,294.99,,,1,,,,294.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,502.51,,,,,,,,,,,,,1,,502.51,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,934.58,,,,,,,,,,,,,,,,,,,1,934.58,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,,1492.54,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
