,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,277.01,3,831.02,2,554.02,,,,,,,,,1,277.01,,,,,1,277.01,,,,,1,277.01,,,,,,,,,,
,,,,80~84,,,,,1,448.43,1,448.43,,,,,,,,,,,,,,,1,,448.43,,,,,1,448.43,1,448.43,,,1,448.43,,,,,,,,,,,,,,
,,,,85+,,,1,746.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,胃,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,,74.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,67.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,74.85,,,,,,,,,,1,74.85,,,,,,,,,,,1,74.85,,,1,74.85,,,,,,,,,,,,,,,,
,,,,45~49,1,95.60,,,,,1,95.60,,,,,,,,4,382.41,,,,,,1,,95.60,,,,,1,95.60,1,95.60,,,,,,,,,,,,,,,,,,
,,,,50~54,1,110.01,,,,,,,,,1,,,,110.01,3,330.03,,,1,,110.01,1,,110.01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,133.16,,,,,,,,,,,,1,133.16,,,,,,2,,266.31,,,1,133.16,,,,,,,,,,,,,1,133.16,,,,,,,,
,,,,60~64,2,227.53,,,,,,,1,113.77,1,,,,113.77,4,455.06,1,113.77,,,,,,,,,,,1,113.77,,,,,,,,,,,1,113.77,,,,,,,,
,,,,65~69,2,249.07,,,,,,,,,,,,,,5,622.67,,,1,,124.53,6,,747.20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,3,426.14,,,,,,5,,710.23,,,,,,,,,,,1,142.05,2,284.09,,,2,284.09,,,2,284.09,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,583.09,,,,,,2,,583.09,,,1,291.55,,,,,,,,,1,291.55,1,291.55,3,874.64,2,583.09,,,,,,
,,,,80~84,,,,,1,413.22,,,,,,,,,,1,413.22,,,2,,826.45,1,,413.22,1,413.22,1,413.22,1,413.22,,,,,,,,,,,,,,,1,413.22,,,,
,,,,85+,,,,,1,751.88,,,,,1,,,,751.88,2,1503.76,,,,,,1,,751.88,,,,,,,,,,,,,,,,,,,1,751.88,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.91,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.19,,,,,,,,
,,,,35~39,1,69.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.20,,,,,,,,,,,,
,,,,40~44,1,73.96,,,,,,,,,,,,,,,,2,147.93,,,,,,,,,,,,,,,,,1,73.96,1,73.96,,,,,,,,,,,,
,,,,45~49,1,91.58,,,,,1,91.58,,,2,,,,183.15,1,91.58,,,1,,91.58,,,,,,,,,,,,,,1,91.58,1,91.58,,,,,,,,,,,,
,,,,50~54,1,102.88,,,,,,,1,102.88,,,,,,,,,,3,,308.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,280.50,,,,,,,,,2,,,,280.50,,,,,,,,,,,,,,,1,140.25,,,,,,,,,,,,,,,1,140.25,1,140.25,,
,,,,60~64,5,561.17,,,,,,,,,4,,,,448.93,,,1,112.23,3,,336.70,2,,224.47,,,,,,,,,1,112.23,,,,,,,,,,,,,,,,
,,,,65~69,1,124.53,,,,,,,1,124.53,4,,,,498.13,,,2,249.07,4,,498.13,,,,1,124.53,,,,,,,,,,,,,1,124.53,,,,,,,,,1,124.53
,,,,70~74,1,140.06,,,,,,,,,2,,,,280.11,,,,,2,,280.11,,,,,,2,280.11,,,,,,,,,,,,,,,,,,,,,1,140.06
,,,,75~79,,,,,,,,,,,2,,,,569.80,,,,,2,,569.80,,,,,,1,284.90,,,1,284.90,,,,,,,,,,,,,1,284.90,,,,
,,,,80~84,1,406.50,,,1,406.50,,,,,1,,,,406.50,,,,,1,,406.50,,,,,,,,,,,,,,,,,,,,,,1,406.50,,,,,,
,,,,85+,,,1,671.14,,,,,,,1,,,,671.14,,,,,,,,,,,,,,,1,671.14,,,,,,,,,,,,,,,,,1,671.14,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,35~39,1,71.33,,,,,,,2,142.65,,,,,,,,,,,,,1,,71.33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,180.67,,,,,,,4,361.34,,,,,,,,1,90.33,1,,90.33,,,,1,90.33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,198.61,,,,,,,1,99.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,3,406.50,,,,,,,,3,406.50,,,,,,,1,135.50,,,,,,,,,1,135.50,1,135.50,,,,,,,,,,,,
,,,,60~64,5,588.93,,,,,,,2,235.57,,,,,,,,3,353.36,,,,1,,117.79,,,,,1,117.79,1,117.79,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,3,366.30,,,,,,2,244.20,4,488.40,,,,,,,,,1,122.10,,,3,366.30,,,1,122.10,,,,,,,,,,,,,,
,,,,70~74,,,,,1,141.04,2,282.09,4,564.17,,,,,,,,4,564.17,,,,,,,,,,,,,2,282.09,,,,,,,1,141.04,2,282.09,,,,,,,,
,,,,75~79,,,1,233.10,,,,,5,1165.50,,,,,,,,,,,,,1,,233.10,,,1,233.10,,,,,,,,,,,1,233.10,,,,,,,,,,
,,,,80~84,,,,,,,2,858.37,,,1,,,,429.18,1,429.18,,,,,,,,,,,,,,,1,429.18,1,429.18,1,429.18,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,657.89,,,,,,,,2,1315.79,2,1315.79,,,,2,,1315.79,,,,,,,1,657.89,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,胰,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.36,,,,,,,,
,,,,35~39,,,,,,,1,74.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,217.39,,,,,2,144.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.46,,,,,,,,,,
,,,,45~49,1,84.03,,,,,,,,,,,,,,,,2,168.07,,,,,,,,,,,,,,,,,,,,,,,1,84.03,,,,,,,,
,,,,50~54,1,99.11,1,99.11,,,3,297.32,,,,,,,,,,1,99.11,,,,,,,,,,,,,,,,,1,99.11,,,,,,,,,,,,,,
,,,,55~59,,,,,1,132.98,2,265.96,1,132.98,,,,,,1,132.98,,,,,,,,,,,,,,,,,,,,,1,132.98,1,132.98,,,,,,,,,,
,,,,60~64,2,243.31,,,,,5,608.27,,,,,,,,,,5,608.27,,,,,,,,,,,1,121.65,1,121.65,1,121.65,,,,,,,2,243.31,1,121.65,,,,,,
,,,,65~69,1,123.92,,,,,5,619.58,,,1,,,,123.92,,,3,371.75,,,,,,,1,123.92,,,,,1,123.92,,,1,123.92,,,1,123.92,,,,,,,,,,
,,,,70~74,,,,,,,3,420.76,,,,,,,,,,3,420.76,,,,,,,,,,,,,,,,,,,,,1,140.25,,,,,1,140.25,,,,
,,,,75~79,1,206.19,1,206.19,,,3,618.56,,,,,,,,,,4,824.74,1,,206.19,,,,,,,,,,,,,,,,,,2,412.37,,,,,3,618.56,,,,
,,,,80~84,,,,,,,1,423.73,,,,,,,,,,2,847.46,,,,2,,847.46,,,1,423.73,,,1,423.73,,,,,,,1,423.73,,,,,2,847.46,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,649.35,,,,,,,1,649.35,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,,,,,1,95.69,,,,,,,,,,,,,1,,95.69,,,,,,,,,,,1,95.69,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,154.56,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,145.24,,,,,,,,,,,,,,1,72.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,79.74,,,,,,,,,,,,,,2,159.49,,,,,,,,,,,1,79.74,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,96.34,,,,,,,,,,,,,,1,96.34,,,,,,,,,1,96.34,,,,,,,1,96.34,1,96.34,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,4,490.80,,,2,,245.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,259.40,,,,,,,,,,,,,,1,129.70,,,3,,389.11,,,,1,129.70,1,129.70,,,,,,,1,129.70,,,,,,,,,,,,,,
,,,,65~69,1,127.88,,,,,,,,,2,,,,255.75,3,383.63,2,255.75,4,,511.51,,,,,,1,127.88,,,1,127.88,,,,,,,1,127.88,,,,,,,,,,
,,,,70~74,1,137.55,1,137.55,,,,,1,137.55,,,,,,,,2,275.10,1,,137.55,,,,,,,,,,,,,,3,412.65,,,,,1,137.55,3,412.65,,,,,,
,,,,75~79,,,1,193.42,,,,,,,,,,,,5,967.12,1,193.42,5,,967.12,,,,1,193.42,,,2,386.85,,,,,,,1,193.42,,,,,,,,,,,,
,,,,80~84,,,,,1,434.78,1,434.78,,,,,,,,,,1,434.78,3,,1304.35,,,,,,,,,,,,,,,,,,,,,,1,434.78,,,,,,
,,,,85+,,,,,,,,,,,1,,,,609.76,2,1219.51,1,609.76,,,,,,,,,,,,,,,,,1,609.76,,,,,,,1,609.76,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,,,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,喉,,結直腸癌,,腦,,膀胱,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,138.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,96.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,246.10,,,,,,,,,1,,,,82.03,,,,,,,,,,,,,2,164.07,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,71.53,,,,,,,,,,,,,,,,1,71.53,1,,71.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,4,,,,307.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,294.12,,,,,,,,,4,,,,392.16,,,,,1,,98.04,,,,,,,,,,,,1,98.04,,,,,,,,,,,,,,,,
,,,,55~59,1,110.01,,,1,110.01,,,,,2,,,,220.02,,,,,2,,220.02,,,,1,110.01,,,1,110.01,1,110.01,,,,,,,,,,,,,,,,,,
,,,,60~64,1,138.50,,,,,1,138.50,,,4,,,,554.02,,,2,277.01,2,,277.01,,,,,,,,,,,,1,138.50,1,138.50,,,,,,,,,,,,,,
,,,,65~69,2,248.76,1,124.38,,,,,1,124.38,4,,,,497.51,,,,,2,,248.76,,,,1,124.38,,,,,,,1,124.38,,,,,2,248.76,,,,,,,,,,
,,,,70~74,,,,,,,,,,,5,,,,722.54,,,1,144.51,4,,578.03,,,,1,144.51,1,144.51,1,144.51,,,,,,,,,1,144.51,,,,,,,,,,
,,,,75~79,,,,,,,1,179.86,,,1,,,,179.86,,,,,1,,179.86,1,,179.86,1,179.86,,,,,,,,,,,1,179.86,2,359.71,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,826.45,1,,413.22,,,,,,,,,,,,,,,,,,2,826.45,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,,555.56,,,,,,,,1,555.56,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,121.07,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,88.26,,,,,1,88.26,,,1,,,,88.26,1,88.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,218.82,,,,,1,72.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,76.16,,,,,2,152.32,,,1,,,,76.16,,,,,1,,76.16,,,,,,,,,,,,,,,,4,304.65,,,,,,,,,,,,
,,,,50~54,,,,,,,3,281.43,,,,,,,,,,,,,,,1,,93.81,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,205.34,,,,,2,205.34,,,,,,,,1,102.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,141.04,,,,,3,423.13,,,,,,,,,,,,,,,,,,,,,,,,1,141.04,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,123.15,,,3,369.46,,,,,,,,,,1,123.15,,,,,,,,,,,,,1,123.15,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,294.55,7,1030.93,1,147.28,,,,,,2,294.55,1,147.28,,,,,,,,,,,1,147.28,,,1,147.28,,,,,1,147.28,,,,,,,,,,
,,,,75~79,,,,,1,173.61,3,520.83,,,2,,,,347.22,6,1041.67,,,,,,,,,,,,,,,,,,,,,,,1,173.61,,,,,,,,,,
,,,,80~84,,,1,395.26,,,2,790.51,,,,,,,,2,790.51,1,395.26,,,,,,,,,,,,,1,395.26,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,505.05,1,505.05,,,,,,,,,,,,1,,505.05,,,,,,1,505.05,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,胰,,,眼及淚腺,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,105.49,,,,,,,,,,,,,,,,,,,1,105.49,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,92.94,,,,,,,,1,92.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,302.34,,,,,,,2,151.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,151.63,,,,,,,5,379.08,,,,,,,,1,75.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,90.50,,,,,,,2,181.00,,,,,,1,90.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,294.70,,,,,,,3,294.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.23,1,98.23,,,,,,,,,,
,,,,60~64,1,137.55,1,137.55,,,1,137.55,2,275.10,,,,,,,,,,,,,,,,,,1,137.55,,,,,1,137.55,,,1,137.55,1,137.55,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,252.53,1,126.26,,,,,,,,,,,,,,,,,,,,,2,252.53,1,126.26,,,,,,,,,,
,,,,70~74,1,145.14,,,1,145.14,1,145.14,5,725.69,2,,,,290.28,1,145.14,1,145.14,1,,145.14,,,,1,145.14,1,145.14,1,145.14,1,145.14,1,145.14,,,2,290.28,1,145.14,,,,,,,,,,
,,,,75~79,,,,,,,,,1,173.01,1,,,,173.01,2,346.02,,,,,,,,,,,1,173.01,,,,,,,,,1,173.01,,,,,,,,,,,,
,,,,80~84,,,,,1,344.83,1,344.83,1,344.83,,,,,,2,689.66,2,689.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,495.05,,,,,,,,,1,,,,495.05,,,,,,,,1,,495.05,1,495.05,,,,,,,,,,,,,1,495.05,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,,胰,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,126.90,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,115.07,,,1,115.07,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,97.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
