,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,,其他男性生殖器官,,,其他神經系統,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,2,30.48,,,,,,,,,,,,,,,,,,,,,,,,1,15.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,12.75,,,,,,,,1,,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.75,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,15.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.68,,,,,,,,,,,,,,,,,,,,,1,14.68,1,14.68,,,1,14.68,,,,,,,1,14.68,,,,,,,,,,
,,,,30~34,,,,,,,,,1,13.14,,,,,,,,,,,,,,,1,,13.14,,,1,13.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.14,,,2,26.28,,,1,13.14,,,,,,
,,,,35~39,,,1,13.29,1,13.29,,,,,2,,,,26.57,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.29,,,1,13.29,,,1,13.29,,,1,13.29,,,,,,,1,13.29,1,13.29,,,,,,,,,,
,,,,40~44,,,,,1,14.97,1,14.97,,,2,,,,29.94,,,,,,,,,,,,,,,1,14.97,1,14.97,1,14.97,1,14.97,,,1,14.97,,,,,,,,,1,14.97,,,,,,,,,,,1,14.97,1,14.97,1,14.97,,,,,,,,
,,,,45~49,,,,,,,,,,,2,,,,43.42,,,,,,,,,,,,,,,2,43.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,43.42,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,34.63,,,,,,,,,,,,,1,34.63,1,34.63,,,1,34.63,,,,,1,34.63,,,,,,,,,3,103.88,,,1,34.63,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,36.89,,,,,,,,,2,,,,73.77,,,,1,,36.89,1,,36.89,,,,2,73.77,,,,,3,110.66,,,,,1,36.89,,,,,,,,,3,110.66,,,,,,,,,,,1,36.89,,,,,1,36.89,,,,,,
,,,,60~64,1,43.74,1,43.74,,,,,,,5,,,,218.72,,,,,,,,,,,,,2,87.49,1,43.74,,,4,174.98,1,43.74,,,,,,,,,1,43.74,,,1,43.74,,,,,,,,,,,,,3,131.23,,,1,43.74,,,,,,
,,,,65~69,2,68.52,,,,,,,1,34.26,7,,,,239.81,,,,,,,,,,1,,34.26,2,68.52,2,68.52,2,68.52,4,137.03,1,34.26,,,,,,,,,,,1,34.26,3,102.77,,,,,,,,,,,1,34.26,,,,,,,2,68.52,,,,
,,,,70~74,,,1,39.14,1,39.14,,,2,78.28,5,,,,195.69,,,,,,,,,,,,,2,78.28,11,430.53,1,39.14,2,78.28,1,39.14,1,39.14,,,,,,,,,1,39.14,5,195.69,1,39.14,2,78.28,,,1,39.14,,,1,39.14,1,39.14,,,,,2,78.28,,,,
,,,,75~79,,,,,,,,,2,137.65,3,,,,206.47,,,,,,,,,,,,,1,68.82,9,619.41,,,1,68.82,1,68.82,,,1,68.82,,,,,1,68.82,2,137.65,4,275.29,,,1,68.82,,,,,,,,,,,,,,,1,68.82,,,,
,,,,80~84,,,1,149.70,,,,,,,3,,,,449.10,,,,,,,,,,,,,,,1,149.70,,,,,,,,,,,,,,,,,,,1,149.70,,,,,1,149.70,,,,,,,,,,,,,1,149.70,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,352.11,,,1,352.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,男性乳房,,,肝及肝內膽管,,,其他內分泌腺,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29.56,,,,,,,,,,,,,,,1,14.78,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26.84,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.36,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.58,2,29.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,12.91,,,,,,,,,,,,,,,,,,,,1,,12.91,,,,,,1,12.91,,,,,,,,,,,,,,,1,12.91,,,,,,,,,2,25.82,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,12.87,,,,,,,,,,,,,,,,,,,,1,12.87,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.87,,,,,,,,,2,25.75,,,,,,
,,,,40~44,1,14.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.69,,,,,,,,,,,1,14.69,,,,,,,,,,,,,,,,,,,,,,,3,44.08,,,,,,
,,,,45~49,,,,,1,19.55,,,,,1,,,,19.55,,,,,,,5,,97.77,,,,,,,,,,,,,,1,19.55,1,19.55,,,,,,,,,,,,,4,78.22,,,,,,,1,19.55,,,,,2,39.11,,,,,,
,,,,50~54,5,164.85,,,,,1,32.97,,,,,,,,,,,,,,8,,263.77,,,,,,1,32.97,1,32.97,,,1,32.97,1,32.97,,,1,32.97,,,,,,,,,,,1,32.97,1,32.97,,,1,32.97,,,,,,,,,,,,,,
,,,,55~59,2,72.05,1,36.02,,,,,,,,,,,,,,,,,,11,,396.25,,,,1,36.02,4,144.09,4,144.09,,,,,,,2,72.05,,,,,,,,,,,,,,,,,,,,,,,,,1,36.02,2,72.05,1,36.02,,,,
,,,,60~64,,,,,1,44.78,,,,,,,,,,2,,89.57,,,,3,,134.35,,,,,,2,89.57,6,268.70,,,,,1,44.78,1,44.78,,,,,,,,,,,1,44.78,1,44.78,,,,,,,,,,,2,89.57,,,,,,,,
,,,,65~69,,,,,1,36.13,,,,,1,,,,36.13,1,,36.13,,,,6,,216.76,,,,,,3,108.38,4,144.51,1,36.13,,,3,108.38,2,72.25,1,36.13,,,,,,,1,36.13,,,3,108.38,,,1,36.13,,,,,,,1,36.13,,,,,,,4,144.51
,,,,70~74,2,77.19,,,1,38.60,,,1,38.60,1,,,,38.60,,,,1,,38.60,5,,192.98,,,,,,2,77.19,9,347.36,,,,,9,347.36,3,115.79,1,38.60,,,,,,,1,38.60,1,38.60,3,115.79,,,,,,,,,,,4,154.38,,,,,1,38.60,5,192.98
,,,,75~79,1,62.38,,,,,,,,,,,,,,,,,,,,6,,374.30,,,,1,62.38,3,187.15,8,499.06,,,,,2,124.77,1,62.38,,,,,,,,,,,,,5,311.92,1,62.38,,,,,,,1,62.38,2,124.77,1,62.38,,,,,2,124.77
,,,,80~84,,,,,,,,,,,1,,,,148.15,,,,,,,,,,1,,148.15,,,1,148.15,4,592.59,,,,,2,296.30,,,,,,,,,,,,,,,3,444.44,,,,,1,148.15,,,,,,,,,,,,,1,148.15
,,,,85+,,,,,,,,,,,,,,,,1,,303.03,,,,1,,303.03,,,,,,,,,,,,,,,,1,303.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,303.03,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他神經系統,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,,15.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.30,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.46,,,,,1,13.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.32,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,12.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.89,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,12.69,1,12.69,,,,,,1,,12.69,,,,,,,,,,2,25.37,,,,,1,12.69,,,1,12.69,,,,,,,,,1,12.69,,,,,,,,,1,12.69,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,,28.63,,,,,,,,,,,,,,,,,,1,14.32,,,,,,,,,,,,,,,,,,,1,14.32,,,,,,,,,,,,,,,,,,
,,,,45~49,2,36.52,,,,,,,,,1,,,,18.26,1,,18.26,,,,1,,18.26,2,,36.52,1,18.26,,,,,1,18.26,1,18.26,,,,,,,,,,,,,,,,,,,,,1,18.26,,,,,,,,,,,,,,,,
,,,,50~54,1,31.29,,,,,,,1,31.29,,,,,,1,,31.29,,,,,,,1,,31.29,,,,,,,1,31.29,1,31.29,,,,,1,31.29,,,,,,,,,,,,,,,3,93.87,,,,,,,,,,,,,,,,
,,,,55~59,1,35.59,,,,,,,,,,,,,,2,,71.17,,,,,,,1,,35.59,1,35.59,1,35.59,,,3,106.76,,,1,35.59,1,35.59,,,1,35.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,87.64,,,,,,,,,,,,,,4,,175.28,,,,,,,,,,4,175.28,,,,,2,87.64,,,1,43.82,,,,,2,87.64,,,,,,,,,,,1,43.82,1,43.82,,,1,43.82,,,,,,,,,,,,
,,,,65~69,,,,,1,39.45,,,,,,,,,,7,,276.13,,,,1,,39.45,4,,157.79,9,355.03,,,,,4,157.79,,,1,39.45,,,,,4,157.79,1,39.45,,,,,,,,,1,39.45,1,39.45,,,2,78.90,,,,,,,,,,,,
,,,,70~74,,,1,38.33,,,1,38.33,,,3,,,,114.99,7,,268.30,,,,,,,6,,229.97,13,498.28,1,38.33,,,2,76.66,2,76.66,1,38.33,,,1,38.33,5,191.64,,,1,38.33,1,38.33,,,,,1,38.33,2,76.66,,,3,114.99,,,,,,,,,,,,
,,,,75~79,,,,,2,116.62,,,,,,,,,,4,,233.24,1,,58.31,,,,5,,291.55,10,583.09,,,1,58.31,3,174.93,1,58.31,,,,,,,7,408.16,,,,,,,,,,,4,233.24,,,,,3,174.93,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,130.72,,,,3,392.16,1,130.72,,,,,1,130.72,2,261.44,,,,,,,,,,,,,,,,,1,130.72,,,1,130.72,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,260.42,,,,,,,,,,2,520.83,,,,,,,1,260.42,,,,,,,1,260.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他男性生殖器官,,,其他神經系統,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,2,30.95,,,,,,,,,,,,1,,15.47,,,,,,,,,,,,,,,,,,1,15.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,1,,13.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.70,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,13.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,2,,30.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,15.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30.92,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,25.37,,,,,,,,,,,,,,,1,12.69,,,,,,,,,,,,,,,,,1,12.69,,,,,,,1,12.69,,,,,1,12.69,,,,,,,,,,,,
,,,,35~39,1,12.55,,,,,,,,,,,,,,2,,25.09,,,,,,,,,,,,,,,,,,,,1,12.55,,,,,,,,,1,12.55,,,1,12.55,,,,,,,,,1,12.55,1,12.55,,,,,,,,,,
,,,,40~44,4,56.06,,,,,,,2,28.03,1,,,,14.02,4,,56.06,,,,,,,,,,,,1,14.02,,,,,,,1,14.02,,,,,,,,,,,,,,,,,,,1,14.02,,,1,14.02,,,,,,,,,,,,
,,,,45~49,,,,,,,1,17.18,,,2,,,,34.35,,,,,,,,,,,,,1,17.18,1,17.18,,,,,,,1,17.18,,,,,,,1,17.18,1,17.18,,,,,,,,,,,,,3,51.53,,,,,,,,,,,,
,,,,50~54,3,86.13,,,1,28.71,,,,,1,,,,28.71,2,,57.42,,,,,,,,,,,,,,,,,,,,1,28.71,,,,,,,,,2,57.42,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,71.63,,,1,35.82,,,,,,,,,,4,,143.27,,,,,,,,,,2,71.63,4,143.27,,,1,35.82,1,35.82,,,1,35.82,,,,,,,1,35.82,,,1,35.82,,,,,,,1,35.82,,,,,,,,,,,,,,
,,,,60~64,5,212.68,,,,,,,,,,,,,,6,,255.21,1,,42.54,,,,,,,2,85.07,,,1,42.54,,,2,85.07,,,,,,,,,2,85.07,2,85.07,,,,,,,,,,,2,85.07,,,,,1,42.54,1,42.54,,,,,,
,,,,65~69,,,1,43.23,3,129.70,,,1,43.23,3,,,,129.70,5,,216.17,,,,,,,2,,86.47,3,129.70,4,172.94,2,86.47,,,3,129.70,2,86.47,2,86.47,,,,,,,2,86.47,,,,,2,86.47,,,,,,,1,43.23,1,43.23,,,2,86.47,,,,,,
,,,,70~74,1,37.91,,,,,,,1,37.91,2,,,,75.82,3,,113.72,,,,,,,,,,3,113.72,6,227.45,2,75.82,,,5,189.54,1,37.91,1,37.91,,,1,37.91,,,4,151.63,1,37.91,,,1,37.91,,,1,37.91,2,75.82,1,37.91,,,1,37.91,6,227.45,,,,,,
,,,,75~79,1,53.73,,,,,,,,,2,,,,107.47,2,,107.47,1,,53.73,,,,1,,53.73,4,214.94,7,376.14,,,,,5,268.67,,,2,107.47,,,1,53.73,,,4,214.94,,,,,,,,,,,1,53.73,,,,,,,2,107.47,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,122.25,1,,122.25,,,,,,,1,,122.25,2,244.50,5,611.25,,,,,3,366.75,1,122.25,,,,,,,,,1,122.25,,,1,122.25,,,,,,,1,122.25,,,,,,,4,489.00,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,240.38,,,,,,,,,,,,2,480.77,,,,,1,240.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,961.54,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,15.34,,,,,,,,,,,,1,,15.34,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.34,1,15.34,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,,14.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,14.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.88,,,,,,,,,,,,,1,15.88,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,12.59,,,,,,,,,,,,,,,,,,,,,,,,1,12.59,,,,,,,,,,,1,12.59,1,12.59,,,,,1,12.59,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,24.73,,,,,,,,,,,,,,,,,2,,24.73,,,,,,,,,,,,,1,12.37,,,,,,,,,,,,,,,,,,,,,1,12.37,,,,,,,,,,,,,,,,,,
,,,,40~44,1,13.56,,,1,13.56,,,,,,,,,,,,,4,,54.26,,,,1,,13.56,2,27.13,,,,,,,,,,,,,1,13.56,,,,,,,,,,,,,1,13.56,,,,,,,,,,,,,,,,,,
,,,,45~49,5,79.83,,,,,,,,,,,,,,,,,4,,63.87,,,,2,,31.93,1,15.97,,,,,,,,,,,,,1,15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,25.56,,,,,1,25.56,,,,,,,,,,,6,,153.34,,,,1,,25.56,1,25.56,,,1,25.56,,,,,,,,,1,25.56,1,25.56,1,25.56,,,,,,,1,25.56,,,,,1,25.56,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,6,,222.14,,,,,,,,,,,1,37.02,,,1,37.02,1,37.02,,,1,37.02,,,,,,,,,,,2,74.05,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,81.97,,,,,,,1,40.98,,,,,,,,,5,,204.92,,,,,,,,,1,40.98,,,2,81.97,1,40.98,,,,,3,122.95,,,,,,,,,,,3,122.95,,,,,,,1,40.98,,,,,,,,,,,,
,,,,65~69,1,46.86,,,,,,,,,2,,,,93.72,,,,8,,374.88,,,,3,,140.58,3,140.58,1,46.86,3,140.58,,,,,2,93.72,,,1,46.86,,,,,,,,,,,,,1,46.86,,,1,46.86,3,140.58,,,,,,,,,,,,
,,,,70~74,3,116.05,1,38.68,,,,,,,,,,,,1,,38.68,10,,386.85,,,,5,,193.42,5,193.42,,,4,154.74,,,1,38.68,1,38.68,,,7,270.79,,,1,38.68,1,38.68,,,,,3,116.05,1,38.68,1,38.68,,,3,116.05,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,101.73,,,,4,,203.46,,,,,,,9,457.78,2,101.73,1,50.86,1,50.86,2,101.73,,,1,50.86,1,50.86,,,1,50.86,,,,,,,1,50.86,,,,,,,5,254.32,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,108.46,,,,2,,216.92,,,,,,,4,433.84,1,108.46,1,108.46,,,,,1,108.46,,,4,433.84,,,,,,,,,1,108.46,,,,,,,1,108.46,3,325.38,,,,,,,,,,,,
