,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,1,24.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,22.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.31,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,25.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,24.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,26.12,,,,,1,,,,26.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,52.25,,,,,,,,,,,,,,,,,,
,,,,40~44,2,59.28,,,1,29.64,,,,,,,,,,,,1,29.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,50.33,,,,,,,,,,,,,,,,1,50.33,,,,,,,,,,,,,,,,,1,50.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,73.31,,,,,,,,,,,,,,,,,,1,73.31,,,,,,,,,,,,,,,,,,,,,,,1,73.31,1,73.31,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.58,,,,,1,77.58,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,115.27,,,,,,1,57.64,3,172.91,,,,,2,115.27,,,1,57.64,,,,,1,57.64,1,57.64,,,2,115.27,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,71.05,2,,,,71.05,2,71.05,3,106.57,2,71.05,,,5,177.62,2,71.05,,,,,,,,,2,71.05,1,35.52,1,35.52,1,35.52,,,,,,,1,35.52,,,,,,,,,,,,,,
,,,,70~74,,,,,1,64.56,,,2,129.12,,,,,,,,3,193.67,,,,,,,,,,,1,64.56,,,,,,,,,1,64.56,,,1,64.56,,,1,64.56,,,,,,,,,,,,,,,,
,,,,75~79,2,315.96,,,,,,,3,473.93,,,,,,,,,,,,,,1,157.98,,,,,,,1,157.98,,,,,,,,,,,,,,,,,2,315.96,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,358.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,877.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,24.50,,,,,,,,,,,,,,,,1,24.50,,,,,,,,,,,,,,,,,,,1,24.50,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.99,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50.52,,,1,25.26,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,23.22,,,,,,,,,,,,,,,,,,,,,1,23.22,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,49.99,,,,,,,,,1,,,,24.99,,,,,,,,,,,,,,,,,1,24.99,,,1,24.99,1,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,27.62,,,,,,,,,,,,,,1,27.62,,,,,,,,,1,27.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,43.52,,,,,,,,,,,,,,2,87.03,,,,,,,1,43.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,1,71.63,1,71.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,75.82,,,,,,,1,75.82,,,,,,,,,,2,151.63,3,227.45,,,1,75.82,,,,,,,1,75.82,,,,,1,75.82,,,,,1,75.82,,,,,,,,,,,,,,,,,,
,,,,60~64,1,69.01,,,,,,,,,,,,,,2,138.03,1,69.01,,,3,207.04,,,,,1,69.01,,,,,2,138.03,3,207.04,,,,,,,,,1,69.01,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,36.13,,,,,,,,,,1,36.13,,,1,36.13,10,361.27,1,36.13,4,144.51,1,36.13,1,36.13,,,,,2,72.25,,,,,1,36.13,,,1,36.13,,,3,108.38,,,,,,,,,,,,,,
,,,,70~74,,,1,57.31,,,,,1,57.31,,,,,,1,57.31,,,3,171.92,3,171.92,,,3,171.92,,,1,57.31,,,,,3,171.92,,,,,,,,,,,,,1,57.31,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,134.59,,,,,,,,,,,,,,5,672.95,,,1,134.59,,,,,,,,,1,134.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,343.64,,,,,,,,,,,,,,,,,,,,1,343.64,,,,,,,1,343.64,,,,,,,,,,,,,,,,,,,2,687.29,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.98,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.11,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.60,,,,,,,,
,,,,20~24,,,,,,,1,25.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.91,,,,,,,1,22.91,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,2,46.70,,,,,,,,,,,,,2,46.70,,,,,,,,,,,,,,,,,,,,,1,23.35,,,,,,,,,,
,,,,40~44,1,26.75,,,,,,,,,,,,,,,,,,,,,,1,26.75,,,,,,,,,,,,,,,,,,,,,,,,,1,26.75,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,36.42,,,,,,,1,36.42,1,36.42,,,,,,,,,,,,,,,,,1,36.42,,,,,,,1,36.42,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,1,69.49,,,,,,,1,69.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,73.91,1,73.91,,,,,,,,2,147.82,,,,,3,221.73,,,,,,,,,,,,,1,73.91,,,2,147.82,,,1,73.91,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,75.41,,,1,75.41,,,,,,,,2,150.83,,,,,1,75.41,3,226.24,1,75.41,,,,,,,,,,,,,5,377.07,,,,,,,2,150.83,,,,,,,,,1,75.41,,,,
,,,,65~69,,,1,38.31,,,1,38.31,,,,,,,,1,38.31,2,76.63,1,38.31,,,1,38.31,6,229.89,1,38.31,5,191.57,1,38.31,1,38.31,1,38.31,1,38.31,1,38.31,3,114.94,1,38.31,1,38.31,,,,,2,76.63,,,,,1,38.31,2,76.63,,,,
,,,,70~74,,,,,1,51.02,,,,,,,,,,,,1,51.02,,,,,4,204.08,5,255.10,,,3,153.06,1,51.02,,,1,51.02,1,51.02,,,5,255.10,,,,,,,,,2,102.04,1,51.02,,,1,51.02,2,102.04,,,,
,,,,75~79,,,,,1,122.55,,,,,,,,,,,,1,122.55,,,,,,,2,245.10,,,2,245.10,1,122.55,,,,,,,,,3,367.65,,,,,,,,,1,122.55,,,,,,,1,122.55,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,322.58,,,,,1,322.58,1,322.58,,,,,,,,,,,,,,,,,,,,,,,,,1,322.58,,,,,,,2,645.16,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,657.89,,,,,,,,,,,1,657.89,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,主唾液腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,1,24.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,22.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.88,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,45.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,21.95,,,,,,,,,,,,,,,,,,,1,21.95,,,,,1,21.95,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,25.41,,,,,,,3,,,,76.24,,,,,1,25.41,,,,,,,,,,,,,1,25.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,4,,,,131.49,,,,,,,1,32.87,,,,,1,32.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,64.18,,,,,,,,1,64.18,3,192.55,,,,,,,,,,,,,,,,,,,,,,,,,2,128.37,1,64.18,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,72.57,,,,,,,,,,,,,,,,1,72.57,,,,,,,,,,,2,145.14,,,,,,,,,1,72.57,1,72.57,,,,,,,,,,,,,,,,,,
,,,,60~64,1,80.71,,,,,,,,,3,,,,242.13,,,1,80.71,1,80.71,,,,,,,,,,,,,,,,,,,,,1,80.71,,,,,,,,,1,80.71,,,,,,,,,,,,
,,,,65~69,1,43.23,1,43.23,,,1,43.23,,,4,,,,172.94,,,3,129.70,2,86.47,1,43.23,,,,,2,86.47,1,43.23,2,86.47,3,129.70,1,43.23,1,43.23,,,,,,,,,,,,,1,43.23,,,,,,,,,,,,
,,,,70~74,,,1,45.41,1,45.41,,,,,4,,,,181.65,1,45.41,2,90.83,10,454.13,,,,,5,227.07,1,45.41,,,1,45.41,1,45.41,1,45.41,,,,,1,45.41,,,,,,,,,3,136.24,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,320.51,,,1,106.84,2,213.68,,,,,1,106.84,2,213.68,,,1,106.84,,,,,1,106.84,,,,,1,106.84,,,,,,,2,213.68,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,3,,,,847.46,,,,,3,847.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,282.49,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,602.41,,,,,,,1,602.41,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,1,24.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,20.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,22.16,,,,,1,,,,22.16,1,22.16,,,,,,,,,,,,,,,,,,,,,1,22.16,,,,,,,1,22.16,,,,,,,,,,,,,,,,,,
,,,,35~39,2,42.61,,,,,,,,,,,,,,,,,,,,1,21.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,24.00,,,,,,,,2,48.00,,,,,1,24.00,,,,,,,,,1,24.00,,,,,,,1,24.00,,,,,,,,,1,24.00,,,,,,,,,,,,,,
,,,,45~49,2,60.26,,,,,,,,,,,,,,5,150.65,,,,,,,,,1,30.13,,,,,,,,,,,,,,,2,60.26,,,,,2,60.26,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,55.96,,,,,,,,,,,,,,,,,,,,,1,55.96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,1,70.27,2,140.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,79.55,,,,,1,79.55,1,79.55,,,,,,,,1,79.55,,,,,,,,,1,79.55,,,,,,,,,,,,,2,159.11,,,1,79.55,,,,,,,,,,,,,,,,,,
,,,,65~69,1,51.36,,,,,,,,,,,,,,3,154.08,,,9,462.25,1,51.36,,,,,1,51.36,1,51.36,,,,,,,5,256.81,1,51.36,,,,,1,51.36,,,,,,,1,51.36,,,,,,,,,,
,,,,70~74,,,2,84.53,,,,,1,42.27,,,,,,3,126.80,3,126.80,8,338.12,,,5,211.33,1,42.27,1,42.27,,,,,1,42.27,2,84.53,2,84.53,,,,,,,1,42.27,2,84.53,,,1,42.27,5,211.33,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,185.53,,,5,463.82,1,92.76,3,278.29,1,92.76,,,,,,,,,,,3,278.29,,,,,1,92.76,,,,,1,92.76,,,1,92.76,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,257.73,,,1,257.73,,,,,,,1,257.73,,,,,1,257.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,531.91,,,,,,,,,,,,1,531.91,,,,,,,,,,,,,,,,,,,,,1,531.91,1,531.91,1,531.91,,,,,,,1,531.91,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,24.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,21.85,,,1,21.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,20.93,,,,,,,,,,,,1,20.93,,,,,,,,,,,,,,,,,1,20.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,69.74,,,,,,,3,69.74,,,,,,,,,,1,23.25,1,23.25,,,,,,,,,1,23.25,1,23.25,,,,,,,3,69.74,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,84.32,,,,,,,1,28.11,,,,,,,,,,,,,,,,,,,,,,1,28.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,186.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,71.23,,,,,,,3,213.68,,,,,,1,71.23,,,,,,,1,71.23,,,,,,,,,,,,,1,71.23,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,78.13,1,78.13,,,,,1,78.13,,,,,,1,78.13,1,78.13,,,,,,,,,,,,,,,,,,,,,,,,,,,2,156.25,,,,,,,,,,,,,,,,,,
,,,,65~69,1,62.03,,,1,62.03,1,62.03,1,62.03,,,,,,,,2,124.07,,,1,62.03,1,62.03,,,,,,,1,62.03,,,1,62.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,40.23,,,,,,4,160.90,8,321.80,1,40.23,2,80.45,3,120.68,1,40.23,,,2,80.45,3,120.68,,,,,,,,,,,1,40.23,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,80.32,2,160.64,,,,,,,,6,481.93,,,4,321.29,,,1,80.32,,,,,1,80.32,,,,,,,2,160.64,,,,,1,80.32,,,,,,,,,,,,,,,,,,
,,,,80~84,2,435.73,,,,,,,,,1,,,,217.86,,,,,1,217.86,1,217.86,,,,,1,217.86,,,2,435.73,,,,,,,1,217.86,,,,,3,653.59,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
