,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,70.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.13,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,82.78,,,,,,,,,,,,,,,,,,1,82.78,,,,,,,,,,,,,,,,,,
,,,,50~54,2,249.38,,,,,1,124.69,,,1,,,,124.69,,,,,,,,,,,,,,,,1,124.69,1,124.69,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,108.70,,,,,,,,,,,,,,,,1,,108.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,98.23,1,98.23,,,2,196.46,1,98.23,3,,,,294.70,,,,,,,,,,,,1,98.23,,,,,,,1,98.23,,,,,,,,,,,,,,,,
,,,,65~69,2,188.50,,,,,5,471.25,,,2,,,,188.50,1,,94.25,1,94.25,,,,,,,1,94.25,,,2,188.50,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,221.24,,,,,2,221.24,2,221.24,2,,,,221.24,,,,1,110.62,,,,,,,,,,,,,1,110.62,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,163.13,,,,,,,2,,,,326.26,,,,,,1,,163.13,,,,1,163.13,1,163.13,,,,,,,,,2,326.26,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,260.42,,,,,,,,,,,,,,1,260.42,3,781.25,,,,,,,1,260.42,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,970.87,,,,1,485.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,1,,,,93.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,59.99,,,,,,,,,,,,,,,,,1,59.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,69.59,,,,,,,,,,,,,,,,,1,69.59,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,158.23,,,,,1,79.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.11,1,79.11,1,79.11,,,,,,,,
,,,,50~54,,,,,,,,,2,230.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,115.47,,,,,,
,,,,55~59,,,,,,,,,2,238.10,,,,,,,,,,,,,,,,,,,,,,,,,1,119.05,,,3,357.14,,,,,,,,,,,,
,,,,60~64,,,,,,,,,3,299.70,,,,,,,,,,,2,,199.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,97.47,,,,,,,1,97.47,,,,,,2,,194.93,2,194.93,1,,97.47,,,,,,1,97.47,,,1,97.47,1,97.47,,,,,1,97.47,,,,,1,97.47,,,,
,,,,70~74,,,1,106.72,1,106.72,,,2,213.45,,,,,,1,,106.72,2,213.45,1,,106.72,,,,,,,,,,2,213.45,3,320.17,1,106.72,,,,,1,106.72,,,,,,,,
,,,,75~79,,,,,1,171.53,,,2,343.05,,,,,,,,,3,514.58,1,,171.53,1,,171.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,263.16,,,,,,,,,,,,,,,,,,,,,1,263.16,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,440.53,,,,,,,,,,,,,,,,,,,,,,,,,1,440.53,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,30~34,,,,,1,72.89,1,72.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.89,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,128.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,66.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,78.68,1,,78.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,101.32,,,,,,,,,1,,,,101.32,1,,101.32,1,101.32,,,,,,,1,101.32,,,,,,,,,,,,,,,,,2,202.63,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,1,132.80,1,,132.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,98.04,,,1,98.04,1,,,,98.04,,,,,,,,,1,,98.04,1,98.04,,,,,1,98.04,1,98.04,,,1,98.04,,,1,98.04,,,,,,,1,98.04
,,,,65~69,,,,,,,,,,,1,,,,101.42,2,,202.84,1,101.42,,,,2,,202.84,2,202.84,,,,,,,2,202.84,,,,,,,2,202.84,,,,,,,,
,,,,70~74,,,1,103.95,,,,,1,103.95,3,,,,311.85,,,,2,207.90,,,,,,,,,2,207.90,,,,,,,,,,,,,1,103.95,,,1,103.95,1,103.95,1,103.95
,,,,75~79,,,1,162.34,,,,,,,1,,,,162.34,,,,2,324.68,,,,,,,1,162.34,,,1,162.34,,,2,324.68,,,,,,,1,162.34,1,162.34,,,,,2,324.68
,,,,80~84,,,,,,,,,1,255.10,3,,,,765.31,,,,3,765.31,,,,,,,,,,,,,,,1,255.10,,,,,1,255.10,1,255.10,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,,865.80,1,432.90,,,,,,,1,432.90,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,35~39,,,,,,,,,1,65.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.57,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,1,65.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,306.75,,,,,,,,,,,,,,,,,1,76.69,,,,,,,,,,,,,,,,,,,1,76.69,,,,,,,,,,,,
,,,,50~54,1,91.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,91.66,1,91.66,,,,,,,,,,,,,,,,,,
,,,,55~59,1,137.36,,,,,,,1,137.36,,,,,,1,,137.36,1,137.36,,,,,,,,,,,,,,,,,,,1,137.36,,,,,,,,,,,,
,,,,60~64,1,103.20,,,,,,,,,,,,,,1,,103.20,,,,,,1,,103.20,1,103.20,,,,,,,,,,,,,,,1,103.20,,,,,,,,
,,,,65~69,,,,,,,1,102.25,5,511.25,,,,,,,,,2,204.50,,,,,,,,,,,1,102.25,,,1,102.25,1,102.25,1,102.25,,,2,204.50,,,,,,,,
,,,,70~74,,,1,102.46,,,1,102.46,2,204.92,1,,,,102.46,1,,102.46,5,512.30,,,,,,,1,102.46,,,,,2,204.92,,,,,,,,,2,204.92,,,,,,,,
,,,,75~79,1,155.76,,,1,155.76,,,1,155.76,,,,,,,,,5,778.82,,,,1,,155.76,,,1,155.76,,,,,,,,,,,,,3,467.29,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,3,,746.27,1,248.76,1,,248.76,,,,1,248.76,,,,,2,497.51,,,,,,,2,497.51,,,,,,,,,,
,,,,85+,,,,,,,,,1,446.43,,,,,,1,,446.43,2,892.86,,,,,,,1,446.43,,,,,,,,,,,1,446.43,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,35~39,1,68.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,2,129.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.56,,,,,,,,,,
,,,,45~49,3,226.76,,,1,75.59,,,,,1,,,,75.59,,,,,,,,,,,,,,1,75.59,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,176.99,,,,,,,,,1,,,,88.50,,,,,,,,,,,,,,,,,,,,1,88.50,,,,,,,,,,,,,,,,
,,,,55~59,,,1,132.45,,,2,264.90,,,,,,,,,,,,,,,,,,,,,,,,,1,132.45,,,,,,,1,132.45,,,,,,,,,,
,,,,60~64,,,1,108.11,,,1,108.11,,,,,,,,2,,216.22,,,,,,,,,,,,,,,1,108.11,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,3,308.96,,,1,,,,102.99,3,,308.96,,,,,,,,,1,102.99,,,,,,,,,,,,,,,2,205.97,,,,,,,,
,,,,70~74,,,,,,,3,313.48,,,1,,,,104.49,4,,417.97,,,,,,,,,,,,,,,,,1,104.49,1,104.49,,,,,3,313.48,,,,,,,,
,,,,75~79,,,,,,,3,434.78,,,2,,,,289.86,3,,434.78,,,2,,289.86,1,,144.93,1,144.93,,,1,144.93,2,289.86,,,,,1,144.93,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,252.53,,,,,,,,,1,252.53,,,,,,,,,,,,,1,252.53,,,,,,,,,3,757.58,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,,446.43,,,,,,,,,,,,,,,1,446.43,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,,,,,,,,,1,75.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,1,,72.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,65.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,145.99,,,,,,,,,,,,,,1,,72.99,,,,,,,,,,,,,,,,,,,1,72.99,,,,,,,,,,,,,,
,,,,50~54,2,173.01,,,,,,,,,,,,,,2,,173.01,1,86.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,126.10,,,2,252.21,1,126.10,,,1,,,,126.10,1,,126.10,1,126.10,,,,,,,1,126.10,,,,,,,,,,,,,2,252.21,1,126.10,,,,,,,,
,,,,60~64,,,,,,,,,3,340.52,1,,,,113.51,3,,340.52,,,2,,227.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,210.75,2,,,,210.75,1,,105.37,,,,,,,,,,,1,105.37,2,210.75,,,,,,,,,,,,,2,210.75,,,,,,
,,,,70~74,4,426.89,1,106.72,,,1,106.72,6,640.34,2,,,,213.45,5,,533.62,2,213.45,3,,320.17,,,,,,,,3,320.17,,,1,106.72,,,,,,,2,213.45,1,106.72,,,,,,
,,,,75~79,,,,,,,,,3,423.13,2,,,,282.09,2,,282.09,,,,,,1,,141.04,,,,,4,564.17,,,,,,,2,282.09,1,141.04,,,3,423.13,,,,,,
,,,,80~84,,,,,,,,,1,246.31,2,,,,492.61,3,,738.92,1,246.31,1,,246.31,1,,246.31,1,246.31,,,1,246.31,,,,,,,1,246.31,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,389.11,,,,,,1,,389.11,,,,,,,,,,,,,,,1,389.11,1,389.11,,,1,389.11,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.96,,,,,,,,,,,,,,
,,,,30~34,,,,,1,89.53,,,1,89.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,77.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,64.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.72,,,,,,,,,,
,,,,45~49,1,72.57,,,,,,,4,290.28,,,,,,,,,1,72.57,1,,72.57,,,,1,72.57,,,,,,,,,,,,,1,72.57,,,,,,,,,,
,,,,50~54,2,163.67,2,163.67,,,,,2,163.67,,,,,,,,,2,163.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,116.96,,,,,,,1,116.96,,,,,,1,,116.96,,,,,,,,,,,,,,,1,116.96,,,,,,,,,,,,,,,,,,
,,,,60~64,1,126.58,,,,,,,3,379.75,,,,,,,,,2,253.16,,,,,,,1,126.58,,,1,126.58,1,126.58,,,,,,,,,,,,,,,,,,
,,,,65~69,2,214.36,,,,,,,1,107.18,1,,,,107.18,2,,214.36,,,1,,107.18,1,,107.18,1,107.18,,,,,1,107.18,,,1,107.18,,,,,,,2,214.36,,,,,,
,,,,70~74,,,,,3,326.44,,,4,435.26,,,,,,,,,1,108.81,,,,1,,108.81,,,,,,,2,217.63,1,108.81,,,,,,,,,2,217.63,,,,,,
,,,,75~79,2,261.78,,,1,130.89,,,1,130.89,,,,,,1,,130.89,3,392.67,,,,1,,130.89,1,130.89,2,261.78,,,1,130.89,,,,,2,261.78,,,1,130.89,1,130.89,,,,,,
,,,,80~84,1,245.10,,,,,1,245.10,,,,,,,,,,,2,490.20,1,,245.10,,,,,,1,245.10,,,1,245.10,,,,,,,1,245.10,,,,,,,,,,
,,,,85+,,,,,1,371.75,,,,,,,,,,1,,371.75,2,743.49,,,,,,,,,1,371.75,,,,,,,,,,,,,,,1,371.75,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胸腺、心臟與中隔,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,1,105.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,1,,84.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,83.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,83.13,,,,,1,83.13,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,67.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,274.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.73,,,,,,,,,,,,,,,,
,,,,50~54,1,81.50,,,,,1,81.50,,,,,,,,1,,81.50,1,81.50,,,,,,,,,1,81.50,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,102.35,,,,1,102.35,1,,102.35,2,,204.71,,,,,,,1,102.35,,,1,102.35,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,139.86,1,,139.86,,,1,,139.86,,,,,,,,1,139.86,1,139.86,,,,,,,,,1,139.86,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,2,,209.86,1,104.93,5,,524.66,,,,,,,,,,2,209.86,1,104.93,,,,,,,1,104.93,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,,230.15,3,345.22,2,,230.15,,,,1,115.07,1,115.07,,,1,115.07,,,,,,,,,1,115.07,,,,,,,,
,,,,75~79,,,1,126.42,,,,,,,,,,,,2,,252.84,,,5,,632.11,,,,,,,,,,1,126.42,,,,,,,1,126.42,2,252.84,,,,,,,,
,,,,80~84,,,,,1,232.02,,,,,,,,,,4,,928.07,,,4,,928.07,,,,1,232.02,,,,,1,232.02,,,1,232.02,,,,,1,232.02,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,2,,711.74,,,,4,1423.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,1,87.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.69,,,,,,,,
,,,,45~49,2,135.78,,,1,67.89,,,,,2,,,,135.78,,,,1,67.89,1,,67.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,314.22,,,,,,,1,78.55,2,,,,157.11,,,,,,,,,,,,,,1,78.55,,,1,78.55,,,,,,,,,,,,,,,,,,
,,,,55~59,2,188.50,,,,,,,,,4,,,,377.00,,,,,,,,,1,,94.25,1,94.25,1,94.25,,,,,,,,,1,94.25,1,94.25,,,,,,,,,,
,,,,60~64,1,143.06,,,,,,,1,143.06,2,,,,286.12,,,,3,429.18,1,,143.06,,,,1,143.06,,,,,,,,,,,,,,,,,1,143.06,,,,,,
,,,,65~69,,,,,,,,,1,113.38,2,,,,226.76,,,,4,453.51,,,,,,,,,,,,,1,113.38,,,,,,,1,113.38,,,4,453.51,,,,,,
,,,,70~74,,,1,115.47,,,2,230.95,2,230.95,,,,,,1,,115.47,2,230.95,,,,,,,,,1,115.47,,,1,115.47,,,,,,,3,346.42,1,115.47,2,230.95,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,394.22,2,,262.81,1,131.41,,,,1,,131.41,2,262.81,1,131.41,1,131.41,1,131.41,1,131.41,2,262.81,,,2,262.81,,,1,131.41,,,,,,
,,,,80~84,1,229.36,,,,,1,229.36,1,229.36,2,,,,458.72,1,,229.36,5,1146.79,,,,,,,,,,,,,1,229.36,1,229.36,,,,,,,,,3,688.07,,,,,,
,,,,85+,,,,,,,,,,,1,,,,362.32,,,,2,724.64,,,,,,,,,,,,,,,,,,,,,,,,,1,362.32,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
