,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,74.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,71.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,138.41,,,1,69.20,1,69.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,144.30,,,1,72.15,3,216.45,,,,,,,,1,,72.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,207.04,,,,,3,310.56,1,103.52,1,,,,103.52,,,,1,103.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,237.53,,,1,,,,118.76,,,,,,,,,,,,,,1,118.76,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,287.36,,,,,,,,,,,,,1,143.68,,,,,1,143.68,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,142.65,,,2,285.31,,,1,,,,142.65,1,,142.65,,,1,142.65,,,1,142.65,,,1,142.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,176.06,,,,,1,176.06,,,,,,,,1,,176.06,,,1,176.06,,,,,,,1,176.06,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,263.16,1,263.16,1,263.16,1,,,,263.16,,,,,,2,526.32,,,1,263.16,1,263.16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,1020.41,1,510.20,3,,,,1530.61,1,,510.20,,,,,,,,,,,1,510.20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,35~39,1,73.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,73.21,1,,73.21,,,,,,,,,,,,,,,,,1,73.21,,,,,,,,,,,,,,,,,,
,,,,45~49,3,208.62,,,1,69.54,,,,,2,,,,139.08,1,,69.54,,,,,,,1,69.54,,,,,,,,,2,139.08,,,,,,,,,,,,,,,,,,
,,,,50~54,1,96.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.25,,,1,96.25,,,,,,,,,,,,,,,,,,
,,,,55~59,2,248.14,,,,,1,124.07,1,124.07,1,,,,124.07,1,,124.07,1,124.07,1,124.07,,,,,,,,,1,124.07,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,137.17,1,,137.17,1,137.17,,,,,,,1,137.17,,,1,137.17,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,154.80,3,,,,464.40,,,,,,,,2,309.60,,,1,154.80,,,,,2,309.60,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,170.36,,,,,,,,,,,,,,,1,170.36,,,1,170.36,1,170.36,,,1,170.36,2,340.72,1,170.36,,,2,340.72,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,245.70,1,,245.70,,,1,245.70,,,,,,,,,,,2,491.40,,,3,737.10,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,1,452.49,,,2,904.98,,,,,2,904.98,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,970.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,食道,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,80.32,,,1,80.32,,,,,,,,,,,,,,,,,,,,,,,1,80.32,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,78.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,75.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,69.11,,,,,,,1,69.11,1,,,,69.11,,,,,,,,1,69.11,1,69.11,,,1,69.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,85.69,,,,,3,257.07,,,,,,,,,,,,,,,,,,,,,1,85.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,249.38,,,,,,,,,1,,,,124.69,1,,124.69,,,,,,,,,1,124.69,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,269.54,,,,,,1,134.77,,,,,,,1,134.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,160.00,2,320.00,1,160.00,,,,,,,,,1,160.00,,,,,2,320.00,,,2,320.00,,,1,160.00,1,160.00,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,170.65,1,170.65,,,2,,,,341.30,,,,1,170.65,,,,,,,,,,,,,,,2,341.30,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,240.38,1,,,,240.38,,,,,,,,,,1,240.38,,,,,,,,,3,721.15,,,,,,,,,,,,,,,,,,
,,,,80~84,1,432.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,892.86,,,,,,,,,,,,,,,,,1,892.86,,,,,,,,,2,1785.71,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,1,77.64,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,82.71,1,82.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,75.59,,,,,,,1,,,,75.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,69.44,,,1,69.44,1,69.44,,,,,,,,,,,1,69.44,,,1,69.44,,,,,,,1,69.44,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,321.80,2,160.90,,,,,,,,,,,,,,,2,160.90,,,,,,,,,,,1,80.45,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,123.76,2,247.52,,,1,123.76,1,123.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,133.69,1,133.69,1,133.69,,,,,,,,,,,,,,,,
,,,,65~69,,,1,158.73,,,,,,,,,,,,,,,,,,,,,2,317.46,,,,,,,2,317.46,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,175.13,,,1,175.13,1,175.13,,,,,,2,,350.26,,,,,1,175.13,1,175.13,1,175.13,,,,,,,,,1,175.13,,,,,,,,,,,,,,,,
,,,,75~79,,,2,473.93,1,236.97,,,1,236.97,,,,,,1,,236.97,,,,,,,1,236.97,,,,,,,2,473.93,,,2,473.93,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,414.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,854.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,82.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,3,254.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,75.87,,,,,1,75.87,,,,,,,,,,,,,,,1,75.87,,,,,1,75.87,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,71.79,,,,,,,,,,,,,,,,,,,,,1,71.79,1,71.79,,,1,71.79,,,,,,,,,,,,,,,,,,
,,,,50~54,1,76.98,,,,,,,3,230.95,1,,,,76.98,,,,,,1,76.98,1,76.98,,,1,76.98,,,,,,,,,1,76.98,,,,,,,,,,,,,,,,
,,,,55~59,3,361.45,,,,,,,,,,,,,,1,,120.48,,,1,120.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,130.72,,,,,1,130.72,4,522.88,,,,,,2,,261.44,,,,,,,1,130.72,1,130.72,,,,,1,130.72,,,,,1,130.72,,,,,,,,,,,,,,
,,,,65~69,,,,,1,163.67,,,,,,,,,,,,,,,1,163.67,1,163.67,1,163.67,1,163.67,,,1,163.67,,,,,2,327.33,1,163.67,,,,,,,,,,,,,,
,,,,70~74,1,176.37,,,,,1,176.37,3,529.10,,,,,,,,,,,1,176.37,,,,,,,,,,,,,,,1,176.37,3,529.10,,,,,,,,,,,,,,
,,,,75~79,,,1,228.83,1,228.83,1,228.83,1,228.83,,,,,,2,,457.67,,,2,457.67,1,228.83,,,,,,,1,228.83,,,,,,,2,457.67,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,390.63,,,,,,,,,,,1,390.63,,,,,,,,,,,1,390.63,,,,,1,390.63,1,390.63,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,,1459.85,,,1,729.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,1,128.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,81.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,86.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,157.48,,,,,2,157.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,225.23,1,75.08,,,,,,,,,,,,,,,,,,,,,,,1,75.08,,,,,1,75.08,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,225.39,1,75.13,1,75.13,3,225.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.13,,,,,,,,,,,,,,,,
,,,,55~59,1,112.36,,,,,1,112.36,1,112.36,,,,,,,,,1,112.36,1,112.36,,,1,112.36,1,112.36,,,,,,,,,,,1,112.36,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,129.53,,,1,,,,129.53,,,,,,1,129.53,,,,,,,,,1,129.53,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,162.87,2,325.73,,,4,,,,651.47,,,,,,1,162.87,,,,,1,162.87,,,,,,,1,162.87,,,1,162.87,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,353.98,3,530.97,2,,,,353.98,1,,176.99,1,176.99,,,,,,,,,,,,,,,,,,,3,530.97,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,233.10,2,,,,466.20,1,,233.10,,,,,,,,,1,233.10,1,233.10,,,1,233.10,,,,,2,466.20,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,395.26,1,,,,395.26,,,,,,,,1,395.26,,,2,790.51,,,1,395.26,,,,,,,1,395.26,,,,,,,,,,,,,,
,,,,85+,,,,,,,2,1379.31,,,1,,,,689.66,,,,,,,,,,,,,,,,,,,,,,,,1,689.66,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,89.53,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.53,,,,,,,,,,,,,,,,
,,,,40~44,2,159.74,,,1,79.87,,,1,79.87,,,,,,3,,239.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,309.60,,,,,,,1,77.40,,,,,,,,,,,1,77.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,145.35,,,1,72.67,,,5,363.37,,,,,,,,,1,72.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,105.04,,,,,,,,2,,210.08,,,1,105.04,,,,,,,1,105.04,,,,,,,1,105.04,1,105.04,,,,,,,,,,,,,,
,,,,60~64,1,140.06,,,,,,,1,140.06,,,,,,1,,140.06,1,140.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,151.98,,,,,1,151.98,1,151.98,,,,,,,,,2,303.95,,,,,,,,,,,,,,,,,,,,,3,455.93,,,,,,,,,,,,
,,,,70~74,1,188.68,1,188.68,,,,,2,377.36,1,,,,188.68,2,,377.36,4,754.72,,,1,188.68,,,,,,,,,,,1,188.68,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,224.22,,,,,,,,,,,,,,,1,224.22,,,,,1,224.22,1,224.22,,,,,,,1,224.22,,,,,,,,,,,,
,,,,80~84,,,,,,,,,2,757.58,,,,,,,,,1,378.79,,,2,757.58,1,378.79,1,378.79,,,,,,,1,378.79,,,,,1,378.79,,,,,,,,,,,,
,,,,85+,1,595.24,,,,,,,,,,,,,,,,,,,,,1,595.24,,,,,,,,,,,1,595.24,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,胰,,喉,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,179.69,,,,,,,,,1,,,,89.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,83.33,1,83.33,,,1,83.33,,,,,,,,,,,,,,,,,1,83.33,,,1,83.33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,79.05,2,158.10,1,79.05,,,,,,,,,,,3,237.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,71.48,,,,,2,142.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,94.61,,,,,2,189.21,1,94.61,,,,,,,,,,,,,,,,,,,1,94.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,138.31,2,276.63,,,1,,,,138.31,,,,,,1,138.31,,,,,,,,,3,414.94,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,302.11,,,,,1,151.06,,,,,,,,,,,,,,,1,151.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,389.11,1,,194.55,,,,,,,,,1,194.55,,,1,194.55,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,232.56,4,,,,930.23,,,,,,,,,,1,232.56,,,,,2,465.12,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,727.27,1,,363.64,,,,,,,2,727.27,,,,,1,363.64,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,568.18,,,1,,,,568.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,,,1,157.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.83,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.93,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,2,182.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,91.24,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,176.37,,,,1,88.18,,,,,,,1,88.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,78.37,,,,,1,78.37,,,1,,,,78.37,1,,78.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,220.59,1,73.53,,,,,,,,,,,,,,,3,220.59,,,,,,,,,,,,,,,,,,,,,,,,,1,73.53,,,,,,,,
,,,,55~59,3,270.51,,,,,,,,,,,,,,,,,3,270.51,,,,,1,90.17,,,,,1,90.17,,,,,,,1,90.17,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,1,135.87,1,135.87,2,271.74,,,,,,,,,,,1,135.87,,,,,,,,,,,2,271.74,,,,
,,,,65~69,,,1,148.37,1,148.37,,,,,,,,,,,,,2,296.74,,,,,2,296.74,,,,,,,,,,,2,296.74,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,371.06,,,,3,556.59,,,,,1,185.53,,,,,,,,,,,2,371.06,,,,,,,,,,,3,556.59,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,2,469.48,,,1,234.74,4,938.97,,,,,,,,,1,234.74,,,,,,,2,469.48,1,234.74,3,704.23,3,704.23,,,,
,,,,80~84,,,,,,,,,,,1,,,,355.87,,,,,,,,1,355.87,1,355.87,,,1,355.87,,,1,355.87,,,,,1,355.87,,,1,355.87,,,,,1,355.87,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1104.97,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
