,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,896.86,,,1,448.43,,,,,,,,1,,448.43,,,,,,,,,,,,,,,,1,448.43,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1680.67,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1923.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,40~44,,,,,2,223.96,,,,,,,,,,1,,111.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,106.84,,,,,,,,,,,,1,,106.84,,,,,1,,106.84,1,106.84,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,131.41,1,131.41,,,1,,,,131.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,227.27,,,,,,,,,,,,,,1,,227.27,1,227.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,213.22,,,,,,,,,,3,,639.66,,,1,213.22,,,,,,1,213.22,,,,,1,213.22,1,213.22,1,213.22,,,,,,,,
,,,,65~69,,,,,,,,,1,279.33,1,,,,279.33,4,,1117.32,,,1,279.33,,,,,,1,279.33,1,279.33,,,,,1,279.33,,,1,279.33,,,,,,
,,,,70~74,,,,,1,330.03,,,,,,,,,,1,,330.03,1,330.03,,,,,,,,4,1320.13,,,1,330.03,,,,,,,4,1320.13,,,,,,
,,,,75~79,1,440.53,,,1,440.53,,,,,,,,,,1,,440.53,,,1,440.53,,,,,,,,,,1,440.53,1,440.53,,,,,1,440.53,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,729.93,1,729.93,,,,,,,,,,,,1,729.93,,,,,,,1,729.93,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,1,,204.08,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,135.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,112.74,,,,,,,1,112.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,1,114.55,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,204.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,220.26,1,220.26,1,220.26,1,220.26,1,220.26,,,,,,,,,1,220.26,1,220.26,,,,,,1,220.26,2,440.53,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,271.74,,,,,,,,,,,,,,,,,,,,,,1,271.74,,,,,,,,,,,,,,,,
,,,,70~74,,,1,333.33,2,666.67,,,,,,,,,,,,,,,1,333.33,,,,,,1,333.33,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,411.52,,,,,,,,,,,,,,,2,823.05,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,757.58,1,757.58,,,,,,,,1,,757.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1369.86,,,,,,,,,,,,,,,1,1369.86,,,,1,1369.86,,,2,2739.73,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,胰,,喉,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,腎,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,45~49,2,233.10,,,2,233.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,114.94,1,114.94,,,,,,,,,,,,,2,,229.89,1,114.94,1,114.94,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,204.08,4,816.33,,,,,,,,,,,,,1,204.08,,,,,,,,,,1,204.08,,,,,,,,,,,,,,,,
,,,,60~64,1,228.31,,,4,913.24,,,,,,,,,,,,,,,,,,,,,,,,1,228.31,,,,,1,228.31,,,,,,,,,,
,,,,65~69,,,,,1,275.48,1,275.48,,,,,,,,3,,826.45,,,,,,,,,,,,,,1,275.48,1,275.48,1,275.48,,,,,,,,,,
,,,,70~74,,,,,1,318.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,636.94,,,,,,,,,,
,,,,75~79,,,,,1,418.41,,,1,418.41,1,,,,418.41,,,,,,1,418.41,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,704.23,1,704.23,,,,,,,,,,,,,,,,,,,,,,,,,,1,704.23,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,食道,,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,,,1,137.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,115.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,115.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,241.55,,,,,,,,,,,1,120.77,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,179.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,675.68,,,,,1,225.23,,,,,,,,,,,,,,,1,,225.23,,,1,225.23,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,272.48,,,,,,2,,544.96,2,544.96,,,,,,,,,,,,,,,,1,272.48,,,,,,,,,,
,,,,70~74,,,,,,,,,2,662.25,,,,,,,,,,,,,,,,2,662.25,,,,,1,331.13,,,3,993.38,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,390.63,1,390.63,1,390.63,1,390.63,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,729.93,1,729.93,,,,1,729.93,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1234.57,,,,1,1234.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,食道,,胰,,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,1,130.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,127.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,136.99,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,228.57,,,,,,,,,,,,,,,,
,,,,45~49,2,231.21,,,,,,,,,,,,,,,,,,,2,231.21,1,,115.61,,,,,,,,,1,115.61,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,121.51,,,,,,,,,1,121.51,,,,,,,,1,121.51,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,4,617.28,,,,,,,,,,,,,,,,,1,,154.32,,,,,,,,,1,154.32,,,,,,,,,,,,
,,,,60~64,,,,,2,459.77,,,,,1,,,,229.89,,,,,,1,229.89,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,526.32,,,,,3,,,,789.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,334.45,,,1,334.45,,,,,,,,,,,,,,,,2,668.90,,,,,,,1,334.45,1,334.45,,,,,,,,,,
,,,,75~79,,,,,3,1181.10,,,1,393.70,1,,,,393.70,,,,,,1,393.70,,,,,,,,,,2,787.40,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,641.03,,,2,,,,1282.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1250.00,,,,,,,,,,1,,1250.00,,,,,,,,,,,,1,1250.00,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,,胰,,結直腸癌,,膀胱,,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,131.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,143.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,141.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,118.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,116.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,122.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,141.44,,,2,282.89,,,,,,,,,,,,,1,141.44,,,,,,2,282.89,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,1,,238.66,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,487.80,1,243.90,1,243.90,2,487.80,1,243.90,1,,,,243.90,1,,243.90,,,1,243.90,1,,243.90,2,487.80,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,1067.62,1,,,,355.87,,,,,,,,,,,1,355.87,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,406.50,1,406.50,1,406.50,,,,,,,,,,,,,,,,3,1219.51,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,578.03,3,,1734.10,4,2312.14,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,1086.96,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,,胰,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,1,137.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,132.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,143.47,,,,,,,,,,,,
,,,,40~44,1,120.19,,,,,,,,,,,,,,,,,,,1,120.19,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,115.61,,,,,,,1,115.61,1,,,,115.61,,,,,,,,1,,115.61,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,128.21,,,,,1,128.21,1,128.21,1,,,,128.21,,,,,,,,1,,128.21,,,,,,,1,128.21,,,,,,,,,,,,,,
,,,,55~59,1,132.45,,,,,1,132.45,,,1,,,,132.45,,,,,,,,1,,132.45,,,1,132.45,,,1,132.45,1,132.45,,,2,264.90,,,,,,,,
,,,,60~64,,,1,220.26,1,220.26,,,,,1,,,,220.26,1,,220.26,1,220.26,1,220.26,1,,220.26,,,1,220.26,,,,,,,,,,,,,,,,,,
,,,,65~69,3,767.26,,,,,,,1,255.75,1,,,,255.75,,,,,,,,,,,1,255.75,,,1,255.75,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,660.07,1,330.03,2,,,,660.07,1,,330.03,,,1,330.03,,,,,,1,330.03,,,,,,,,,1,330.03,,,,,,,,
,,,,75~79,,,,,,,1,427.35,1,427.35,1,,,,427.35,,,,,,1,427.35,,,,1,427.35,1,427.35,,,,,,,1,427.35,1,427.35,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,558.66,,,,,,,,,,1,558.66,,,1,558.66,,,,,,,,,,,,,,
,,,,85+,,,1,1010.10,,,1,1010.10,,,1,,,,1010.10,,,,,,,,,,,1,1010.10,,,,,,,,,,,1,1010.10,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,143.47,,,,,,,,,,,,,,,,
,,,,30~34,1,139.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,151.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,230.68,,,,,,,,,,,,,2,,230.68,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,131.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,131.41,,,,,,,,,,,,,,
,,,,55~59,2,254.78,,,,,,,2,254.78,,,,,,,,,1,127.39,1,127.39,,,,,,,,,,1,127.39,,,1,127.39,,,,,,,,,,
,,,,60~64,1,210.97,,,,,,,,,,,,,,,,,,,1,210.97,2,,421.94,1,210.97,1,210.97,,,,,,,,,2,421.94,,,,,,,,
,,,,65~69,1,262.47,,,,,,,1,262.47,2,,,,524.93,1,,262.47,,,,,1,,262.47,,,1,262.47,,,,,1,262.47,,,1,262.47,,,,,,,,
,,,,70~74,1,331.13,,,1,331.13,1,331.13,2,662.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,1,,432.90,,,,,,,,,1,432.90,,,1,432.90,,,,,,,,
,,,,80~84,,,,,,,1,515.46,,,2,,,,1030.93,,,,,,,,1,,515.46,1,515.46,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,1010.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,食道,,結直腸癌,,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,1,144.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,124.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,238.95,,,,,2,238.95,,,,,,,,,,,1,119.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,126.74,,,,,,,,,,,,,,1,,126.74,,,1,126.74,1,,126.74,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,269.54,,,1,134.77,1,134.77,,,3,,,,404.31,,,,,,,,,,,,,,,1,134.77,1,134.77,,,,,,,,,,,,,,
,,,,60~64,,,1,191.20,,,1,191.20,1,191.20,3,,,,573.61,1,,191.20,,,,,2,,382.41,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,259.74,,,,,2,519.48,,,,,,,,,,,,,,,1,,259.74,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,325.73,1,325.73,1,,,,325.73,,,,1,325.73,,,,,,1,325.73,1,325.73,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,427.35,2,854.70,,,,,,,,,,,,,1,,427.35,,,,,,,1,427.35,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,3,,,,1612.90,,,,,,,,,,,1,537.63,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,892.86,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,1,181.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,149.03,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,153.14,,,,,,,,,,
,,,,40~44,,,1,127.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,124.38,,,,,,,,,,,,,3,373.13,,,,,,,,,,,,,,,,,,
,,,,50~54,1,126.42,,,,,,,,,,,,,,1,,126.42,1,126.42,,,1,,126.42,,,1,126.42,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,132.98,,,,1,132.98,,,1,,132.98,2,265.96,1,132.98,1,132.98,,,,,,,,,1,132.98,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,1,173.31,1,173.31,,,,,,1,173.31,1,173.31,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,257.07,,,,,,,,,,,,,,,2,,514.14,,,1,257.07,,,,,,,1,257.07,,,3,771.21,,,,,,
,,,,70~74,1,334.45,,,,,,,1,334.45,1,,,,334.45,,,,,,,,,,,,,2,668.90,,,1,334.45,2,668.90,,,,,1,334.45,,,,,,
,,,,75~79,,,,,,,,,1,427.35,,,,,,1,,427.35,1,427.35,,,1,,427.35,,,1,427.35,,,,,,,,,1,427.35,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,549.45,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,813.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
