,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,47.44,1,47.44,,,,,,,,,1,47.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,154.68,,,,,,,,,,,,,,,,1,77.34,1,77.34,,,,,,,,,,,,,,,,,,,1,77.34,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,3,222.72,1,74.24,2,148.48,,,1,74.24,,,,,,,,,,,,,1,74.24,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,74.02,,,,,,,,2,148.04,,,,,,,1,74.02,2,148.04,,,,,,,3,222.06,,,1,74.02,,,,,,,,,,,,,,,,
,,,,65~69,1,77.28,,,1,77.28,,,,,,,,,,3,231.84,1,77.28,,,,,1,77.28,1,77.28,,,2,154.56,1,77.28,,,1,77.28,3,231.84,,,,,2,154.56,,,,,,,,,,
,,,,70~74,,,1,115.74,,,,,,,,,,,,2,231.48,,,4,462.96,,,,,,,1,115.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,181.82,3,545.45,,,,,,,1,181.82,,,,,,,,,1,181.82,,,1,181.82,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,1058.20,,,,,,,,,,,,,,,,,,,1,529.10,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,970.87,,,,,,,,,,,,,,,,,,,,,1,970.87,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.32,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,34.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.20,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,30.29,,,,,,,,,,,,,,1,30.29,,,,,,,,,,,,,,,,,,,,,1,30.29,,,,,,,,,,,,,,,,
,,,,40~44,3,102.70,,,,,,,,,,,,,,1,34.23,1,34.23,,,,,,,,,1,34.23,1,34.23,,,,,,,1,34.23,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,44.27,,,,,,1,44.27,1,44.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,147.60,,,,,,,,,,,,,,3,221.40,,,1,73.80,,,1,73.80,1,73.80,,,1,73.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,149.48,,,,,,,2,149.48,,,,,,3,224.22,2,149.48,,,,,,,,,,,,,,,,,,,1,74.74,,,,,,,,,,,,,,,,
,,,,60~64,3,223.55,,,1,74.52,,,,,,,,,,6,447.09,3,223.55,,,,,,,,,,,2,149.03,,,,,1,74.52,,,1,74.52,1,74.52,,,,,,,,,,,,
,,,,65~69,3,232.20,,,1,77.40,,,1,77.40,,,,,,3,232.20,1,77.40,2,154.80,1,77.40,,,,,,,,,1,77.40,,,1,77.40,,,,,,,3,232.20,,,,,,,,,,
,,,,70~74,2,213.90,,,,,1,106.95,1,106.95,,,,,,2,213.90,3,320.86,1,106.95,,,,,,,,,2,213.90,,,,,,,,,,,,,1,106.95,,,,,,,,,,
,,,,75~79,,,1,180.83,,,,,,,,,,,,3,542.50,,,1,180.83,,,1,180.83,,,,,1,180.83,,,,,,,,,,,1,180.83,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,444.44,,,,,,1,444.44,,,,,,,,,,,,,,,,,,,,,,,,,,,2,888.89,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,862.07,,,,,,,,,,,,,,,,,,,1,862.07,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,1,37.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.79,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.03,,,,,1,32.03,,,1,32.03,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,31.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,30.28,,,,,,,,,1,,,,30.28,,,,,,,,,,,,,1,30.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,33.12,,,,,,,1,33.12,4,,,,132.49,,,1,33.12,1,33.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,41.36,,,,,,,,,1,,,,41.36,,,,,,,,,,,,,1,41.36,,,,,,,,,,,2,82.71,,,,,,,,,,,,,,
,,,,50~54,4,267.92,,,,,,,,,,,,,,,,1,66.98,2,133.96,,,1,66.98,,,1,66.98,,,,,1,66.98,1,66.98,,,2,133.96,,,,,,,,,,,,,,
,,,,55~59,1,74.74,,,,,,,,,6,,,,448.43,,,,,1,74.74,,,,,,,,,,,,,,,,,,,,,1,74.74,,,,,,,,,,,,
,,,,60~64,2,151.06,,,,,,,,,4,,,,302.11,1,75.53,,,1,75.53,,,,,,,,,1,75.53,,,,,1,75.53,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,79.05,,,,,1,79.05,3,,,,237.15,,,2,158.10,2,158.10,,,1,79.05,,,,,,,,,,,1,79.05,,,,,,,1,79.05,,,1,79.05,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,191.39,,,1,95.69,3,287.08,2,191.39,,,,,1,95.69,1,95.69,,,,,,,1,95.69,1,95.69,,,,,,,1,95.69,,,,,,
,,,,75~79,,,,,,,1,168.92,,,1,,,,168.92,,,1,168.92,2,337.84,2,337.84,,,1,168.92,,,,,,,,,,,,,,,1,168.92,,,1,168.92,2,337.84,,,,,,
,,,,80~84,,,,,1,400.00,,,1,400.00,2,,,,800.00,,,,,,,,,1,400.00,,,,,,,,,1,400.00,,,,,,,,,,,,,1,400.00,,,,,,
,,,,85+,,,,,,,,,1,917.43,,,,,,,,1,917.43,1,917.43,1,917.43,,,,,,,,,,,1,917.43,,,,,2,1834.86,,,,,,,1,917.43,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,1,37.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,31.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,34.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,32.28,,,,,,,,,,,,,,1,32.28,,,,,1,32.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,30.15,,,,,1,30.15,,,,,,,,,,,,,1,30.15,1,30.15,,,,,,,,,,,,,,,,
,,,,40~44,2,64.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.20,,,,,,,,,,,,,1,32.20,2,64.39,,,1,32.20
,,,,45~49,4,159.43,,,,,,,,,,,,,,5,199.28,,,1,39.86,,,,,1,39.86,1,39.86,,,2,79.71,,,,,1,39.86,,,1,39.86,,,,,,,,,,,,
,,,,50~54,1,59.07,,,,,,,,,,,,,,4,236.27,,,,,,,1,59.07,1,59.07,1,59.07,1,59.07,,,,,,,1,59.07,,,,,,,,,,,,,1,59.07,,
,,,,55~59,3,234.74,1,78.25,,,1,78.25,1,78.25,,,,,,4,312.99,,,,,,,1,78.25,,,,,,,,,,,,,2,156.49,,,,,1,78.25,1,78.25,,,1,78.25,,,,
,,,,60~64,1,76.51,,,,,,,,,2,,,,153.02,3,229.53,,,,,,,,,5,382.56,,,1,76.51,,,2,153.02,,,2,153.02,,,,,,,,,2,153.02,,,,,,
,,,,65~69,2,161.16,,,,,,,,,1,,,,80.58,2,161.16,,,,,,,,,9,725.22,,,,,,,1,80.58,,,,,1,80.58,,,,,,,1,80.58,,,,,1,80.58
,,,,70~74,2,187.09,,,2,187.09,,,1,93.55,1,,,,93.55,2,187.09,,,,,,,2,187.09,5,467.73,,,2,187.09,,,,,,,,,,,,,,,,,,,1,93.55,,,,
,,,,75~79,,,,,1,152.91,,,,,,,,,,1,152.91,,,,,,,,,5,764.53,,,,,1,152.91,,,,,1,152.91,,,,,,,,,1,152.91,,,,,,
,,,,80~84,,,,,,,,,1,363.64,,,,,,1,363.64,,,,,,,,,,,,,1,363.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,869.57,,,,,,,,,,,,,,,1,869.57,,,,,,,1,869.57,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.45,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.99,,,,,,,,
,,,,25~29,,,,,,,,,1,33.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.69,,,,
,,,,35~39,2,60.66,,,,,,,,,,,,,,2,60.66,,,,,,,,,,,,,,,,,1,30.33,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,159.44,,,,,,,,,,,,,,2,63.78,1,31.89,,,,,,,,,1,31.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,152.15,,,,,,,,,1,,,,38.04,3,114.11,,,,,1,38.04,1,38.04,,,,,,,,,,,,,,,1,38.04,,,,,,,,,,,1,38.04,,
,,,,50~54,2,104.33,,,,,,,,,,,,,,2,104.33,,,,,1,52.16,1,52.16,,,,,,,1,52.16,,,,,1,52.16,1,52.16,,,,,,,,,,,,,,
,,,,55~59,1,82.51,1,82.51,,,,,,,,,,,,7,577.56,,,1,82.51,,,,,,,,,,,1,82.51,,,,,,,,,1,82.51,,,,,,,,,,,1,82.51
,,,,60~64,2,149.70,,,1,74.85,,,,,,,,,,2,149.70,,,,,1,74.85,3,224.55,,,,,,,,,,,,,,,2,149.70,,,,,,,,,,,,,,
,,,,65~69,4,329.22,,,,,,,2,164.61,,,,,,6,493.83,,,,,,,4,329.22,,,2,164.61,1,82.30,,,,,,,,,,,,,1,82.30,,,1,82.30,,,1,82.30,,
,,,,70~74,,,1,89.45,,,1,89.45,,,,,,,,4,357.78,,,,,,,2,178.89,1,89.45,1,89.45,,,,,,,1,89.45,1,89.45,1,89.45,,,,,,,,,,,,,3,268.34
,,,,75~79,,,1,150.15,,,,,1,150.15,,,,,,3,450.45,,,,,1,150.15,,,,,,,,,,,,,,,,,,,,,,,,,1,150.15,1,150.15,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,940.44,,,,,,
,,,,85+,,,1,787.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,,,,,,,1,33.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.83,,,,,,,1,33.83,,,,,,,,,,,,,,
,,,,35~39,1,30.99,,,1,30.99,,,,,1,,,,30.99,,,,,,,,,,,,,,,,,,,1,30.99,,,,,,,2,61.98,,,,,,,,,,,,
,,,,40~44,2,62.66,,,,,1,31.33,,,4,,,,125.31,,,,,,,,,,,,,,,,,1,31.33,,,,,,,,,1,31.33,1,31.33,,,,,,,,,,
,,,,45~49,1,36.32,,,,,,,,,1,,,,36.32,,,1,36.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,47.89,,,,,,,,,4,,,,191.57,,,2,95.79,,,,,,,,,,,1,47.89,1,47.89,,,,,,,,,1,47.89,,,,,,,,,,,,
,,,,55~59,1,78.62,,,,,,,1,78.62,1,,,,78.62,,,,,,,1,78.62,,,,,,,2,157.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,78.06,,,,,1,78.06,,,4,,,,312.26,1,78.06,3,234.19,,,1,78.06,2,156.13,1,78.06,,,,,1,78.06,,,,,1,78.06,,,1,78.06,,,,,,,,,,,,
,,,,65~69,2,161.03,1,80.52,,,,,,,8,,,,644.12,2,161.03,5,402.58,2,161.03,1,80.52,,,,,,,,,2,161.03,,,,,,,1,80.52,,,,,1,80.52,,,,,,,,
,,,,70~74,,,1,90.01,,,1,90.01,,,4,,,,360.04,1,90.01,4,360.04,,,1,90.01,2,180.02,,,,,,,,,,,1,90.01,,,,,,,,,,,1,90.01,,,,,,
,,,,75~79,,,,,1,147.28,,,,,4,,,,589.10,1,147.28,,,,,,,1,147.28,,,,,,,,,,,1,147.28,,,,,,,,,,,3,441.83,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,552.49,,,1,276.24,,,1,276.24,,,,,,,,,,,,,,,,,,,,,,,,,1,276.24,,,,,,
,,,,85+,,,,,,,,,,,2,,,,1369.86,,,,,,,,,,,,,1,684.93,,,,,,,,,,,,,,,,,,,1,684.93,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,1,42.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,36.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.84,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.30,,,,,,,,,1,35.30,1,35.30,,,,,,,,
,,,,35~39,2,63.25,,,,,,,1,31.63,,,,,,,,,,1,31.63,,,,,,,1,31.63,,,,,,,1,31.63,,,,,,,1,31.63,,,,,,,,,,
,,,,40~44,3,92.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,70.05,,,1,35.03,,,,,,,,,,,,4,140.11,1,35.03,,,1,35.03,1,35.03,1,35.03,,,1,35.03,,,,,,,,,,,2,70.05,,,,,,,,,,
,,,,50~54,5,222.72,,,1,44.54,,,,,1,,,,44.54,,,1,44.54,1,44.54,1,44.54,,,1,44.54,1,44.54,1,44.54,,,,,,,,,,,1,44.54,,,,,,,1,44.54,,,,
,,,,55~59,2,149.14,,,,,,,,,,,,,,,,,,,,,,,,1,74.57,,,,,,,1,74.57,1,74.57,,,,,1,74.57,,,,,,,2,149.14,,,,
,,,,60~64,2,159.36,,,,,,,,,1,,,,79.68,1,79.68,3,239.04,1,79.68,3,239.04,,,1,79.68,,,,,1,79.68,,,1,79.68,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,161.16,1,,,,80.58,,,2,161.16,4,322.32,2,161.16,,,,,,,,,,,2,161.16,,,1,80.58,,,,,,,,,1,80.58,,,,,,
,,,,70~74,,,,,1,90.17,1,90.17,,,,,,,,,,3,270.51,1,90.17,5,450.86,,,1,90.17,,,1,90.17,,,1,90.17,,,2,180.34,,,,,,,,,,,1,90.17,,,,
,,,,75~79,,,2,270.27,,,1,135.14,,,1,,,,135.14,,,2,270.27,2,270.27,3,405.41,,,1,135.14,,,2,270.27,,,1,135.14,,,1,135.14,,,1,135.14,,,,,2,270.27,,,,,,
,,,,80~84,1,279.33,2,558.66,,,,,,,,,,,,,,2,558.66,2,558.66,1,279.33,,,1,279.33,,,,,,,1,279.33,,,,,,,1,279.33,,,,,,,,,,,,
,,,,85+,,,1,584.80,,,,,,,1,,,,584.80,,,,,,,2,1169.59,,,2,1169.59,,,,,,,,,,,,,,,,,,,,,,,1,584.80,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,1,44.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.40,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,2,75.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.55,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,70.52,,,,,,,,,,,,
,,,,35~39,,,,,,,1,32.36,,,1,,,,32.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.36,,,,,,,,,,
,,,,40~44,5,152.53,,,,,,,1,30.51,3,,,,91.52,,,1,30.51,,,,,,,1,30.51,,,,,1,30.51,,,,,,,,,3,91.52,,,,,,,,,,,,
,,,,45~49,4,135.46,,,,,,,2,67.73,1,,,,33.86,,,1,33.86,1,33.86,,,,,,,,,,,,,1,33.86,,,1,33.86,1,33.86,2,67.73,,,,,,,,,,,,
,,,,50~54,2,84.18,,,,,1,42.09,1,42.09,8,,,,336.70,1,42.09,2,84.18,,,1,42.09,,,,,,,1,42.09,,,1,42.09,,,,,,,,,,,,,,,,,,,,
