,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,睪丸,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,1,82.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,77.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,78.49,,,,,,,,,,,,,,,,,,,,,,,1,78.49,,,,,,,,,,,,
,,,,50~54,2,198.81,1,99.40,,,,,1,99.40,,,,,,,,2,,198.81,,,,,,,1,99.40,1,99.40,1,99.40,,,,,1,99.40,,,,,,,,
,,,,55~59,,,,,,,,,2,316.46,,,,,,,,1,,158.23,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,181.16,,,,,2,362.32,,,,,,,,2,,362.32,,,,,,,,,2,362.32,,,,,,,,,1,181.16,,,,,,
,,,,65~69,1,202.43,,,,,,,2,404.86,,,,,,,,1,,202.43,,,,,,,,,,,,,,,2,404.86,,,1,202.43,,,,,,
,,,,70~74,,,,,,,1,227.27,2,454.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,227.27,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,,250.00,1,,250.00,2,,500.00,,,1,250.00,,,,,,,,,4,1000.00,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,588.24,1,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1282.05,,,,,,,,,,,,,,,,,,,1,1282.05,,,,,,,,,1,1282.05,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,胰,,,胸腺、心臟與中隔,,,造血系統及網狀內皮系統,,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.34,,,,,,,,
,,,,35~39,1,79.05,,,,,1,79.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,85.76,,,,,,,,,,2,171.53,1,,85.76,1,,85.76,,,,,,,,,,,,1,85.76,,,,,,,,,,
,,,,50~54,3,279.85,,,2,186.57,,,1,93.28,,,,,,,,1,,93.28,,,,,,,1,93.28,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,293.69,,,,,,,,,,1,146.84,,,,,,,,,,1,146.84,,,,,,,2,293.69,,,,,,,,,,
,,,,60~64,,,,,1,184.84,,,,,,,,,,,,,,,,,,1,,184.84,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,198.81,,,2,397.61,2,397.61,2,397.61,,,,,,,,1,,198.81,,,,,,,,,2,397.61,,,,,1,198.81,,,1,198.81,2,397.61,,,,
,,,,70~74,,,,,,,,,1,239.23,,,,,,,,1,,239.23,,,,,,,,,1,239.23,1,239.23,,,1,239.23,1,239.23,,,1,239.23,,,,
,,,,75~79,,,3,710.90,2,473.93,,,,,1,,,,236.97,,,,,,,,,,,,,,,,1,236.97,,,,,,,,,2,473.93,,,,
,,,,80~84,,,,,2,1063.83,1,531.91,2,1063.83,2,,,,1063.83,,,,,,,,,,,,,,,,,,1,531.91,,,,,,,1,531.91,,,,
,,,,85+,,,1,1204.82,,,,,1,1204.82,,,,,,1,1204.82,,,,,,,,,,,,1,1204.82,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,胰,,,眼及淚腺,,,喉,,結直腸癌,,睪丸,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,1,,101.83,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.17,1,81.17,,,,,,,,,,,,
,,,,35~39,,,,,,,1,80.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,76.34,1,76.34,,,,,,,,,,,,,,,,,,,1,76.34,,,,,,,,,,,,,,,,
,,,,45~49,1,82.17,,,,,3,246.51,,,,,,,,,,,,,,,,,,,,,1,82.17,,,,,,,,,,,,,,,,
,,,,50~54,3,271.99,1,90.66,,,2,181.32,,,3,,,,271.99,,,,,,1,,90.66,,,,,,2,181.32,,,1,90.66,,,,,,,,,,,,
,,,,55~59,2,272.11,,,1,136.05,1,136.05,2,272.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,368.32,,,,,,,,2,,368.32,,,,,,,1,184.16,2,368.32,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,198.41,3,595.24,,,1,,,,198.41,1,198.41,1,,198.41,,,,,,,,,1,198.41,,,,,1,198.41,,,,,,,,,,
,,,,70~74,,,,,,,1,239.23,,,,,,,,,,,,,,,,,,,1,239.23,,,,,,,1,239.23,,,,,,,,,,
,,,,75~79,,,1,240.38,,,1,240.38,,,6,,,,1442.31,1,240.38,1,,240.38,,,,,,,,,,,,,,,1,240.38,,,,,,,,,,
,,,,80~84,,,,,1,485.44,3,1456.31,,,,,,,,,,1,,485.44,,,,,,,,,1,485.44,,,1,485.44,,,,,,,,,,,,
,,,,85+,,,,,1,1149.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,2,148.48,,,,,1,74.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,80.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,77.46,,,,,1,77.46,,,,,,,,,,,,,1,,77.46,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,81.10,,,,,,,1,81.10,,,,,,,,,,,2,,162.21,,,,1,81.10,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,4,361.01,1,,,,90.25,1,90.25,,,,2,,180.51,1,,90.25,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,120.48,1,120.48,,,,,2,240.96,,,,,,,,1,,120.48,1,,120.48,1,,120.48,,,,,1,120.48,,,,,,,,,,,,,,
,,,,60~64,1,182.15,,,,,,,2,364.30,1,,,,182.15,1,182.15,,,,,,,,,,2,364.30,,,,,2,364.30,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,378.07,,,,,,1,189.04,1,,189.04,,,,,,,,,1,189.04,,,2,378.07,,,,,,,,,,,,
,,,,70~74,,,,,,,,,4,1017.81,1,,,,254.45,3,763.36,,,,,,,,,,1,254.45,,,1,254.45,2,508.91,,,,,,,,,,,,
,,,,75~79,1,247.52,1,247.52,1,247.52,,,1,247.52,,,,,,1,247.52,,,,,,,1,,247.52,3,742.57,,,1,247.52,3,742.57,,,,,,,,,,,,
,,,,80~84,1,444.44,,,,,,,,,1,,,,444.44,,,1,,444.44,1,,444.44,,,,,,1,444.44,,,2,888.89,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,917.43,,,,,,,,,,,,,,,,,1,917.43,,,,,1,917.43,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.05,,,,,,,,,,,,,,
,,,,30~34,1,69.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,78.19,,,,,,,,,,,,,,,,,,,,,,1,,78.19,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,80.52,,,,,,,,,,1,80.52,1,80.52,,,,,,,1,80.52,,,,,,,,
,,,,50~54,,,1,86.58,,,,,2,173.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.58,,,,,,
,,,,55~59,1,109.53,,,1,109.53,,,1,109.53,1,,,,109.53,,,,,,1,,109.53,1,,109.53,,,,,,,,,1,109.53,,,1,109.53,,,,,,
,,,,60~64,,,,,,,1,181.16,2,362.32,1,,,,181.16,1,181.16,,,,,,,,,,,,,,1,181.16,1,181.16,,,,,,,,,,,,
,,,,65~69,1,185.53,,,,,,,2,371.06,1,,,,185.53,2,371.06,2,,371.06,,,,2,,371.06,,,,,2,371.06,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,516.80,,,,,,,,,,,,,,1,,258.40,,,,,,,,,1,258.40,,,,,1,258.40,,,,
,,,,75~79,,,1,263.16,,,,,,,,,,,,5,1315.79,,,,1,,263.16,1,,263.16,,,,,,,,,,,,,,,1,263.16,,,,
,,,,80~84,,,,,,,1,392.16,,,,,,,,1,392.16,,,,,,,,,,,,,,1,392.16,,,2,784.31,,,,,2,784.31,,,,
,,,,85+,,,,,,,,,,,,,,,,2,1785.71,,,,,,,,,,,,,,1,892.86,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,1,76.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,65.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,82.58,,,,,,,1,82.58,1,,,,82.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,237.15,,,,,,,,,,,,,,,,,,,1,,79.05,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,319.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,172.71,,,,,1,86.36,,,1,,,,86.36,,,1,,86.36,,,,,,,,,1,86.36,,,,,,,,,,,1,86.36,,,,
,,,,55~59,3,311.53,,,,,1,103.84,2,207.68,,,,,,,,,,,1,,103.84,,,,1,103.84,,,,,,,,,1,103.84,,,,,,,,
,,,,60~64,,,,,,,3,495.05,,,,,,,,,,1,,165.02,2,,330.03,1,,165.02,,,1,165.02,,,,,1,165.02,,,,,2,330.03,,,,
,,,,65~69,,,,,,,1,199.20,1,199.20,,,,,,2,398.41,,,,,,,,,,1,199.20,1,199.20,1,199.20,1,199.20,,,,,,,1,199.20,,,,
,,,,70~74,,,1,233.64,,,3,700.93,1,233.64,,,,,,1,233.64,,,,1,,233.64,,,,,,,,,,,,,,,,1,233.64,,,,,,
,,,,75~79,,,1,271.74,,,3,815.22,1,271.74,,,,,,,,1,,271.74,,,,,,,,,1,271.74,,,,,,,,,,,2,543.48,,,,
,,,,80~84,2,696.86,,,,,,,,,3,,,,1045.30,,,1,,348.43,,,,,,,,,2,696.86,,,,,,,,,,,1,348.43,,,,
,,,,85+,,,,,,,,,1,854.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,854.70,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,喉,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,1,63.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,82.30,,,1,82.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,80.06,,,,,,,,,,,,,,,,,,,,,,,1,80.06,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,78.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,257.73,1,85.91,,,2,171.82,1,85.91,1,,,,85.91,2,171.82,,,,,,,,,,,,1,85.91,,,,,,,,,,,,,,,,
,,,,55~59,1,97.09,,,,,1,97.09,,,,,,,,2,194.17,,,,,,,,,,,,,,3,291.26,,,1,97.09,1,97.09,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,303.03,,,,,,,,,,,,1,151.52,,,1,151.52,1,151.52,,,,,1,151.52,,,,,,
,,,,65~69,,,,,,,1,198.02,,,,,,,,,,,,,,,,,,,,,,,2,396.04,,,,,,,1,198.02,,,,,,
,,,,70~74,,,1,230.41,,,2,460.83,,,1,,,,230.41,1,230.41,,,,1,,230.41,,,,,,,,2,460.83,1,230.41,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,289.86,4,1159.42,1,,289.86,3,,869.57,,,,,,,,1,289.86,,,,,,,2,579.71,,,,,,
,,,,80~84,1,346.02,,,,,2,692.04,,,3,,,,1038.06,2,692.04,,,,1,,346.02,1,,346.02,,,,,1,346.02,,,,,,,1,346.02,,,,,,
,,,,85+,,,,,,,1,740.74,,,1,,,,740.74,,,,,,,,,,,,1,740.74,,,,,,,,,,,1,740.74,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,肺、支氣管及氣管,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,105.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,181.82,1,181.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,212.31,,,1,212.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,666.67,1,333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,直腸與肛門,,,肺、支氣管及氣管,,,食道,,,結直腸癌,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,303.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,328.95,1,328.95,,,1,328.95,,,,,,,,1,,328.95,,,,,,,1,328.95,,,,,,,,,,,,,,,,,,
,,,,65~69,1,409.84,,,1,409.84,,,,,1,,,,409.84,1,409.84,,,,,,,,,,2,819.67,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,1,,636.94,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,,2173.91,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,眼及淚腺,,腦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,2,129.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,1,78.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,3,619.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,321.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,423.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,540.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,肝及肝內膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,202.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,347.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,386.10,,,,,1,386.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮,,子宮頸,,白血病,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,胰,,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,80.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,192.31,,,,,,,,,1,,,,192.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,185.19,,,,,,,,1,,185.19,1,,185.19,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,242.13,,,1,,,,242.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,348.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,523.56,,,,,,,,,,,,1,523.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
