,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,101.63,,,1,101.63,,,,,,1,101.63,,,1,101.63,1,101.63,,,,,,,2,203.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,215.52,,,,,,10,1077.59,,,2,215.52,,,,,,,,,,,,,,,,,1,107.76,1,107.76,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,133.51,2,267.02,3,400.53,,,,,,1,133.51,,,1,133.51,,,,,,,,,,,1,133.51,,,1,133.51,3,400.53,1,133.51,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,4,863.93,,,1,215.98,,,,,,,,,,,,,,,,,1,215.98,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,359.71,,,,,,2,719.42,,,,,,,,,,,,,,,,,,,,,,,2,719.42,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,719.42,1,719.42,,,,,,,,1,719.42,,,,,1,719.42,,,1,719.42,,,,,,,,,,,1,719.42,1,719.42,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,79.11,,,,,,,,,,,,,,,1,79.11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,60.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,56.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,64.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,162.47,,,,,,,,,,,,1,81.23,1,81.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,90.83,1,90.83,,,,,,,,,,,,,,,,,,,,1,90.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,143.68,,,1,143.68,,,2,287.36,,,,,,,,1,143.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,109.65,,,2,219.30,,,,,,,,2,219.30,1,109.65,,,1,109.65,,,1,109.65,,,5,548.25,,,,,1,109.65,,,,,,,,,,,,,,,,,,
,,,,60~64,1,104.28,,,1,104.28,,,1,104.28,,,,,,1,104.28,4,417.10,,,1,104.28,,,,,3,312.83,,,1,104.28,,,1,104.28,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,3,386.10,,,,,,,,,,1,128.70,6,772.20,,,,,,,,,,,,,1,128.70,1,128.70,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,412.37,,,,,,,3,618.56,,,,,,1,206.19,1,206.19,1,206.19,,,,,,,,,1,206.19,1,206.19,,,1,206.19,1,206.19,,,,,,,,,,,,,,,,,,
,,,,75~79,1,348.43,,,1,348.43,,,2,696.86,,,,,,,,3,1045.30,,,,,1,348.43,,,1,348.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,735.29,,,1,735.29,,,,,,,,,,,1,735.29,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1333.33,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,1,76.63,,,,,,,,,,,,,,,,1,76.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.58,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.39,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,59.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,62.93,,,1,62.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,235.66,1,78.55,,,,,1,78.55,,,,,,,,,,,,,,,,1,78.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,89.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.61,,,1,89.61,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,138.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,236.13,,,,,,,,,1,,,,118.06,1,118.06,,,2,236.13,,,,,1,118.06,2,236.13,,,,,,,,,,,1,118.06,,,1,118.06,,,,,,,,,,,,
,,,,60~64,1,107.76,1,107.76,,,,,,,2,,,,215.52,,,1,107.76,3,323.28,,,,,,,,,,,1,107.76,,,1,107.76,1,107.76,2,215.52,,,,,,,,,,,,,,,,
,,,,65~69,,,1,121.80,,,,,,,1,,,,121.80,,,,,1,121.80,,,,,1,121.80,,,1,121.80,,,,,,,,,2,243.61,,,2,243.61,,,,,,,,,,,,
,,,,70~74,1,190.84,,,,,,,1,190.84,1,,,,190.84,,,,,3,572.52,1,190.84,,,,,,,,,1,190.84,,,1,190.84,,,1,190.84,,,1,190.84,,,,,,,,,,,,
,,,,75~79,1,337.84,,,1,337.84,1,337.84,,,,,,,,,,,,5,1689.19,,,,,,,,,,,,,,,1,337.84,,,2,675.68,,,1,337.84,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,735.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1470.59,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.10,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.62,,,,,,,1,62.62,,,,,,,,,,,1,62.62,,,,,,
,,,,40~44,1,77.52,,,,,,,,,,,,,,2,155.04,,,,,1,77.52,,,,,,,,,,,,,,,,,,,,,,,,,1,77.52,,,1,77.52,,,,
,,,,45~49,,,,,1,87.41,,,,,,,,,,1,87.41,,,,,,,,,,,,,,,1,87.41,,,,,1,87.41,,,1,87.41,,,,,,,,,1,87.41,,,,
,,,,50~54,1,125.63,,,,,1,125.63,,,,,,,,4,502.51,,,,,,,,,,,,,,,,,,,1,125.63,1,125.63,,,,,,,,,,,,,,,,,,
,,,,55~59,1,128.37,,,,,,,,,,,,,,4,513.48,,,1,128.37,1,128.37,1,128.37,,,,,,,,,,,,,1,128.37,,,,,,,,,3,385.11,,,,,1,128.37,,
,,,,60~64,,,,,,,,,,,1,,,,105.71,1,105.71,,,,,2,211.42,,,1,105.71,1,105.71,,,,,,,,,1,105.71,,,2,211.42,,,,,2,211.42,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,243.61,2,243.61,1,121.80,,,4,487.21,,,,,,,,,1,121.80,,,,,,,,,,,,,,,2,243.61,,,,,,,,
,,,,70~74,,,,,,,,,1,178.89,1,,,,178.89,1,178.89,,,1,178.89,2,357.78,,,,,,,,,,,1,178.89,,,,,,,1,178.89,,,,,2,357.78,1,178.89,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,327.87,6,1967.21,,,,,,,,,,,,,,,1,327.87,,,1,327.87,,,,,1,327.87,,,,,,,1,327.87
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,694.44,1,694.44,,,,,,,,,,,,,,,,,1,694.44,1,694.44,,,1,694.44,1,694.44,,,,,,,1,694.44
,,,,85+,,,1,1234.57,,,,,,,,,,,,,,,,,,,,,,2,2469.14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1234.57,1,1234.57
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.21,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.43,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,148.81,,,,,,,,,,,,,,,,,,,,,,1,74.40,,,,,1,74.40,,,,,1,74.40,,,1,74.40,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,87.87,,,,,,,,1,87.87,,,,,,,,,1,87.87,,,1,87.87,,,1,87.87,,,1,87.87,,,,,,,,,,,,,,,,
,,,,50~54,4,427.35,,,,,,,,,,,,,,,,,,,,,,,,1,106.84,,,,,,,1,106.84,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,284.90,,,,,,1,142.45,,,,,,,,,,,,,,,2,284.90,,,1,142.45,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,103.63,2,207.25,,,,,,2,207.25,,,,,,,,,,,,,,,,,,,2,207.25,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,122.25,,,1,122.25,1,,,,122.25,3,366.75,1,122.25,1,122.25,2,244.50,,,,,,,,,,,,,,,1,122.25,2,244.50,,,,,,,,,,,,,,,,
,,,,70~74,,,1,166.39,,,1,166.39,3,499.17,1,,,,166.39,9,1497.50,1,166.39,,,,,,,,,1,166.39,,,3,499.17,,,3,499.17,,,2,332.78,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,671.14,2,,,,671.14,4,1342.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,606.06,,,1,606.06,,,,,,,,,1,606.06,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1162.79,,,,,,,,,,,,,,,,,,,1,1162.79,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,10~14,,,,,,,1,107.41,,,,,,,,,,,,,,,,,,,,1,107.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.88,,,,,,
,,,,30~34,,,,,,,,,1,64.02,,,,,,1,64.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,2,131.75,,,,,,,,,,,,,1,65.88,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.87,,,,,,,,,,,,,,,,,1,70.87,,,,,,,,,,
,,,,45~49,1,84.89,,,1,84.89,,,,,,,,,,1,84.89,,,,,1,84.89,2,169.78,,,,,,,,,,,,,,,,,,,,,1,84.89,,,,,,,,,,
,,,,50~54,2,207.04,,,,,,,,,,,,,,1,103.52,,,,,1,103.52,,,,,,,1,103.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,280.90,4,561.80,,,,,,,1,140.45,,,,,,,1,140.45,,,,,,,,,,,,,,,2,280.90,,,,,,,,
,,,,60~64,2,220.99,1,110.50,,,1,110.50,,,1,,,,110.50,1,110.50,,,,,,,5,552.49,,,1,110.50,,,,,,,,,,,,,2,220.99,2,220.99,,,1,110.50,,,,,3,331.49,,
,,,,65~69,,,,,,,,,,,3,,,,359.28,4,479.04,1,119.76,,,2,239.52,7,838.32,,,,,,,,,,,,,1,119.76,1,119.76,,,,,,,,,,,,,,,,
,,,,70~74,1,165.56,,,,,,,,,1,,,,165.56,2,331.13,,,1,165.56,,,4,662.25,,,,,2,331.13,,,1,165.56,1,165.56,,,,,2,331.13,3,496.69,,,2,331.13,1,165.56,,,1,165.56,,
,,,,75~79,,,,,,,,,,,1,,,,299.40,1,299.40,,,,,,,,,,,,,,,,,,,,,,,1,299.40,1,299.40,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,598.80,,,,,,,1,598.80,1,598.80,,,,,1,598.80,,,,,,,,,,,,,,,,,,,1,598.80,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,67.61,,,,,,,,,,,,,1,67.61,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,135.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.61,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,1,85.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,94.97,,,1,94.97,1,94.97,,,,,,,,,,1,94.97,,,,,,,,,,,,,,,2,189.93,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,290.70,,,,,,,,,1,,,,145.35,1,145.35,2,290.70,1,145.35,,,,,,,,,,,1,145.35,2,290.70,,,,,1,145.35,,,,,,,,,,,,,,,,
,,,,60~64,4,476.76,,,,,,,,,2,,,,238.38,1,119.19,3,357.57,2,238.38,1,119.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,113.90,1,113.90,,,1,113.90,1,113.90,1,,,,113.90,1,113.90,4,455.58,1,113.90,,,1,113.90,1,113.90,1,113.90,1,113.90,,,2,227.79,,,1,113.90,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,155.28,3,,,,465.84,1,155.28,3,465.84,1,155.28,,,1,155.28,,,,,,,1,155.28,3,465.84,,,,,1,155.28,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,280.11,1,280.11,,,3,,,,840.34,,,4,1120.45,,,,,,,,,1,280.11,1,280.11,1,280.11,2,560.22,1,280.11,,,1,280.11,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,602.41,1,,,,602.41,,,4,2409.64,,,,,,,,,1,602.41,,,,,2,1204.82,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1098.90,1,1098.90,,,,,,,,,,,,,1,1098.90,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,70.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.12,,,,,,,,,,,,,,,1,68.12,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,66.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.31,,,,,,,,,,,,
,,,,45~49,4,327.33,,,,,,,,,2,,,,163.67,1,81.83,,,2,163.67,,,,,,,,,1,81.83,,,1,81.83,,,,,,,2,163.67,,,,,1,81.83,,,,,,,,
,,,,50~54,,,,,1,91.91,,,,,1,,,,91.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,140.85,1,140.85,,,,,,,5,,,,704.23,,,,,1,140.85,,,,,,,,,,,2,281.69,,,,,,,,,1,140.85,,,,,,,,,,,,,,
,,,,60~64,1,125.16,2,250.31,,,,,,,5,,,,625.78,,,2,250.31,2,250.31,,,1,125.16,,,,,,,,,3,375.47,,,,,,,2,250.31,,,,,,,1,125.16,,,,,,
,,,,65~69,1,118.62,1,118.62,,,1,118.62,,,7,,,,830.37,,,,,6,711.74,,,,,,,,,,,1,118.62,,,1,118.62,,,2,237.25,2,237.25,,,,,1,118.62,1,118.62,,,,,,
,,,,70~74,,,,,1,143.68,1,143.68,,,4,,,,574.71,,,2,287.36,7,1005.75,1,143.68,1,143.68,,,,,,,,,,,,,,,2,287.36,,,,,,,1,143.68,2,287.36,,,,,,
,,,,75~79,1,263.16,1,263.16,,,,,1,263.16,5,,,,1315.79,,,,,4,1052.63,,,,,,,1,263.16,,,,,,,,,,,1,263.16,1,263.16,,,,,,,3,789.47,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,578.03,1,578.03,,,,,,,,,,,1,578.03,,,,,2,1156.07,1,578.03,,,1,578.03,,,,,,,,,,
,,,,85+,,,,,,,1,1204.82,,,,,,,,,,,,1,1204.82,,,,,,,,,,,,,,,,,1,1204.82,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,食道,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
