,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,180.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,91.24,,,2,182.48,1,91.24,2,182.48,1,,,,91.24,,,1,91.24,,,2,182.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,99.40,3,,,,298.21,,,,,,,3,298.21,,,,,1,99.40,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,240.96,,,1,120.48,2,,,,240.96,,,1,120.48,,,2,240.96,,,,,,,,,,,2,240.96,,,,,,,,,,,,,,
,,,,75~79,,,1,204.08,4,816.33,,,1,204.08,1,,,,204.08,,,,,,,,,1,204.08,,,1,204.08,,,1,204.08,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,393.70,,,,,,,,,,,,1,393.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,636.94,1,,,,636.94,,,,,,,,,,,,,,,,,,,1,636.94,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.70,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.01,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,49.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.29,,,,
,,,,25~29,1,54.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,45.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,38.07,,,,,,,,,,,,,,2,76.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,45.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,57.14,,,,,,,,,,,,,,,,1,57.14,,,1,57.14,,,,,,,,,1,57.14,,,,,,,,,,,,,1,57.14,,
,,,,50~54,1,86.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.58,,,,,1,86.58,,,,,,,,,,
,,,,55~59,,,,,,,,,2,202.22,,,,,,,,,,1,101.11,,,2,202.22,,,1,101.11,,,,,,,,,,,,,,,,,1,101.11,,
,,,,60~64,1,88.57,,,2,177.15,,,1,88.57,,,,,,3,265.72,,,1,88.57,,,2,177.15,,,,,,,2,177.15,,,,,,,1,88.57,,,,,,,,
,,,,65~69,1,102.46,1,102.46,,,1,102.46,,,,,,,,1,102.46,2,204.92,1,102.46,,,,,,,1,102.46,,,2,204.92,,,1,102.46,,,,,1,102.46,,,,,1,102.46
,,,,70~74,,,,,,,,,,,,,,,,1,112.36,,,1,112.36,,,1,112.36,1,112.36,1,112.36,,,,,,,,,,,,,,,,,,,2,224.72
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,189.39,3,568.18,,,,,,,2,378.79,,,,,1,189.39,,,2,378.79,,,,,,
,,,,80~84,,,,,,,,,1,390.63,,,,,,1,390.63,1,390.63,2,781.25,1,390.63,1,390.63,,,1,390.63,,,,,,,,,,,,,,,1,390.63,,,2,781.25
,,,,85+,,,,,1,636.94,,,,,,,,,,1,636.94,,,,,,,,,,,1,636.94,,,1,636.94,,,,,1,636.94,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胸腺、心臟與中隔,,結直腸癌,,腎盂及其他泌尿系統,,腦,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,1,50.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,54.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,48.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.36,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,38.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,54.70,,,,,,,1,54.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,76.86,,,1,76.86,,,,,,,,,,,,,,,,1,76.86,,,,,,,1,76.86,,,,,,,,,,,,,,,,,,
,,,,55~59,1,104.60,1,104.60,,,,,2,209.21,,,,,,,,,,1,104.60,1,104.60,,,,,,,,,1,104.60,,,,,,,,,,,,,,,,
,,,,60~64,2,174.83,,,,,1,87.41,,,1,,,,87.41,,,,,2,174.83,1,87.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,312.83,,,1,104.28,1,104.28,,,1,104.28,1,104.28,1,104.28,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,222.72,2,222.72,3,,,,334.08,,,,,,,,,,,1,111.36,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,178.89,,,2,,,,357.78,1,178.89,,,,,,,,,2,357.78,,,,,,,1,178.89,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,370.37,,,,,,,,,,,1,370.37,,,,,,,1,370.37,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,591.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,1,49.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,56.15,,,,,,,,,,,1,56.15,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,49.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.46,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,40.19,,,,,,,1,40.19,,,1,40.19,1,40.19,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,41.27,,,,,,,,,,,,1,41.27,,,,,,,,,,,,,,,,,,,,,1,41.27,,,,,,,,,,
,,,,45~49,,,,,,,1,53.08,,,,,,,,4,212.31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.08,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,1,69.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,106.72,,,,,1,106.72,,,,,,,,,1,106.72,1,106.72,,,,,1,106.72,,,,,,,,
,,,,60~64,1,89.53,,,,,,,,,,,,,,,,,,1,89.53,2,179.05,,,,,1,89.53,,,,,,,,,,,,,,,,,,,1,89.53
,,,,65~69,,,,,,,,,,,,,,,,1,103.31,,,,,1,103.31,,,,,,,,,,,2,206.61,1,103.31,,,,,,,,,,,1,103.31
,,,,70~74,,,,,,,1,107.76,,,,,,,,1,107.76,,,5,538.79,1,107.76,,,,,1,107.76,2,215.52,,,,,,,,,,,,,,,1,107.76,,
,,,,75~79,1,179.21,,,1,179.21,1,179.21,1,179.21,,,,,,1,179.21,,,2,358.42,3,537.63,,,,,,,,,2,358.42,2,358.42,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,333.33,,,,,,,,1,333.33,,,1,333.33,,,,,1,333.33,,,,,1,333.33,1,333.33,,,,,,,,,,,1,333.33
,,,,85+,,,1,512.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,512.82,,,,,,,,,,,,,,,1,512.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.07,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,51.39,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,42.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,40.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.10,,,,,,,,,,,,,,
,,,,45~49,2,99.40,,,1,49.70,,,1,49.70,1,,,,49.70,,,,,,,,,1,49.70,,,,,1,49.70,,,,,,,,,,,,,,,,,,
,,,,50~54,1,65.06,,,,,,,,,2,,,,130.12,,,,,2,130.12,,,,,,,,,,,,,,,1,65.06,1,65.06,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,1,103.84,,,,,,,,,,,,,,,1,103.84,,,,,,,,,,,,
,,,,60~64,,,1,92.85,,,1,92.85,,,3,,,,278.55,1,92.85,,,4,371.40,,,,,1,92.85,1,92.85,1,92.85,,,1,92.85,1,92.85,1,92.85,1,92.85,,,,,,,,
,,,,65~69,1,100.70,,,,,,,,,3,,,,302.11,,,1,100.70,3,302.11,1,100.70,2,201.41,,,,,,,,,,,,,2,201.41,1,100.70,,,,,,,,
,,,,70~74,1,109.29,1,109.29,,,,,,,3,,,,327.87,,,,,7,765.03,1,109.29,2,218.58,,,,,3,327.87,,,,,,,1,109.29,3,327.87,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,328.95,,,,,2,328.95,1,164.47,,,,,1,164.47,1,164.47,,,1,164.47,2,328.95,,,1,164.47,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,315.46,,,,,1,315.46,1,315.46,,,,,,,,,,,1,315.46,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,512.82,,,,,,,,,2,1025.64,,,,,1,512.82,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.34,,,,,,,,,,
,,,,20~24,,,,,,,,,1,52.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,51.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,53.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.50,,,,,,
,,,,35~39,1,43.99,,,,,,,,,,,,,,,,,,,,,,1,43.99,1,43.99,,,,,,,1,43.99,,,,,,,,,,,,,,
,,,,40~44,2,79.46,,,,,1,39.73,,,,,,,,2,79.46,,,,,,,,,1,39.73,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,48.03,,,,,,,,,,,,,,3,144.09,,,,,,,,,,,1,48.03,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,126.66,,,,,,,,,,,,,,1,63.33,,,,,1,63.33,,,,,,,,,,,1,63.33,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.97,1,94.97,,,,,,,,,1,94.97,,,,,,
,,,,60~64,1,94.16,,,,,,,,,1,,,,94.16,5,470.81,,,,,,,,,,,,,1,94.16,,,3,282.49,,,,,,,2,188.32,,,,,,
,,,,65~69,,,,,1,100.20,,,1,100.20,,,,,,6,601.20,,,1,100.20,3,300.60,1,100.20,,,,,,,,,2,200.40,1,100.20,1,100.20,1,100.20,,,1,100.20,,,,
,,,,70~74,,,,,,,1,111.48,,,,,,,,5,557.41,,,3,334.45,2,222.97,,,2,222.97,,,,,,,4,445.93,,,1,111.48,1,111.48,,,2,222.97,,,,
,,,,75~79,,,1,151.06,1,151.06,,,1,151.06,1,,,,151.06,1,151.06,,,3,453.17,1,151.06,,,,,,,,,,,2,302.11,,,,,,,,,3,453.17,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,566.57,1,283.29,,,2,566.57,,,,,,,,,,,,,,,,,1,283.29,,,1,283.29,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,495.05,,,1,495.05,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,53.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,46.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,39.84,,,,,,,,,,,,,,1,39.84,,,,,,,,,,,1,39.84,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,45.93,,,,,,,,,,,,,,1,45.93,,,,,,,,,,,,,,,,,1,45.93,,,,,,,,,,,,,,
,,,,50~54,1,58.21,,,,,,,,,,,,,,1,58.21,1,58.21,2,116.41,,,1,58.21,,,1,58.21,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,171.09,,,,,,,,,,,,,,2,171.09,,,,,,,,,,,1,85.54,1,85.54,,,,,,,1,85.54,,,,,,,,,,
,,,,60~64,1,102.77,,,1,102.77,,,,,,,,,,3,308.32,3,308.32,2,205.55,1,102.77,,,1,102.77,,,,,1,102.77,,,1,102.77,,,,,,,,,,,,
,,,,65~69,,,1,97.18,1,97.18,1,97.18,1,97.18,,,,,,3,291.55,,,3,291.55,,,,,2,194.36,,,,,,,,,,,3,291.55,,,,,,,,,,
,,,,70~74,2,229.10,,,,,,,,,,,,,,2,229.10,2,229.10,4,458.19,,,,,2,229.10,,,,,,,,,,,2,229.10,,,,,,,,,,
,,,,75~79,,,,,,,,,5,711.24,,,,,,5,711.24,2,284.50,3,426.74,,,,,1,142.25,,,,,1,142.25,,,,,1,142.25,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,4,1063.83,,,,,,,,,,,1,265.96,,,,,1,265.96,,,,,,,,,,
,,,,85+,,,,,1,454.55,,,,,,,,,,1,454.55,,,2,909.09,,,,,,,,,,,,,,,,,1,454.55,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.36,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,50.40,,,,,,,,,,,,,1,50.40,,,,,,,,,,,,,,,,
,,,,35~39,2,99.45,,,,,,,,,1,,,,49.73,,,,,,,,,,,,,,,,,,,,,,,1,49.73,,,,,,,,,,
,,,,40~44,2,77.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.90,,,,,1,38.90,,,,,,,,,,
,,,,45~49,1,45.07,,,,,,,1,45.07,1,,,,45.07,1,45.07,,,,,1,45.07,,,1,45.07,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,55.49,1,55.49,,,,,2,110.99,,,,,,,,,,,,,,1,55.49,,,,,1,55.49,,,,,,,,,,,,,,,,,,
,,,,55~59,2,155.04,,,,,,,1,77.52,1,,,,77.52,,,,,,,1,77.52,,,,,,,,,,,1,77.52,1,77.52,,,,,,,,,,,,
,,,,60~64,2,214.59,,,,,,,1,107.30,,,,,,2,214.59,,,,,1,107.30,,,,,,,,,,,,,,,,,1,107.30,,,,,,,,
,,,,65~69,1,95.06,1,95.06,,,,,,,2,,,,190.11,2,190.11,,,,,,,,,,,,,,,1,95.06,,,,,,,2,190.11,,,,,,,,
,,,,70~74,2,237.53,,,,,,,3,356.29,1,,,,118.76,2,237.53,,,,,1,118.76,2,237.53,,,,,,,1,118.76,,,,,,,2,237.53,,,,,,,,
,,,,75~79,1,134.95,,,2,269.91,,,1,134.95,1,,,,134.95,3,404.86,,,1,134.95,,,,,1,134.95,1,134.95,,,,,,,1,134.95,,,2,269.91,,,,,,,,
,,,,80~84,1,252.53,,,1,252.53,1,252.53,2,505.05,2,,,,505.05,1,252.53,,,,,1,252.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,427.35,,,,,,1,427.35,,,,,1,427.35,,,,,1,427.35,,,,,1,427.35,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,20~24,,,,,,,1,54.14,,,,,,,,,,,,,,,,,,,,,,1,54.14,,,,,,,,,,,1,54.14,,,,,,
,,,,35~39,1,51.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.76,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,41.34,1,41.34,,,,,,,,,,,,,,,,,,,,,,,,,1,41.34,,
,,,,45~49,6,256.96,,,,,1,42.83,,,2,,,,85.65,,,,,,,,,,,,,,,,,,,,,,,,,1,42.83,,,,,,,,
,,,,50~54,4,215.17,2,107.58,,,,,,,1,,,,53.79,1,53.79,,,,,2,107.58,,,1,53.79,1,53.79,,,,,2,107.58,,,,,,,,,1,53.79,,,,
,,,,55~59,,,,,1,69.20,,,,,1,,,,69.20,,,,,,,,,1,69.20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,109.53,,,1,,,,109.53,,,,,2,219.06,,,1,109.53,,,,,,,,,1,109.53,1,109.53,1,109.53,,,,,,,2,219.06,1,109.53
,,,,65~69,,,,,1,96.25,,,,,2,,,,192.49,,,2,192.49,1,96.25,,,,,,,,,,,,,1,96.25,,,,,,,,,1,96.25,,,1,96.25
,,,,70~74,,,,,,,1,117.51,,,2,,,,235.02,,,,,2,235.02,,,2,235.02,,,,,,,,,1,117.51,,,,,,,,,1,117.51,,,1,117.51
,,,,75~79,,,,,,,,,,,2,,,,255.10,,,1,127.55,4,510.20,,,,,,,,,,,,,3,382.65,,,1,127.55,,,,,1,127.55,,,2,255.10
,,,,80~84,,,,,,,,,,,2,,,,495.05,,,,,5,1237.62,,,2,495.05,,,,,,,1,247.52,1,247.52,,,,,,,,,,,,,2,495.05
,,,,85+,,,,,,,1,392.16,1,392.16,1,,,,392.16,,,1,392.16,,,,,,,,,,,,,,,2,784.31,,,,,,,,,,,,,1,392.16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
