,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,215.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,506.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,白血病,,卵巢、輸卵管及寬韌帶,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,133.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,163.40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,226.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,282.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,396.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,714.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,肺、支氣管及氣管,,骨、關節及關節軟骨,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,158.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,331.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,477.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,247.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,266.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,763.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,571.43,,,1,,,,571.43,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,1449.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,皮膚,,卵巢、輸卵管及寬韌帶,,骨、關節及關節軟骨,,結直腸癌,,,,,鼻咽,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,95.42,1,95.42,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,687.29,,,,,,,,,,,,2,687.29,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,242.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,366.30,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,568.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,751.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮體,,甲狀腺,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,骨、關節及關節軟骨,,,,,結締組織、皮下組織及其他軟組織,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,98.72,1,98.72,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,236.97,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,257.07,1,257.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,273.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,363.64,,,,,,,,,,1,,363.64,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,不明原發部位,,卵巢、輸卵管及寬韌帶,,直腸與肛門,,肺、支氣管及氣管,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,307.69,,,1,307.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,501.25,,,,,1,250.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,250.00,1,250.00,,,,,,,1,,,,250.00,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,335.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,649.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,781.25,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,皮膚,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,116.69,,,1,116.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,364.96,,,1,,,,364.96,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,263.16,,,,,,,,,,,,1,263.16,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,249.38,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,272.48,,,,,,,,,,,,,,1,272.48,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,344.83,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,皮膚,,其他女性生殖器官,,其它淋巴瘤,,,,,肺、支氣管及氣管,,胃,,,結締組織、皮下組織及其他軟組織,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,1,,164.47,,,,,,,,,,,,,
,,,,35~39,1,309.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,261.78,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,260.42,,,1,260.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,268.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,320.51,,,,,,,,1,320.51,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,442.48,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,,800.00,,,,,,,,,,,,,,,,
,,,,85+,1,1724.14,1,1724.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,肝及肝內膽管,,直腸與肛門,,骨、關節及關節軟骨,,結直腸癌,,,,,腎盂及其他泌尿系統,,鼻咽,,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,,124.07,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,166.94,1,,,,166.94,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,816.33,,,1,408.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,280.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,303.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,418.41,,,,,,,,,,,,,,1,418.41,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,595.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,,1123.60,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,皮膚,,肝及肝內膽管,,直腸與肛門,,胰,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,327.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,251.89,1,251.89,,,,,1,251.89,1,,,,251.89,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,277.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,408.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,540.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,子宮體,,白血病,,卵巢、輸卵管及寬韌帶,,其他女性生殖器官,,肺、支氣管及氣管,,,,,後腹膜腔及腹膜,,胃,,,胰,,,骨、關節及關節軟骨,,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,175.75,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,165.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,133.69,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,1,,325.73,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,1,,263.85,,,,,,,,,,,,,,,,
,,,,55~59,1,262.47,,,,,1,262.47,,,,,,,,,,,,,,,,,,,1,262.47,1,262.47,,,,,,
,,,,65~69,,,1,357.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,537.63,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,826.45,,,,,,1,,826.45,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1136.36,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,腎盂及其他泌尿系統,,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,,,,,,,,,1,173.31,,,,,,,,1,,173.31,,,,,,,,,,,,,,,,
,,,,30~34,1,240.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,347.22,,,,,,,,
,,,,40~44,,,,,,,1,327.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,273.97,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,264.55,,,,,,,,,,,,,,,,,,,1,264.55,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,1,,292.40,,,,,,,,,,,,,,,,
,,,,65~69,,,1,363.64,1,363.64,,,,,,,,,,,,,,,1,,363.64,,,,,,2,727.27,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,719.42,,,,,,1,,719.42,,,,,,,,,,,,,
,,,,80~84,,,1,1250.00,,,,,,,,,,,,,,,,,,,,1,,1250.00,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,不明原發部位,,皮膚,,肝及肝內膽管,,非何杰金氏淋巴瘤,,胰,,腎盂及其他泌尿系統,,,,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,175.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,338.98,1,338.98,,,,,,,,,,,,,,1,,338.98,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,469.48,1,,,,469.48,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,787.40,1,787.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,1219.51,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,結直腸癌,,,腎盂及其他泌尿系統,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,
,,,,35~39,,,1,328.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,316.46,,,,,,,,,,,,1,316.46,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,294.99,2,589.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,271.00,,,,,,,,,,,,,,,,,,,1,,271.00,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,293.26,1,,,,293.26,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,330.03,1,330.03,,,,,,,,1,,330.03,,,,,,,,,,,,,,,,
,,,,70~74,,,1,469.48,,,,,,,,,,,,,,1,,469.48,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1351.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,肝及肝內膽管,,結直腸癌,,腎盂及其他泌尿系統,,腦,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,312.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,337.84,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,346.02,,,1,346.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,299.40,1,299.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,325.73,1,325.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1369.86,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,直腸與肛門,,肺、支氣管及氣管,,結直腸癌,,腎盂及其他泌尿系統,,,,,鼻咽,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,341.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,346.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,373.13,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,274.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,330.03,,,1,330.03,1,,,,330.03,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1219.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,白血病,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,結直腸癌,,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,1,,191.94,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,1,,331.13,,,,,,,,,,,,,,,,
,,,,50~54,,,1,403.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,277.01,1,277.01,1,277.01,1,277.01,,,,,,,,1,277.01,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,317.46,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,414.94,,,,,,1,414.94,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,子宮體,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,肺、支氣管及氣管,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,319.49,,,,,,1,319.49,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,438.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,286.53,,,,,,,1,,,,286.53,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,373.13,,,1,373.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1538.46,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,白血病,,皮膚,,直腸與肛門,,,,,胰,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,腎盂及其他泌尿系統,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,
,,,,30~34,1,279.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,313.48,,,,,,,,,,,,,,1,,313.48,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,284.09,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,311.53,1,311.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,1,,369.00,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,555.56,1,555.56,1,,555.56,,,,1,,555.56,,,,,,,,,,
,,,,80~84,,,,,2,2222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
