,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,胰,,,造血系統及網狀內皮系統,,,喉,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,20~24,,,1,52.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,3,173.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,125.39,,,,,1,62.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,78.80,,,,,2,157.60,,,2,,,,157.60,,,3,236.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,236.97,1,118.48,,,,,,,,,,,,,,,,,,1,118.48,,,1,118.48,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,156.49,,,1,,,,156.49,,,,,,,,,,,,,1,156.49,1,156.49,2,312.99,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,296.30,,,,,3,444.44,1,148.15,2,,,,296.30,,,,,,,,,,,,,,,,,,,,,1,148.15,,,,,,,,,,,,,,,,
,,,,65~69,1,165.56,,,1,165.56,3,496.69,1,165.56,4,,,,662.25,1,165.56,1,165.56,,,,,,,1,165.56,2,331.13,,,,,,,1,165.56,,,,,,,,,,,,,,,,
,,,,70~74,1,223.21,,,,,4,892.86,,,2,,,,446.43,,,,,1,,223.21,1,,223.21,,,1,223.21,,,,,1,223.21,2,446.43,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,1123.60,,,,,,,,,,,,,,,,,,,,,2,749.06,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,833.33,,,,,1,,833.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.89,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,50.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,,65.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.12,,,,,2,122.25,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,75.47,4,,,,301.89,,,1,75.47,,,,,,,,,1,75.47,,,,,1,75.47,,,1,75.47,,,,,,,,,,,,,,
,,,,50~54,1,104.28,,,,,,,,,,,,,,,,2,208.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,337.84,,,,,,,,,1,,,,168.92,,,,,,,,2,,337.84,1,168.92,,,,,1,168.92,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,439.88,,,,,,,,,2,,,,293.26,,,5,733.14,,,,,,,,,,,1,146.63,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,327.33,,,1,163.67,1,163.67,1,,,,163.67,1,163.67,,,,,,,,,,,,,,,,,,,1,163.67,,,2,327.33,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,207.04,,,2,414.08,1,,207.04,1,,207.04,,,,,,,1,207.04,1,207.04,2,414.08,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,357.14,2,714.29,,,,,,,,,,,,,,,,,,,,,1,357.14,,,,,,,,,,,,
,,,,80~84,,,1,751.88,,,,,,,1,,,,751.88,,,1,751.88,,,,,,,,,,,,,,,,,1,751.88,1,751.88,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1515.15,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.48,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,,72.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.69,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.77,,,,,,,,,,
,,,,45~49,1,70.32,,,,,,,1,70.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,96.53,,,,,,,2,193.05,1,,,,96.53,2,193.05,,,,,,1,,96.53,,,1,96.53,,,1,96.53,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,165.84,,,,,3,497.51,,,,,,,,1,165.84,,,,1,,165.84,1,165.84,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,301.66,,,1,150.83,1,150.83,1,150.83,,,,,,1,150.83,,,,,,,,,1,150.83,,,,,1,150.83,,,,,,,1,150.83,,,,,1,150.83,,,,,,
,,,,65~69,,,,,,,,,1,156.99,,,,,,1,156.99,1,156.99,,,,2,,313.97,,,,,,,,,,,1,156.99,,,1,156.99,,,1,156.99,1,156.99,,,,,,
,,,,70~74,,,,,,,,,2,417.54,,,,,,1,208.77,3,626.30,,,,1,,208.77,,,,,,,2,417.54,,,,,1,208.77,,,,,,,1,208.77,,,,,,
,,,,75~79,1,348.43,,,,,,,1,348.43,,,,,,1,348.43,2,696.86,,,,1,,348.43,1,348.43,1,348.43,1,348.43,1,348.43,,,,,,,1,348.43,,,,,1,348.43,,,,,,
,,,,80~84,,,1,645.16,,,,,,,,,,,,,,1,645.16,,,,,,,,,,,,,1,645.16,,,,,,,,,,,,,2,1290.32,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,57.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,72.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,64.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,58.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.34,,,,,,,,,,,,,,,,,,
,,,,45~49,4,274.16,,,,,,,,,,,,,,,,,,,,,1,,68.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,90.09,,,,,,,1,90.09,,,,,,,,,,,,,,,,,,,,1,90.09,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,151.75,,,,,2,303.49,1,151.75,,,,,,1,151.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,154.08,,,2,308.17,,,1,154.08,1,,,,154.08,,,,,,,,,,,,,1,154.08,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,155.28,2,310.56,,,2,,310.56,,,,1,155.28,,,,,,,,,1,155.28,,,,,,,,,,,,,,,,
,,,,70~74,2,416.67,1,208.33,,,,,1,208.33,,,,,,3,625.00,,,1,,208.33,,,,,,,,,,,,,,1,208.33,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,318.47,1,318.47,,,2,,636.94,,,,1,318.47,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,602.41,,,,,,,,3,1807.23,,,,,,,,,,,,,1,602.41,1,602.41,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1408.45,,,,,,,,1,1408.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,53.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,71.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.99,,,,,,,,,,,,,,,,
,,,,35~39,2,134.86,,,,,,,1,67.43,,,,,,,,,,,,,,,,,,,,1,67.43,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,116.75,,,,,1,58.38,2,116.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,66.01,,,,,1,66.01,1,66.01,1,,,,66.01,,,,,,,,,,,,,,,1,66.01,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,83.68,,,,,,,1,83.68,,,,,,,,1,83.68,,,,2,,167.36,,,1,83.68,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,141.04,,,,,,,,,1,141.04,,,2,282.09,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,317.46,,,,,,,,1,158.73,,,,,,,1,158.73,,,,,,,,,1,158.73,1,158.73,,,,,,,,,,,,,,
,,,,65~69,1,155.28,2,310.56,,,1,155.28,3,465.84,,,,,,,,3,465.84,1,,155.28,1,,155.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,3,596.42,,,,,,,3,596.42,,,,,,,,2,397.61,,,,,,,,,,,3,596.42,1,198.81,1,198.81,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,303.03,,,,,,,,,,,,,,,,,,,,,,,,1,303.03,,,,,,,1,303.03,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,574.71,,,1,574.71,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1219.51,,,,,,,,,,,,,,,,,,,,,,,,,,1,1219.51,,,1,1219.51,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,71.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.11,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.94,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,69.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,59.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,191.82,,,,,,,,,,,,,,2,127.88,,,1,,63.94,1,,63.94,1,63.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,238.28,,,,,,,,,,,,,,1,79.43,1,79.43,,,,,,,,,1,79.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,120.48,,,,,1,120.48,,,,,,,,2,240.96,,,,,,,,,,,1,120.48,,,,,1,120.48,,,1,120.48,,,1,120.48,,,,,,,,,,
,,,,60~64,2,337.84,,,,,,,,,,,,,,,,1,168.92,2,,337.84,,,,,,,,,,,,,,,,,,,,1,168.92,,,,,,,,,,
,,,,65~69,,,,,,,1,159.24,,,,,,,,2,318.47,,,2,,318.47,1,,159.24,,,1,159.24,,,,,2,318.47,,,1,159.24,,,,,2,318.47,,,,,,,,
,,,,70~74,1,187.27,,,1,187.27,,,,,,,,,,3,561.80,,,1,,187.27,,,,,,,,,,,,1,187.27,,,,,,,,,1,187.27,,,,,,,,
,,,,75~79,1,291.55,1,291.55,,,,,,,,,,,,1,291.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,1030.93,,,4,,2061.86,,,,,,,,1,515.46,,,,,,,,,1,515.46,,,2,1030.93,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,2631.58,,,2,,2631.58,,,,1,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,食道,,,胰,,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,78.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.65,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,56.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,67.16,,,,,,,,,,,,,,1,67.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,59.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.24,,,,,,,,,,,,,,,,
,,,,45~49,4,246.91,,,,,1,61.73,,,,,,,,,,,,,,,1,,61.73,1,61.73,1,61.73,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,152.79,,,,,2,152.79,,,,,,,,,,,,,,,1,,76.39,1,76.39,1,76.39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,106.04,,,,,,,,,,1,106.04,,,,,,,,,,,1,106.04,1,106.04,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,359.07,,,,,2,359.07,,,,,,,,3,538.60,,,1,,179.53,,,,,,,,,,,,2,359.07,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,320.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,160.26,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,364.30,,,1,,,,182.15,5,910.75,,,,,,,,,,,,,,,,,,,,,1,182.15,,,,,,,,,,,,,,
,,,,75~79,1,261.10,,,,,2,522.19,,,,,,,,2,522.19,,,,,,1,,261.10,,,,,,,1,261.10,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,3,1630.43,,,,,,,,1,543.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1176.47,,,,,,,,,,,,,1,1176.47,,,,,,,,,1,1176.47,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,眼及淚腺,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,62.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,148.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,125.71,,,,,,,1,62.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.85,,,,,,,,,,,,,,
,,,,45~49,2,121.07,,,,,,,2,121.07,1,,,,60.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,288.60,,,,,1,72.15,2,144.30,,,,,,,,,,,,,,,,,,,,1,72.15,1,72.15,,,,,1,72.15,,,,,,,,,,,,,,
,,,,55~59,1,99.11,,,1,99.11,,,1,99.11,,,,,,3,297.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,175.13,,,,,,,2,350.26,,,,,,,,,,,,,1,,175.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,3,487.80,,,,,,2,325.20,1,162.60,1,,162.60,,,,,,,,,,1,162.60,,,,,,,1,162.60,,,,,,,,,,,,
,,,,70~74,1,179.21,,,,,1,179.21,3,537.63,2,,,,358.42,,,,,,,,,,,1,179.21,,,,,,,1,179.21,,,1,179.21,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,539.08,,,,,,2,539.08,,,1,,269.54,,,,,,,,,,1,269.54,,,1,269.54,1,269.54,,,2,539.08,,,,,,,,,,
,,,,80~84,1,495.05,,,,,2,990.10,3,1485.15,,,,,,2,990.10,,,,,,1,,495.05,,,,,,,2,990.10,,,1,495.05,,,,,,,,,,,,,,,,
,,,,85+,,,1,952.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,100.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,61.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,59.28,,,,,,1,59.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,75.19,,,,,1,75.19,1,75.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
