,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,126.74,,,,,,,,,,,,,,,,,,
,,,,35~39,1,70.13,,,,,,,,,1,,,,70.13,,,,,,,,,,,,,,,,,,,1,70.13,,,,,,,,,,,,,,,,,,
,,,,40~44,1,78.43,,,,,,,1,78.43,,,,,,,,,,,,,,,,,,,,,,,,1,78.43,,,,,,,,,,,,,,,,,,
,,,,45~49,3,243.90,,,,,,,2,162.60,,,,,,,,,,,,,,,,,,,,1,81.30,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,106.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,116.28,,,,,,,,,,,,2,,232.56,,,,2,232.56,,,1,116.28,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,121.65,1,121.65,1,,121.65,,,,,,,,,,,,,,,,1,121.65,,,,,,,,,,,,,,
,,,,65~69,,,1,111.36,1,111.36,,,,,1,,,,111.36,3,334.08,,,2,,222.72,,,,,,,,,,1,111.36,,,1,111.36,,,,,,,,,,,,,,,,
,,,,70~74,,,1,96.25,,,2,192.49,1,96.25,1,,,,96.25,4,384.99,,,2,,192.49,3,,288.74,1,96.25,1,96.25,1,96.25,,,,,,,1,96.25,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,145.14,1,145.14,1,,,,145.14,1,145.14,,,2,,290.28,2,,290.28,,,,,1,145.14,1,145.14,,,,,2,290.28,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,335.57,,,,,,,,,,,,1,,335.57,,,,,,,,,,,,,,,,1,335.57,,,,,,,,,,,,,,
,,,,85+,,,,,1,649.35,,,1,649.35,,,,,,,,,,,,,,,,,,,,1,649.35,,,,,,,1,649.35,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,消化器官其他分界不明部位,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,1,96.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.10,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,75.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,68.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,79.11,,,,,,,,1,,79.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,84.60,,,1,84.60,,,,,,,,,,2,169.20,1,84.60,,,,,,,1,84.60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,101.11,,,,,,,,,1,,,,101.11,1,101.11,,,1,,101.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,125.31,,,1,125.31,,,,,,,1,125.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,247.52,,,1,123.76,,,,,,,1,123.76,,,,,,,,,,,,,,,,,1,123.76,,,,,,,,
,,,,65~69,1,124.38,,,,,,,,,1,,,,124.38,,,,,,,,1,,124.38,1,124.38,,,,,,,,,,,1,124.38,,,,,,,,,,,,,,
,,,,70~74,1,100.91,,,,,,,1,100.91,2,,,,201.82,1,100.91,3,302.72,,,,1,,100.91,,,,,1,100.91,1,100.91,,,1,100.91,2,201.82,1,100.91,,,1,100.91,,,,,,,,
,,,,75~79,,,,,1,140.65,,,,,1,,,,140.65,,,,,1,,140.65,,,,,,1,140.65,,,,,,,,,,,,,,,2,281.29,,,,,,,,
,,,,80~84,,,1,312.50,,,1,312.50,1,312.50,1,,,,312.50,,,1,312.50,,,,1,,312.50,,,,,,,,,,,,,,,,,1,312.50,1,312.50,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,3,1851.85,,,,,,,,,,,,,,,,,,,,,1,617.28,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,69.40,,,,,,,,,,,,,1,69.40,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,69.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.64,,,,,,,,,,,,,,
,,,,40~44,1,77.52,,,2,155.04,,,1,77.52,,,,,,,,,,,,,,,,,,1,77.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,83.82,,,,,,,1,83.82,,,,,,,,1,83.82,,,,,,,,,1,83.82,1,83.82,,,,,,,1,83.82,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.30,,,,,1,100.30,,,1,100.30,,,,,,,,,,,,,,
,,,,55~59,2,254.78,,,1,127.39,,,2,254.78,1,,,,127.39,,,,,,,,,,,,,,,,,,,1,127.39,,,,,,,,,,,,,,,,,,
,,,,60~64,2,249.69,,,,,,,1,124.84,,,,,,,,1,124.84,,,,,,,1,124.84,,,,,,,2,249.69,1,124.84,,,,,1,124.84,,,,,,,,,,
,,,,65~69,,,,,,,1,131.75,3,395.26,,,,,,,,1,131.75,1,,131.75,1,,131.75,1,131.75,,,,,1,131.75,2,263.50,,,,,1,131.75,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,329.31,,,,,,,,2,219.54,,,,,,,1,109.77,,,,,1,109.77,1,109.77,,,,,,,,,,,,,,,,,,
,,,,75~79,1,137.74,1,137.74,1,137.74,,,1,137.74,,,,,,,,1,137.74,6,,826.45,,,,1,137.74,,,,,,,1,137.74,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,283.29,,,,,1,283.29,,,,,,,,,,,,,,,,1,283.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,613.50,,,,,,,,,,,,,,1,,613.50,,,,,,,,,,1,613.50,1,613.50,,,,,,,2,1226.99,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,35~39,1,70.37,,,,,,,,,,,,,,,,1,70.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,78.37,,,1,78.37,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.37,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,82.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.51,,,,,1,82.51,,,,,,,,,,,,
,,,,50~54,,,1,96.34,,,,,,,,,,,,1,96.34,,,,,,1,,96.34,,,1,96.34,1,96.34,,,1,96.34,,,,,1,96.34,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,1,,127.06,1,,127.06,,,,,,,1,127.06,,,,,,,,,,,,,1,127.06,,,,,,
,,,,60~64,3,374.53,,,,,,,,,,,,,,2,249.69,,,,,,,,,,,,,,,,,1,124.84,,,,,,,1,124.84,,,,,,,,,,
,,,,65~69,2,280.50,,,,,,,,,,,,,,2,280.50,,,1,,140.25,,,,1,140.25,,,2,280.50,,,,,,,1,140.25,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,117.23,,,,,,,,1,117.23,,,,,,2,,234.47,1,117.23,,,2,234.47,,,,,1,117.23,,,,,,,,,1,117.23,1,117.23,,,1,117.23
,,,,75~79,1,135.50,,,,,1,135.50,1,135.50,,,,,,2,271.00,,,1,,135.50,4,,542.01,1,135.50,,,2,271.00,,,1,135.50,,,1,135.50,,,,,,,,,,,2,271.00,,
,,,,80~84,1,282.49,,,,,,,1,282.49,1,,,,282.49,,,,,,,,1,,282.49,,,,,,,1,282.49,,,,,,,,,,,1,282.49,1,282.49,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,1,77.94,,,,,,,,,,,,,1,,77.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.10,,,,,,,,,,,,,,,,
,,,,35~39,1,71.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,380.52,,,,,,,,,,,,,,1,76.10,,,,,,4,,304.41,,,,,3,228.31,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,84.75,2,169.49,1,84.75,1,84.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,476.64,,,,,,,,,,,,,,1,95.33,,,,,,1,,95.33,,,,,2,190.66,,,,,,,1,95.33,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,2,254.45,,,,,,,,,,,,,2,254.45,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,2,258.73,,,1,,129.37,1,,129.37,,,1,129.37,2,258.73,,,,,,,,,1,129.37,,,1,129.37,,,,,,,,
,,,,65~69,,,,,,,1,141.64,,,,,,,,2,283.29,,,,,,1,,141.64,,,,,,,,,1,141.64,1,141.64,,,,,1,141.64,,,,,,,,,,
,,,,70~74,1,130.72,,,1,130.72,,,1,130.72,,,,,,1,130.72,,,,,,2,,261.44,1,130.72,1,130.72,1,130.72,,,,,2,261.44,,,,,,,,,1,130.72,,,,,,
,,,,75~79,,,,,,,,,1,133.87,1,,,,133.87,3,401.61,1,133.87,3,,401.61,3,,401.61,,,,,,,,,,,3,401.61,,,,,2,267.74,,,1,133.87,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,1,,276.24,,,1,276.24,,,,,,,1,276.24,,,,,,,,,3,828.73,,,,,,
,,,,85+,1,534.76,,,,,,,1,534.76,,,,,,,,,,1,,534.76,,,,,,,,,,1,534.76,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.25,,,,,,,,,,,,,,,,
,,,,30~34,1,87.57,,,,,,,1,87.57,,,,,,,,,,,,,,,,,,,,,,,,1,87.57,,,,,,,,,,,,,,,,,,
,,,,35~39,1,72.99,1,72.99,,,,,3,218.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,75.70,,,,,,,,,,,,,,,,,,1,,75.70,1,,75.70,,,1,75.70,,,,,,,,,1,75.70,,,,,,,,,,,,,,
,,,,45~49,1,86.06,,,,,2,172.12,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.06,,,2,172.12,,,,,,,,,,,,,,
,,,,50~54,1,90.33,,,,,,,1,90.33,,,,,,2,180.67,,,,,,1,,90.33,,,,,,,,,,,1,90.33,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,121.36,,,,,,,,,,,,,1,,121.36,,,,,,,1,121.36,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,402.14,,,,,1,134.05,1,134.05,,,,,,3,402.14,1,134.05,,,,1,,134.05,1,134.05,,,1,134.05,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,289.44,1,144.72,,,,,,4,578.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,432.28,,,,,,1,144.09,,,,,,1,,144.09,,,,,,,1,144.09,,,2,288.18,,,1,144.09,,,,,,,,,,,,
,,,,75~79,,,,,1,140.25,1,140.25,2,280.50,,,,,,1,140.25,,,3,,420.76,,,,,,,,,,,,,,1,140.25,,,1,140.25,,,,,,,,,,,,
,,,,80~84,,,,,,,1,254.45,,,1,,,,254.45,,,1,254.45,,,,,,,,,,,,,2,508.91,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,465.12,,,1,,465.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,,胰,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,1,76.63,,,,,1,76.63,,,,,,,,1,76.63,,,1,,76.63,,,,,,,,1,76.63,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,150.26,1,75.13,,,,,,,,,,,,,,,,1,,75.13,,,,,,,,,,,,1,75.13,,,,,,,,,,,,,,,,,,
,,,,45~49,2,173.01,,,,,,,,,,,,,,,,1,86.51,2,,173.01,,,,,,,,,,,,,,1,86.51,,,,,,,,,,,,,,,,
,,,,50~54,2,179.86,,,,,,,2,179.86,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.93,,,,,,,,,,,,,,,,
,,,,55~59,2,223.96,1,111.98,,,1,111.98,1,111.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,142.05,,,,,,,1,142.05,,,,,,1,142.05,,,,,,1,,142.05,,,,,,,,,,,1,142.05,,,,,,,,,,,,,,,,
,,,,65~69,5,722.54,,,,,1,144.51,2,289.02,,,,,,3,433.53,,,,,,,,,,,1,144.51,,,,,,,,,1,144.51,,,1,144.51,,,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,468.75,1,156.25,,,,,,,,,1,156.25,1,156.25,1,156.25,1,156.25,,,,,,,1,156.25,1,156.25,,,,,,,,,,
,,,,75~79,,,,,1,150.15,1,150.15,,,1,,,,150.15,1,150.15,1,150.15,,,,1,,150.15,,,1,150.15,1,150.15,1,150.15,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,243.31,,,,,,,,1,243.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,432.90,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,結直腸癌,,腦,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,83.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,157.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,154.92,,,,,1,77.46,,,,,,,,1,77.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,169.35,,,,,,,,,,1,,84.67,1,,84.67,1,84.67,,,1,84.67,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,269.54,,,,,,1,89.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,219.78,,,,,1,109.89,2,219.78,,,,,,,,,,,,,1,,109.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,291.97,,,,,,,1,145.99,1,,,,145.99,1,145.99,,,,,,1,,145.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,436.68,,,,,,,1,145.56,,,,,,4,582.24,,,,,,1,,145.56,1,145.56,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,161.03,1,,,,161.03,2,322.06,1,161.03,,,,,,,,,,,1,161.03,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,159.49,,,1,159.49,,,1,,,,159.49,1,159.49,,,3,,478.47,,,,1,159.49,1,159.49,,,,,2,318.98,,,,,,,,,,,,,,,,,,
,,,,80~84,1,245.70,,,,,,,1,245.70,2,,,,491.40,1,245.70,,,,,,,,,1,245.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,431.03,,,,,,,,1,431.03,,,,,,,,,,,,,,,1,431.03,1,431.03,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.40,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,,94.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,85.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,152.32,,,,,,,,,,,,,,,,1,76.16,,,,1,,76.16,1,76.16,,,,,,,,,,,,,,,,,,,,,,,,,,
