,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,10~14,,,,,,,1,39.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.25,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.63,,,,
,,,,35~39,1,32.56,,,1,32.56,,,,,,,,,,1,,32.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,33.17,,,,,,,,,,,,,,1,,33.17,,,,,,,2,,66.33,,,,,1,33.17,,,,,,,,,,,,,,,1,33.17,1,33.17,,,1,33.17
,,,,45~49,,,,,,,1,40.54,,,,,,,,2,,81.07,,,,,,,,,,,,,,,,,,,,,,,,1,40.54,,,,,,,,,,,,
,,,,50~54,2,96.53,,,,,,,,,,,,,,5,,241.31,,,,,,,1,,48.26,,,,,,,1,48.26,,,,,,,,,,,1,48.26,,,1,48.26,,,,
,,,,55~59,2,163.40,1,81.70,,,,,1,81.70,,,,,,1,,81.70,,,,,,,2,,163.40,1,81.70,,,,,,,,,,,,,1,81.70,,,,,,,,,,,,
,,,,60~64,3,293.26,,,,,,,,,,,,,,2,,195.50,,,,,,,,,,,,,,,,,,,,1,97.75,1,97.75,3,293.26,,,,,,,1,97.75,,,,
,,,,65~69,1,129.87,,,,,,,,,1,,,,129.87,3,,389.61,,,,2,,259.74,,,,,,,,,,,,,,,,,,1,129.87,,,,,,,,,,,,
,,,,70~74,,,,,,,1,144.93,1,144.93,,,,,,3,,434.78,,,,,,,4,,579.71,,,,,2,289.86,1,144.93,,,,,,,1,144.93,,,,,1,144.93,1,144.93,,,1,144.93
,,,,75~79,,,,,,,1,167.79,,,,,,,,,,,,,,1,,167.79,6,,1006.71,,,,,1,167.79,,,,,,,1,167.79,,,1,167.79,,,3,503.36,,,1,167.79,,
,,,,80~84,1,347.22,,,,,,,,,,,,,,1,,347.22,1,,347.22,1,,347.22,,,,1,347.22,,,,,,,,,,,,,1,347.22,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,,1470.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,1,30.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,31.98,,,,,,,2,63.96,,,,,,,,,,,,,,,,,,,,,,1,31.98,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,32.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.23,,,,,,,,,,,,,,
,,,,40~44,1,32.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.98,1,32.98,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,115.74,,,,,,,1,38.58,,,,,,,,,1,,38.58,1,,38.58,,,,3,115.74,,,,,,,1,38.58,,,,,,,,,,,,,,,,,,
,,,,50~54,3,136.49,,,,,,,2,90.99,,,,,,,,,1,,45.50,,,,,,,,,,,1,45.50,1,45.50,1,45.50,,,2,90.99,,,,,,,,,,,,,,
,,,,55~59,1,73.48,,,1,73.48,,,2,146.95,,,,,,,,,,,,,,,,,,,,,,2,146.95,,,,,,,1,73.48,,,,,,,,,,,,,,
,,,,60~64,3,288.46,,,,,,,3,288.46,1,,,,96.15,1,,96.15,2,,192.31,1,,96.15,2,,192.31,,,1,96.15,1,96.15,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,123.00,,,,,,,,,1,,123.00,,,,2,,246.00,,,,,1,123.00,,,,,,,,,,,1,123.00,,,,,,,,,,
,,,,70~74,,,,,,,,,3,447.09,,,,,,,,,1,,149.03,,,,,,,,,,,1,149.03,,,,,,,,,1,149.03,,,,,,,,,,,,
,,,,75~79,,,1,171.23,,,,,2,342.47,,,,,,,,,1,,171.23,,,,1,,171.23,,,,,2,342.47,,,1,171.23,1,171.23,1,171.23,,,3,513.70,,,,,,,,,,
,,,,80~84,,,,,,,1,308.64,2,617.28,,,,,,1,,308.64,2,,617.28,,,,1,,308.64,,,,,2,617.28,,,,,1,308.64,,,,,1,308.64,,,,,,,,,,
,,,,85+,,,,,,,,,1,657.89,,,,,,,,,,,,1,,657.89,,,,,,,,1,657.89,,,,,,,,,,,1,657.89,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,,胃,,,食道,,造血系統及網狀內皮系統,,結直腸癌,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,1,,43.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,42.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.85,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,32.03,,,,,,,,,,,,,,1,32.03,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,130.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,74.65,,,,,,,1,37.33,,,,,,2,,74.65,,,,,,,,,,,,,,2,74.65,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,133.81,,,,,1,44.60,,,,,,,,2,,89.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,126.82,5,317.06,,,,,,,,1,,63.41,,,,1,,63.41,,,,1,63.41,1,63.41,1,63.41,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,97.75,,,1,97.75,,,1,,,,97.75,1,,97.75,,,,,,,1,,97.75,1,97.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,4,459.24,,,1,,,,114.81,,,,,,,,,,,,,,,,,,,,,1,114.81,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,151.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,165.84,1,165.84,,,1,,,,165.84,2,,331.67,,,,,,,1,,165.84,,,,,1,165.84,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,298.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,606.06,,,,,,,,,,,,,,,,,1,,606.06,1,606.06,,,,,,,1,606.06,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,,骨、關節及關節軟骨,,,喉,,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,28.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,30.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,31.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,33.32,,,,,,,,,1,,,,33.32,,,,1,,33.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,35.50,,,2,71.00,,,2,71.00,,,,,,1,,35.50,,,,,,,,,,,,1,35.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,42.21,,,,,,,,,,,,,,,1,,42.21,,,,,,,1,42.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,59.24,,,,,1,,,,59.24,,,,,,,,,,,,,1,59.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,95.51,,,1,95.51,,,1,95.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,109.17,,,,,1,109.17,,,1,,,,109.17,,,,1,,109.17,1,,109.17,2,,218.34,2,218.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,289.02,,,2,,,,289.02,,,,,,,,,,,,,1,144.51,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,167.22,,,1,167.22,,,,,,,,,,,,,,,,,,,,,,1,167.22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,279.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,,胃,,,食道,,,胰,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.96,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,28.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,33.04,,,,,,,,,,,,,,,,,,,,,,,1,,33.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,34.87,,,,,2,69.74,1,34.87,,,,,,,,,,,,,,,,,,1,34.87,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.58,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,53.36,,,,,1,53.36,,,1,,,,53.36,,,,,,,1,,53.36,1,,53.36,1,53.36,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,1,,89.85,,,,,,,,,,,,,,1,89.85,,,,,,,,,,,,,,,,
,,,,65~69,1,106.72,,,,,1,106.72,,,2,,,,213.45,,,,,,,,,,1,,106.72,1,106.72,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,144.30,,,3,432.90,,,1,,,,144.30,1,,144.30,,,,1,,144.30,,,,1,144.30,1,144.30,1,144.30,,,,,,,3,432.90,,,,,,,,,,,,,,
,,,,75~79,,,1,176.06,1,176.06,,,1,176.06,,,,,,,,,1,,176.06,,,,,,,1,176.06,,,,,1,176.06,1,176.06,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,549.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.45,,,,,,,,,,,,,,
,,,,40~44,1,33.10,,,,,,,,,,,,,,,,,,,,,,,1,,33.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,66.76,,,,,2,66.76,,,,,,,,,,,,,,,,,2,,66.76,1,33.38,,,,,,,,,1,33.38,,,,,,,,,,,,,,,,
,,,,50~54,3,122.00,,,,,,,1,40.67,1,,,,40.67,,,,,,,,,,,,,,,,,1,40.67,,,1,40.67,,,1,40.67,,,,,,,,,,,,,,
,,,,55~59,2,97.32,,,,,3,145.99,,,,,,,,2,,97.32,,,,,,,,,,,,,,2,97.32,,,,,1,48.66,,,,,,,,,,,,,,,,
,,,,60~64,2,168.07,,,,,1,84.03,,,,,,,,2,,168.07,,,,,,,,,,,,,,,,,,,,,,1,84.03,1,84.03,,,,,,,,,,,,
,,,,65~69,1,106.61,1,106.61,,,2,213.22,,,,,,,,1,,106.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,142.65,,,,,,,,,,,,1,,142.65,,,,3,,427.96,,,,,,,,,,1,142.65,,,,,,,,,1,142.65,,,,,,,,,,
,,,,75~79,1,173.31,,,,,1,173.31,,,,,,,,,,,,,,1,,173.31,,,,,,2,346.62,3,519.93,,,,,,,,,,,1,173.31,,,,,,,,,,
,,,,80~84,1,228.31,,,,,,,,,,,,,,1,,228.31,1,,228.31,,,,,,,1,228.31,,,1,228.31,,,,,,,,,,,1,228.31,,,,,,,,,,
,,,,85+,,,,,2,1000.00,1,500.00,,,,,,,,1,,500.00,1,,500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.35,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.39,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.74,,,,,,,,,,
,,,,35~39,1,30.45,,,1,30.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.45,,,,,,,,,,,,
,,,,40~44,1,33.17,,,,,1,33.17,,,1,,,,33.17,,,,,,,,,,1,,33.17,,,,,,,2,66.33,,,,,,,,,,,,,1,33.17,,,,,,
,,,,45~49,1,33.01,,,,,1,33.01,1,33.01,,,,,,1,,33.01,,,,1,,33.01,2,,66.03,,,1,33.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,39.06,,,,,4,156.25,,,,,,1,,39.06,,,,1,,39.06,,,,1,39.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,92.64,2,,,,92.64,,,,1,,46.32,,,,2,,92.64,,,,,,,,,,,,,,,,,1,46.32,,,1,46.32,,,,,,
,,,,60~64,1,76.22,,,,,,,2,152.44,1,,,,76.22,1,,76.22,,,,,,,,,,1,76.22,,,,,,,,,1,76.22,,,1,76.22,,,2,152.44,,,,,,,,
,,,,65~69,1,104.38,,,,,,,3,313.15,,,,,,2,,208.77,1,,104.38,1,,104.38,,,,,,,,,,2,208.77,,,,,,,,,,,1,104.38,1,104.38,,,,,,
,,,,70~74,,,,,,,,,2,276.63,1,,,,138.31,1,,138.31,,,,,,,1,,138.31,,,,,,,2,276.63,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,176.06,,,,,1,176.06,3,528.17,1,,,,176.06,,,,,,,,,,,,,,,,,,,1,176.06,,,,,,,,,,,,,2,352.11,,,,,,
,,,,80~84,,,,,,,,,1,224.22,,,,,,,,,1,,224.22,1,,224.22,1,,224.22,,,,,1,224.22,,,1,224.22,,,,,,,,,1,224.22,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,436.68,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,卵巢、輸卵管及寬韌帶,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,137.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,159.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,肝及肝內膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
