,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,1,56.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,42.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,46.66,,,,,,,,,,,,,,,,,,,1,46.66,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,48.95,,,,,,,,,,,,,,,,,,,,,1,48.95,,,,,,,,,1,48.95,,,,,,,,,,
,,,,40~44,2,117.72,,,,,,,,,,,,,,,,1,58.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,62.89,1,62.89,,,,,1,62.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.89,1,62.89,1,62.89,,,,,,,,
,,,,50~54,,,,,,,,,2,206.19,,,,,,,,,,,,,,,1,103.09,,,,,,,,,,,,,,,,,,,1,103.09,,,,,,
,,,,55~59,,,,,,,,,2,170.07,,,,,,1,85.03,,,1,85.03,,,,2,170.07,,,1,85.03,,,,,,,,,1,85.03,,,,,1,85.03,,,,,,
,,,,60~64,,,,,,,1,88.89,2,177.78,2,,,,177.78,4,355.56,,,2,177.78,,,,,,,,,,,,,,,,,,1,88.89,,,,,,,,,,,,
,,,,65~69,2,198.22,,,,,,,3,297.32,,,,,,3,297.32,,,2,198.22,,,,,,1,99.11,,,,,,,,,1,99.11,1,99.11,,,1,99.11,,,,,,,,
,,,,70~74,,,,,,,1,134.05,3,402.14,1,,,,134.05,5,670.24,,,1,134.05,1,,134.05,,,,,1,134.05,,,2,268.10,,,,,2,268.10,,,2,268.10,,,,,,,,
,,,,75~79,,,,,,,,,1,239.23,,,,,,1,239.23,1,239.23,,,,,,,,,,3,717.70,,,,,1,239.23,,,1,239.23,,,,,2,478.47,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,515.46,,,,,,,,,,,,1,515.46,,,,,,,,,1,515.46,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,1,47.30,,,,,,,,,,,,,,,,1,,47.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,43.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,47.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,46.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,50.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,57.84,,,,,,,,,,,,,,2,115.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,61.24,1,61.24,,,,,,,,,,,,,,,,,,1,61.24,,,,,,,,,,,,,,,,
,,,,50~54,,,1,100.30,,,,,,,,,,,,,,,,1,100.30,,,,,,1,100.30,,,,,,,,,,,,,,,1,100.30,,,,,,,,
,,,,55~59,,,,,1,89.29,,,,,,,,,,2,178.57,,,3,267.86,1,,89.29,,,1,89.29,,,,,,,,,1,89.29,1,89.29,,,1,89.29,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,3,265.02,,,,,,,,3,265.02,1,88.34,,,,,,,3,265.02,,,,,2,176.68,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,6,611.62,,,5,509.68,,,,2,203.87,1,101.94,1,101.94,1,101.94,,,2,203.87,1,101.94,,,,,1,101.94,,,,,,,,
,,,,70~74,,,,,,,,,1,130.89,,,,,,4,523.56,,,4,523.56,1,,130.89,1,130.89,,,,,,,1,130.89,1,130.89,,,,,,,,,1,130.89,,,,,,
,,,,75~79,,,,,,,,,1,226.24,,,,,,2,452.49,1,226.24,1,226.24,,,,,,1,226.24,,,,,,,,,,,,,,,,,1,226.24,,,,,,
,,,,80~84,,,,,,,,,1,510.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,,胃,,食道,,消化器官其他分界不明部位,,胸腺、心臟與中隔,,喉,,結直腸癌,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,1,62.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,49.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.53,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.18,,,,,,,,,,,,,,,1,51.18,,,,,,,,
,,,,40~44,1,57.37,,,,,,,,,,,,,,,,,,,,1,,57.37,1,57.37,,,,,,,,,,,1,57.37,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,61.96,1,61.96,,,,,,,,,,,,,,1,61.96,1,61.96,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.18,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,2,192.12,1,96.06,,,,,,1,96.06,,,,,,,1,96.06,1,96.06,,,,,,,1,96.06,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,89.77,3,269.30,,,,,,,,1,89.77,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,101.63,1,101.63,,,,1,101.63,1,101.63,,,,,,,,,,,,,1,101.63,1,101.63,,,,,,,,
,,,,70~74,1,123.61,,,,,,,,,1,,,,123.61,,,1,123.61,5,618.05,,,,2,247.22,,,,,,,,,,,,,,,,,,,,,1,123.61,,,,
,,,,75~79,,,,,1,227.79,1,227.79,,,,,,,,1,227.79,1,227.79,2,455.58,,,,2,455.58,1,227.79,,,,,,,,,,,1,227.79,1,227.79,,,1,227.79,1,227.79,,,,
,,,,80~84,,,1,446.43,,,,,,,,,,,,,,,,1,446.43,,,,,,,,1,446.43,,,,,,,,,1,446.43,,,,,,,2,892.86,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,2,99.65,,,,,1,49.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,50.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,56.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,168.82,,,,,,,,,,,,,,
,,,,45~49,1,60.94,,,1,60.94,,,,,2,,,,121.88,,,1,60.94,,,,,,,,,,,,,,,,,,3,182.82,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,2,,,,155.04,,,1,77.52,,,,,,1,77.52,1,77.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,209.21,1,104.60,3,,,,313.81,,,,,,,,,,,,,,,,,,,,1,104.60,,,,,,,,,,,,,,,,
,,,,60~64,,,1,91.41,,,1,91.41,,,5,,,,457.04,,,1,91.41,,,,,,,,,,,,,,,,1,91.41,1,91.41,1,91.41,,,1,91.41,,,,,,,,
,,,,65~69,,,,,1,100.30,3,300.90,,,2,,,,200.60,,,4,401.20,,,,,,,,,,,,1,100.30,,,,,,,,,,,1,100.30,,,,,,,,
,,,,70~74,,,1,118.62,,,,,1,118.62,3,,,,355.87,1,118.62,3,355.87,,,,,,,,,,,,1,118.62,,,1,118.62,,,,,,,1,118.62,,,,,,,,
,,,,75~79,,,,,2,443.46,5,1108.65,,,1,,,,221.73,,,,,1,221.73,1,,221.73,,,,,,,,,,,,,1,221.73,,,1,221.73,,,,,,,,,,
,,,,80~84,,,,,1,432.90,1,432.90,,,3,,,,1298.70,,,1,432.90,,,,,,,,,,,,,,1,432.90,1,432.90,,,,,,,1,432.90,,,,,,,,
,,,,85+,,,,,1,917.43,,,,,2,,,,1834.86,,,,,,,,,,,,,,1,917.43,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,62.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,62.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.17,,,,,,,,,,,,,,
,,,,30~34,,,,,1,52.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.73,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.19,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,70.67,,,,,1,70.67,1,,70.67,,,,,,,,,,,,,,,,,,,1,70.67,,,,,,,,
,,,,55~59,1,107.99,1,107.99,2,215.98,,,,,1,,,,107.99,,,,,,,1,,107.99,,,,,,,,,1,107.99,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,92.76,3,278.29,,,,,1,,,,92.76,1,92.76,,,,,1,,92.76,,,2,185.53,,,,,,,1,92.76,,,1,92.76,1,92.76,,,,,,,,,,
,,,,65~69,,,2,197.82,1,98.91,,,,,2,,,,197.82,6,593.47,,,,,2,,197.82,,,1,98.91,,,,,,,,,,,1,98.91,1,98.91,3,296.74,,,,,,,,
,,,,70~74,,,3,359.28,1,119.76,,,1,119.76,,,,,,1,119.76,,,,,2,,239.52,1,119.76,,,,,1,119.76,3,359.28,,,1,119.76,3,359.28,,,2,239.52,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,3,632.91,,,,,1,,210.97,,,1,210.97,,,,,,,,,,,,,,,1,210.97,,,,,,,,
,,,,80~84,,,,,,,1,446.43,,,,,,,,4,1785.71,,,,,1,,446.43,,,,,,,,,,,,,,,,,,,2,892.86,,,,,,,,
,,,,85+,,,,,1,800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.95,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,47.92,,,1,47.92,,,,,,,,,,,,,,,,,,,,,1,47.92,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,53.91,,,,,,,,,1,,,,53.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,53.36,,,,,,,,,,,,,,,,,,,,,,1,53.36,,,,,,,,,,,,
,,,,40~44,,,,,,,,,4,213.79,,,,,,,,1,53.45,,,1,,53.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,62.46,,,,,,,3,187.38,,,,,,1,62.46,,,1,62.46,,,,2,124.92,,,,,,,1,62.46,,,,,,,,,,,,,,,,,,
,,,,50~54,2,132.63,,,,,,,2,132.63,,,,,,1,66.31,,,,,,,,,,1,66.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,112.49,1,112.49,,,,,,,,1,112.49,,,,,1,112.49,,,,,,,,,,,,,,,,,,
,,,,60~64,4,367.65,,,,,1,91.91,4,367.65,,,,,,1,91.91,,,,,1,,91.91,1,91.91,,,,,3,275.74,,,,,1,91.91,1,91.91,,,,,,,,,,,,
,,,,65~69,,,,,,,2,199.20,3,298.80,,,,,,1,99.60,3,298.80,1,99.60,3,,298.80,1,99.60,,,2,199.20,1,99.60,,,,,1,99.60,1,99.60,,,2,199.20,,,,,,,,
,,,,70~74,,,1,121.21,1,121.21,1,121.21,2,242.42,,,,,,,,,,,,6,,727.27,1,121.21,,,1,121.21,1,121.21,,,,,,,2,242.42,,,1,121.21,,,,,,,,
,,,,75~79,,,,,,,1,189.39,,,,,,,,,,3,568.18,,,4,,757.58,,,1,189.39,1,189.39,,,,,,,,,,,,,1,189.39,,,,,,,,
,,,,80~84,1,413.22,,,,,,,,,,,,,,1,413.22,1,413.22,,,,,,,,,,,,,,,,,,,,,,1,413.22,1,413.22,,,,,,,,
,,,,85+,,,,,,,,,2,1639.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.26,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,56.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,53.28,,,,,,,,,,1,53.28,,,,,,,,,,,,,,,,,1,53.28,,,,,,,,
,,,,40~44,1,54.59,,,,,,,,,,,,,,,,,,,,,,,1,54.59,,,,,,,,,,,,,,,,,1,54.59,,,,,,,,
,,,,45~49,1,60.13,,,,,,,,,,,,,,,,,,,,,,,1,60.13,1,60.13,,,,,1,60.13,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,3,,,,192.06,,,1,64.02,,,1,,64.02,,,1,64.02,,,,,,,,,,,1,64.02,1,64.02,,,,,,,,,,
,,,,55~59,,,,,,,1,106.72,,,1,,,,106.72,,,,,,,,,,,,1,106.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,191.75,,,,,1,95.88,1,95.88,2,,,,191.75,,,1,95.88,,,,,,,,1,95.88,,,,,,,1,95.88,1,95.88,,,1,95.88,,,,,,,,,,
,,,,65~69,1,99.01,,,1,99.01,1,99.01,,,1,,,,99.01,6,594.06,4,396.04,,,,,,,,1,99.01,1,99.01,,,3,297.03,,,,,,,2,198.02,1,99.01,1,99.01,,,,,,
,,,,70~74,1,121.95,1,121.95,,,,,,,1,,,,121.95,3,365.85,4,487.80,,,,,,1,121.95,1,121.95,1,121.95,1,121.95,1,121.95,,,,,,,,,1,121.95,3,365.85,,,,,,
,,,,75~79,,,,,,,,,1,177.30,3,,,,531.91,2,354.61,2,354.61,,,,,,1,177.30,1,177.30,,,,,2,354.61,,,,,1,177.30,1,177.30,,,2,354.61,,,,,,
,,,,80~84,,,,,,,,,1,392.16,,,,,,1,392.16,2,784.31,1,392.16,,,,,,,,,,,,1,392.16,,,1,392.16,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,2,1538.46,1,769.23,,,,,,,,,,,,,,,,,1,769.23,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,胰,,胸腺、心臟與中隔,,胸膜,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.42,,,,,,,,,,,,
,,,,25~29,,,,,1,47.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,58.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,108.40,,,,,,,1,54.20,1,,,,54.20,,,1,54.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,55.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.87,1,55.87,,,,,,
,,,,45~49,1,59.42,,,,,,,,,3,,,,178.25,1,59.42,1,59.42,1,59.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,65.19,,,,,,,3,,,,195.57,,,2,130.38,,,2,,130.38,,,,,,,,,1,65.19,,,,,,,,,1,65.19,,,,,,,,
,,,,55~59,1,93.72,,,1,93.72,,,1,93.72,1,,,,93.72,,,,,1,93.72,1,,93.72,,,,,,,,,,,,,,,,,1,93.72,1,93.72,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,203.87,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.94,,,,,1,101.94,,,,
,,,,65~69,3,303.95,,,,,,,,,3,,,,303.95,2,202.63,3,303.95,4,405.27,,,,,,,,,,,,2,202.63,1,101.32,,,,,1,101.32,1,101.32,,,1,101.32,,,,
,,,,70~74,,,1,121.07,,,1,121.07,,,2,,,,242.13,,,6,726.39,2,242.13,,,,1,121.07,1,121.07,,,1,121.07,1,121.07,,,1,121.07,,,1,121.07,,,,,1,121.07,,,,
,,,,75~79,,,1,163.40,,,,,,,2,,,,326.80,,,5,816.99,4,653.59,,,,,,,,,,2,326.80,1,163.40,,,1,163.40,,,,,1,163.40,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,383.14,1,383.14,3,1149.43,2,766.28,,,,,,,,,,,,1,383.14,2,766.28,,,,,,,1,383.14,,,2,766.28,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,671.14,,,,,,,,,,,,,,,,,1,671.14,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
