,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.73,1,9.73,,,,,1,9.73,,,,,,,,,,,,,2,19.45,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,10.64,1,,,,10.64,,,,,,,,,,,,,,,1,10.64,,,,,,,1,10.64,,,,,,,,,,,,,,,,,,,1,10.64,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,9.93,,,,,,,1,9.93,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.93,,,,,,,,,,,,,,,,,,
,,,,30~34,1,10.93,,,,,,,,,1,,,,10.93,2,21.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.93,,,1,10.93,,,1,10.93,,,,,,,,,,,,
,,,,35~39,3,32.64,,,,,,,,,,,,,,1,10.88,,,,,,,,,,,,,2,21.76,2,21.76,,,,,,,,,,,,,,,,,1,10.88,,,,,,,,,,,,,1,10.88,,,,,,,,,,,,
,,,,40~44,7,66.14,,,,,,,1,9.45,,,,,,,,,,,,3,28.35,,,,,,,2,18.90,1,9.45,,,,,,,,,,,,,,,1,9.45,,,,,,,,,,,,,,,2,18.90,,,,,,,,,,,,
,,,,45~49,6,51.95,,,,,,,,,,,,,,3,25.98,,,1,8.66,4,34.64,,,,,,,4,34.64,2,17.32,,,,,,,4,34.64,,,,,,,1,8.66,6,51.95,,,,,,,,,,,1,8.66,2,17.32,,,,,,,,,,,,
,,,,50~54,8,69.20,,,1,8.65,1,8.65,,,1,,,,8.65,2,17.30,,,,,8,69.20,,,2,17.30,,,6,51.90,8,69.20,1,8.65,,,3,25.95,3,25.95,2,17.30,1,8.65,,,1,8.65,4,34.60,1,8.65,1,8.65,1,8.65,,,,,3,25.95,2,17.30,,,,,,,,,,,,
,,,,55~59,8,87.14,,,,,,,2,21.78,,,,,,,,,,,,10,108.92,,,,,1,10.89,6,65.35,13,141.60,2,21.78,,,1,10.89,1,10.89,1,10.89,1,10.89,,,,,6,65.35,,,1,10.89,,,,,1,10.89,1,10.89,,,,,2,21.78,,,,,,,,
,,,,60~64,5,111.16,1,22.23,1,22.23,,,,,1,,,,22.23,2,44.46,,,,,5,111.16,,,,,,,3,66.70,9,200.09,1,22.23,,,,,1,22.23,1,22.23,,,,,,,10,222.32,,,,,1,22.23,,,1,22.23,1,22.23,,,,,4,88.93,,,,,,,,
,,,,65~69,2,68.40,,,,,,,,,,,,,,3,102.60,,,,,4,136.80,1,34.20,,,,,3,102.60,9,307.80,,,,,2,68.40,3,102.60,,,1,34.20,,,2,68.40,2,68.40,,,,,,,,,,,2,68.40,,,,,6,205.20,,,,,,,,
,,,,70~74,3,138.06,,,,,,,,,2,,,,92.04,,,,,,,7,322.14,,,,,,,1,46.02,6,276.12,,,,,1,46.02,,,,,,,,,2,92.04,1,46.02,,,1,46.02,2,92.04,,,,,1,46.02,,,,,5,230.10,,,,,,,,
,,,,75~79,1,46.23,,,,,,,,,1,,,,46.23,1,46.23,1,46.23,,,8,369.86,,,,,,,6,277.39,24,1109.57,2,92.46,,,4,184.93,1,46.23,,,,,1,46.23,,,6,277.39,,,1,46.23,1,46.23,,,,,2,92.46,,,,,11,508.55,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,50.58,,,1,50.58,8,404.65,,,,,,,2,101.16,9,455.24,,,,,7,354.07,,,1,50.58,,,,,1,50.58,5,252.91,,,,,,,,,,,3,151.75,,,1,50.58,9,455.24,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,79.11,,,,,,,,,,,,,,,1,79.11,8,632.91,1,79.11,,,3,237.34,2,158.23,1,79.11,,,1,79.11,2,158.23,6,474.68,,,,,,,,,,,2,158.23,,,,,3,237.34,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,1,16.39,,,,,,,,,,1,16.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,9.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.84,,,,,2,19.69,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,9.88,,,,,,,,,1,9.88,,,,,,,,,,,,,,,,,,,,,,,,,2,19.75,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,10.24,,,,,,,,,1,10.24,,,,,,,,,,,,,,,,,,,1,10.24,2,20.47,,,,,1,10.24,,,1,10.24,,,,,,,,,,,,,,,,
,,,,35~39,2,21.72,1,10.86,,,1,10.86,1,10.86,,,,,,,,2,21.72,,,,,1,10.86,,,,,,,1,10.86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21.72,1,10.86,,,,,,,,,,,,,,
,,,,40~44,5,48.54,,,,,,,,,,,,,,,,2,19.42,,,,,3,29.12,,,,,,,,,,,1,9.71,,,,,,,,,1,9.71,,,,,,,,,,,,,5,48.54,,,,,,,,,,,,,,,,
,,,,45~49,8,70.19,,,,,,,,,,,,,,,,9,78.97,,,1,8.77,1,8.77,4,35.10,,,,,3,26.32,1,8.77,,,,,,,,,1,8.77,2,17.55,,,1,8.77,1,8.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,34.94,1,8.74,,,1,8.74,3,26.21,1,,,,8.74,,,5,43.68,,,,,3,26.21,2,17.47,2,17.47,,,4,34.94,3,26.21,1,8.74,1,8.74,,,,,,,9,78.62,,,,,1,8.74,,,1,8.74,1,8.74,1,8.74,,,,,1,8.74,,,,,,,,,,
,,,,55~59,6,60.74,,,1,10.12,,,1,10.12,2,,,,20.25,,,10,101.24,,,,,5,50.62,4,40.49,,,,,,,3,30.37,1,10.12,,,,,2,20.25,1,10.12,7,70.86,,,,,1,10.12,,,1,10.12,4,40.49,,,,,1,10.12,3,30.37,,,,,,,,,,
,,,,60~64,2,37.85,,,,,1,18.93,1,18.93,2,,,,37.85,1,18.93,8,151.40,,,,,4,75.70,6,113.55,,,,,1,18.93,1,18.93,1,18.93,,,,,,,,,4,75.70,,,,,3,56.78,,,1,18.93,1,18.93,1,18.93,,,,,5,94.63,,,,,,,,,,
,,,,65~69,1,33.96,1,33.96,,,,,1,33.96,1,,,,33.96,,,9,305.60,,,,,5,169.78,7,237.69,3,101.87,,,,,1,33.96,1,33.96,,,,,,,1,33.96,7,237.69,,,2,67.91,1,33.96,,,,,2,67.91,,,,,1,33.96,8,271.65,,,,,,,,,,
,,,,70~74,1,44.56,,,,,,,1,44.56,1,,,,44.56,,,10,445.63,,,,,4,178.25,7,311.94,,,,,3,133.69,,,,,,,,,,,,,2,89.13,,,1,44.56,2,89.13,,,,,1,44.56,1,44.56,1,44.56,,,8,356.51,,,,,,,,,,
,,,,75~79,,,,,,,,,2,100.55,2,,,,100.55,,,10,502.77,,,,,6,301.66,8,402.21,1,50.28,,,3,150.83,,,4,201.11,,,1,50.28,1,50.28,1,50.28,6,301.66,1,50.28,,,2,100.55,1,50.28,,,3,150.83,2,100.55,,,1,50.28,10,502.77,,,,,,,,,,
,,,,80~84,1,49.09,3,147.28,,,,,,,,,,,,,,6,294.55,,,,,1,49.09,9,441.83,3,147.28,,,8,392.73,1,49.09,,,,,,,3,147.28,,,4,196.37,,,1,49.09,,,,,1,49.09,3,147.28,,,,,,,9,441.83,,,,,,,,,,
,,,,85+,1,71.02,,,,,,,1,71.02,1,,,,71.02,,,2,142.05,,,,,1,71.02,10,710.23,1,71.02,,,9,639.20,,,2,142.05,,,,,1,71.02,,,4,284.09,1,71.02,,,,,,,,,3,213.07,,,,,,,4,284.09,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,卵巢、輸卵管及寬韌帶,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,胃,,結締組織、皮下組織及其他軟組織,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,28.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,30.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,26.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,25.33,,,,,,,,,,,,,,,,,,,,1,25.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,60.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,79.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,88.42,4,353.67,,,,,,,,,,,,1,88.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,117.37,,,1,117.37,,,,,,,,,,,,1,117.37,1,117.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,155.76,,,,,,1,155.76,,,,,,,1,155.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,202.02,1,202.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,小腸,,甲狀腺,,白血病,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,結直腸癌,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,23.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,24.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,31.47,2,62.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,94.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,105.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,68.45,1,68.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,305.11,,,,,,,,,,,,,,,,2,152.56,2,152.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,96.25,,,,,,,,,,,,1,96.25,,,1,96.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,130.72,,,,,,,,,,,,,,1,130.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,170.65,,,1,170.65,,,,,,,,,,,,1,170.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,1,276.24,,,1,276.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他分界不明的部位,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,2,40.83,,,,,,,,,,,,,,,1,20.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,17.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,24.64,,,,,,,,,,,,,,,,,,,,,,,1,24.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,3,137.30,,,1,,,,45.77,,,,,,,,,1,45.77,,,,,,,,,,,,,,,,,,,,,,,1,45.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,99.40,,,2,99.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,65.75,,,,,,,,,,,,,,,,1,65.75,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.75,1,65.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,72.05,,,5,360.23,1,72.05,,,,,,,,,,,,,,,,,,,,,,,,1,72.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,87.11,3,261.32,,,,,,,,,,,,,,1,87.11,,,,,,,,,3,261.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,247.22,,,3,370.83,1,123.61,,,,,,2,247.22,,,,,,,,,,,1,123.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,165.29,,,,,,,,,,,,,,,,,,,,,,,,,,3,495.87,,,,,,,1,165.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,255.75,,,,,,,,,,,,,,,,,,2,511.51,,,,,,,1,255.75,1,255.75,,,,,1,255.75,,,,,,,1,255.75,1,255.75,1,255.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,448.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,子宮體,,甲狀腺,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,其他女性生殖器官,,肺、支氣管及氣管,,胸腺、心臟與中隔,,結直腸癌,,腎,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,18.54,,,,,,,,,1,18.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,22.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,14.92,,,,,,,,,,,1,14.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,19.55,,,,,,,,,,,,,,,,,,,,,,1,19.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,40.18,,,1,40.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,95.33,,,2,95.33,,,,,,,,,,,,,,,,,,,,,,,,1,47.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,56.66,,,1,56.66,1,,,,56.66,,,,,,,,,2,113.31,,,1,56.66,,,,,1,56.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,132.01,,,,,,,,,,,,,,2,132.01,,,,,,,,,1,66.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,71.07,,,6,426.44,1,71.07,,,,,,,,,,,,,,1,71.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,91.24,,,2,182.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,135.87,,,,,,,,,,1,135.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,191.20,,,,,,,,,,,,,,,,,,1,191.20,1,191.20,,,,,,,1,191.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
