,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,244.70,,,,,,,,,2,,,,163.13,,,,,,,,,1,,81.57,,,1,81.57,,,1,81.57,,,,,,,,,,,,,,,,,,
,,,,50~54,2,195.31,,,,,,,,,,,,,,,,,1,97.66,1,,97.66,1,,97.66,,,,,,,1,97.66,,,,,1,97.66,,,,,,,,,,,,
,,,,55~59,1,152.21,,,,,,,,,2,,,,304.41,,,,,,,,,2,,304.41,,,,,,,1,152.21,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,3,,,,490.20,,,,1,163.40,,,,1,,163.40,,,1,163.40,,,,,,,,,1,163.40,,,,,,,,,,,,
,,,,65~69,1,195.69,1,195.69,,,,,,,,,,,,,,,,,2,,391.39,,,,1,195.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,222.22,2,,444.44,,,,,,2,,444.44,,,1,222.22,1,222.22,,,,,,,1,222.22,3,666.67,,,,,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,1030.93,1,,343.64,1,343.64,,,,1,,343.64,1,343.64,,,,,,,,,2,687.29,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,666.67,,,,,,,,1,,666.67,,,1,,666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,1,66.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.24,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,66.98,,,1,66.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,71.33,,,,,,,2,142.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,72.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.41,,,,,,,,,,
,,,,45~49,2,161.94,,,,,,,,,,,,,,,,,,,2,,161.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,193.80,,,,,,,1,96.90,1,,,,96.90,,,,,,1,,96.90,1,,96.90,,,,,1,96.90,,,,,,,,,,,1,96.90,,,,,,,,
,,,,55~59,2,288.18,1,144.09,,,,,,,1,,,,144.09,1,,144.09,,,,,,,,,,,,,1,144.09,1,144.09,,,1,144.09,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,325.20,2,,,,325.20,,,,,,,,,,,,,,,,,,,,,,,,,,2,325.20,,,,,,,,,,
,,,,65~69,,,,,,,,,1,191.20,1,,,,191.20,5,,956.02,,,,,,,,,2,382.41,,,,,,,,,,,2,382.41,,,1,191.20,1,191.20,,,,,,
,,,,70~74,,,,,,,1,220.26,,,,,,,,2,,440.53,1,220.26,3,,660.79,1,,220.26,,,,,,,2,440.53,,,,,2,440.53,,,,,2,440.53,,,,,,
,,,,75~79,,,,,,,1,350.88,,,,,,,,,,,,,3,,1052.63,,,,,,,,,,,,,,,,1,350.88,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,621.12,,,,,,,1,621.12,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1515.15,,,1,1515.15,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.49,,,,,,,,,,,,
,,,,35~39,2,145.35,,,,,,,,,,,,,,,,,1,72.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,147.17,,,,,,,2,147.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,154.92,,,1,77.46,2,154.92,,,,,,,,,,,,,,1,,77.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,1,,96.15,,,,,,,,,,,,1,96.15,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,139.08,,,1,,139.08,,,,,,,,,,,,2,278.16,,,,,,,1,139.08,,,,,,,,
,,,,60~64,,,,,,,,,4,628.93,,,,,,,,,,,,,,,,,,,,,,,,,1,157.23,,,1,157.23,1,157.23,,,,,,,,,,
,,,,65~69,,,,,,,,,1,193.05,,,,,,1,,193.05,,,1,,193.05,,,,,,,,,,,,1,193.05,,,,,,,1,193.05,,,,,,,,
,,,,70~74,,,,,1,224.72,,,,,1,,,,224.72,2,,449.44,,,,,,,,,,,,,,,,,,,1,224.72,,,,,1,224.72,,,,,,,,
,,,,75~79,,,1,330.03,,,,,,,,,,,,1,,330.03,,,,,,,,,1,330.03,1,330.03,,,1,330.03,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,591.72,,,,,,,,,,,1,591.72,1,591.72,,,,,,,,,,,1,591.72,,,,,,,,
,,,,85+,,,,,,,1,1449.28,,,,,,,,,,,,,1,,1449.28,,,,,,,,,,,,1,1449.28,,,,,,,1,1449.28,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,食道,,,胰,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,1,65.62,,,,,1,65.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,73.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,147.17,,,,,2,147.17,,,,,,,,1,,73.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,231.12,,,,,2,154.08,,,1,,,,77.04,,,,,,,,,,,,,,,,1,77.04,,,,,1,77.04,,,,,,,,,,,,,,
,,,,50~54,3,273.22,,,1,91.07,2,182.15,,,,,,,,,,,,,,,,,,,,,,,1,91.07,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,277.01,,,2,277.01,,,,,,,,,,,,,2,,277.01,1,,138.50,,,,,,,,,1,138.50,,,,,,,,,,,,,,,,
,,,,60~64,2,303.49,,,,,5,758.73,,,1,,,,151.75,,,,,,,,,,,,1,151.75,1,151.75,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,196.08,,,,,1,196.08,1,,,,196.08,2,,392.16,,,1,,196.08,1,,196.08,,,,,1,196.08,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,4,,,,904.98,,,,2,452.49,,,,,,,,,,,,,,,,,,,2,452.49,,,,,,,,,,,,
,,,,75~79,,,,,,,1,326.80,,,2,,,,653.59,,,,,,,,,,,,,,,,1,326.80,1,326.80,2,653.59,,,1,326.80,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,555.56,,,,,,,,,,,,,,,,,,1,555.56,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,1,105.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,63.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,65.49,,,,,,,,,1,,,,65.49,,,,,,,,,1,,65.49,,,,,,,,,,,,,,,1,65.49,,,,,,,,,,
,,,,35~39,3,224.05,,,,,,,,,,,,,,,,,,,,,,1,,74.68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,73.58,,,,,,,,,1,,,,73.58,,,,1,73.58,,,,,,,,,1,73.58,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,76.75,,,,,,,,,,,,,,,,1,76.75,,,,,,,1,76.75,1,76.75,,,,,,,,,,
,,,,50~54,2,179.69,,,,,,,,,,,,,,1,,89.85,2,179.69,,,,1,,89.85,,,,,,,,,,,,,,,1,89.85,,,,,,,,,,
,,,,55~59,1,118.62,,,,,,,,,,,,,,,,,,,1,,118.62,,,,,,,,2,237.25,,,1,118.62,,,,,1,118.62,,,,,,,,,,
,,,,60~64,,,,,,,1,160.77,,,4,,,,643.09,,,,1,160.77,,,,2,,321.54,,,,,,,,,1,160.77,1,160.77,,,,,,,,,,,,,,
,,,,65~69,1,191.57,,,,,,,1,191.57,,,,,,2,,383.14,1,191.57,,,,,,,1,191.57,,,1,191.57,,,1,191.57,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,459.77,,,,2,459.77,1,,229.89,,,,,,,,,,1,229.89,,,,,,,,,,,2,459.77,,,,,,
,,,,75~79,1,324.68,,,,,2,649.35,,,,,,,,,,,2,649.35,2,,649.35,,,,,,,,,,,,,,1,324.68,,,,,,,,,,,,,,
,,,,80~84,,,,,1,546.45,,,,,3,,,,1639.34,,,,2,1092.90,1,,546.45,,,,,,,,1,546.45,,,,,,,,,,,1,546.45,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,胰,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,1,109.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,137.55,,,,,,,,,,,,,,,,
,,,,30~34,1,66.05,,,,,,,,,,,,,,1,,66.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,72.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.05,,,,,,,,,,,,,,,,,,
,,,,40~44,2,151.98,1,75.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,382.85,,,,,,,3,229.71,,,,,,,,,,,1,,76.57,,,,1,76.57,1,76.57,,,,,,,,,1,76.57,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,174.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.41,,,,,,,,,,
,,,,55~59,,,,,,,1,105.15,1,105.15,,,,,,,,,1,105.15,,,,2,,210.30,1,105.15,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,331.13,,,1,165.56,,,2,331.13,,,,,,1,,165.56,,,,,,,,,,,1,165.56,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,186.57,,,,,,,,,,,,,,,,,1,186.57,,,,,,,1,186.57,,,,,,,,,1,186.57,,,,,1,186.57,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,238.10,5,1190.48,,,,2,,476.19,,,2,476.19,1,238.10,,,,,1,238.10,,,,,1,238.10,,,,,,,,
,,,,75~79,,,,,,,2,621.12,3,931.68,1,,,,310.56,,,,,,,,,1,,310.56,,,2,621.12,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,568.18,,,,,,,,,,,1,,568.18,1,,568.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,934.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,食道,,,喉,,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,1,111.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,69.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,65.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,71.33,,,,,,,,,,,,,,,,,,,1,,71.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,77.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,76.28,,,,,,,,,,,,,,,,,1,76.28,2,,152.56,1,,76.28,1,76.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,170.07,,,,,,,,2,,170.07,,,,,,,,,,,1,85.03,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,106.50,,,,,4,425.99,,,,,,,,4,,425.99,,,1,,106.50,,,,,,,,,,,,,,,,1,106.50,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,155.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,187.62,1,187.62,,,,,,,,1,,187.62,,,,,,,,,1,187.62,,,1,187.62,,,,,,,1,187.62,,,,,,,,,,,,
,,,,70~74,,,,,1,230.41,2,460.83,,,2,,,,460.83,2,,460.83,1,230.41,,,,,,,1,230.41,,,,,,,1,230.41,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,312.50,1,312.50,,,,,,,,2,,625.00,,,,,,,,,,,,,,,,,,,,,1,312.50,,,,,,,,,,,,
,,,,80~84,1,568.18,,,,,,,,,1,,,,568.18,1,,568.18,1,568.18,1,,568.18,,,,2,1136.36,,,,,,,,,,,1,568.18,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1030.93,1,,,,1030.93,1,,1030.93,1,1030.93,,,,,,,,,,,,,1,1030.93,,,1,1030.93,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,胰,,,胸腺、心臟與中隔,,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,1,115.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.36,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,66.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,72.89,,,,,1,72.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,154.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,76.75,,,,,2,153.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,321.54,2,160.77,,,,,,,,,,,,,,,,,1,,80.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,318.13,,,,,2,212.09,,,,,,,,1,,106.04,,,1,,106.04,1,,106.04,,,,,,,1,106.04,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,304.41,2,,304.41,,,,,,,,,1,152.21,,,,,2,304.41,,,1,152.21,,,,,,,,,,,,,,
,,,,65~69,,,,,,,5,894.45,,,,,,,,1,,178.89,3,536.67,,,,,,,,,,,,,,,1,178.89,,,,,1,178.89,,,,,,,,,,
,,,,70~74,,,,,1,227.27,1,227.27,,,,,,,,1,,227.27,,,,,,,,,,,,,,,,,1,227.27,,,,,3,681.82,,,,,,,,,,
,,,,75~79,,,,,,,2,632.91,,,1,,,,316.46,1,,316.46,,,,,,,,,1,316.46,1,316.46,,,,,,,,,1,316.46,1,316.46,,,,,,,,,,
,,,,80~84,,,1,529.10,1,529.10,1,529.10,,,,,,,,1,,529.10,,,,,,,,,,,,,,,,,,,,,1,529.10,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,4,,4444.44,,,,,,,,,1,1111.11,,,,,,,,,,,,,1,1111.11,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,1,,121.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.68,1,92.68,,,,,,
,,,,30~34,1,68.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,70.92,,,,,,,,,,,,,,1,70.92,,,,,1,70.92,,,,,,,,,1,70.92,,,1,70.92,,
,,,,40~44,2,156.74,,,,,,,,,,,,,,1,,78.37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.37,,,,,,
,,,,45~49,2,151.63,,,,,,,,,,,,,,,,,,,1,,75.82,,,,1,75.82,1,75.82,,,,,,,1,75.82,,,,,,,,,,,,,,
,,,,50~54,1,80.65,,,,,1,80.65,,,,,,,,2,,161.29,,,,,,,,,1,80.65,,,,,,,,,,,,,,,,,,,1,80.65,,,,
,,,,55~59,2,199.00,,,,,,,1,99.50,,,,,,4,,398.01,1,99.50,,,,,,,1,99.50,1,99.50,,,1,99.50,,,1,99.50,,,1,99.50,,,1,99.50,1,99.50,,,,
,,,,60~64,,,,,,,,,,,,,,,,2,,294.12,1,147.06,,,,,,,1,147.06,1,147.06,1,147.06,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,1,166.11,3,,498.34,,,,1,166.11,1,166.11,,,,,,,,,,,,,1,166.11,,,,,,,,
,,,,70~74,1,238.10,1,238.10,,,,,,,,,,,,3,,714.29,1,238.10,2,,476.19,,,,,,1,238.10,,,,,,,1,238.10,,,,,1,238.10,,,,,,,,
,,,,75~79,,,,,1,313.48,,,1,313.48,,,,,,2,,626.96,,,3,,940.44,,,,1,313.48,,,1,313.48,,,2,626.96,,,1,313.48,,,1,313.48,,,,,,,1,313.48
,,,,80~84,1,537.63,,,,,,,,,,,,,,2,,1075.27,,,1,,537.63,,,,,,,,,,,,,,,,,,,,1,537.63,,,,,,,1,537.63
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,,1020.41,,,,1,1020.41,,,,,,,,,,,,,,,,,,,,,,,,
