,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,,胸腺、心臟與中隔,,眼及淚腺,,腎,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,1,84.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.49,,,,,,,,,,,,,,,,
,,,,35~39,1,83.89,,,,,1,83.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,110.86,,,1,110.86,,,1,,,,110.86,,,1,,110.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,133.16,,,,,,1,133.16,,,,1,,133.16,,,,,,,,,,,,,,1,133.16,,,,,,,,,,,,
,,,,55~59,,,1,172.41,,,3,517.24,1,172.41,,,,,,,,,,,1,,172.41,,,,,,,,,,1,172.41,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,156.74,1,156.74,1,156.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,178.57,1,178.57,2,357.14,1,178.57,1,,,,178.57,,,,,,,,,1,,178.57,,,,,1,178.57,,,1,178.57,,,,,,,,,,,,,,
,,,,70~74,1,162.87,,,,,,,,,6,,,,977.20,,,,,,,,,1,,162.87,1,162.87,1,162.87,1,162.87,,,1,162.87,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,216.92,3,,,,650.76,,,1,,216.92,,,,,,,,,,,1,216.92,,,,,3,650.76,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,497.51,1,497.51,1,,497.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,,869.57,,,,,,,,,,,,,,1,869.57,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,肝及肝內膽管,,其它淋巴瘤,,肺、支氣管及氣管,,,,,胃,,食道,,,胰,,,造血系統及網狀內皮系統,,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,40~44,1,95.51,,,,,1,95.51,,,,,,,,,,,,,,,,,,,,,,,,,1,95.51,,,,,,,,,,,,,,,,
,,,,45~49,1,108.11,,,,,2,216.22,,,,,,,,,,,,,,,,,,,1,108.11,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,125.79,1,125.79,,,,,,,,1,125.79,,,,,,,,,,1,125.79,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,173.31,1,173.31,,,1,173.31,,,1,,,,173.31,1,173.31,,,,,,,,,,,,,,,,,,1,173.31,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,153.14,,,,,,,,1,153.14,1,,153.14,,,,,,,,,,,1,153.14,,,,,1,153.14,,,,,,,,,,,,
,,,,65~69,1,175.75,,,,,1,175.75,1,175.75,1,,,,175.75,,,,,,,,,1,,175.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,3,536.67,,,3,,,,536.67,,,1,,178.89,1,,178.89,,,,1,178.89,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,195.31,3,585.94,,,3,,,,585.94,,,,,,,,,,,,,,1,195.31,,,,,,,1,195.31,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,483.09,,,1,,483.09,,,,,,,,,,,,,,,,,1,483.09,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,1,,85.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.34,,,,,,,,,,,,
,,,,45~49,3,320.86,,,,,,,,,,,,,,,,,,,,,,2,,213.90,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,123.92,,,,,,,1,123.92,,,,,,,,,,,1,,123.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,165.02,,,,,,,,,,,,,,1,165.02,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,161.29,,,1,161.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,171.53,3,514.58,1,,,,171.53,1,171.53,,,,,,,,,,,,,,,,,,1,171.53,,,2,343.05,,,,,,,,,,
,,,,70~74,,,,,,,,,1,191.20,,,,,,,,,,,,,,,,,,,1,191.20,,,1,191.20,,,,,,,,,,,,,,,,
,,,,75~79,,,1,196.46,,,,,1,196.46,1,,,,196.46,2,392.93,,,,1,,196.46,,,,2,392.93,,,,,,,1,196.46,,,2,392.93,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,3,1333.33,1,,444.44,,,,,,,,,,,,,,,,,,,1,444.44,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,729.93,,,,1,,729.93,,,,,,,,,,,,,,,,1,729.93,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,83.61,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,273.97,,,,,,,1,91.32,,,,,,,,,,,,,,,,,,,,,,,1,91.32,,,,,,,1,91.32,,,,,,,,
,,,,45~49,1,104.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,208.12,,,,,1,104.06,,,,,1,104.06,,,,,,
,,,,50~54,1,116.82,,,,,,,,,1,,,,116.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,161.03,1,161.03,,,,,,,1,,161.03,,,,,,,1,161.03,1,161.03,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,166.39,,,,,,,,,,,,,,1,166.39,,,1,166.39,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,,167.50,,,,,,,,,,,,,,,,,,,,,1,167.50,,,1,167.50,,,,
,,,,70~74,,,,,1,203.25,,,,,2,,,,406.50,2,406.50,,,,,,,1,,203.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,205.34,,,1,205.34,,,1,,,,205.34,,,2,,410.68,2,,410.68,,,,,,,,,,1,205.34,,,,,2,410.68,,,,,2,410.68,,,,
,,,,80~84,,,,,,,,,,,1,,,,392.16,1,392.16,1,,392.16,,,,1,,392.16,1,392.16,,,,,2,784.31,,,,,,,,,,,1,392.16,,,,
,,,,85+,,,1,657.89,,,,,1,657.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,男性乳房,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胸膜,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,82.37,,,,,,,,,,1,82.37,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,90.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,207.68,,,,,,,,,,,,,,1,103.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,114.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,144.51,1,144.51,1,,144.51,,,,1,,144.51,,,1,144.51,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,181.16,1,181.16,1,181.16,,,1,181.16,,,,,,2,362.32,,,,,,,,,,,,,,,,1,181.16,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,158.73,,,2,317.46,,,,,,,,,,,,,,,,,,,2,317.46,1,158.73,,,,,,,,,,,,,,,,,,
,,,,70~74,1,215.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,215.05,,,,,,,,,,,,,,
,,,,75~79,,,1,210.08,,,1,210.08,,,,,,,,1,210.08,,,,1,,210.08,,,,,,1,210.08,,,,,,,3,630.25,,,,,,,,,,,,
,,,,80~84,,,1,361.01,,,,,,,,,,,,1,361.01,,,,1,,361.01,,,,,,1,361.01,,,,,,,2,722.02,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,645.16,1,645.16,1,,645.16,,,,,,,,,,,1,645.16,,,1,645.16,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,食道,,胰,,,喉,,,結直腸癌,,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,91.58,,,,,1,,,,91.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.95,1,87.95,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,100.91,,,,,,,,,1,,,,100.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,113.64,,,1,113.64,,,,,,,,,,1,113.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,134.77,,,1,,,,134.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,182.48,,,,,,,2,364.96,,,,,,1,182.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,499.17,,,2,332.78,1,166.39,1,166.39,,,,,,,,,,,1,,166.39,1,,166.39,,,,,1,166.39,1,166.39,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,405.68,,,,,,,,1,,202.84,,,,,,,,,2,405.68,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,424.63,3,636.94,,,,,,,,,,,,1,,212.31,,,,,,,,,1,212.31,,,1,212.31,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,349.65,,,1,349.65,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,602.41,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,1,126.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,111.73,,,,,,,,,,,,
,,,,35~39,,,,,,,1,88.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,,87.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,97.09,,,,,,,,,,,,,,,,,,,,,,,1,97.09,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.74,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,127.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,375.23,,,,,,1,,187.62,,,,1,187.62,,,1,187.62,,,,,,,,,1,187.62,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,328.41,,,2,,328.41,,,,1,,164.20,,,,,,,,,,,,,1,164.20,1,164.20,,,,,,,,
,,,,70~74,,,1,199.20,,,,,,,,,,,,1,199.20,2,,398.41,,,,,,,1,199.20,2,398.41,3,597.61,1,199.20,,,,,,,2,398.41,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,443.46,2,443.46,1,,221.73,,,,,,,,,,,1,221.73,,,1,221.73,,,1,221.73,1,221.73,,,,,,,,
,,,,80~84,1,320.51,,,,,,,,,,,,,,,,1,,320.51,,,,1,,320.51,1,320.51,,,,,,,1,320.51,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,,喉,,結直腸癌,,腎,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,1,100.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,90.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,91.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,257.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,95.06,,,,,,,,,,,1,,95.06,,,,,,,,,,1,95.06,,,,,,,,,,,,,,,,
,,,,50~54,,,1,108.58,,,,,,,,,,,,,,,,,1,,108.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,125.00,,,,,,,,,,,,,,1,125.00,,,,3,,375.00,,,,,,,,,,,,,,1,125.00,,,,,,,,,,,,
,,,,60~64,,,,,1,172.71,,,3,518.13,,,,,,1,172.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,173.91,,,,,,,1,,173.91,1,173.91,1,173.91,,,1,173.91,,,2,347.83,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,196.08,,,,,,1,196.08,1,,196.08,,,,1,,196.08,,,1,196.08,,,,,,,3,588.24,,,,,,,,,,,,
,,,,75~79,1,232.56,,,,,,,,,1,,,,232.56,2,465.12,1,,232.56,,,,1,,232.56,,,1,232.56,,,,,1,232.56,1,232.56,,,,,,,,,,,,
,,,,80~84,,,,,,,1,300.30,1,300.30,,,,,,1,300.30,,,,1,,300.30,,,,1,300.30,,,2,600.60,,,,,1,300.30,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,30~34,1,90.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,89.13,,,,,,,,,,,,1,,89.13,,,,,,,,,,,,,,,1,89.13,,,,,,,,,,,,,,
,,,,45~49,1,93.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,93.28,,,,,,,,,,,1,93.28,,,,
,,,,50~54,,,,,,,1,105.15,1,105.15,,,,,,1,105.15,,,,1,,105.15,,,,,,,,,,,,,,,,,,1,105.15,,,,,,,,
,,,,55~59,,,,,,,1,118.62,,,,,,,,2,237.25,,,,,,,1,,118.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,333.89,,,,,2,333.89,,,1,,,,166.94,,,,,,,,,,,,1,166.94,,,2,333.89,,,,,1,166.94,,,1,166.94,,,,,1,166.94,,
,,,,65~69,,,,,1,176.37,,,,,,,,,,,,,,,1,,176.37,,,,,,,,,,,,,,,,1,176.37,1,176.37,,,,,,,3,529.10
,,,,70~74,1,190.48,,,1,190.48,1,190.48,,,1,,,,190.48,1,190.48,,,,,,,1,,190.48,,,1,190.48,,,2,380.95,,,,,,,,,1,190.48,,,,,1,190.48
,,,,75~79,1,245.10,,,,,,,,,,,,,,1,245.10,,,,1,,245.10,,,,,,,,,,,,,,,,,,,,,,,,,,1,245.10
,,,,80~84,,,2,604.23,1,302.11,1,302.11,,,,,,,,2,604.23,,,,,,,1,,302.11,,,1,302.11,,,,,,,1,302.11,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,,526.32,,,,,,,,,,,,,,,,,,,,,,,,,,2,1052.63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,甲狀腺,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,309.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,153.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,164.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,571.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,186.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,269.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,肝及肝內膽管,,結直腸癌,,結締組織、皮下組織及其他軟組織,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
