,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.28,,,,,,,,,,,,,,,,
,,,,30~34,,,1,66.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,72.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,92.94,,,,,,,,,1,,,,92.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,102.46,,,,,,,,,2,,,,204.92,,,,,,,,,,,,,,,,1,102.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,143.06,,,,,,,,,1,,,,143.06,,,,,,,,,,,,,,,,,,,,,,,,,,1,143.06,,,,,,,,,,,,,,,,,,
,,,,55~59,2,239.81,,,,,1,119.90,,,3,,,,359.71,,,,,,1,,119.90,,,,,,,,,,1,119.90,1,119.90,1,119.90,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,116.01,,,1,116.01,,,,,1,,,,116.01,1,116.01,,,,2,,232.02,,,,,,,,,,,,,,,,1,116.01,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,349.65,,,1,,116.55,3,,349.65,,,,,,,,,,1,116.55,3,349.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,161.81,1,,,,161.81,,,1,,161.81,3,,485.44,,,,3,485.44,1,161.81,1,161.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,,309.60,4,,1238.39,1,,309.60,2,619.20,,,1,309.60,,,1,309.60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,476.19,1,476.19,,,,3,,1428.57,,,,,,,,,,,,,,,,,,,,,,2,952.38,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,60.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,143.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,91.66,,,,,,,1,91.66,1,,,,91.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,199.20,,,,,,,,,1,,,,99.60,,,1,,99.60,,,,1,,99.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,1,137.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,122.85,,,,,1,122.85,,,,,,,,1,122.85,,,,,,,,,,,,,,1,122.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,230.68,2,230.68,1,,115.34,,,,3,,346.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,117.79,1,117.79,,,,,,,1,,,,117.79,,,2,,235.57,1,,117.79,,,,,,,,1,117.79,1,117.79,1,117.79,,,1,117.79,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,163.67,,,1,163.67,1,163.67,2,,,,327.33,,,1,,163.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,269.54,1,,269.54,,,,,,,,,1,269.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,512.82,,,,,1,512.82,1,512.82,,,,,,1,512.82,1,,512.82,,,,,,,,,,,,,,,,,1,512.82,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,1709.40,1,,,,854.70,,,,,,,,,1,,854.70,,,1,854.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,172.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.35,,,,,1,64.35,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,,70.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,142.55,,,,,,,,,,,,,,1,71.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,88.97,,,,,1,88.97,,,1,,,,88.97,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.97,,,,,,,,,,,,,,,,,,
,,,,45~49,1,98.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,252.53,,,1,126.26,,,,,,,,,,,,,,,,,,,,,,,1,126.26,,,,,,,,,1,126.26,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,137.55,1,137.55,,,,,,,3,,,,412.65,2,275.10,1,,137.55,,,,,,,,,,,,,,,,,,,1,137.55,1,137.55,1,137.55,,,,,,,,,,,,,,,,
,,,,60~64,1,112.11,,,,,,,,,1,,,,112.11,2,224.22,1,,112.11,,,,,,,,,,,,,,,,,,,,,2,224.22,1,112.11,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,118.91,3,,356.72,,,,,,,,,,,2,237.81,,,,,1,118.91,,,,,1,118.91,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,155.28,,,2,,310.56,,,,,,,1,155.28,,,,,,,1,155.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,253.81,,,,,,,,,,,,,,1,253.81,1,,253.81,1,,253.81,,,,,,1,253.81,1,253.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,549.45,3,,1648.35,1,,549.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,806.45,,,,,,,,1,,806.45,,,,,,,,,,,,,,,,,,,,,,,1,806.45,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,70.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,84.53,,,1,84.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.53,,,,,,,,,,,,,,,,
,,,,45~49,2,199.40,,,,,,,,,,,,,,,,,,,1,,99.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,218.58,,,,,,,1,109.29,,,,,,1,109.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,145.56,,,,,,,,,,,,,,,,,,,1,145.56,,,1,145.56,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,114.03,,,3,342.08,,,,,,1,114.03,,,,,,,,,,,,,,,,,,,,1,114.03,1,114.03,1,114.03,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,124.84,,,2,249.69,,,,,,,,,,,2,,249.69,,,,,,,,,,,,,,,,,,,,,,3,374.53,,,,,,,,,,,,,,
,,,,70~74,,,1,141.44,,,2,282.89,3,424.33,2,,,,282.89,5,707.21,2,,282.89,,,,,,,1,141.44,,,,,,,,,,,1,141.44,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,3,763.36,1,,254.45,,,,1,,254.45,,,,,1,254.45,,,1,254.45,,,,,,,,,1,254.45,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,2,1052.63,,,,,,,,1,,526.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,714.29,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,造血系統及網狀內皮系統,,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,2,142.76,,,,,,,,1,71.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,71.17,1,71.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,161.29,,,,,,,,,,,,,,,,1,,80.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,99.90,,,,,1,99.90,,,,,,,,,,,,,1,,99.90,,,,,,,,,,,,1,99.90,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,102.35,,,,,1,102.35,,,,,,,,2,204.71,,,,2,,204.71,,,,,,1,102.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,149.93,,,,,1,149.93,,,,,,,,,,,,,2,,299.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,361.45,,,,,8,963.86,,,1,,,,120.48,1,120.48,,,,,,,,,,,,1,120.48,,,,,,,1,120.48,3,361.45,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,123.30,,,,,7,863.13,,,1,,,,123.30,1,123.30,,,,,,,,,,,,1,123.30,,,1,123.30,,,,,1,123.30,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,139.86,1,139.86,,,,,1,,,,139.86,3,419.58,2,,279.72,,,,,,,,,1,139.86,,,1,139.86,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,464.04,1,232.02,,,2,,,,464.04,,,,,,,,,,,,1,232.02,1,232.02,1,232.02,,,,,,,2,464.04,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,523.56,1,,523.56,,,,1,,523.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,1428.57,,,,,,,,,,,,1,714.29,,,,,,,1,714.29,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,胰,,結直腸癌,,腦,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,65.45,,,,,,1,65.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,71.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,72.94,1,72.94,,,,,,,,,,,,2,145.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,76.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,279.07,,,,,,,,,,,,,,2,186.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,406.50,,,,,,,,,,,,,,2,203.25,,,,1,,101.63,,,,,,,,1,101.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,144.93,1,144.93,,,,,,,,,,,,3,434.78,1,,144.93,1,,144.93,,,,,,,,,,1,144.93,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,257.07,2,257.07,1,128.53,,,,,,,,,,1,128.53,1,,128.53,1,,128.53,,,,,,,,1,128.53,,,1,128.53,1,128.53,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,248.45,1,124.22,,,1,124.22,,,,,,,,1,124.22,1,,124.22,2,,248.45,2,,248.45,1,124.22,,,1,124.22,,,1,124.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,3,405.41,1,,135.14,5,,675.68,1,,135.14,2,270.27,1,135.14,,,,,1,135.14,1,135.14,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,210.08,3,630.25,2,,420.17,3,,630.25,1,,210.08,1,210.08,,,1,210.08,,,2,420.17,1,210.08,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,492.61,,,,1,,492.61,,,,,,,,1,492.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,704.23,,,,,,,,,,,,,,,,,,,2,,1408.45,,,,,,,,1,704.23,,,1,704.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,1,,94.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.84,,,,,,,,,,
,,,,30~34,1,71.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,76.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,75.76,,,,,,,,,,,,,,1,75.76,,,,,,,,,,,,,,1,75.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,459.14,1,91.83,,,,,,,,,,,,1,91.83,,,,,,,,,,4,367.31,,,,,3,275.48,,,,,,,,,,,,,,,,,,,1,91.83,1,91.83,,,,
,,,,50~54,3,295.86,,,,,,,,,,,,,,2,197.24,,,,,,,,,,1,98.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,423.13,,,,,,,,,,,,,,3,423.13,,,,,,,,,,2,282.09,1,141.04,,,,,1,141.04,,,,,2,282.09,1,141.04,,,,,,,,,,,,,,,,
,,,,60~64,4,527.70,,,1,131.93,,,,,,,,,,4,527.70,,,,,,,,,,4,527.70,,,,,1,131.93,,,,,,,,,1,131.93,,,,,,,,,,,,,1,131.93,,
,,,,65~69,2,250.31,,,,,1,125.16,,,,,,,,3,375.47,,,,,,,,,,3,375.47,,,1,125.16,1,125.16,,,,,,,,,,,1,125.16,1,125.16,,,1,125.16,,,,,,,4,500.63
,,,,70~74,,,,,,,,,,,1,,,,136.43,1,136.43,,,,,,,2,,272.85,1,136.43,,,,,,,,,,,1,136.43,,,1,136.43,,,,,,,,,,,,,,,3,409.28
,,,,75~79,,,,,,,,,1,207.47,,,,,,3,622.41,,,,,,,3,,622.41,1,207.47,1,207.47,2,414.94,,,,,,,,,,,2,414.94,,,,,,,,,,,,,,,2,414.94
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,,416.67,,,,,,,,,,,,,,1,416.67,1,416.67,,,,,,,,,,,,,1,416.67,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,689.66,,,,,,,,,,2,1379.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.36,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,77.16,,,2,,,,154.32,,,1,,77.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,149.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,531.44,,,,,,,,,4,,,,354.30,,,,,,,,,1,,88.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,197.82,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.91,1,98.91,1,98.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,125.47,1,125.47,,,,,1,125.47,1,,,,125.47,,,1,,125.47,1,,125.47,,,,,,1,125.47,,,,,1,125.47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,144.93,,,,,,,1,144.93,2,,,,289.86,2,289.86,2,,289.86,,,,2,,289.86,,,,,,,2,289.86,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,121.21,,,,,,,1,121.21,6,,,,727.27,3,363.64,2,,242.42,,,,1,,121.21,,,1,121.21,,,,,1,121.21,1,121.21,,,,,,,,,1,121.21,,,,,,,,,,,,
,,,,70~74,1,137.36,,,1,137.36,,,,,7,,,,961.54,1,137.36,1,,137.36,,,,1,,137.36,1,137.36,,,,,,,1,137.36,,,1,137.36,1,137.36,1,137.36,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,194.17,,,3,582.52,2,,,,388.35,,,6,,1165.05,,,,5,,970.87,1,194.17,,,,,,,1,194.17,,,2,388.35,,,,,,,1,194.17,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,392.16,2,,,,784.31,1,392.16,3,,1176.47,,,,1,,392.16,,,,,,,,,1,392.16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,704.23,1,,704.23,,,,,,,,,,,,,,,1,704.23,,,,,,,2,1408.45,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
