,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,73.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,61.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,58.69,1,58.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,160.51,,,,,,,1,80.26,,,,,,,,,1,,80.26,1,,80.26,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,106.50,1,106.50,,,,,1,106.50,1,,,,106.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,371.75,,,,,2,371.75,1,185.87,1,,,,185.87,,,,,,,1,,185.87,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,220.26,,,1,220.26,,,,,4,,,,881.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,270.27,1,270.27,1,,,,270.27,,,,1,,270.27,,,,,,,1,270.27,1,270.27,1,270.27,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,309.60,,,1,309.60,1,,,,309.60,,,,,,,,,,1,,309.60,2,619.20,,,,,1,309.60,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,8,,,,3187.25,,,,2,,796.81,,,,,,,1,398.41,,,,,1,398.41,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,800.00,,,,,,,,,,3,2400.00,,,,,1,800.00,,,,,,,,,,,,,,
,,,,85+,1,1282.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,胰,,,骨、關節及關節軟骨,,,眼及淚腺,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.95,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,1,,86.73,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.76,,,,,,,,
,,,,25~29,,,,,,,1,68.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,73.21,,,,,1,73.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,63.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,57.60,,,,,,,,,,,,,,,,,,,,1,57.60,,,,,,,,,,
,,,,45~49,3,222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,95.88,,,,,3,287.63,,,,,,,,1,,95.88,,,,1,,95.88,,,,,,,,,,1,95.88,1,95.88,,,,,,,,,,,,
,,,,55~59,2,318.47,,,,,2,318.47,,,,,,,,1,,159.24,1,,159.24,,,,,,,,,,,1,159.24,,,,,1,159.24,,,,,,,,,,
,,,,60~64,,,,,,,1,230.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,230.41,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,256.41,,,,1,,256.41,,,,,,,,,1,256.41,1,256.41,,,,,,,,,,,,,,,,
,,,,70~74,,,1,314.47,,,,,1,314.47,1,,,,314.47,1,,314.47,1,,314.47,,,,,,,,,,,1,314.47,,,,,,,,,2,628.93,,,,,,
,,,,75~79,,,1,371.75,1,371.75,1,371.75,,,,,,,,2,,743.49,1,,371.75,,,,,,,,,,,,,,,,,,,,,1,371.75,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,740.74,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,1162.79,,,,,,,,,,,1,1162.79,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,116.14,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.24,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,2,131.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,57.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,69.54,1,69.54,1,69.54,,,,,,,,,,,,,1,,69.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.03,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,139.47,,,,,,,,,,,,2,,278.94,1,,139.47,,,1,139.47,,,,,,,1,139.47,,,,,,,,,,
,,,,60~64,,,,,,,1,238.66,,,1,,,,238.66,,,,,,,,,,1,,238.66,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,246.31,,,,,3,738.92,1,,,,246.31,1,,246.31,1,,246.31,,,,1,,246.31,,,,,,,2,492.61,,,1,246.31,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,309.60,,,,2,,619.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,719.42,1,,,,359.71,1,,359.71,1,,359.71,,,,1,,359.71,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,709.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1418.44,,,,,,,,,,
,,,,85+,,,,,1,1010.10,1,1010.10,1,1010.10,2,,,,2020.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,,結直腸癌,,腎,,睪丸,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.51,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.84,,,,,,,,,,,,
,,,,40~44,1,59.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.45,,,,,,,,,,,,,,,,
,,,,45~49,3,193.42,1,64.47,,,1,64.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.47,,,,,,,,,,,,
,,,,50~54,,,,,,,1,84.39,,,,,,,,,,,,,,1,,84.39,,,,1,84.39,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,121.36,1,121.36,,,,,,1,,121.36,,,,1,,121.36,,,,,,1,121.36,,,,,,,1,121.36,,,,,,,,,,
,,,,60~64,1,225.73,,,,,,,,,,,,,,,,,,,,,,,,,,1,225.73,,,,,,,,,,,,,1,225.73,,,,,,
,,,,65~69,,,,,,,2,496.28,,,,,,,,,,,1,,248.14,1,,248.14,,,,,,,,,,,,2,496.28,,,,,,,,,,,,
,,,,70~74,,,,,1,294.12,,,,,2,,,,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,357.14,,,1,357.14,1,357.14,2,,,,714.29,,,,,,,,,,,,,1,357.14,,,,,,,,,,,1,357.14,1,357.14,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,1388.89,,,,,,,,,,1,,694.44,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,900.90,,,,,,,,,,,2,,1801.80,,,,,,,,,,,,,,,,,,,,,1,900.90,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,,胸膜,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,81.83,,,,,,,,,,,,1,,81.83,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,68.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,69.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,122.03,,,,,,,,,,,,,,,,,,,,,,,1,,61.01,,,,,,,1,61.01,,,,,,,,,,,,,,
,,,,45~49,1,59.95,,,1,59.95,1,59.95,,,,,,,,1,,59.95,1,,59.95,,,,,,,,,,,1,59.95,,,,,,,,,,,,,,,,
,,,,50~54,2,160.77,,,1,80.39,,,1,80.39,,,,,,,,,1,,80.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,108.58,,,1,108.58,1,108.58,,,,,,,,,,,,,,,,,1,,108.58,,,1,108.58,,,,,1,108.58,,,,,,,,,,,,
,,,,60~64,,,,,2,418.41,,,1,209.21,,,,,,,,,1,,209.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,233.64,,,,,1,233.64,2,467.29,,,,,,1,,233.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,609.76,1,304.88,,,2,609.76,4,1219.51,,,,,,1,,304.88,,,,,,,1,,304.88,1,304.88,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,353.36,,,1,353.36,,,,,,,,1,,353.36,,,,,,,,,,,,,,,,,,1,353.36,,,,,,,,,,,,
,,,,80~84,,,1,609.76,,,,,1,609.76,,,,,,,,,,,,,,,,,,,,,,,,,,1,609.76,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,睪丸,,腦,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.72,,,,,,,,,,
,,,,30~34,,,,,,,1,65.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,63.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.05,,,,,,,1,63.05,,,,,,
,,,,45~49,1,58.00,,,,,,,1,58.00,,,,,,2,,116.01,1,,58.00,,,,1,,58.00,,,,,1,58.00,2,116.01,,,,,,,,,,,,,,
,,,,50~54,,,,,1,73.91,,,1,73.91,,,,,,2,,147.82,,,,1,,73.91,,,,,,,,,,2,147.82,,,,,,,2,147.82,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,102.46,3,,307.38,,,,,,,1,,102.46,1,102.46,,,,,3,307.38,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,3,,535.71,2,,357.14,,,,,,,,,,,,,3,535.71,,,,,1,178.57,,,1,178.57,,,,
,,,,65~69,,,1,227.27,,,,,,,,,,,,2,,454.55,2,,454.55,,,,1,,227.27,1,227.27,,,,,,,,,,,,,,,1,227.27,,,,
,,,,70~74,,,,,,,,,1,287.36,,,,,,,,,,,,1,,287.36,2,,574.71,,,1,287.36,,,2,574.71,,,,,,,,,3,862.07,,,,
,,,,75~79,1,350.88,,,,,,,1,350.88,,,,,,1,,350.88,,,,,,,,,,,,,,,,1,350.88,1,350.88,,,,,,,2,701.75,,,,
,,,,80~84,,,,,1,534.76,,,,,1,,,,534.76,1,,534.76,1,,534.76,,,,,,,,,,,,,,,,,,,,,,,1,534.76,,,,
,,,,85+,,,,,,,,,1,877.19,,,,,,,,,1,,877.19,2,,1754.39,1,,877.19,,,,,,,,,,,,,,,,,1,877.19,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,,胸膜,,喉,,結直腸癌,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,35~39,1,69.69,,,,,,,1,69.69,,,,,,,,,,,,,,,,,,,,,,,,1,69.69,,,,,,,,,,,,,,
,,,,40~44,2,127.71,1,63.86,1,63.86,,,,,1,,,,63.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,58.11,,,,,1,58.11,,,,,,,,,,,1,,58.11,1,,58.11,,,,,,,,,,,,1,58.11,1,58.11,,,,,,,,,,
,,,,50~54,2,137.74,,,,,,,1,68.87,1,,,,68.87,,,,,,,1,,68.87,,,,1,68.87,,,2,137.74,,,,,,,,,,,,,,,,
,,,,55~59,1,90.09,,,,,3,270.27,1,90.09,,,,,,1,,90.09,,,,,,,,,,,,1,90.09,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,156.74,,,,,,,,,1,,156.74,,,,,,,,,,,,,,,,,,,,,,,2,313.48,,,,
,,,,65~69,1,229.89,,,,,2,459.77,1,229.89,1,,,,229.89,,,,1,,229.89,1,,229.89,,,,,,,,1,229.89,,,,,,,,,,,1,229.89,,,,
,,,,70~74,,,,,,,,,,,2,,,,543.48,1,,271.74,1,,271.74,,,,,,,,,,,1,271.74,,,,,,,1,271.74,1,271.74,1,271.74,,,,
,,,,75~79,,,,,,,,,,,1,,,,370.37,1,,370.37,1,,370.37,,,,,,,,,,,1,370.37,,,,,,,,,,,4,1481.48,,,,
,,,,80~84,,,,,,,,,,,2,,,,934.58,,,,2,,934.58,,,,1,,467.29,,,,,2,934.58,,,,,,,,,,,2,934.58,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,833.33,2,,1666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,肝及肝內膽管,,直腸與肛門,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,182.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,1785.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,1428.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,卵巢、輸卵管及寬韌帶,,胃,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,328.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,348.43,,,,,1,348.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,613.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,不明原發部位,,主唾液腺,,肺、支氣管及氣管,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,251.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,354.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,324.68,1,324.68,,,1,324.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,362.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,411.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,1398.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,直腸與肛門,,腦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,115.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,444.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,383.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,318.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮,,子宮頸,,肝及肝內膽管,,肺、支氣管及氣管,,骨、關節及關節軟骨,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,118.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,308.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,328.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,413.22,,,1,,,,413.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,458.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,793.65,1,793.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
