,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,胰,,造血系統及網狀內皮系統,,喉,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,63.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,72.05,1,72.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,55.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,62.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,77.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,121.95,,,,,,,,1,121.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,222.97,,,,,1,111.48,1,111.48,,,,,,,,,,1,111.48,,,,,,,,,,1,111.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,4,471.70,,,,,,,,,,1,117.92,1,,117.92,,,,,,,,,1,117.92,1,117.92,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,255.10,,,,,2,255.10,,,,,,2,255.10,3,382.65,1,127.55,,,,1,127.55,,,1,127.55,,,,,,,1,127.55,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,162.07,5,810.37,2,324.15,,,,,,,,,,,,,,,,1,162.07,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,1,320.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,561.80,,,,,,,,,,,,2,1123.60,,,,,,,,,,,,,,1,561.80,1,561.80,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1408.45,,,,,1,1408.45,,,,,,,,,,,,,,,,1,1408.45,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,消化器官其他分界不明部位,,胰,,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,1,54.79,1,54.79,,,,,,,,,,,,,,,1,54.79,,,1,54.79,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,54.91,,,,,,,,,,,,,,,,1,54.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.10,,,,,,,,,,,,,,,,
,,,,40~44,1,59.74,,,,,3,179.21,,,1,,,,59.74,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.74,,,,,,,,,,,,,,
,,,,45~49,1,72.25,,,,,2,144.51,1,72.25,,,,,,,,,,,,,,,,,,,,,,,,,1,72.25,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,219.54,,,,,,,,,,1,109.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,116.82,1,116.82,,,,,,,,,,,,,,1,116.82,,,,,,,,,,1,116.82,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,235.29,,,1,,,,117.65,1,117.65,,,,,,,,,,,,2,235.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,131.41,,,,,3,394.22,2,262.81,1,,,,131.41,2,262.81,,,,,1,,131.41,,,,,,,,,,,,,,,1,131.41,,,1,131.41,,,,,,,,,,,,
,,,,70~74,,,,,,,1,155.04,,,1,,,,155.04,1,155.04,,,1,155.04,,,,,,,,2,310.08,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,289.02,2,,,,578.03,2,578.03,,,,,,,,,,,,1,289.02,,,,,,,,,1,289.02,,,1,289.02,,,,,,,,,,,,
,,,,80~84,,,,,,,2,1156.07,,,,,,,,,,,,,,,,,,,1,578.03,,,,,2,1156.07,,,1,578.03,,,,,1,578.03,,,,,,,,,,,,
,,,,85+,,,,,1,1298.70,,,,,,,,,,1,1298.70,,,,,,,,,,,,,,1,1298.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,,胰,,喉,,結直腸癌,,腎,,腦,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,,58.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,57.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,3,167.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,122.03,,,,,1,61.01,1,61.01,1,,,,61.01,,,,,1,61.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,70.47,,,,,,,,,,1,70.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,97.56,,,,,,,,1,97.56,1,97.56,2,,195.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,124.07,,,,,,,,,,,,,,,,2,,248.14,,,,,,,,,1,124.07,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,115.34,,,,,2,230.68,,,,,,,,1,115.34,2,230.68,2,,230.68,1,115.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,3,400.00,,,,,,,,1,133.33,4,533.33,1,,133.33,,,,,1,133.33,,,,,1,133.33,1,133.33,,,,,,,,,,,,,,,,,,
,,,,70~74,1,153.37,,,,,1,153.37,3,460.12,,,,,,,,1,153.37,2,306.75,1,,153.37,,,1,153.37,,,2,306.75,,,1,153.37,1,153.37,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,3,761.42,,,,,,,,1,253.81,,,3,,761.42,,,,,,,,,,,,,2,507.61,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,558.66,,,,,,,,,,1,558.66,1,558.66,,,,,,,,1,558.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1219.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,眼及淚腺,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,1,68.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,57.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,57.44,,,1,57.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,1,,57.47,,,,,,,1,57.47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,92.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,254.13,,,,,,,2,254.13,,,,,,,,2,254.13,,,,,,,,,,,,,,,,1,127.06,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,351.70,1,117.23,,,,,1,117.23,,,,,,,,2,234.47,,,,,,,,1,117.23,1,117.23,,,,,,,1,117.23,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,130.72,3,392.16,1,130.72,1,130.72,,,,,,1,130.72,1,130.72,,,1,130.72,1,130.72,2,261.44,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,154.32,5,771.60,,,,,,,,2,308.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,3,722.89,,,,,,1,240.96,1,240.96,5,1204.82,,,,,,,,,,1,240.96,,,,,2,481.93,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,502.51,1,502.51,,,,,,,,3,1507.54,,,,,,,,1,502.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1041.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,,57.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,1,59.10,1,59.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.42,,,,,,,,,,,,
,,,,40~44,,,,,1,57.11,,,,,1,,,,57.11,,,1,57.11,,,,,,1,57.11,,,,,,,,,,,,,,,,,1,57.11,,,,,,,,,,,,
,,,,45~49,1,65.53,,,,,,,1,65.53,1,,,,65.53,,,1,65.53,,,,,,,,1,65.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,166.81,,,,,,,,,2,,,,166.81,,,,,1,83.40,,,,,,,,,,,,,,,,1,83.40,,,1,83.40,,,,,,,,,,,,,,
,,,,55~59,,,1,128.87,,,,,,,2,,,,257.73,1,128.87,,,2,257.73,,,,,,1,128.87,1,128.87,,,,,,,,,1,128.87,1,128.87,,,,,1,128.87,,,,,,,,
,,,,60~64,1,122.25,,,,,,,,,3,,,,366.75,,,,,1,122.25,,,,1,122.25,,,1,122.25,1,122.25,1,122.25,,,2,244.50,,,,,,,1,122.25,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,127.23,,,,,,,,,,2,254.45,,,,,,,,,,,,,,,,,2,254.45,,,,,,,,,,,,
,,,,70~74,,,,,1,149.48,1,149.48,1,149.48,2,,,,298.95,,,1,149.48,2,298.95,,,,4,597.91,,,1,149.48,1,149.48,,,1,149.48,,,,,,,,,,,1,149.48,,,,,,,,
,,,,75~79,,,,,,,,,1,224.72,2,,,,449.44,,,1,224.72,3,674.16,,,,,,,,1,224.72,1,224.72,,,,,,,,,,,,,,,1,224.72,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,502.51,3,1507.54,,,,,,,,1,502.51,1,502.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1030.93,,,,,,,,,,,,,,1,1030.93,,,,,,,,,,,,,,,,,,,,,,,,,,1,1030.93,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,61.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,58.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.82,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,3,175.23,,,,,,,,,,1,58.41,,,,,,,,,,1,58.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,64.52,,,,,,,,,,,,,,1,64.52,,,1,64.52,,,,,,,,,,1,64.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,78.62,,,,,1,78.62,1,78.62,,,,,,1,78.62,,,,,,,,,,,,,,,,,,,,1,78.62,,,,,,,,,,,,,,,,,,
,,,,55~59,1,125.31,,,1,125.31,,,1,125.31,,,,,,3,375.94,2,250.63,,,,,,,,,,,,,,,,,,,,,,1,125.31,,,,,,,,,,,,,,
,,,,60~64,2,238.95,2,238.95,,,,,4,477.90,,,,,,2,238.95,,,,,,,,,,1,119.47,1,119.47,,,1,119.47,1,119.47,,,,,,,1,119.47,,,,,,,,,,,,
,,,,65~69,1,130.21,,,,,,,3,390.63,,,,,,2,260.42,,,,,1,,130.21,,,,,,,1,130.21,1,130.21,,,1,130.21,,,,,2,260.42,,,,,,,,,,,,
,,,,70~74,,,1,148.37,1,148.37,,,,,1,,,,148.37,7,1038.58,,,2,296.74,,,,,,,,,,4,593.47,,,,,2,296.74,,,,,,,,,,,,,,,,,,
,,,,75~79,1,204.50,,,,,,,1,204.50,1,,,,204.50,,,,,,,,,,1,204.50,,,,,1,204.50,,,,,1,204.50,,,,,4,818.00,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,904.98,,,1,452.49,,,,1,452.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,990.10,,,,,,,,,,,,,,,,,,,,,1,990.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,1,62.34,1,62.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,64.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,60.42,,,,,,,,,,,,,,,,,,,,,,,,,1,60.42,,,1,60.42,,,1,60.42,,,,,,,,,,,,
,,,,40~44,4,238.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,124.77,,,,,,,,,,,,1,,62.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,74.40,,,,,,,,,,,,,,,,,,,,1,,74.40,,,,,,,,,,,,,,,,,1,74.40,1,74.40,,,1,74.40,,,,,,,,
,,,,55~59,1,114.16,,,,,,,2,228.31,,,,,,,,,,,,1,,114.16,,,,,,,,,,,,,,,,,2,228.31,,,,,,,,,,,,,,
,,,,60~64,1,125.00,,,,,,,3,375.00,,,,,,1,125.00,2,250.00,,,1,,125.00,2,250.00,1,125.00,,,,,,,,,1,125.00,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,128.87,4,515.46,,,,,,3,386.60,1,128.87,,,2,,257.73,2,257.73,1,128.87,,,,,1,128.87,,,,,,,,,1,128.87,1,128.87,,,,,,,,,,
,,,,70~74,1,152.44,,,,,1,152.44,6,914.63,1,,,,152.44,1,152.44,2,304.88,1,152.44,3,,457.32,,,,,,,,,,,,,,,,,,,,,,,2,304.88,,,,,,,,
,,,,75~79,1,192.68,,,,,2,385.36,3,578.03,,,,,,,,4,770.71,1,192.68,2,,385.36,,,2,385.36,1,192.68,1,192.68,1,192.68,,,,,,,1,192.68,,,,,2,385.36,,,,,,,,
,,,,80~84,,,,,,,1,393.70,1,393.70,,,,,,,,1,393.70,,,1,,393.70,,,,,,,,,,,,,,,,,2,787.40,,,1,393.70,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,917.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,1,106.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.13,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,70.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,62.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,62.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,59.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,119.33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,62.11,,,,,1,62.11,,,,,,,,,,,,1,62.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,1,71.17,,,,,,1,71.17,,,,,,,,,,,,,1,71.17,,,,,,,,,,,,,,,,
,,,,55~59,,,1,99.50,,,,,,,,,,,,,,2,199.00,1,99.50,,,,1,99.50,,,,,,,1,99.50,,,1,99.50,,,,,,,,,,,,,,,,,,
,,,,60~64,2,259.40,,,1,129.70,,,,,,,,,,,,8,1037.61,,,1,,129.70,2,259.40,,,2,259.40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,127.55,,,,,,,1,127.55,1,,,,127.55,,,2,255.10,,,,,,,,1,127.55,,,,,,,,,,,2,255.10,,,,,1,127.55,,,1,127.55,1,127.55,,,,
,,,,70~74,,,,,,,1,153.37,,,,,,,,,,1,153.37,,,,,,2,306.75,,,1,153.37,1,153.37,,,,,1,153.37,,,,,1,153.37,,,1,153.37,,,1,153.37,,,,
,,,,75~79,,,,,,,,,1,190.48,1,,,,190.48,,,2,380.95,,,1,,190.48,6,1142.86,,,1,190.48,,,,,1,190.48,,,,,,,,,,,,,,,2,380.95,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,353.36,2,706.71,,,1,353.36,,,,,,,1,353.36,,,,,,,,,,,,,2,706.71,,,,
