,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,275.48,,,,,,,,,,,,,1,,137.74,,,,,,,2,275.48,1,137.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,3,523.56,,,,,1,,,,174.52,,,,,,,,,,,,,,,,,,,1,174.52,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,196.85,3,590.55,,,1,196.85,,,,,,,,,,,,,,,,,,1,196.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,4,943.40,2,471.70,4,943.40,,,,,,1,,235.85,,,,,,,1,,235.85,2,471.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,340.14,,,3,1020.41,,,,,,,,,,,,,,,,,,1,340.14,,,,,1,340.14,,,1,340.14,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,826.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.39,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.76,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,1,,51.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,39.98,,,,,,,2,79.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.98,,,1,39.98,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,35.65,,,,,,,,,,,,,,1,35.65,,,1,35.65,,,1,35.65,,,,,,,,,,,,,,,,
,,,,40~44,1,44.19,,,1,44.19,,,,,,,,,,,,,,,,,,,,,,1,44.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,3,169.59,,,,,,,,,,,,,,,1,,56.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,79.87,,,,,,,,,1,,79.87,,,,,,,,,,,,,1,79.87,1,79.87,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,132.45,,,,,,,1,132.45,,,,,,1,,132.45,,,,,,,2,,264.90,,,,,,,,,1,132.45,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,157.98,,,4,631.91,1,,,,157.98,1,,157.98,3,,473.93,,,,1,,157.98,,,1,157.98,,,,,,,,,1,157.98,,,,,2,315.96,,,,,,,,,,
,,,,65~69,,,,,,,1,197.24,2,394.48,,,,,,1,,197.24,2,,394.48,1,,197.24,,,,,,,,,,,,,,,,,,,,,,3,591.72,,,,,,,,,,
,,,,70~74,1,243.90,,,,,2,487.80,,,,,,,,,,,,,,1,,243.90,,,,,,1,243.90,,,,,,,,,,,,,1,243.90,,,,,,,,,,,,
,,,,75~79,,,1,306.75,,,,,,,,,,,,,,,1,,306.75,,,,,,,,,,,,,,,,,1,306.75,,,,,,,1,306.75,,,,,,,,,,
,,,,80~84,,,,,,,,,3,2362.20,,,,,,1,,787.40,1,,787.40,,,,,,,,,,,1,787.40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,1886.79,,,,1,,1886.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,喉,,,結直腸癌,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,40.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,35.39,,,,,,,1,35.39,,,,,,,,,1,,35.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,81.93,,,1,40.97,,,,,1,,,,40.97,,,,,,,,,,,,,,,,,1,40.97,1,40.97,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,209.86,1,52.47,,,1,52.47,5,262.33,,,,,,1,,52.47,,,,,,,,,,1,52.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,216.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,4,497.51,,,,,,,,,,,,1,,124.38,1,,124.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,142.25,,,,,,,3,426.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,4,775.19,,,,,,1,,193.80,2,,387.60,,,,,,,1,193.80,1,193.80,1,193.80,,,1,193.80,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,487.80,,,,,,,,,1,,243.90,,,,,,,2,487.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,305.81,,,,,,,,,1,,305.81,,,,,,,2,611.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,704.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,41.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.84,,,,,,,,,,,,,,,,,,
,,,,35~39,1,34.82,1,34.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,76.05,,,1,38.02,,,,,,,,,,1,,38.02,1,,38.02,,,,,,,,,,,,,,,,,,,1,38.02,,,,,,,,,,,,,,,,
,,,,45~49,2,98.43,,,,,,,3,147.64,,,,,,,,,1,,49.21,,,,1,,49.21,1,49.21,1,49.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,65.23,,,1,65.23,1,65.23,2,130.46,,,,,,1,,65.23,1,,65.23,,,,,,,1,65.23,,,,,,,,,1,65.23,,,,,,,,,,,,,,,,,,
,,,,55~59,1,114.03,,,,,,,,,,,,,,1,,114.03,,,,,,,1,,114.03,,,,,1,114.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,135.32,,,,,1,135.32,,,,,,,,1,,135.32,,,,1,,135.32,,,,,,,,1,135.32,,,1,135.32,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,6,1094.89,1,,,,182.48,1,,182.48,1,,182.48,,,,,,,1,182.48,,,1,182.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,243.31,,,,,,,4,973.24,,,,,,,,,2,,486.62,,,,1,,243.31,,,,,2,486.62,,,,,1,243.31,,,1,243.31,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,569.80,,,,,,,,,1,,284.90,,,,1,,284.90,,,,,1,284.90,1,284.90,,,,,,,1,284.90,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,636.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,3333.33,,,,,,1,,1666.67,1,,1666.67,,,,,,,1,1666.67,,,,,,,,,,,,,1,1666.67,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,56.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,43.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.82,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,35.04,,,,,1,35.04,,,,,,,,,,,1,,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,72.07,,,,,1,36.04,,,1,,,,36.04,,,,,,,,,,,,,,,,,1,36.04,1,36.04,,,,,1,36.04,,,,,,,,,,,,,,,,
,,,,45~49,2,95.60,,,,,1,47.80,,,1,,,,47.80,,,,,,,,,,1,,47.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,182.59,,,,,3,182.59,,,,,,,,2,,121.73,,,,,,,,,,,,,,,,1,60.86,,,,,,,1,60.86,,,,,,,,,,,,,,
,,,,55~59,,,,,,,3,295.86,,,,,,,,1,,98.62,,,,,,,,,,2,197.24,,,,,,,,,1,98.62,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,134.95,3,404.86,,,2,,,,269.91,,,,,,,,,,,,,,,,,1,134.95,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,177.62,2,355.24,,,1,,,,177.62,3,,532.86,,,,1,,177.62,,,,,,,,1,177.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,228.31,,,,1,,228.31,,,,1,228.31,1,228.31,,,,,,,,,,,1,228.31,1,228.31,,,,,,,,,,,,
,,,,75~79,,,,,,,1,283.29,,,2,,,,566.57,1,,283.29,,,,1,,283.29,1,,283.29,,,,,2,566.57,,,,,2,566.57,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,1081.08,,,1,,,,540.54,1,,540.54,,,,,,,1,,540.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1639.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,43.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,87.41,,,,,1,43.71,,,2,,,,87.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,104.79,1,34.93,,,,,,,1,,,,34.93,1,,34.93,1,,34.93,,,,,,,2,69.86,,,,,,,1,34.93,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,34.23,,,,,1,,,,34.23,1,,34.23,,,,2,,68.47,,,,,,,,,,,,,,,,1,34.23,,,,,,,,,,,,,,,,
,,,,45~49,2,92.59,,,,,,,1,46.30,1,,,,46.30,,,,2,,92.59,,,,,,,,,,,1,46.30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,173.41,,,,,1,57.80,,,2,,,,115.61,,,,,,,,,,,,,1,57.80,,,1,57.80,,,,,,,,,1,57.80,,,,,,,,,,,,,,
,,,,55~59,1,83.13,,,,,,,,,2,,,,166.25,,,,,,,,,,1,,83.13,,,,,2,166.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,3,,,,404.86,,,,,,,,,,,,,,,,,,,1,134.95,,,,,,,1,134.95,,,,,,,,,,,,,,
,,,,65~69,1,168.92,,,,,,,,,1,,,,168.92,2,,337.84,3,,506.76,,,,2,,337.84,,,,,2,337.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,4,,,,896.86,1,,224.22,3,,672.65,,,,1,,224.22,,,,,2,448.43,,,1,224.22,1,224.22,,,2,448.43,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,284.09,3,,,,852.27,2,,568.18,4,,1136.36,,,,2,,568.18,1,284.09,1,284.09,1,284.09,,,,,,,,,1,284.09,,,,,,,,,,,,,,
,,,,80~84,1,456.62,,,,,1,456.62,,,3,,,,1369.86,1,,456.62,2,,913.24,,,,2,,913.24,,,,,3,1369.86,,,,,,,,,2,913.24,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1333.33,2,,,,2666.67,,,,,,,,,,1,,1333.33,,,,,1,1333.33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,1,48.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,2,86.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.35,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,69.98,,,,,,,,,,,,,,,,,,,,,,,1,34.99,,,,,1,34.99,,,,,1,34.99,,,,,,
,,,,40~44,3,102.18,,,1,34.06,,,1,34.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.06,1,34.06,,,,,,,,
,,,,45~49,,,,,,,,,3,127.99,,,,,,,,,,,,,,,,,,1,42.66,,,,,,,,,,,,,,,,,,,,,1,42.66,,,,,,
,,,,50~54,1,53.62,,,,,,,2,107.24,,,,,,,,,1,,53.62,,,,,,,,,,,,,1,53.62,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,151.52,,,,,,,2,151.52,,,,,,,,,,,,,,,1,,75.76,,,1,75.76,,,1,75.76,,,,,,,,,,,1,75.76,,,1,75.76,,,,,,
,,,,60~64,1,127.39,,,,,,,3,382.17,,,,,,1,,127.39,,,,,,,,,,,,,,,,1,127.39,,,,,1,127.39,,,,,,,,,,,,,,,,
,,,,65~69,,,1,161.81,,,,,3,485.44,3,,,,485.44,2,,323.62,,,,,,,,,,,,,,1,161.81,,,,,,,2,323.62,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,219.78,,,,,,,,2,,439.56,,,,,,,,,,,,,,,,3,659.34,1,219.78,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,274.73,,,,,,,,,1,,274.73,1,,274.73,,,,1,274.73,,,,,,,,,,,,,,,,,,,,,,,2,549.45,,,,
,,,,80~84,,,,,,,,,1,423.73,1,,,,423.73,2,,847.46,,,,,,,,,,,,,,,,1,423.73,,,,,,,,,,,,,,,,,1,423.73,,,,
,,,,85+,,,,,,,,,1,1111.11,,,,,,2,,2222.22,,,,1,,1111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1111.11,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,,,,,1,,,,44.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,45.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,44.62,,,,,,,,,,,,,,,,,,,,1,44.62,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,41.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.96,,,,,,,,,1,35.96,,,,,,,,,1,35.96,,,,,1,35.96,,,,
,,,,40~44,2,68.19,,,,,,,,,,,,,,,,,,,,1,,34.09,3,,102.28,,,,,,,,,,,,,1,34.09,,,,,,,,,1,34.09,1,34.09,,,,
,,,,45~49,1,40.19,,,,,,,,,,,,,,,,,,,,,,,1,,40.19,,,,,,,,,,,,,2,80.39,,,,,,,1,40.19,,,,,,,,
,,,,50~54,1,50.61,,,,,1,50.61,,,,,,,,1,,50.61,6,,303.64,1,,50.61,,,,,,,,,,1,50.61,,,,,,,,,1,50.61,1,50.61,,,,,1,50.61,,,,
,,,,55~59,3,207.61,,,2,138.41,,,,,,,,,,,,,3,,207.61,1,,69.20,,,,,,,,1,69.20,2,138.41,1,69.20,,,,,,,,,,,,,2,138.41,,,,,,
,,,,60~64,1,120.63,,,,,,,,,,,,,,,,,3,,361.88,,,,1,,120.63,1,120.63,,,,,,,1,120.63,,,1,120.63,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,144.72,,,,,2,,,,289.44,,,,3,,434.15,,,,2,,289.44,,,,,,,,,,,1,144.72,1,144.72,1,144.72,,,,,1,144.72,,,,,,,1,144.72
,,,,70~74,1,215.52,,,,,,,,,1,,,,215.52,,,,3,,646.55,1,,215.52,3,,646.55,1,215.52,,,,,,,1,215.52,,,4,862.07,,,,,1,215.52,,,1,215.52,,,1,215.52,2,431.03
,,,,75~79,,,1,286.53,,,,,,,,,,,,,,,,,,1,,286.53,,,,,,,,,,,,,,,,1,286.53,,,,,,,,,,,,,,,2,573.07
,,,,80~84,,,,,,,,,,,,,,,,,,,2,,787.40,1,,393.70,,,,1,393.70,1,393.70,,,,,,,,,1,393.70,,,1,393.70,,,,,,,,,,,1,393.70
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.19,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,1,,45.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
