,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,40.59,7,142.07,,,,,,,,,,,,,,1,20.30,,,,,,,4,81.19,,,,,2,40.59,1,20.30,,,,,,,2,40.59,,,,,2,40.59,,,1,20.30,3,60.89,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,26.16,5,130.82,,,1,26.16,1,,,,26.16,,,,,2,52.33,,,1,26.16,,,,,1,26.16,,,1,26.16,,,,,2,52.33,1,26.16,1,26.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,4,144.88,,,,,1,,,,36.22,,,,,,,,,,,,,,,2,72.44,1,36.22,1,36.22,,,,,1,36.22,1,36.22,,,,,,,,,,,1,36.22,,,1,36.22,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,45.75,1,45.75,,,1,45.75,,,1,,,,45.75,,,1,45.75,2,91.49,1,45.75,,,,,2,91.49,3,137.24,,,,,1,45.75,,,,,,,,,,,,,,,,,1,45.75,1,45.75,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,137.65,,,,,,,,,,,,,,,,1,68.82,,,,,,,,,,,,,,,1,68.82,1,68.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,119.05,,,,,,,,,,,,,,,,,,,,,,,,1,119.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,241.55,,,,,,,,,,,,,,,,,,,,,,1,241.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,512.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.87,,,,,,,,,,,,,1,4.87,,,1,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,2,11.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.07,1,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,5.76,,,,,,,,,,,,,,,,,,,,,,,,,1,5.76,,,2,11.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,3,15.84,1,5.28,,,,,,,1,,,,5.28,,,,,,,,,,,1,5.28,1,5.28,,,,,,,,,,,,,1,5.28,,,,,,,1,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,7.43,,,,,,,,,,,,,,,,,,,,,,,,1,7.43,,,,,,,1,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,24.66,3,36.99,,,,,,,,,,,,1,12.33,,,,,,,,,,,,,,,2,24.66,,,,,,,1,12.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,73.29,7,85.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,36.64,,,,,,,,,,,,,,,,,1,12.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,45.28,9,135.83,,,,,,,1,,,,15.09,1,15.09,1,15.09,,,,,1,15.09,,,,,,,2,30.18,,,,,,,2,30.18,,,,,,,,,2,30.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,60.40,8,161.06,,,,,,,,,,,,,,1,20.13,,,,,2,40.27,,,,,,,,,,,,,,,2,40.27,,,,,,,1,20.13,1,20.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,50.49,7,176.72,1,25.25,,,,,,,,,,1,25.25,,,,,,,1,25.25,,,,,,,3,75.74,,,1,25.25,1,25.25,2,50.49,,,,,,,,,2,50.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,6,210.82,,,1,35.14,,,,,,,,,,,,,,2,70.27,,,,,,,1,35.14,1,35.14,1,35.14,2,70.27,,,1,35.14,,,2,70.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,46.45,2,92.89,,,,,1,46.45,,,,,,,,,,,,1,46.45,,,,,,,,,2,92.89,,,5,232.23,,,,,,,,,,,,,2,92.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,64.81,,,,,,,,,,,,,1,64.81,1,64.81,,,,,,,1,64.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,111.11,,,,,,,,,,,,,,,,,,1,111.11,,,,,,,,,3,333.33,,,1,111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,224.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,507.61,,,1,507.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.89,,,,,,,,,,,,,1,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,2,11.42,,,1,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,5.29,,,,,2,,,,10.57,,,,,,,1,5.29,1,5.29,,,,,,,,,,,,,,,1,5.29,,,1,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,20.20,4,26.93,,,,,,,,,,1,6.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,6,72.67,3,36.34,,,1,12.11,,,,,,,,,,2,24.22,,,,,,,,,,,1,12.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,72.98,9,109.48,1,12.16,1,12.16,,,,,,,,,,1,12.16,,,,,,,,,,,1,12.16,,,,,,,,,,,,,,,3,36.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,3,43.50,10,144.99,,,,,,,,,,,,,,,,,,,,,,,,,,4,58.00,,,,,,,,,,,1,14.50,,,1,14.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,9,171.66,,,1,19.07,,,,,,,,,,,,,,,,,,4,76.29,,,2,38.15,1,19.07,,,2,38.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,49.57,7,173.48,,,,,,,,,,,,,,1,24.78,,,,,2,49.57,,,,,1,24.78,1,24.78,,,1,24.78,,,,,,,,,1,24.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,3,100.30,,,,,,,,,,,,,,,,1,33.43,1,33.43,2,66.87,1,33.43,,,,,,,1,33.43,,,,,1,33.43,,,,,1,33.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,92.25,1,46.13,9,415.13,,,1,46.13,,,,,,,,2,92.25,1,46.13,1,46.13,,,,,1,46.13,1,46.13,,,2,92.25,,,,,,,,,,,4,184.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,3,190.23,,,,,,,,,,,,,,,,,,,,1,63.41,,,1,63.41,,,,,1,63.41,,,,,,,,,1,63.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,1,105.60,,,,,,,,,,,1,105.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,213.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸膜,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,4.98,,,,,,,,,,,,,,,,,,,,,,,,,1,4.98,1,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,6.20,,,1,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,5.75,,,,,,,,,,,,,,1,5.75,1,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.75,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,10.51,,,,,1,5.25,,,,,,1,5.25,,,,,1,5.25,1,5.25,,,,,,,,,,,,,,,1,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,6.31,1,6.31,,,,,,,,,,,,,,1,6.31,,,,,1,6.31,,,1,6.31,1,6.31,,,,,,,,,,,1,6.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,23.17,,,6,69.50,,,,,,,,2,23.17,,,,,,,,,,,,,1,11.58,1,11.58,1,11.58,,,,,,,,,,,,,,,,,,,,,1,11.58,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,48.23,,,7,84.41,,,,,,,,,,,,,,,,1,12.06,,,,,,,1,12.06,,,,,1,12.06,,,,,,,,,2,24.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,14.01,5,70.07,,,6,84.08,,,,,,,,2,28.03,,,,,1,14.01,,,,,,,1,14.01,1,14.01,1,14.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,55.31,,,7,129.06,,,,,,,,,,1,18.44,,,,,,,1,18.44,,,,,1,18.44,1,18.44,,,,,,,,,,,,,1,18.44,,,,,,,2,36.87,1,18.44,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,5,121.51,,,3,72.90,,,,,,,,1,24.30,,,,,,,1,24.30,,,,,,,3,72.90,,,1,24.30,1,24.30,,,,,,,,,1,24.30,,,1,24.30,,,1,24.30,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,64.18,,,6,192.55,,,,,,,,,,,,,,,,,,1,32.09,,,,,1,32.09,,,,,,,,,,,,,,,2,64.18,1,32.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,3,136.92,1,45.64,,,,,,,,,,2,91.28,,,,,,,,,,,2,91.28,1,45.64,,,1,45.64,,,,,,,,,1,45.64,1,45.64,,,,,,,1,45.64,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,62.77,,,1,62.77,,,,,,,,,,,,1,62.77,,,,,,,,,,,1,62.77,,,,,,,,,,,,,,,,,,,,,1,62.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,102.15,,,,,,,,,1,102.15,,,,,,,,,,,,,,,,,,,,,1,102.15,,,,,,,,,,,1,102.15,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,216.45,,,,,,,,,,,,,,,,,,,,,,,,1,216.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.34,,,,,,,2,10.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,5.64,,,,,,,,,,,1,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,10.31,1,5.15,,,,,1,,,,5.15,,,,,,,1,5.15,1,5.15,,,,,,,1,5.15,,,,,,,,,,,1,5.15,1,5.15,,,,,,,1,5.15,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,5.96,1,5.96,,,,,1,5.96,1,,,,5.96,,,,,,,,,,,,,,,,,1,5.96,,,,,,,,,,,1,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,21.35,5,53.38,,,,,,,,,,,,,,,,,,,,1,10.68,,,,,,,,,,,,,,,,,,,1,10.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,60.75,7,85.05,,,1,12.15,,,,,,,,,,,,1,12.15,,,1,12.15,1,12.15,,,,,,,,,,,1,12.15,,,,,1,12.15,,,,,,,,,2,24.30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,79.16,5,65.96,,,,,,,,,,,,1,13.19,2,26.39,,,,,,,,,,,,,,,,,,,,,,,,,1,13.19,,,,,,,,,1,13.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,17.39,4,69.54,,,,,,,,,,,,1,17.39,1,17.39,,,,,1,17.39,1,17.39,,,,,2,34.77,,,,,,,,,1,17.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,68.18,7,159.09,,,1,22.73,1,22.73,,,,,,2,45.45,2,45.45,1,22.73,,,,,,,,,1,22.73,,,,,,,,,,,,,1,22.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,3,87.64,,,,,,,,,,,,1,29.21,,,1,29.21,,,,,3,87.64,,,,,,,,,1,29.21,,,,,,,2,58.43,,,,,,,1,29.21,,,,,1,29.21,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,43.94,3,131.81,,,,,,,1,,,,43.94,1,43.94,,,,,,,,,4,175.75,,,,,,,,,,,,,,,,,,,,,,,1,43.94,,,1,43.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,57.80,,,,,,,2,115.61,,,,,,,1,57.80,,,,,,,,,2,115.61,,,1,57.80,,,,,,,1,57.80,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,101.73,,,,,,,,,,,,,,,,,,,,,,,,2,203.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.73,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,193.42,1,193.42,,,,,,,1,193.42,,,,,,,,,,,,,,,,,1,193.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,5.38,,,1,5.38,,,,,,,,,,,,,1,5.38,,,,,1,5.38,,,,,2,10.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,6.15,1,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,2,11.54,,,,,2,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,5.09,1,5.09,,,,,,,,,,4,20.37,1,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,17.31,1,5.77,,,,,,,,,,1,5.77,1,5.77,,,,,1,5.77,,,,,,,,,,,,,1,5.77,,,,,,,2,11.54,,,,,1,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,9.61,7,67.24,1,9.61,,,,,,,,2,19.21,,,,,1,9.61,,,,,,,,,,,,,,,1,9.61,1,9.61,,,,,1,9.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,12.64,6,75.83,,,,,,,,,,1,12.64,1,12.64,,,,,,,,,,,,,,,1,12.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,5,64.80,7,90.72,,,,,,,,,,,,,,,,1,12.96,1,12.96,,,,,1,12.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,16.75,2,33.50,6,100.49,,,,,,,,,,,,,,,,,,1,16.75,,,,,,,1,16.75,1,16.75,,,1,16.75,,,,,,,2,33.50,,,,,1,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,7,159.82,4,91.32,,,,,,,,,,,,1,22.83,,,,,1,22.83,1,22.83,,,,,2,45.66,1,22.83,,,1,22.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
