,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,347.83,2,347.83,1,173.91,1,,,,173.91,,,,,,,,,,,,,1,173.91,,,1,173.91,,,,,,,,,,,,,,,,
,,,,70~74,,,,,4,808.08,,,,,,,,,,,,,1,,202.02,,,,1,,202.02,1,202.02,,,,,1,202.02,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,3,920.25,,,,,,,,,,,,,,,,,,1,306.75,1,306.75,1,306.75,1,306.75,1,306.75,,,,,,,,,,,,
,,,,80~84,,,,,1,735.29,,,1,735.29,1,,,,735.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,2,2739.73,,,1,1369.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,143.06,,,,,,,,,,,,
,,,,35~39,1,81.37,,,,,,,1,81.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,89.21,,,,,,,,,,,,1,89.21,,,,,,,,,,,,,,,,,,
,,,,45~49,2,199.80,1,99.90,,,,,1,99.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,247.22,,,,,1,123.61,,,,,,,,
,,,,55~59,1,186.57,,,,,,,1,186.57,,,,,,1,,186.57,,,,,,,1,,186.57,,,,,,,,,,,,,,,,,1,186.57,,,,
,,,,60~64,,,,,,,,,6,1081.08,,,,,,1,,180.18,,,,,,,1,,180.18,,,,,,,,,,,1,180.18,,,,,,,1,180.18,,
,,,,65~69,,,,,,,,,4,713.01,,,,,,,,,,,,2,,356.51,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,207.90,,,1,207.90,1,,,,207.90,4,,831.60,1,,207.90,1,,207.90,,,,,,,,,,,,,,,,,,1,207.90,,,1,207.90,,
,,,,75~79,1,280.90,,,,,1,280.90,4,1123.60,2,,,,561.80,,,,,,,,,,,,,,,,,1,280.90,3,842.70,,,,,,,1,280.90,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,709.22,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1282.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,1,153.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,170.79,,,,,,,,,,,,,,,,,2,,170.79,,,,,,,,,,,,,,,,,,,,,2,170.79,,,,,,
,,,,45~49,2,198.41,,,,,,,,,2,,,,198.41,,,,1,,99.21,,,,,,,,,,,,,,,,,,,,,1,99.21,,,,,,
,,,,50~54,,,,,,,,,2,246.00,2,,,,246.00,,,,,,,,,,,,,,,,,,,,,,,,,1,123.00,,,1,123.00,,,,
,,,,55~59,1,171.53,,,,,,,,,1,,,,171.53,1,,171.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,193.80,,,,,,,1,193.80,1,,,,193.80,,,,1,,193.80,1,,193.80,1,,193.80,,,,,1,193.80,,,1,193.80,,,1,193.80,,,,,2,387.60,,
,,,,65~69,1,168.92,,,1,168.92,,,1,168.92,3,,,,506.76,,,,,,,,,,,,,1,168.92,1,168.92,,,,,,,,,,,,,,,,,1,168.92
,,,,70~74,,,,,,,1,215.52,,,3,,,,646.55,,,,1,,215.52,,,,,,,1,215.52,,,,,,,,,,,,,,,,,,,1,215.52
,,,,75~79,,,1,269.54,1,269.54,1,269.54,1,269.54,,,,,,1,,269.54,1,,269.54,,,,,,,1,269.54,,,,,1,269.54,,,1,269.54,1,269.54,,,,,,,1,269.54
,,,,80~84,,,,,,,,,,,1,,,,595.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,595.24
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1351.35,,,,,1,1351.35,1,1351.35
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,食道,,,胰,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,110.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,1,,93.55,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,82.30,,,,,,,,,,,,,,,,,1,,82.30,,,,,,,,,1,82.30,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,99.01,,,,,,,,,,,1,,99.01,,,,1,,99.01,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,119.62,,,,,,,1,119.62,,,,,,1,,119.62,1,,119.62,,,,,,,1,119.62,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,157.73,,,,,3,473.19,,,2,,,,315.46,,,,,,,,,,,,,,,,,1,157.73,,,,,,,,,,,,,,,,
,,,,60~64,1,207.90,,,,,2,415.80,,,1,,,,207.90,,,,1,,207.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,332.78,1,166.39,,,5,831.95,,,4,,,,665.56,,,,,,,1,,166.39,1,,166.39,,,,,,,1,166.39,,,,,,,,,,,,,,
,,,,70~74,2,456.62,,,,,2,456.62,,,2,,,,456.62,1,,228.31,,,,,,,,,,,,,,,,2,456.62,,,,,,,,,,,,,,
,,,,75~79,,,,,1,248.76,1,248.76,2,497.51,2,,,,497.51,,,,,,,,,,1,,248.76,,,,,,,1,248.76,,,,,,,,,,,,,,
,,,,80~84,1,552.49,,,,,2,1104.97,1,552.49,,,,,,,,,,,,,,,,,,,,1,552.49,,,1,552.49,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1204.82,,,,,,,,,,,,,,,,,1,,1204.82,,,,,,,2,2409.64,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,,胰,,,喉,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,116.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,1,,95.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,84.03,,,,,,,,,,,,,,,,,1,,84.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,97.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,118.06,,,2,236.13,,,,,,,,,,,,,,,,,,,,,,,,,,1,118.06,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,282.09,,,,,,,,,,,,,,,,,,1,141.04,,,,,1,141.04,,,,,,,,,,,,,,
,,,,60~64,,,,,2,439.56,1,219.78,,,,,,,,,,,,,,,,,1,,219.78,,,,,,,,,1,219.78,,,,,,,,,,,,
,,,,65~69,,,1,172.41,1,172.41,1,172.41,1,172.41,,,,,,,,,,,,1,,172.41,,,,1,172.41,,,1,172.41,,,1,172.41,,,,,,,,,,,,
,,,,70~74,,,,,3,634.25,,,1,211.42,1,,,,211.42,,,,,,,,,,,,,,,1,211.42,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,262.47,2,524.93,,,,,,,,1,,262.47,,,,,,,,,,,,,,1,262.47,,,,,,,,,,,,,,,,
,,,,80~84,,,1,500.00,1,500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1190.48,1,1190.48,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,,造血系統及網狀內皮系統,,,喉,,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,1,218.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,215.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,169.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,94.61,,,1,94.61,,,1,94.61,1,,,,94.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,109.41,,,1,109.41,,,,,,,,,,,,,,,,,,,,,,,,,,1,109.41,,,,,,,,,,,,,,,,
,,,,55~59,1,134.23,,,1,134.23,1,134.23,2,268.46,,,,,,,,,,,,,,,,,,1,134.23,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,213.22,,,2,426.44,,,1,213.22,,,,,,1,,213.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,367.65,,,4,735.29,1,183.82,,,,,,,,,,,,,,,,,,,,,,,,,,1,183.82,,,,,,,,,,,,,,
,,,,70~74,,,1,207.04,5,1035.20,,,2,414.08,,,,,,,,,,,,1,,207.04,,,,,,1,207.04,,,2,414.08,,,,,,,,,,,,,,
,,,,75~79,,,,,1,263.85,,,2,527.70,,,,,,,,,,,,,,,1,,263.85,,,,,,,1,263.85,,,,,,,,,,,,,,
,,,,80~84,,,,,1,440.53,1,440.53,,,1,,,,440.53,,,,1,,440.53,,,,,,,,,,,,,1,440.53,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,食道,,胰,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,2,251.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,116.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,116.82,,,,,,,,
,,,,40~44,1,87.95,1,87.95,,,,,,,1,,,,87.95,,,,2,,175.90,,,,,,,1,87.95,,,,,,,,,,,1,87.95,,,,,,,,
,,,,45~49,3,275.74,,,,,,,,,,,,,,,,,,,,,,,,,,1,91.91,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,209.86,,,1,104.93,1,104.93,,,2,,,,209.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,249.69,,,,,,,,,,,,,,,,,,,,2,,249.69,,,,,,,,1,124.84,,,,,,,,,,,,,,,,
,,,,60~64,1,196.46,,,,,,,,,5,,,,982.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,392.93,,,,,,,1,196.46,6,,,,1178.78,,,,,,,1,,196.46,,,,,,1,196.46,2,392.93,1,196.46,,,,,,,1,196.46,,,,,,
,,,,70~74,3,635.59,,,,,,,,,3,,,,635.59,,,,,,,3,,635.59,1,,211.86,,,,,,,,,,,1,211.86,,,,,,,,,,
,,,,75~79,,,,,,,,,1,265.25,2,,,,530.50,1,,265.25,1,,265.25,,,,1,,265.25,,,,,,,,,1,265.25,,,,,1,265.25,,,,,,
,,,,80~84,,,,,,,1,409.84,,,1,,,,409.84,,,,,,,1,,409.84,,,,,,1,409.84,,,,,,,,,,,2,819.67,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1052.63,,,,,,,2,,2105.26,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,,胰,,,喉,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,133.87,,,,,,,,,,,,,,
,,,,35~39,1,125.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,375.23,1,93.81,1,93.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,269.30,,,,,,,,,1,,,,89.77,,,,1,,89.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,1,,102.99,,,,,,,,,1,102.99,,,,,,,,,,,,,,,,,,
,,,,55~59,1,124.53,,,,,,,2,249.07,1,,,,124.53,,,,,,,,,,1,,124.53,1,124.53,,,1,124.53,,,,,,,,,,,,,,,,
,,,,60~64,1,178.89,,,1,178.89,,,2,357.78,1,,,,178.89,,,,1,,178.89,,,,,,,,,,,,,,,1,178.89,,,,,,,,,,,,
,,,,65~69,1,208.77,,,1,208.77,,,1,208.77,,,,,,,,,,,,1,,208.77,1,,208.77,,,,,,,,,1,208.77,2,417.54,,,,,,,,,,
,,,,70~74,,,,,2,409.00,,,1,204.50,,,,,,1,,204.50,,,,1,,204.50,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,268.82,,,1,268.82,,,1,268.82,,,,,,,,,1,,268.82,,,,,,,1,268.82,,,,,,,,,1,268.82,,,,,,,,,,
,,,,80~84,,,,,1,418.41,3,1255.23,3,1255.23,,,,,,1,,418.41,,,,,,,1,,418.41,,,,,,,,,,,2,836.82,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,970.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,甲狀腺,,白血病,,其它淋巴瘤,,骨、關節及關節軟骨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,60.83,1,60.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,283.69,,,1,141.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,176.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,315.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,肺、支氣管及氣管,,胃,,結直腸癌,,結締組織、皮下組織及其他軟組織,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,61.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,2,289.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,149.70,2,299.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,177.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,233.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,377.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,主唾液腺,,甲狀腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,54.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,2,135.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,271.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,皮膚,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,108.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,265.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,144.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,149.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,188.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,268.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,970.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
