,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.71,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.03,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,90.66,,,1,45.33,,,1,45.33,,,,,,,,1,45.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,54.35,,,,,,,,,1,,,,54.35,,,1,54.35,,,,,,,,,,,,,,,,,,,1,54.35,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,67.25,,,,,,1,67.25,,,,,,1,,67.25,,,1,67.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,113.12,,,,,,,,,,,,,,,,1,113.12,,,,1,,113.12,,,,,1,113.12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,301.81,1,100.60,,,1,100.60,1,100.60,,,,,,,,1,100.60,,,,,,,,,,,1,100.60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,112.99,,,,,,,1,112.99,,,,,,,,2,225.99,1,,112.99,,,,1,112.99,,,,,,,,,1,112.99,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,127.39,,,,,2,254.78,1,127.39,,,,,,,,3,382.17,1,,127.39,2,,254.78,,,,,,,,,1,127.39,,,,,1,127.39,,,,,,,,,,,,,,,,
,,,,70~74,1,194.93,,,,,,,2,389.86,,,,,,1,194.93,1,194.93,1,,194.93,,,,,,,,,,,,,,1,194.93,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,569.80,,,,,,,,3,854.70,1,,284.90,1,,284.90,,,,,1,284.90,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,549.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,喉,,結直腸癌,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,48.17,,,,,1,48.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,91.49,,,,,1,45.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,51.71,,,,,2,103.41,,,,,,,,,,1,51.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,64.02,,,1,64.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,102.77,,,,,1,102.77,,,,,,,,1,102.77,2,205.55,,,,1,,102.77,,,,,,,1,102.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,318.47,1,106.16,1,106.16,1,106.16,1,106.16,,,,,,1,106.16,,,,,,1,,106.16,2,212.31,1,106.16,1,106.16,1,106.16,1,106.16,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,109.77,,,,,1,109.77,,,1,,,,109.77,,,4,439.08,,,,,,,1,109.77,,,,,,,,,1,109.77,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,124.22,,,1,124.22,,,,,,,,,,,,2,248.45,1,,124.22,1,,124.22,1,124.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,174.52,1,174.52,,,,,,,,1,174.52,1,174.52,1,,174.52,,,,,,,,,,1,174.52,1,174.52,1,174.52,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,286.53,,,,,,,,,,,,,,,,,,,,,,,,1,286.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,568.18,,,1,568.18,,,,,,,2,1136.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1030.93,1,1030.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,1,,58.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.56,,,,,,,1,39.56,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.75,,,,,,,,,,,,,,
,,,,30~34,1,51.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,45.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,149.25,,,,,,,,,,,,,,,,1,49.75,,,,1,,49.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,120.63,,,,,,,1,60.31,,,,,,1,60.31,,,1,,60.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,95.33,,,,,,,3,285.99,,,,,,,,1,95.33,1,,95.33,,,,1,95.33,1,95.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,341.69,,,,,,,1,113.90,,,,,,,,,,,,,,,,1,113.90,,,,,,,,,,,,,1,113.90,,,1,113.90,,,,,,,,,,,,
,,,,60~64,1,106.84,,,1,106.84,,,1,106.84,,,,,,,,,,4,,427.35,,,,,,,,,,,,,,1,106.84,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,119.62,1,119.62,,,,,,,,1,119.62,1,,119.62,,,,,,,,,,,,,,,,,,,,1,119.62,,,,,,,,,,,,,,
,,,,70~74,,,1,166.39,,,1,166.39,2,332.78,,,,,,,,4,665.56,1,,166.39,,,,,,,,,,,,1,166.39,,,,,2,332.78,,,1,166.39,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,280.11,1,,,,280.11,,,,,3,,840.34,,,,1,280.11,,,,,3,840.34,,,,,,,,,,,2,560.22,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,1020.41,2,,1020.41,,,,,,,,,,,,,,,,,,,,,,1,510.20,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.49,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,39.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.14,,,,,,,,,,,,,,,,
,,,,30~34,2,103.63,,,,,,,,,,,,,,,,1,51.81,,,,,,,,,,,,,,,,,,,,,1,51.81,,,,,,,,,,,,,,,,
,,,,35~39,3,136.18,,,,,1,45.39,,,2,,,,90.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,198.41,,,1,49.60,,,1,49.60,,,,,,,,,,,,,1,,49.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,117.72,,,,,,,3,176.57,1,,,,58.86,,,1,58.86,1,,58.86,,,,2,117.72,,,,,,,,,,,,,3,176.57,1,58.86,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,82.03,,,,,,1,82.03,,,,,,,,,2,164.07,,,,,,,,,,,,,1,82.03,,,,,,,,,,,,,,,,
,,,,55~59,1,124.38,,,,,1,124.38,,,,,,,,,,1,124.38,,,,,,,,,,,,,2,248.76,,,,,1,124.38,,,,,,,,,,,,,,,,,,
,,,,60~64,1,104.82,,,,,1,104.82,5,524.11,,,,,,1,104.82,,,,,,1,,104.82,,,,,,,1,104.82,1,104.82,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,118.62,,,,,,,,,,,,,,,,2,237.25,,,,2,,237.25,,,,,,,1,118.62,,,1,118.62,,,,,,,2,237.25,,,,,,,,,,,,
,,,,70~74,,,,,,,1,157.73,2,315.46,,,,,,2,315.46,4,630.91,,,,2,,315.46,,,1,157.73,1,157.73,1,157.73,2,315.46,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,267.38,,,,,,,,2,,534.76,,,3,802.14,,,,,,,,,,,,,,,1,267.38,,,,,,,,,,,,
,,,,80~84,,,,,,,2,925.93,,,,,,,,1,462.96,1,462.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,59.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,48.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,42.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,47.85,,,1,47.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,51.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,48.26,,,,,,,,,,,,,,,,1,48.26,2,,96.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,47.94,,,,,,,,,,,,,,,,,,1,,47.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,115.21,1,57.60,,,,,,,4,,,,230.41,,,1,57.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,76.10,,,,,1,76.10,,,2,,,,152.21,,,,,1,,76.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,3,,,,361.45,,,,,1,,120.48,,,,,,1,120.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,3,,,,317.80,,,1,105.93,2,,211.86,1,,105.93,,,,,,,1,105.93,,,1,105.93,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,241.55,,,1,120.77,,,,,2,,,,241.55,1,120.77,,,2,,241.55,,,,2,241.55,2,241.55,1,120.77,1,120.77,1,120.77,,,1,120.77,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,151.06,,,1,151.06,5,,755.29,2,,302.11,2,302.11,1,151.06,,,,,,,,,1,151.06,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,248.76,3,,746.27,1,,248.76,,,,,,,,,1,248.76,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,467.29,1,,467.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,961.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,961.54,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,胰,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,63.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,45.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,50.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,139.99,,,,,1,46.66,1,46.66,1,,,,46.66,,,,,,,,,,,2,93.33,,,,,1,46.66,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,112.23,,,1,56.12,,,,,,,,,,,,,,1,,56.12,1,,56.12,2,112.23,,,,,,,1,56.12,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,139.76,,,,,,,,,4,,,,279.52,,,1,69.88,1,,69.88,,,,1,69.88,,,,,,,,,1,69.88,1,69.88,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,120.05,,,,,,,1,,,,120.05,,,,,1,,120.05,,,,,,,,,,,,,,,,,,1,120.05,,,,,,,,,,,,,,,,
,,,,60~64,1,105.71,,,,,1,105.71,,,,,,,,1,105.71,2,211.42,,,,,,,1,105.71,,,,,1,105.71,,,,,,,1,105.71,,,,,,,,,,,,,,,,
,,,,65~69,2,245.70,,,,,,,,,1,,,,122.85,,,,,3,,368.55,1,,122.85,1,122.85,,,1,122.85,2,245.70,,,1,122.85,,,1,122.85,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,289.86,,,4,579.71,4,,579.71,,,,1,144.93,,,1,144.93,2,289.86,,,,,,,1,144.93,,,,,,,,,,,,,,,,
,,,,75~79,1,243.31,1,243.31,,,1,243.31,,,1,,,,243.31,,,1,243.31,3,,729.93,3,,729.93,,,,,,,1,243.31,,,,,1,243.31,,,,,,,,,,,,,,,,,,
,,,,80~84,1,442.48,,,,,,,,,,,,,,,,,,3,,1327.43,1,,442.48,,,1,442.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,43.37,,,,,,,,,,,,,,,,,,,,,1,43.37,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,109.71,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,141.84,,,,,,,,,,,,,,1,47.28,,,1,,47.28,1,,47.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,158.90,,,,,,,,,,,,,,5,264.83,,,,,,,,,1,52.97,,,,,,,,,1,52.97,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,135.78,,,1,67.89,,,,,,,,,,1,67.89,,,,,,,,,,,1,67.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,323.28,,,,,1,107.76,1,107.76,,,,,,2,215.52,,,1,,107.76,,,,,,1,107.76,,,,,1,107.76,,,,,1,107.76,,,,,,,,,,,,,,,,
,,,,60~64,3,335.57,,,,,,,1,111.86,,,,,,1,111.86,,,3,,335.57,,,,1,111.86,1,111.86,,,1,111.86,,,,,,,2,223.71,,,,,,,,,,,,,,,,
,,,,65~69,2,242.13,,,,,,,1,121.07,,,,,,2,242.13,1,121.07,4,,484.26,,,,,,,,1,121.07,1,121.07,,,,,,,2,242.13,,,,,,,,,,,,,,,,
,,,,70~74,2,285.31,1,142.65,,,,,1,142.65,,,,,,1,142.65,1,142.65,2,,285.31,,,,1,142.65,,,,,2,285.31,,,,,,,1,142.65,,,,,,,,,,,,,,,,
,,,,75~79,1,220.26,,,,,,,,,1,,,,220.26,3,660.79,1,220.26,2,,440.53,,,,3,660.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,420.17,,,,,,1,420.17,,,1,,420.17,1,,420.17,1,420.17,,,,,,,,,,,,,1,420.17,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,1709.40,,,,,,1,854.70,,,1,,854.70,,,,2,1709.40,,,,,1,854.70,,,,,,,1,854.70,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,骨、關節及關節軟骨,,,造血系統及網狀內皮系統,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,1,,52.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,108.23,,,,,1,54.11,1,54.11,,,,,,,,,,1,,54.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,46.88,,,,,,,,,,,,,,,,1,46.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,152.36,,,,,1,50.79,1,50.79,1,,,,50.79,,,1,50.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,63.98,,,,,3,191.94,,,1,,,,63.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,299.10,1,99.70,,,,,,,2,,,,199.40,,,1,99.70,,,,,,,,,1,99.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,121.21,,,1,121.21,1,121.21,,,3,,,,363.64,,,1,121.21,,,,,,,1,121.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,5,588.24,2,235.29,2,,,,235.29,1,117.65,,,,,,,,,,,1,117.65,1,117.65,1,117.65,1,117.65,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,277.39,,,1,138.70,1,138.70,,,2,,,,277.39,1,138.70,,,,,,,,,,,,,,,,,,,1,138.70,,,,,,,,,,,,,,,,,,,,
,,,,75~79,4,858.37,,,1,214.59,,,,,1,,,,214.59,1,214.59,,,,,,1,,214.59,,,3,643.78,,,1,214.59,,,3,643.78,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,413.22,1,413.22,1,413.22,,,,,,,,1,413.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
