,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,1,78.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,75.87,,,,,,,1,75.87,,,,,,1,75.87,,,,,1,75.87,,,,,,,1,75.87,,,,,,,1,75.87,,,1,75.87,,,,,,,,,,,,
,,,,60~64,2,173.46,,,,,,,2,173.46,1,,,,86.73,2,173.46,,,1,86.73,,,,,,,1,86.73,,,,,,,1,86.73,1,86.73,,,,,,,,,,,,,,,,
,,,,65~69,1,96.43,,,1,96.43,1,96.43,3,289.30,,,,,,4,385.73,1,96.43,1,96.43,1,96.43,,,,,,,,,,,,,1,96.43,,,1,96.43,2,192.86,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,407.61,1,,,,135.87,,,1,135.87,,,,,,,,,1,135.87,2,271.74,,,,,1,135.87,,,,,1,135.87,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,242.72,,,,,,3,728.16,2,485.44,1,242.72,,,,,1,242.72,,,,,,,,,1,242.72,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,2,1183.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2020.20,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,29.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,66.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,31.47,,,,,,,,,,,,,,,,1,31.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,36.14,,,,,1,36.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,88.93,,,,,,,,,,3,133.39,,,,,,,,,1,44.46,,,1,44.46,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,146.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.31,,,1,73.31,,,,,,,,,,,,,,,,
,,,,55~59,1,74.96,,,,,,,2,149.93,,,,,,1,74.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,86.81,,,,,,,1,86.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,96.99,,,2,193.99,1,,,,96.99,5,484.97,,,1,96.99,1,96.99,,,2,193.99,,,,,,,,,,,2,193.99,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,125.31,,,2,250.63,,,,,,5,626.57,,,1,125.31,,,1,125.31,2,250.63,,,,,2,250.63,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,234.74,1,234.74,,,,,,,,,,,,2,469.48,1,234.74,,,,,,,3,704.23,1,234.74,,,1,234.74,,,2,469.48,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,1063.83,,,,,,,,,,,1,531.91,,,,,,,,,,,1,531.91,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1041.67,,,,,,,,,,,,,,,,,,1,1041.67,,,2,2083.33,,,,,1,1041.67,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,淋巴結,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.75,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,37.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,34.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,31.91,,,,,,,,,,,,,,,,1,31.91,,,,,,,1,31.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,106.35,,,,,,,,,,,,,,,,,,1,35.45,,,,,,,,,,,,,,,1,35.45,,,,,,,,,,,,,,,,,,
,,,,45~49,1,42.44,,,,,1,42.44,,,1,,,,42.44,,,,,,,,,,,1,42.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,137.36,,,,,1,68.68,,,1,,,,68.68,1,68.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,76.92,,,,,3,230.77,,,1,,,,76.92,1,76.92,,,,,,,,,,,,,,,,,1,76.92,1,76.92,1,76.92,,,,,,,,,,,,,,,,
,,,,60~64,3,255.10,,,1,85.03,1,85.03,,,1,,,,85.03,,,1,85.03,1,85.03,,,,,1,85.03,1,85.03,,,,,1,85.03,1,85.03,,,,,,,,,,,,,,,,,,
,,,,65~69,1,96.53,,,,,1,96.53,,,,,,,,5,482.63,,,,,,,1,96.53,2,193.05,,,1,96.53,,,3,289.58,,,2,193.05,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,239.81,,,,,,,,,,1,119.90,,,1,119.90,,,,,1,119.90,1,119.90,,,2,239.81,,,1,119.90,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,454.55,1,227.27,2,,,,454.55,1,227.27,1,227.27,,,,,,,,,,,,,,,1,227.27,,,2,454.55,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,529.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,900.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,36.18,,,,,,,1,36.18,,,,,,,,,,,,,,,,,,,1,36.18,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,33.55,,,,,,,,,,,,,,,,,,,,,1,33.55,1,33.55,,,,,,,,,,,,,,,,
,,,,40~44,1,35.03,1,35.03,1,35.03,,,1,35.03,1,,,,35.03,,,,,,,,,,,,,,,,,1,35.03,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,2,,,,81.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,61.65,,,,,,,3,,,,184.96,1,61.65,,,,,,,1,61.65,1,61.65,,,1,61.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,249.38,,,,,,,,,3,,,,249.38,,,1,83.13,1,83.13,1,83.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,83.75,1,83.75,,,1,83.75,,,1,,,,83.75,,,1,83.75,3,251.26,,,,,,,1,83.75,1,83.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,100.30,,,,,,,2,,,,200.60,,,1,100.30,2,200.60,1,100.30,,,,,1,100.30,,,,,1,100.30,,,,,1,100.30,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,114.42,,,,,,,,,,1,114.42,2,228.83,,,1,114.42,,,,,,,,,,,,,,,,,,,,,1,114.42,,,,,,,,
,,,,75~79,1,207.90,1,207.90,,,1,207.90,,,,,,,,,,1,207.90,,,,,2,415.80,,,,,,,,,,,,,,,,,,,1,207.90,3,623.70,,,,,,,,
,,,,80~84,,,,,,,1,473.93,,,1,,,,473.93,,,1,473.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,869.57,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,43.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,38.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,34.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.42,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,35.69,,,1,35.69,,,1,35.69,1,,,,35.69,1,35.69,,,,,,,,,1,35.69,,,,,,,1,35.69,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,39.43,,,2,78.86,,,1,39.43,,,,,,,,,,,,,,,,,,,,,,1,39.43,1,39.43,1,39.43,,,,,,,,,,,,,,,,,,
,,,,50~54,1,55.22,,,2,110.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.22,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.03,,,,,,,,,,,,,,,,
,,,,60~64,1,82.99,,,5,414.94,,,,,,,,,,,,1,82.99,,,,,,,,,,,,,2,165.98,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,99.90,,,2,199.80,,,2,199.80,1,,,,99.90,,,1,99.90,1,99.90,2,199.80,,,,,1,99.90,,,,,1,99.90,,,3,299.70,,,,,,,,,,,,,,,,
,,,,70~74,,,2,232.02,4,464.04,1,116.01,1,116.01,1,,,,116.01,,,1,116.01,,,2,232.02,1,116.01,,,1,116.01,1,116.01,1,116.01,,,,,4,464.04,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,186.57,,,,,2,,,,373.13,,,1,186.57,,,,,,,1,186.57,,,,,,,,,,,1,186.57,,,,,,,,,,,,,,,,
,,,,80~84,,,,,2,843.88,,,,,1,,,,421.94,,,,,,,,,,,,,,,,,1,421.94,,,1,421.94,1,421.94,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,819.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,1,40.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,36.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,38.94,,,,,,,1,38.94,,,,,,,,,,1,38.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,35.08,,,,,,,3,105.23,,,,,,,,,,,,1,35.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,115.21,,,,,,,2,76.80,,,,,,,,1,38.40,,,1,38.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,153.85,1,,,,51.28,,,,,,,,,,,,,1,51.28,,,,,,,,,1,51.28,,,2,102.56,,,,,,,,,,,,
,,,,55~59,2,169.49,,,,,,,4,338.98,,,,,,,,1,84.75,,,,,,,,,,,,,1,84.75,,,,,,,,,,,1,84.75,,,,,,,,,,
,,,,60~64,,,,,,,,,1,83.54,,,,,,1,83.54,1,83.54,1,83.54,,,,,,,,,,,,,,,1,83.54,,,,,,,2,167.08,,,,,,,,,,
,,,,65~69,1,98.43,1,98.43,,,,,2,196.85,,,,,,,,3,295.28,,,,,,,,,,,1,98.43,,,,,,,,,,,,,2,196.85,,,,,,,,,,
,,,,70~74,,,,,,,,,1,114.68,,,,,,,,3,344.04,,,,,1,114.68,,,,,,,2,229.36,,,,,,,1,114.68,,,1,114.68,,,,,,,,,,
,,,,75~79,,,,,,,2,359.07,,,,,,,,,,3,538.60,2,359.07,,,,,,,,,,,,,1,179.53,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,377.36,,,,,,,,,,1,377.36,1,377.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,877.19,,,,,,,,,,1,877.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.51,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,35.42,,,,,,,,,,1,35.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,40.75,,,1,40.75,1,40.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.75,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,74.27,,,,,,1,37.13,,,,,,,,,,,,,,,1,37.13,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,68.17,,,,,,,,,,1,34.08,,,,,,,,,,,,,,,1,34.08,,,,,,,,,,,,,,,,,,
,,,,45~49,2,77.85,,,,,,,,,,,,,,,,,,,,1,38.93,1,38.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,144.72,,,,,,,2,96.48,1,,,,48.24,,,,,,,,,,,,,,,1,48.24,,,,,3,144.72,,,,,,,,,,,,,,,,,,
,,,,55~59,3,238.28,,,,,,,1,79.43,,,,,,1,79.43,1,79.43,1,79.43,,,,,1,79.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,5,416.67,2,,,,166.67,,,,,,,,,,,,,3,250.00,,,,,,,1,83.33,,,,,,,,,,,,,,,,,,
,,,,65~69,1,100.60,,,,,,,3,301.81,1,,,,100.60,5,503.02,1,100.60,1,100.60,,,,,,,3,301.81,,,2,201.21,,,,,,,1,100.60,,,,,,,,,,,,,,
,,,,70~74,,,1,116.14,,,,,2,232.29,,,,,,3,348.43,,,2,232.29,1,116.14,1,116.14,1,116.14,1,116.14,,,,,1,116.14,,,1,116.14,1,116.14,,,,,,,,,,,,,,
,,,,75~79,,,1,166.11,,,1,166.11,,,,,,,,5,830.56,,,1,166.11,,,,,1,166.11,,,1,166.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,348.43,1,,,,348.43,,,,,,,,,,,,,,,,,,,1,348.43,1,348.43,,,2,696.86,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,869.57,,,,,,,,1,869.57,,,,,,,,,,,1,869.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,52.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,33.90,,,,,,,,,,,,,,,,,,,,,,,,,1,33.90,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,38.04,,,,,,,,,,,,,,,1,38.04,,,,,,,,,,,,,,,,
,,,,40~44,1,34.46,,,,,,,,,4,,,,137.84,,,,,1,34.46,2,68.92,1,34.46,,,,,1,34.46,,,,,4,137.84,,,,,,,,,1,34.46,,,,,,,,
,,,,45~49,1,38.05,,,,,,,,,1,,,,38.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.05,,,,,,,,,,
,,,,50~54,2,90.54,,,,,,,1,45.27,3,,,,135.81,,,,,2,90.54,2,90.54,,,,,,,,,,,,,1,45.27,,,,,1,45.27,,,,,,,,,,,,
,,,,55~59,3,224.22,,,,,1,74.74,1,74.74,4,,,,298.95,,,,,1,74.74,1,74.74,,,,,1,74.74,1,74.74,,,,,1,74.74,,,,,,,,,,,,,,,,,,
,,,,60~64,1,83.89,,,1,83.89,,,,,1,,,,83.89,,,,,,,2,167.79,1,83.89,,,,,,,,,,,1,83.89,,,,,,,,,,,1,83.89,,,,,,
,,,,65~69,1,98.72,,,,,,,1,98.72,6,,,,592.30,,,,,,,3,296.15,,,,,1,98.72,,,,,,,2,197.43,,,,,1,98.72,,,,,,,,,,,,
,,,,70~74,,,2,231.21,,,1,115.61,,,,,,,,1,115.61,1,115.61,1,115.61,1,115.61,1,115.61,,,1,115.61,,,,,,,3,346.82,,,,,,,,,,,3,346.82,,,,,,
,,,,75~79,,,1,156.49,,,,,1,156.49,2,,,,312.99,,,,,1,156.49,3,469.48,,,,,2,312.99,,,,,,,3,469.48,,,,,1,156.49,,,,,3,469.48,,,,,,
,,,,80~84,1,335.57,,,,,,,,,,,,,,,,,,,,1,335.57,,,,,,,,,1,335.57,1,335.57,2,671.14,,,,,,,,,,,3,1006.71,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,787.40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
