,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.64,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,22.25,,,,,1,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.25,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,25.46,1,,25.46,,,,,,,,,1,25.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,38.46,,,,,,,,,,,,,,,,,,,,,,,,,1,38.46,,,,,1,38.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,51.31,,,,,,,,,2,,,,102.62,,,,,,,,,,,,,,,,,,,,1,51.31,,,,,,,,,,,,,1,51.31,,,,,,,,,,,,,,,,,,
,,,,55~59,1,50.99,1,50.99,,,,,,,1,,,,50.99,,,,1,,50.99,1,,50.99,,,,,1,50.99,,,,,,,,,,,,,,,,,1,50.99,1,50.99,,,,,,,,,,,,,,,,,,
,,,,60~64,3,159.91,,,,,,,1,53.30,,,,,,1,,53.30,1,,53.30,3,,159.91,,,1,53.30,,,,,1,53.30,2,106.61,1,53.30,,,,,1,53.30,,,,,1,53.30,1,53.30,1,53.30,,,,,,,,,,,,,,
,,,,65~69,2,100.20,,,,,,,1,50.10,2,,,,100.20,1,,50.10,1,,50.10,2,,100.20,1,50.10,3,150.30,1,50.10,1,50.10,,,,,,,1,50.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,150.04,,,,2,,150.04,4,,300.08,,,1,75.02,1,75.02,,,,,,,2,150.04,,,,,,,,,,,,,,,1,75.02,,,,,,,,,,,,,,
,,,,75~79,1,130.04,,,,,,,,,1,,,,130.04,,,,2,,260.08,1,,130.04,,,2,260.08,,,,,,,,,1,130.04,,,,,,,,,,,,,,,3,390.12,,,,,,,,,,,,,,
,,,,80~84,,,,,1,237.53,,,,,,,,,,,,,,,,1,,237.53,,,1,237.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,21.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,24.11,1,24.11,2,48.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,1,22.85,,,,,,,,,,,1,22.85,,,,,,,1,22.85,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,44.96,,,,,,,2,44.96,,,,,,1,,22.48,1,,22.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,75.47,,,,,,,2,50.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,69.37,,,,,,,2,69.37,,,,,,,,,1,,34.69,,,,1,34.69,,,1,34.69,,,,,1,34.69,,,,,1,34.69,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,52.11,,,,,,,,,,,,,,,,,3,,156.33,,,,,,1,52.11,,,,,,,,,,,,,,,1,52.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,251.51,,,1,50.30,,,2,100.60,,,,,,1,,50.30,1,,50.30,,,,1,50.30,,,1,50.30,,,,,,,,,,,,,1,50.30,1,50.30,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,54.05,1,54.05,,,,,1,54.05,,,,,,1,,54.05,2,,108.11,,,,1,54.05,,,,,,,,,2,108.11,,,1,54.05,,,,,1,54.05,,,1,54.05,,,,,,,,,,,,,,,,,,
,,,,65~69,2,102.93,,,,,2,102.93,2,102.93,2,,,,102.93,,,,4,,205.87,,,,1,51.47,,,,,,,1,51.47,,,1,51.47,,,1,51.47,,,1,51.47,,,3,154.40,,,,,,,,,,,,,,,,,,
,,,,70~74,3,209.50,,,,,1,69.83,1,69.83,,,,,,2,,139.66,7,,488.83,,,,2,139.66,,,,,,,,,5,349.16,,,,,,,1,69.83,,,1,69.83,1,69.83,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,123.61,,,,,,,,,,,,,,,1,,123.61,1,,123.61,1,123.61,,,,,1,123.61,,,2,247.22,,,,,,,3,370.83,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,229.36,1,229.36,,,,,1,229.36,,,,,,1,,229.36,1,,229.36,,,,1,229.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,食道,,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,23.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,44.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,24.84,,,,,,,1,24.84,,,,,,,,,,,,,,,,,,,,,,,1,24.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,61.77,,,,,,,1,30.88,,,,,,2,,61.77,,,,,,,,,,,,,,,,,,,,,,,,,1,30.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,260.42,1,52.08,,,,,,,,,,,,1,,52.08,2,,104.17,2,,104.17,,,,,,,,,,,,,,,,,,,1,52.08,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,50.28,,,2,100.55,,,,,,1,,50.28,,,,,,,,,,,,,,,,,1,50.28,1,50.28,,,,,1,50.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,54.64,,,,,1,54.64,1,54.64,,,,,,5,,273.22,1,,54.64,,,,,,,,,,1,54.64,2,109.29,,,,,1,54.64,3,163.93,1,54.64,1,54.64,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,53.02,,,,,,,2,106.04,2,,,,106.04,5,,265.11,3,,159.07,,,,,,2,106.04,,,,,2,106.04,,,,,,,1,53.02,1,53.02,,,1,53.02,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,131.23,1,65.62,,,,,,,2,,,,131.23,2,,131.23,1,,65.62,,,,,,2,131.23,,,,,2,131.23,,,,,,,,,1,65.62,,,1,65.62,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,230.15,1,,,,115.07,2,,230.15,2,,230.15,,,,1,115.07,,,,,,,2,230.15,,,,,,,,,1,115.07,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,219.30,,,,,3,657.89,3,657.89,,,,,,2,,438.60,,,,,,,,,1,219.30,1,219.30,,,2,438.60,,,,,,,1,219.30,,,,,1,219.30,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,436.68,,,,,,,,,,,,,,,,,,,,,,,,,,1,436.68,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他男性生殖器官,,,其他神經系統,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,1,,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,21.79,,,,,,,,,1,,,,21.79,3,,65.37,,,,1,,21.79,,,,,,,,,,,,,,,,,,,,,,,,,1,21.79,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,24.35,,,,,,,,,,,,1,,24.35,,,,,,,,,1,24.35,,,,,2,48.71,,,1,24.35,,,2,48.71,,,,,,,1,24.35,1,24.35,,,,,,,,,,,,,,,,
,,,,45~49,1,29.07,1,29.07,,,,,,,,,,,,,,,,,,,,,,,1,29.07,,,,,,,,,,,,,1,29.07,,,,,,,3,87.21,,,,,,,,,,,,,,,,,,
,,,,50~54,2,97.90,,,,,,,1,48.95,,,,,,2,,97.90,,,,,,,,,,,2,97.90,,,,,1,48.95,1,48.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,50.58,1,50.58,,,,,,,,,,,,2,,101.16,,,,,,,,,1,50.58,1,50.58,1,50.58,,,,,,,1,50.58,1,50.58,,,,,,,1,50.58,,,,,,,,,,,,,,,,,,
,,,,60~64,3,164.02,1,54.67,,,,,,,,,,,,5,,273.37,,,,,,,,,,,4,218.70,1,54.67,,,1,54.67,,,,,,,,,,,1,54.67,,,,,2,109.35,,,,,,,,,,,,,,
,,,,65~69,1,55.25,,,,,1,55.25,,,,,,,,3,,165.75,1,,55.25,,,,,,2,110.50,4,220.99,,,1,55.25,1,55.25,,,1,55.25,,,,,,,,,1,55.25,1,55.25,,,,,,,,,,,,,,,,
,,,,70~74,,,1,63.05,,,,,,,,,,,,4,,252.21,,,,,,,,,1,63.05,8,504.41,,,,,,,,,,,1,63.05,,,,,1,63.05,,,2,126.10,6,378.31,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,104.38,2,,208.77,,,,,,,,,2,208.77,1,104.38,,,1,104.38,,,,,,,1,104.38,,,,,1,104.38,,,1,104.38,2,208.77,,,,,,,,,,,,,,
,,,,80~84,,,1,216.92,1,216.92,,,,,,,,,,,,,,,,,,,1,216.92,1,216.92,1,216.92,,,,,,,,,,,,,,,1,216.92,1,216.92,,,,,3,650.76,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,392.16,,,,,,,,,,,,,,,,,1,392.16,,,1,392.16,,,1,392.16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,其他內分泌腺,,,其他男性生殖器官,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,1,29.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.34,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,,19.50,,,,,,,,,,,,,,,,,,,,,,,1,19.50,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,24.50,,,,,,,,,,,,,,,,,,,,,1,24.50,,,1,24.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,22.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.59,,,,,,,,,,,,,,,,,1,22.59,1,22.59,,,,,,,,,,,,,,
,,,,40~44,5,118.71,,,,,,,,,1,,,,23.74,2,,47.48,,,,1,,23.74,,,,,,,1,23.74,,,,,,,,,,,,,,,1,23.74,,,,,,,1,23.74,1,23.74,,,,,,,,,,
,,,,45~49,3,82.15,,,,,,,,,,,,,,,,,,,,,,,,,1,27.38,1,27.38,1,27.38,,,,,,,,,,,,,,,,,1,27.38,,,,,,,,,,,1,27.38,,,,,,
,,,,50~54,3,135.20,,,,,,,,,,,,,,2,,90.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.07,,,,,1,45.07,,,,,,,,,,,,,,
,,,,55~59,3,156.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.08,,,1,52.08,,,1,52.08,1,52.08,,,,,,,2,104.17,2,104.17,,,,,,,1,52.08,1,52.08,,,,,,,,
,,,,60~64,,,,,1,53.76,,,,,,,,,,4,,215.05,,,,,,,,,1,53.76,2,107.53,,,1,53.76,,,,,,,,,,,1,53.76,1,53.76,1,53.76,1,53.76,1,53.76,,,1,53.76,,,,,,,,,,
,,,,65~69,2,115.27,,,,,1,57.64,,,,,,,,7,,403.46,1,,57.64,1,,57.64,1,57.64,2,115.27,2,115.27,,,1,57.64,,,1,57.64,,,,,1,57.64,,,1,57.64,2,115.27,,,1,57.64,,,,,2,115.27,2,115.27,,,,,,
,,,,70~74,1,59.77,,,2,119.55,,,,,,,,,,6,,358.64,,,,,,,,,1,59.77,5,298.86,,,1,59.77,1,59.77,,,,,,,,,,,1,59.77,,,,,,,1,59.77,,,1,59.77,1,59.77,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,202.84,3,304.26,1,101.42,1,101.42,,,2,202.84,,,,,,,,,,,3,304.26,,,1,101.42,2,202.84,1,101.42,,,,,,,,,,
,,,,80~84,1,210.97,,,,,,,1,210.97,,,,,,,,,,,,,,,,,,,3,632.91,,,1,210.97,,,1,210.97,,,,,,,,,1,210.97,1,210.97,,,,,1,210.97,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,371.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸膜,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.01,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,26.28,1,26.28,,,1,,,,26.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,25.30,,,,,,,,,,1,25.30,,,,,,,,,,,,,1,25.30,1,25.30,,,,,,,,,1,25.30,,,,,,,,,,,,,,,,
,,,,35~39,1,23.05,,,,,,,,,1,,,,23.05,,,,,,,1,,23.05,,,,,1,23.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,47.64,,,1,23.82,3,71.46,,,2,,,,47.64,,,,1,,23.82,,,,,,1,23.82,1,23.82,,,,,,,,,2,47.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,52.65,,,,,,,,,1,,,,26.32,,,,,,,2,,52.65,,,1,26.32,,,,,,,1,26.32,,,,,,,,,1,26.32,1,26.32,1,26.32,1,26.32,,,,,,,,,,,,,,,,
,,,,50~54,1,39.46,,,,,,,2,78.93,4,,,,157.85,1,,39.46,1,,39.46,3,,118.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,6,325.73,2,108.58,,,,,,,1,,,,54.29,,,,1,,54.29,1,,54.29,,,1,54.29,2,108.58,,,1,54.29,,,,,1,54.29,,,,,1,54.29,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,108.99,,,,,,,1,54.50,9,,,,490.46,1,,54.50,,,,1,,54.50,1,54.50,1,54.50,2,108.99,,,3,163.49,,,,,,,,,1,54.50,,,,,,,1,54.50,,,,,1,54.50,,,,,,,,,,
,,,,65~69,1,59.56,,,,,,,,,7,,,,416.91,1,,59.56,,,,3,,178.68,,,1,59.56,,,,,,,,,2,119.12,1,59.56,1,59.56,,,,,,,,,1,59.56,1,59.56,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,59.99,3,,,,179.96,,,,1,,59.99,9,,539.89,,,,,1,59.99,1,59.99,,,,,,,1,59.99,1,59.99,,,,,,,2,119.98,,,,,,,3,179.96,,,,,,,,,,
,,,,75~79,,,1,95.88,,,,,1,95.88,1,,,,95.88,1,,95.88,1,,95.88,3,,287.63,,,,,,,,,3,287.63,,,,,2,191.75,,,,,,,,,,,,,,,,,3,287.63,,,,,,,,,,
,,,,80~84,,,1,194.93,,,1,194.93,,,1,,,,194.93,,,,,,,1,,194.93,,,1,194.93,,,,,,,,,,,2,389.86,,,,,,,,,1,194.93,,,,,1,194.93,3,584.80,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,330.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
