,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,胃,,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.74,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,44.37,,,3,,,,133.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,194.55,,,,,,,,,,,,,,,,1,,64.85,,,1,,64.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,96.06,,,,,,1,96.06,,,,,,,,,,1,96.06,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,95.51,,,,,,,,,1,,,,95.51,,,,,,2,191.02,1,,95.51,,,1,95.51,,,1,95.51,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,92.42,,,,,1,,,,92.42,,,1,,92.42,1,92.42,1,,92.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,104.06,2,,,,208.12,,,,,,1,104.06,,,,1,104.06,1,104.06,,,,,2,208.12,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,243.61,1,,,,121.80,1,121.80,2,,243.61,3,365.41,1,,121.80,1,121.80,,,1,121.80,,,,,,,1,121.80,,,,,,,,,,,,,,,,
,,,,75~79,,,1,220.26,,,,,,,1,,,,220.26,,,1,,220.26,,,,,,,,,,1,220.26,,,1,220.26,1,220.26,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,383.14,1,,383.14,,,1,383.14,1,383.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,625.00,,,1,,625.00,1,625.00,1,,625.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.83,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,48.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.69,,,,,,,1,47.69,,,,,,,,,,,,,,
,,,,35~39,1,34.09,,,1,34.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.09,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,42.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.86,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,57.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,1,89.29,,,,,,1,89.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,102.77,,,,,,,2,205.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,93.63,,,1,93.63,,,5,468.16,1,,,,93.63,,,2,,187.27,,,,,,1,93.63,,,1,93.63,3,280.90,,,,,,,1,93.63,,,,,,,,,,,,,,
,,,,65~69,1,104.71,,,,,,,3,314.14,,,,,,,,,,,1,104.71,,,,,,,,,,1,104.71,1,104.71,,,,,,,3,314.14,,,,,,,,,,,,
,,,,70~74,,,,,,,1,113.51,2,227.01,,,,,,,,1,,113.51,1,113.51,,,,2,227.01,,,,,4,454.03,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,206.19,,,,,1,206.19,,,,,,,,1,,206.19,1,206.19,1,,206.19,2,412.37,,,1,206.19,2,412.37,1,206.19,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,375.94,,,,,,,,1,,375.94,1,375.94,,,,,,,,1,375.94,1,375.94,,,,,1,375.94,,,1,375.94,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,602.41,,,,,,,,1,,602.41,2,1204.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,骨、關節及關節軟骨,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,42.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,1,,47.66,,,,,,,,,,,1,47.66,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,1,48.92,,,,,,,,,,,,1,48.92,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,67.36,,,,,,,,,1,,,,33.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,40.44,,,1,40.44,,,,,1,,,,40.44,,,,,,,,1,,40.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,109.95,,,,,,,,,3,,,,164.93,,,,,,,,,,,,,1,54.98,,,,,,,,,,,1,54.98,1,54.98,,,,,,,,,,,,
,,,,50~54,2,157.23,,,,,,,,,,,,,,,,,,,1,78.62,,,,,,,,,,,,,,,,1,78.62,,,,,,,,,,,,,,,,
,,,,55~59,1,109.41,,,,,,,1,109.41,1,,,,109.41,,,1,,109.41,2,218.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,188.68,,,1,,94.34,1,94.34,,,,1,94.34,1,94.34,,,,,,,,,,,1,94.34,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,209.42,,,2,,,,209.42,,,1,,104.71,3,314.14,,,,1,104.71,,,,,,,2,209.42,,,,,,,,,2,209.42,,,,,,,,,,
,,,,70~74,,,1,112.74,,,,,1,112.74,4,,,,450.96,1,112.74,1,,112.74,3,338.22,,,,,,,,,,1,112.74,,,,,,,1,112.74,,,2,225.48,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,179.53,,,,,,5,897.67,,,,,,,,,,,,1,179.53,,,,,,,1,179.53,,,,,,,,,,,,
,,,,80~84,1,389.11,,,,,,,1,389.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,561.80,,,,,,,1,561.80,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,造血系統及網狀內皮系統,,,結直腸癌,,腎,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,45.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,1,40.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.13,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,33.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,1,38.58,,,,,,,,,,1,38.58,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,51.12,,,,,,,,,,,,,,1,51.12,,,,,,,,,1,51.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,146.09,,,,,,,,,,,,,1,73.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,106.27,,,,,,,1,106.27,2,,,,212.54,,,,,,1,106.27,,,,,,,,1,106.27,,,1,106.27,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,95.24,,,,,2,190.48,,,1,,,,95.24,,,,,,,,,,,,,1,95.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,212.31,,,1,,,,106.16,,,,,,,,1,,106.16,1,106.16,,,,,,,,,2,212.31,,,,,,,,,,,,,,,,,,
,,,,70~74,,,3,338.60,,,2,225.73,2,225.73,3,,,,338.60,,,2,,225.73,1,112.87,,,,1,112.87,,,1,112.87,,,,,3,338.60,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,338.98,,,3,,,,508.47,,,1,,169.49,,,1,,169.49,1,169.49,,,,,,,,,2,338.98,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,363.64,,,,,,,,,,,,,,,,,,,,1,363.64,,,1,363.64,,,,,2,727.27,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,526.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,胰,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,44.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,49.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.09,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,34.93,,,,,,,,1,,34.93,,,,,,,,,,,,,,,,1,34.93,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,36.85,,,,,,,,,,,,,1,,36.85,1,36.85,,,,,,,,,1,36.85,,,,,,,,,,,,,,,,,,
,,,,45~49,2,93.90,,,,,,,2,93.90,2,,,,93.90,,,1,,46.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,68.35,,,,,,1,68.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,107.64,,,,,,,1,107.64,1,,,,107.64,1,107.64,,,,,,,,,1,107.64,2,215.29,,,,,,,,,,,1,107.64,,,,,,,,,,,,,,
,,,,60~64,3,291.83,,,,,,,3,291.83,2,,,,194.55,,,,,,,,,,,,,,,2,194.55,,,,,,,,,2,194.55,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,103.73,3,311.20,1,,,,103.73,2,207.47,,,,,,,,,,,,,1,103.73,,,1,103.73,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,230.41,,,4,460.83,1,,,,115.21,4,460.83,,,,,,,,,,,,,,,,,1,115.21,1,115.21,1,115.21,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,157.23,2,,,,314.47,7,1100.63,1,,157.23,1,157.23,,,,1,157.23,,,2,314.47,,,1,157.23,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,335.57,,,,,1,335.57,1,,,,335.57,2,671.14,,,,,,,,,,,,,1,335.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,529.10,1,,,,529.10,1,529.10,,,,,,,,,1,529.10,,,1,529.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,胃,,食道,,胰,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,1,,42.03,,,,,,,,,,,,,1,42.03,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.39,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,44.09,,,,,2,,,,88.18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.09,,,,,,,,,,,,
,,,,35~39,2,71.56,,,,,,,,,,,,,,,,1,,35.78,,,,,,,,,,,,,,,,,,1,35.78,,,,,,,,,,,,,,,,
,,,,40~44,1,35.26,1,35.26,,,,,,,1,,,,35.26,1,35.26,,,,,,,,,,,,,,,,,,,,,,,,,1,35.26,,,,,,,,,,,,
,,,,45~49,,,,,1,44.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.09,,,,,,,,,,,,
,,,,50~54,1,64.14,,,,,,,,,2,,,,128.29,,,1,,64.14,1,64.14,,,,,,1,64.14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,97.47,,,,,,,,,,,,,,1,97.47,2,,194.93,,,,,,,,,,1,97.47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,100.91,,,,,,,,,1,,,,100.91,,,1,,100.91,,,,,,,,,,,,,,1,100.91,,,,,,,,,,,1,100.91,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,202.22,1,101.11,1,,101.11,,,,,,2,202.22,,,,,1,101.11,1,101.11,1,101.11,,,,,,,,,1,101.11,,,,,,,,
,,,,70~74,1,117.37,,,,,1,117.37,,,3,,,,352.11,,,8,,938.97,,,,,,,,,,2,234.74,,,,,,,,,,,2,234.74,,,2,234.74,,,,,,,,
,,,,75~79,1,150.38,,,,,,,1,150.38,,,,,,,,6,,902.26,,,,,,2,300.75,,,,,,,1,150.38,,,,,,,,,1,150.38,2,300.75,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,315.46,1,315.46,3,,946.37,,,,,,1,315.46,,,,,,,,,,,,,,,,,1,315.46,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,490.20,,,,,,,,,,,,1,490.20,,,,,1,490.20,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,1,43.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,89.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,44.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,37.08,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.08,,,,,,,,,,,,
,,,,40~44,2,67.52,1,33.76,,,,,,,1,,,,33.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,42.19,,,,,,,,,2,,,,84.39,,,,,,1,42.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,57.24,,,,,,,,,1,,,,57.24,,,2,,114.48,1,57.24,,,,2,114.48,1,57.24,,,1,57.24,1,57.24,1,57.24,1,57.24,,,1,57.24,1,57.24,,,,,,,,,,
,,,,55~59,1,88.89,,,,,,,,,,,,,,,,2,,177.78,,,1,,88.89,,,1,88.89,,,,,,,1,88.89,1,88.89,1,88.89,,,,,,,,,,,,,,
,,,,60~64,,,,,1,108.58,,,,,2,,,,217.16,1,108.58,2,,217.16,,,,,,,,,,,,,,,,,,1,108.58,,,,,,,,,,,,,,,,
,,,,65~69,3,304.88,,,,,,,,,3,,,,304.88,1,101.63,2,,203.25,,,2,,203.25,1,101.63,,,,,,,1,101.63,,,2,203.25,1,101.63,1,101.63,,,1,101.63,,,,,,,,
,,,,70~74,,,,,,,,,1,120.63,5,,,,603.14,1,120.63,,,,,,2,,241.25,1,120.63,1,120.63,,,,,,,1,120.63,2,241.25,1,120.63,,,,,1,120.63,,,,,,,,
,,,,75~79,,,,,,,,,1,139.28,1,,,,139.28,1,139.28,,,,1,139.28,2,,278.55,,,,,,,,,,,,,,,,,,,,,1,139.28,,,,,,,,
,,,,80~84,,,,,,,1,289.86,,,,,,,,1,289.86,1,,289.86,,,5,,1449.28,,,,,,,,,,,,,1,289.86,,,,,,,1,289.86,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,460.83,1,460.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,460.83,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.50,,,,,,,,,,,,,,
,,,,5~9,,,1,43.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.61,,,,,,,,,,,,,,,,
,,,,30~34,2,88.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.03,,,,,,,,,,
,,,,35~39,2,74.85,,,,,,,,,,,,,,,,,,,,,,,,1,37.43,,,,,,,,,,,,,1,37.43,,,,,,,,,,,,,,
,,,,40~44,1,33.47,1,33.47,,,,,1,33.47,,,,,,,,,,,,,1,,33.47,2,66.93,,,,,,,2,66.93,,,,,1,33.47,,,1,33.47,,,,,,,,,,
,,,,45~49,1,39.81,,,,,,,,,1,,,,39.81,,,1,,39.81,,,1,,39.81,,,,,,,,,,,1,39.81,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,53.62,,,,,,,,,,,,,,,,,,,,1,53.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,152.32,,,,,,,3,228.48,,,,,,,,3,,228.48,,,1,,76.16,,,,,,,,,,,,,,,,,1,76.16,,,,,,,,,,,,
,,,,60~64,2,227.01,,,1,113.51,,,5,567.54,,,,,,1,113.51,2,,227.01,1,113.51,,,,,,,,,,1,113.51,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,204.08,,,,,,1,102.04,5,,510.20,7,714.29,,,,,,,,,,2,204.08,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,119.47,1,119.47,3,358.42,,,,,,1,119.47,,,,1,119.47,1,,119.47,,,1,119.47,,,2,238.95,,,1,119.47,,,,,,,,,1,119.47,2,238.95,,,,,,
