,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,22.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.99,,,,,,,,,,,,,,
,,,,35~39,,,,,2,58.04,,,,,,,,,,1,29.02,,,,,,,,,2,58.04,,,,,,,,,,,,,,,,,,,1,29.02,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,33.27,1,33.27,1,33.27,,,,,,,1,33.27,,,,,,,2,66.53,1,33.27,,,,,,,1,33.27,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,52.99,,,,,,,,,,,,2,105.99,,,2,105.99,,,,,,,,,,,,,,,,,,,1,52.99,,,,,,,,,,,,,,
,,,,50~54,1,51.23,,,,,,,,,,,,,,4,204.92,,,,,1,51.23,1,51.23,1,51.23,1,51.23,,,,,,,1,51.23,,,,,,,,,1,51.23,,,,,,,,,,,,,,
,,,,55~59,3,164.47,,,,,,,,,1,,,,54.82,4,219.30,,,,,,,,,,,1,54.82,1,54.82,,,2,109.65,,,,,,,1,54.82,,,1,54.82,,,,,,,,,,,,,,
,,,,60~64,,,1,56.98,,,,,,,,,,,,3,170.94,,,,,3,170.94,,,1,56.98,2,113.96,,,,,,,,,,,,,1,56.98,,,,,1,56.98,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,5,271.74,,,,,1,54.35,,,2,108.70,2,108.70,,,,,,,3,163.04,,,1,54.35,,,1,54.35,,,,,2,108.70,,,,,,,,,,
,,,,70~74,,,,,,,1,84.10,,,,,,,,,,,,1,84.10,3,252.31,,,5,420.52,,,,,,,1,84.10,1,84.10,,,,,,,1,84.10,,,,,1,84.10,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,315.46,,,2,315.46,1,157.73,,,4,630.91,,,,,,,,,1,157.73,,,,,,,2,315.46,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,310.56,,,,,,1,310.56,,,,,,,,,,,,,,,,,1,310.56,,,,,,,,,1,310.56,,,1,310.56,2,621.12,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1639.34,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.34,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,22.03,,,,,,,,,,,,,,,,,,,,,,1,22.03,,,,,,,,,1,22.03,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,26.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,1,30.82,,,,,,,,,,,,,1,30.82,,,,,1,30.82,,,,,,,,,,,,,,,,,,
,,,,45~49,2,93.50,,,,,,,1,46.75,,,,,,,,2,93.50,,,,,,,,,,,,,,,,,,,,,,,1,46.75,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,55.28,,,,,,,,,,1,55.28,1,55.28,,,1,55.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,52.60,,,,,,,2,105.21,,,,,,,,2,105.21,,,,,,,,,,,1,52.60,2,105.21,,,,,,,,,,,1,52.60,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,3,178.36,,,,,,,,2,118.91,2,118.91,,,1,59.45,1,59.45,,,,,2,118.91,1,59.45,,,,,,,1,59.45,,,,,,,,,,,,,,,,,,
,,,,65~69,2,109.59,1,54.79,,,,,8,438.36,1,,,,54.79,2,109.59,2,109.59,,,3,164.38,,,,,,,,,1,54.79,,,,,,,,,,,,,1,54.79,,,,,,,,,,,,,,
,,,,70~74,,,2,154.56,,,2,154.56,4,309.12,,,,,,,,2,154.56,,,4,309.12,,,1,77.28,1,77.28,,,1,77.28,1,77.28,1,77.28,,,1,77.28,1,77.28,,,1,77.28,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,144.09,,,,,,,,6,864.55,,,,,1,144.09,1,144.09,,,,,2,288.18,,,,,,,1,144.09,,,,,2,288.18,,,,,,,,,,,,,,
,,,,80~84,1,294.12,,,,,,,,,,,,,,2,588.24,3,882.35,,,,,1,294.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,806.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,22.19,,,,,,,,,,,,,,,,,1,22.19,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,22.10,,,,,,,,,,,,,,,,,,,,,,1,22.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,24.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,26.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.58,,,,,,,,,1,26.58,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,28.41,,,1,28.41,,,,,,,,,,,,,,,,,,,,,1,28.41,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,59.95,,,,,2,59.95,,,,,,,,,,,,,,2,59.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,56.15,,,2,112.30,,,,,,,,,,1,56.15,,,,,,,,,,,,,2,112.30,,,1,56.15,,,1,56.15,,,,,,,,,,,,,,,,,,
,,,,55~59,3,158.56,,,,,,,,,,,,,,,,1,52.85,2,105.71,,,1,52.85,,,,,1,52.85,,,1,52.85,,,,,,,,,1,52.85,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,123.30,,,1,61.65,,,,,,,,3,184.96,2,123.30,,,3,184.96,1,61.65,,,,,,,1,61.65,1,61.65,,,,,,,,,,,1,61.65,,,,,,,,,,,,
,,,,65~69,,,,,,,1,55.49,3,166.48,,,,,,,,1,55.49,6,332.96,,,,,,,,,,,,,2,110.99,,,,,,,2,110.99,1,55.49,1,55.49,,,,,,,,,,,,,,
,,,,70~74,,,,,1,74.96,,,2,149.93,,,,,,1,74.96,3,224.89,2,149.93,,,2,149.93,,,,,,,1,74.96,1,74.96,,,,,,,1,74.96,,,1,74.96,2,149.93,,,,,,,,,,,,
,,,,75~79,1,133.87,,,,,2,267.74,1,133.87,,,,,,,,,,2,267.74,1,133.87,3,401.61,,,,,,,,,1,133.87,,,,,,,,,,,,,2,267.74,,,,,,,,,,,,
,,,,80~84,,,,,,,1,277.78,,,,,,,,,,,,1,277.78,,,5,1388.89,3,833.33,,,,,,,1,277.78,,,,,,,,,,,,,1,277.78,,,,,,,,,,,,
,,,,85+,,,,,,,1,709.22,,,,,,,,,,,,,,,,,,1,709.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,29.93,,,,,1,29.93,,,,,,,,,1,29.93,1,29.93,,,,,,,,,2,59.86,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,38.11,,,,,,,,3,114.33,,,1,38.11,1,38.11,1,38.11,,,,,,,,,,,,,,,,,,,1,38.11,,,,,,,,,,,,,,,,
,,,,50~54,1,58.31,,,,,,,,,,,,,,,,,,,,,,,,1,58.31,,,1,58.31,,,,,1,58.31,1,58.31,1,58.31,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,53.05,,,,,,,,,,,,,,3,159.15,1,53.05,1,53.05,2,106.10,1,53.05,,,,,,,,,1,53.05,,,,,,,1,53.05,1,53.05,,,1,53.05,,,,,,,,,,,,
,,,,60~64,1,60.64,1,60.64,2,121.29,,,,,,,,,,2,121.29,,,2,121.29,2,121.29,,,4,242.57,,,,,1,60.64,,,2,121.29,,,,,,,1,60.64,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,119.98,3,179.96,,,1,59.99,,,,,5,299.94,2,119.98,,,,,,,1,59.99,1,59.99,,,1,59.99,,,,,2,119.98,,,,,,,,,,,,
,,,,70~74,,,,,1,71.84,,,,,1,,,,71.84,3,215.52,,,,,1,71.84,,,2,143.68,,,1,71.84,,,1,71.84,3,215.52,,,1,71.84,,,,,1,71.84,1,71.84,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,253.81,,,,,,,,,,,,5,634.52,,,1,126.90,,,1,126.90,,,1,126.90,1,126.90,,,,,,,,,,,1,126.90,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,2,531.91,3,797.87,,,2,531.91,,,,,,,1,265.96,,,,,,,,,,,,,2,531.91,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,男性乳房,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.79,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,22.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,26.19,,,,,1,,,,26.19,,,,,,,1,26.19,,,,,,,,,,,,,,,1,26.19,,,,,,,,,1,26.19,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,27.33,,,,,,,,,1,27.33,,,,,,,,,1,27.33,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,27.87,,,,,,,,,,,,3,83.61,1,27.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,29.06,1,29.06,,,,,,,,,,,,,,,,,2,58.12,1,29.06,,,,,,,1,29.06,1,29.06,,,,,,,,,,
,,,,45~49,1,35.86,,,,,,,1,35.86,,,,,,,,2,71.71,,,1,35.86,1,35.86,2,71.71,1,35.86,,,,,,,,,2,71.71,,,,,1,35.86,,,5,179.28,,,,,,,,,,,,
,,,,50~54,1,58.55,,,,,,,,,,,,,,,,2,117.10,,,,,1,58.55,,,1,58.55,1,58.55,,,,,,,,,1,58.55,,,,,,,,,,,1,58.55,,,,,,,,
,,,,55~59,1,51.87,,,,,,,1,51.87,,,,,,1,51.87,1,51.87,,,1,51.87,2,103.73,,,1,51.87,,,1,51.87,,,,,1,51.87,,,,,,,1,51.87,2,103.73,,,,,,,,,,,,
,,,,60~64,,,1,61.61,,,,,,,,,,,,,,8,492.91,,,1,61.61,2,123.23,,,1,61.61,,,,,,,,,,,,,,,,,,,1,61.61,,,,,,,,,,,,
,,,,65~69,,,1,62.31,,,,,,,,,,,,,,1,62.31,,,1,62.31,6,373.83,,,3,186.92,2,124.61,,,,,,,3,186.92,,,,,2,124.61,1,62.31,,,,,2,124.61,,,,,,,,
,,,,70~74,1,68.49,3,205.48,,,1,68.49,1,68.49,,,,,,,,3,205.48,,,2,136.99,3,205.48,,,4,273.97,,,1,68.49,,,1,68.49,3,205.48,,,1,68.49,,,1,68.49,,,1,68.49,1,68.49,,,,,,,,
,,,,75~79,2,239.23,1,119.62,,,,,,,,,,,,,,2,239.23,,,1,119.62,1,119.62,,,,,2,239.23,1,119.62,,,,,1,119.62,,,,,,,1,119.62,1,119.62,,,3,358.85,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,2,520.83,,,2,520.83,,,1,260.42,,,,,,,,,,,1,260.42,1,260.42,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,487.80,,,,,,,,,,,,1,487.80,,,,,1,487.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,2,46.62,1,23.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,27.71,,,,,,,,,,,,,,,,,,,,,,,,,1,27.71,,,,,,,,,,,,,,,,
,,,,35~39,1,27.61,,,,,,,,,,,,,,2,55.22,,,,,,,,,,,,,,,,,1,27.61,,,,,1,27.61,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,87.64,,,,,1,29.21,,,,,,,,1,29.21,,,,,,,,,,,,,1,29.21,,,,,,,1,29.21,,,1,29.21,,,1,29.21,,,,,,,,,,,,,,
,,,,45~49,1,34.09,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.09,,,,,,,,,1,34.09,,,,,,,,,,,,,1,34.09,,,,,,,,
,,,,50~54,1,54.41,,,,,,,,,,,,,,2,108.81,,,,,1,54.41,1,54.41,,,,,,,,,,,,,,,,,,,,,,,1,54.41,,,1,54.41,,,,,,,,
,,,,55~59,1,53.73,,,,,,,,,,,,,,2,107.47,,,,,2,107.47,,,,,2,107.47,,,,,,,,,,,,,,,,,,,1,53.73,,,,,,,,,,,,
,,,,60~64,1,59.28,,,,,,,,,,,,,,3,177.83,,,2,118.55,3,177.83,,,,,1,59.28,1,59.28,1,59.28,,,,,2,118.55,1,59.28,,,,,,,1,59.28,,,1,59.28,2,118.55,1,59.28,,,,
,,,,65~69,,,1,66.45,1,66.45,,,,,,,,,,1,66.45,,,2,132.89,5,332.23,,,,,1,66.45,1,66.45,2,132.89,,,1,66.45,4,265.78,,,,,,,1,66.45,,,,,,,,,3,199.34,,,,
,,,,70~74,1,65.70,,,,,,,,,1,,,,65.70,,,,,3,197.11,5,328.52,,,,,1,65.70,,,,,,,,,1,65.70,1,65.70,1,65.70,,,,,1,65.70,1,65.70,,,,,1,65.70,,,,
,,,,75~79,,,,,,,,,1,111.23,1,,,,111.23,,,,,4,444.94,4,444.94,1,111.23,,,2,222.47,,,1,111.23,,,,,1,111.23,,,,,,,,,4,444.94,,,,,,,3,333.70,,,,
,,,,80~84,,,,,,,,,,,1,,,,248.76,1,248.76,,,,,1,248.76,,,,,,,,,,,,,,,1,248.76,,,,,,,,,2,497.51,,,,,1,248.76,2,497.51,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,473.93,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,24.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,27.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.26,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,27.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,28.10,,,,,,,,,,,,,,,,,,,,1,28.10,,,1,28.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,58.96,,,,,,,3,88.44,,,,,,,,,,,,1,29.48,,,,,,,,,,,,,,,1,29.48,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,32.19,,,,,,,,,,,,1,32.19,,,1,32.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,4,195.79,1,,,,48.95,2,97.90,,,3,146.84,,,2,97.90,,,,,1,48.95,,,,,1,48.95,1,48.95,1,48.95,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,119.98,1,59.99,1,59.99,,,1,59.99,1,,,,59.99,2,119.98,1,59.99,,,,,1,59.99,,,,,1,59.99,,,,,2,119.98,1,59.99,,,1,59.99,,,,,,,,,,,,,,,,,,
,,,,60~64,4,228.18,,,,,,,2,114.09,1,,,,57.05,1,57.05,,,2,114.09,2,114.09,,,,,,,1,57.05,,,,,1,57.05,1,57.05,1,57.05,1,57.05,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,138.89,,,5,347.22,1,,,,69.44,5,347.22,,,3,208.33,1,69.44,,,,,,,2,138.89,,,,,1,69.44,,,,,1,69.44,,,,,,,,,,,,,,,,,,
,,,,70~74,1,65.27,,,,,,,3,195.82,1,,,,65.27,3,195.82,,,2,130.55,1,65.27,,,,,,,5,326.37,,,,,,,,,,,8,522.19,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,102.77,3,308.32,2,205.55,2,,,,205.55,4,411.10,1,102.77,2,205.55,1,102.77,,,,,,,2,205.55,,,,,1,102.77,,,,,2,205.55,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,225.73,2,,,,451.47,3,677.20,,,6,1354.40,,,1,225.73,,,1,225.73,1,225.73,,,,,,,1,225.73,,,2,451.47,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,2,892.86,,,1,446.43,,,,,,,1,446.43,,,,,,,,,1,446.43,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
