,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,584.80,,,,,,1,584.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1162.79,,,,,,,,,,,,,,,,,,,,,,1,1162.79,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,喉,,結直腸癌,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,48.76,,,1,48.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,46.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,54.67,,,,,,,1,54.67,,,,,,,,1,54.67,,,,1,,54.67,,,1,54.67,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,65.49,,,,,,,,,,1,65.49,2,,130.98,,,,,,1,65.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,112.61,1,112.61,,,,,,,,,,,,,,,,,,1,112.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,132.10,1,132.10,,,,,,,,,,,,,,,,,,,,,,1,132.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,139.66,,,1,,,,139.66,,,,,,,,,,,,,1,139.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,160.26,,,,,1,160.26,,,1,,,,160.26,,,,,1,,160.26,,,,,,1,160.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,156.01,,,,,,,,,,,,,,4,624.02,,,,,,,,,,,,,,,1,156.01,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,253.16,,,,,,,1,,,,253.16,1,253.16,,,1,,253.16,1,,253.16,,,1,253.16,1,253.16,2,506.33,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,558.66,1,558.66,,,,,,,,,,,,1,,558.66,,,,,,1,558.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1063.83,,,1,,1063.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,,胰,,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,47.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,51.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,46.27,,,,,,,,,,,,,,,,1,46.27,,,,,,,1,46.27,1,46.27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,52.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,63.82,2,127.63,1,63.82,1,63.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.82,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,96.90,,,,,,,,,,,,,,,,,,,,,,1,96.90,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,135.50,,,2,,,,271.00,1,135.50,,,,,,,,,,,,,1,135.50,,,,,,,,,1,135.50,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,274.73,,,1,,,,137.36,,,2,274.73,1,,137.36,,,,,,,,,,,,,,,,1,137.36,,,,,,,,,,,,,,,,
,,,,65~69,1,155.52,,,,,2,311.04,2,311.04,1,,,,155.52,,,,,,,,,,,,,,,1,155.52,,,1,155.52,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,156.74,,,2,,,,313.48,1,156.74,1,156.74,,,,1,,156.74,,,,,,,,,,,1,156.74,,,2,313.48,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,246.91,2,,,,493.83,1,246.91,2,493.83,,,,,,,,,,,1,246.91,,,,,,,,,1,246.91,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,512.82,1,,,,512.82,,,,,,,,1,,512.82,,,,,1,512.82,,,,,2,1025.64,,,1,512.82,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,,胰,,,結直腸癌,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,47.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,50.30,,,,,,,,,1,,,,50.30,,,,,,,,,,,1,50.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,62.89,3,188.68,,,,,,,,,,,,,,,,,,,,1,62.89,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,85.40,,,,,,1,85.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,134.23,,,,,,,2,268.46,1,,,,134.23,,,,,,,,,,,1,134.23,,,,,1,134.23,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,133.69,,,,,,,2,267.38,,,,,,2,267.38,1,133.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,153.61,,,,,2,307.22,,,,,,3,460.83,,,1,,153.61,,,,,,1,153.61,,,,,1,153.61,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,162.07,,,,,,,,,1,,,,162.07,3,486.22,,,,,,1,,162.07,3,486.22,,,1,162.07,,,1,162.07,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,219.78,1,219.78,,,,,,2,439.56,,,,,,,,,,,1,219.78,,,,,1,219.78,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,460.83,,,,,1,460.83,,,,,,1,460.83,1,460.83,1,,460.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1000.00,,,,,,,,,,,,,,,,,,,1,1000.00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,47.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,48.45,,,,,,,1,48.45,,,,,,,,,,,,,,,,,,,,1,48.45,1,48.45,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,60.10,,,,,,,2,120.19,,,,,,,,,,,,,,,,,,,,,,,,1,60.10,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,78.43,,,,,,,,1,78.43,,,,1,,78.43,1,78.43,,,,,,,1,78.43,1,78.43,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,131.93,,,,,2,263.85,,,,,,1,131.93,1,131.93,1,,131.93,,,,,,,,,,,,,,,,,,1,131.93,,,,,,,,,,,,,,
,,,,60~64,1,130.04,,,,,,,3,390.12,,,,,,,,1,130.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,152.91,2,305.81,1,,,,152.91,,,1,152.91,2,,305.81,,,,,,,,2,305.81,,,,,,,,,1,152.91,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,166.39,,,,,,,,1,166.39,3,499.17,1,,166.39,,,,,,,,1,166.39,,,,,,,1,166.39,2,332.78,,,,,,,,,,,,,,
,,,,75~79,,,1,204.92,1,204.92,,,1,204.92,,,,,,,,1,204.92,,,,,,,,,,,1,204.92,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,840.34,2,840.34,1,,420.17,,,,,,,,1,420.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,862.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,1,48.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,46.30,,,,,,,,,,,,,,1,,46.30,,,,,,1,46.30,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,46.93,,,,,,,,,,,,,,1,,46.93,1,,46.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,57.60,,,,,,,,,,,,,,,,,,1,,57.60,1,,57.60,,,1,57.60,,,1,57.60,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,72.89,,,,,,,,,,,,,,1,,72.89,,,,,,1,72.89,,,,,,,2,145.77,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,121.21,1,,,,121.21,2,242.42,,,,,,,,,,,,,,,,,,,1,121.21,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,131.06,1,131.06,,,,,,,,,,,,,,,,,,,,,,1,131.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,294.12,1,147.06,,,2,,,,294.12,,,,,1,,147.06,,,,,,,,1,147.06,,,,,,,,,1,147.06,,,,,,,,,,,,,,
,,,,70~74,,,1,168.35,2,336.70,,,,,2,,,,336.70,1,168.35,1,168.35,,,,,,,1,168.35,,,,,1,168.35,1,168.35,,,,,3,505.05,,,,,,,,,,,,,,
,,,,75~79,1,194.93,1,194.93,2,389.86,,,,,4,,,,779.73,1,194.93,,,,,,,,,1,194.93,6,1169.59,,,,,2,389.86,,,,,2,389.86,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,,398.41,1,,398.41,,,1,398.41,,,,,1,398.41,,,1,398.41,1,398.41,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,793.65,,,1,,793.65,,,,,,,,,,,,2,1587.30,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,後腹膜腔及腹膜,,胃,,食道,,,胰,,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,1,43.52,,,,,,,,,,,,,,,,,,,,1,43.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.94,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,47.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,2,92.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,91.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.85,,,,,,,,,,,,,,,,,,
,,,,45~49,3,165.65,,,,,1,55.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,66.27,,,1,66.27,1,66.27,,,,,,,,,,,,1,,66.27,1,,66.27,,,,,1,66.27,,,,,1,66.27,,,1,66.27,1,66.27,,,,,,,,,,,,
,,,,55~59,,,,,4,436.68,1,109.17,,,,,,,,,,1,109.17,,,,1,,109.17,,,1,109.17,,,1,109.17,,,,,,,,,1,109.17,,,,,,,,,,,,
,,,,60~64,,,,,4,524.93,1,131.23,1,131.23,,,,,,1,131.23,,,,,,,,,,,,,3,393.70,,,,,,,,,,,2,262.47,,,,,,,,,,,,
,,,,65~69,,,1,135.69,6,814.11,1,135.69,1,135.69,,,,,,,,,,,,,,,,,,,,1,135.69,1,135.69,1,135.69,,,,,,,1,135.69,,,,,,,,,,,,
,,,,70~74,,,,,2,341.88,,,2,341.88,1,,,,170.94,,,2,341.88,1,,170.94,,,,,,,,1,170.94,,,,,1,170.94,1,170.94,,,1,170.94,,,,,,,,,,,,
,,,,75~79,,,1,180.18,2,360.36,2,360.36,7,1261.26,1,,,,180.18,,,1,180.18,,,,,,,,,,,3,540.54,,,1,180.18,,,,,,,3,540.54,,,,,,,,,,,,
,,,,80~84,,,,,1,353.36,,,2,706.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,706.71,,,,,,,,,,,,
,,,,85+,,,,,,,1,632.91,1,632.91,,,,,,,,,,,,,,,,,,,,1,632.91,,,,,,,,,,,1,632.91,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,40~44,1,45.02,,,,,,,,,,,,,,,,,,,,,1,,45.02,1,45.02,,,1,45.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,154.64,,,,,,,1,51.55,,,,,,1,51.55,,,,,,1,,51.55,,,,,3,154.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,128.37,,,,,,,3,192.55,1,,,,64.18,,,,,,,,,,,,,,,,,1,64.18,,,2,128.37,,,,,,,,,,,,,,,,,,
,,,,55~59,2,188.68,,,1,94.34,,,2,188.68,1,,,,94.34,,,,,,,,,,,,,1,94.34,,,,,,,,,1,94.34,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,135.87,,,1,,135.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,133.51,,,,,1,133.51,,,,,,2,267.02,1,133.51,,,,,,,,,,,,,,,,,2,267.02,1,133.51,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,166.39,,,2,,332.78,,,,,,,,,,,,,,,,1,166.39,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,181.49,1,181.49,,,,,,2,362.98,,,2,,362.98,1,,181.49,1,181.49,,,1,181.49,,,,,,,2,362.98,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,325.73,,,1,325.73,2,,,,651.47,2,651.47,,,,,,,,,,,,,,,,,1,325.73,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,552.49,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,43.40,,,,,,,,,,,,,,,,,,,1,43.40,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,45.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.48,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.79,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,46.13,,,,1,,46.13,,,,,1,46.13,,,,,,,,,,,,,1,46.13,1,46.13,,,,,,,,
,,,,45~49,1,49.36,1,49.36,,,,,,,,,,,,,,1,49.36,,,,1,,49.36,,,,,,,1,49.36,,,,,1,49.36,,,,,,,,,,,,,,,,
,,,,50~54,2,123.99,,,,,,,,,,,,,,1,62.00,,,,,,,,,,,1,62.00,,,,,,,,,1,62.00,,,,,,,,,,,,,,,,
,,,,55~59,3,253.81,,,,,1,84.60,,,,,,,,,,1,84.60,,,,,,,,,2,169.20,1,84.60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,3,396.30,,,,,,,,,1,132.10,,,1,132.10,,,,,1,132.10,,,,,,,,,,,,,,,,
,,,,65~69,1,132.45,,,,,,,,,,,,,,,,3,397.35,,,,2,,264.90,,,1,132.45,,,,,,,1,132.45,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,164.47,,,1,164.47,,,,,,1,164.47,5,822.37,1,,164.47,1,,164.47,1,164.47,,,1,164.47,,,,,,,3,493.42,1,164.47,1,164.47,,,,,2,328.95,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,3,579.15,1,,193.05,1,,193.05,1,193.05,,,,,,,,,,,1,193.05,,,,,1,193.05,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,,289.86,1,,289.86,,,1,289.86,,,,,,,1,289.86,,,,,,,,,,,2,579.71,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,,518.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,1,44.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
