,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,1,66.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,58.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,117.79,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,64.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,55.62,,,,,,,1,,,,55.62,,,,1,,55.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,110.38,1,,55.19,,,,,,,,,,,1,55.19,,,,,,,,,,,,,,,,,,,,,1,55.19,,
,,,,45~49,3,172.31,,,,,,,,,2,,,,114.88,,,,1,,57.44,1,57.44,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.44,,,,
,,,,50~54,,,,,,,,,,,3,,,,286.53,,,,,,,,,1,,95.51,1,95.51,,,,,,,,,1,95.51,,,,,,,,,,,1,95.51,,,,
,,,,55~59,1,106.84,,,,,1,106.84,,,4,,,,427.35,,,,2,,213.68,2,213.68,,,,,,,,1,106.84,,,,,,,,,,,,,1,106.84,,,,,,,,
,,,,60~64,1,111.98,1,111.98,,,,,,,1,,,,111.98,,,,1,,111.98,3,335.95,,,,,,,,,,,,1,111.98,1,111.98,2,223.96,,,,,,,1,111.98,1,111.98,,,1,111.98
,,,,65~69,1,109.29,1,109.29,,,,,,,5,,,,546.45,,,,,,,,,,,,1,109.29,,,,,,,,,,,2,218.58,1,109.29,1,109.29,,,,,,,,,,
,,,,70~74,,,,,,,1,138.50,,,2,,,,277.01,,,,1,,138.50,3,415.51,,,,1,138.50,,,1,138.50,1,138.50,,,,,1,138.50,,,1,138.50,,,1,138.50,,,,,1,138.50
,,,,75~79,,,,,,,,,,,2,,,,386.10,,,,,,,1,193.05,,,,,,,,,,,,,,,,1,193.05,,,,,1,193.05,1,193.05,,,,,2,386.10
,,,,80~84,,,,,,,,,,,1,,,,431.03,,,,,,,3,1293.10,,,,,,,,,,,,,,,,1,431.03,,,,,,,,,,,,,2,862.07
,,,,85+,,,,,,,1,1020.41,,,,,,,,,,,,,,1,1020.41,,,,1,1020.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,胰,,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.31,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,59.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,69.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.52,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,1,,59.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,1,55.83,,,,,,,,,,,,,,,,,,1,55.83,,,,,,,,,,,,
,,,,45~49,1,57.41,,,,,,,,,,,,,,,,,,,,,,,,,1,57.41,,,,,,,,,,,,,1,57.41,,,,,,,,,,,,
,,,,50~54,1,89.93,,,,,,,1,89.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.93,,,,,1,89.93,,,,,,,,
,,,,55~59,,,,,,,,,3,335.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,114.55,,,,,3,343.64,1,,,,114.55,2,,229.10,1,,114.55,,,,,,,,2,229.10,1,114.55,1,114.55,,,,,,,,,,,1,114.55,,,,,,,,
,,,,65~69,,,,,,,1,111.48,3,334.45,,,,,,,,,1,,111.48,1,111.48,1,,111.48,1,111.48,,,,,,,1,111.48,1,111.48,,,,,,,1,111.48,,,,,,,,
,,,,70~74,,,,,,,,,3,413.22,1,,,,137.74,1,,137.74,,,,1,137.74,,,,1,137.74,3,413.22,,,,,,,,,2,275.48,,,1,137.74,4,550.96,,,,,,,,
,,,,75~79,1,194.55,,,,,,,,,,,,,,2,,389.11,,,,1,194.55,,,,,,2,389.11,,,,,,,,,,,,,,,1,194.55,,,,,,,,
,,,,80~84,,,1,390.63,,,2,781.25,2,781.25,,,,,,,,,,,,1,390.63,,,,,,1,390.63,,,,,,,,,,,,,,,3,1171.88,,,,,,,,
,,,,85+,,,,,,,1,970.87,,,,,,,,2,,1941.75,,,,1,970.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.22,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,63.09,1,63.09,,,,,1,63.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,57.47,,,,,,,,,1,,,,57.47,,,,1,,57.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,117.92,,,,,,,2,117.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.96,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,3,241.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,116.14,,,1,116.14,,,3,348.43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,116.14,,,,,1,116.14,,,,,,,,,,
,,,,60~64,,,,,,,1,119.05,2,238.10,,,,,,,,,,,,,,,,,1,119.05,,,2,238.10,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,221.48,1,,,,110.74,,,,,,,1,110.74,,,,,,,,1,110.74,,,1,110.74,,,,,,,,,1,110.74,,,,,,,,
,,,,70~74,,,,,,,2,281.29,3,421.94,,,,,,,,,2,,281.29,,,1,,140.65,1,140.65,1,140.65,3,421.94,,,1,140.65,,,,,2,281.29,1,140.65,,,,,,,,,,
,,,,75~79,1,184.50,,,,,1,184.50,6,1107.01,2,,,,369.00,2,,369.00,,,,,,,,,,,,,2,369.00,,,,,,,,,,,,,,,2,369.00,,,,,,
,,,,80~84,,,,,,,,,3,1140.68,1,,,,380.23,,,,1,,380.23,,,1,,380.23,,,,,,,,,,,,,,,,,1,380.23,,,1,380.23,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,862.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其他男性生殖器官,,,其他神經系統,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.68,,,,,1,60.68,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,71.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,73.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,66.36,,,1,66.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,59.88,,,,,,,1,59.88,,,,,,,,,,,,1,59.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,59.42,,,,,,,3,178.25,,,,,,,,,,,,,,,,,1,59.42,,,,,,,,,,,,,,,,,1,59.42,,,,,,,,
,,,,50~54,1,73.42,,,,,1,73.42,4,293.69,,,,,,,,,1,,73.42,,,,,,1,73.42,,,,,,,,,1,73.42,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,3,358.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,119.47,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,236.69,1,,,,118.34,,,,,,,1,118.34,,,,,,2,236.69,,,,,1,118.34,,,,,,,,,,,1,118.34,,,,,,
,,,,65~69,,,,,,,,,3,342.86,,,,,,,,,,,,,,3,,342.86,,,,,,,,,1,114.29,,,,,,,,,,,,,,,,,,
,,,,70~74,1,135.50,,,,,1,135.50,2,271.00,,,,,,,,,,,,1,135.50,3,,406.50,,,2,271.00,,,,,2,271.00,,,,,,,,,,,3,406.50,,,,,,
,,,,75~79,,,1,189.75,,,1,189.75,4,759.01,,,,,,1,,189.75,,,,1,189.75,3,,569.26,,,,,,,1,189.75,,,2,379.51,,,1,189.75,2,379.51,,,2,379.51,,,,,,
,,,,80~84,,,,,,,1,342.47,2,684.93,,,,,,,,,,,,1,342.47,1,,342.47,,,,,,,,,,,,,,,,,1,342.47,,,1,342.47,,,,,,
,,,,85+,,,1,763.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.94,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,62.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,77.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.64,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,68.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,63.57,,,,,,,,,,,,,,1,,63.57,,,,,,,,,,,,,,,,,,,,,,,1,63.57,,,,,,,,,,,,
,,,,45~49,1,62.31,,,,,,,,,,,,,,2,,124.61,,,,,,,,,,,1,62.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,68.12,,,,,,,,,,2,,136.24,,,,1,68.12,,,,,,,,1,68.12,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,113.64,,,,,,,,,,,,,,1,,113.64,3,,340.91,2,227.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,123.30,,,,,,,,,,,,7,,863.13,,,,,,1,,123.30,1,123.30,,,,,,,,,,,,,1,123.30,,,2,246.61,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,122.25,,,,1,122.25,,,,,,,,1,122.25,1,122.25,,,,,,,,,1,122.25,1,122.25,,,,,,,,
,,,,70~74,,,,,,,1,131.58,1,131.58,,,,,,2,,263.16,2,,263.16,2,263.16,1,,131.58,,,,,,,4,526.32,,,,,,,,,,,1,131.58,,,,,,,,
,,,,75~79,,,,,,,,,1,185.53,,,,,,1,,185.53,,,,3,556.59,,,,,,,,1,185.53,2,371.06,2,371.06,,,,,,,,,2,371.06,,,,,,,,
,,,,80~84,,,,,1,313.48,,,,,1,,,,313.48,1,,313.48,,,,1,313.48,,,,,,,,,,2,626.96,,,,,1,313.48,,,,,3,940.44,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,2,1342.28,,,,,,,,,,1,671.14,,,,,1,671.14,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,113.12,,,,,,,,,,
,,,,30~34,1,82.58,,,1,82.58,,,,,1,,,,82.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.58,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.57,,,,,,,,,,,,,,,,,1,65.57,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,,63.94,,,,,,,,,,,,,,1,63.94,1,63.94,,,,,,,1,63.94,,,,,,,,
,,,,50~54,,,1,67.57,,,1,67.57,,,,,,,,2,,135.14,,,,1,67.57,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.57,,,,
,,,,55~59,,,,,,,,,,,,,,,,3,,327.15,2,,218.10,,,,,,,,,,,,,,,,,,,,,,1,109.05,,,,,,,,,,
,,,,60~64,,,,,,,,,1,120.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,120.63,,,,,,,,,,,,
,,,,65~69,2,261.44,,,1,130.72,,,,,,,,,,1,,130.72,1,,130.72,,,,,,1,130.72,,,,,,,,,1,130.72,,,,,,,2,261.44,,,,,1,130.72,,
,,,,70~74,,,,,,,,,,,,,,,,4,,522.88,1,,130.72,4,522.88,,,,,,,,,,1,130.72,,,2,261.44,1,130.72,,,,,,,2,261.44,,,2,261.44,,
,,,,75~79,1,190.84,,,,,1,190.84,,,,,,,,4,,763.36,,,,3,572.52,,,,,,2,381.68,,,,,,,1,190.84,,,1,190.84,,,2,381.68,1,190.84,,,1,190.84,,
,,,,80~84,,,,,,,,,1,291.55,,,,,,2,,583.09,,,,1,291.55,,,,,,,,1,291.55,,,,,2,583.09,,,,,,,,,,,,,1,291.55,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,2,1234.57,1,,617.28,1,617.28,,,,,,,,,,,,,,,,,,,,,,,2,1234.57,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,結直腸癌,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,白血病,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,胰,,,造血系統及網狀內皮系統,,結直腸癌,,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,,,結直腸癌,,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
