,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,44.62,,,,,,,,,,,,,,,,,,,,,,1,44.62,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,50.68,,,,,,,1,50.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,110.13,,,,,,,,,1,,,,55.07,1,,55.07,,,,,,,,,,,,,,,,,,,,,,,2,110.13,,,,,,,,,,,,,,,,,,
,,,,45~49,1,58.28,,,,,,,,,3,,,,174.83,,,,1,58.28,,,,1,,58.28,,,,,1,58.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,184.84,,,,,,,,,2,,,,184.84,,,,1,92.42,,,,1,,92.42,1,92.42,1,92.42,,,,,,,,,1,92.42,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,93.55,,,,,,,2,,,,187.09,,,,,,,,,2,,187.09,,,1,93.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,111.98,,,,,1,111.98,,,2,,,,223.96,1,,111.98,1,111.98,1,,111.98,,,,,,,,,,,,,,1,111.98,1,111.98,2,223.96,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,154.80,,,,,4,,,,619.20,,,,1,154.80,,,,,,,,,,,,,,,,,,,2,309.60,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,196.85,2,393.70,,,,3,,590.55,,,,,,,,,,,,,3,590.55,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,347.22,,,,1,347.22,,,,,,,,,,,1,347.22,1,347.22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,699.30,1,699.30,,,,,,,,,,,,,,,,,,,2,1398.60,,,2,1398.60,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1408.45,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,1,41.58,,,,,,,,1,,41.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,44.78,,,1,,,,44.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,44.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.42,,,,,,,1,44.42,,,,,,,,,,
,,,,35~39,1,49.98,,,,,,,,,1,,,,49.98,,,,,,,,,,,,,,,,,,,,1,49.98,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,109.83,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.91,,,1,54.91,,,,,,,,,,,1,54.91,,,,,,,,,,,,,,
,,,,45~49,1,55.65,,,,,,,,,3,,,,166.94,,,,,,,,,,,,,,,,,,,,1,55.65,,,,,,,,,2,111.30,,,,,,,,,,,,,,
,,,,50~54,1,86.88,,,,,,,,,2,,,,173.76,,,,,,1,,86.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,188.86,,,,,,,,,6,,,,566.57,,,,2,188.86,,,,,,,3,283.29,,,1,94.43,2,188.86,,,,,,,,,1,94.43,,,,,,,,,,,,,,,,
,,,,60~64,1,110.38,,,,,,,2,220.75,5,,,,551.88,,,,,,1,,110.38,1,,110.38,2,220.75,1,110.38,,,,,1,110.38,,,1,110.38,,,1,110.38,,,,,,,,,,,,,,,,
,,,,65~69,,,1,148.37,1,148.37,,,,,5,,,,741.84,,,,,,2,,296.74,,,,1,148.37,,,,,,,,,,,1,148.37,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,191.20,,,,,,,1,,,,191.20,,,,,,3,,573.61,,,,1,191.20,,,,,,,,,,,,,,,1,191.20,,,,,,,,,,,,,,,,
,,,,75~79,1,325.73,,,,,1,325.73,1,325.73,1,,,,325.73,,,,1,325.73,2,,651.47,,,,,,,,,,,,,,2,651.47,,,,,2,651.47,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,746.27,,,,,,1,,746.27,,,,,,,,,,,,,,,,,,,,1,746.27,,,1,746.27,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1388.89,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,食道,,胰,,胸膜,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,1,52.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,2,,76.60,,,,,,,1,38.30,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,134.77,,,,,,,,,,,,,,1,,44.92,,,1,,44.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,98.86,,,,,,,,,,,,,,,,,,,,,,1,,49.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,,110.13,,,,,,,,,,,,,,,,,,,1,55.07,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,106.72,,,,,,,,,,,,,,1,,53.36,,,,,,,,,1,53.36,,,,,,,1,53.36,,,,,,,1,53.36,,,,,,,,,,,,,,,,
,,,,50~54,3,235.66,3,235.66,1,78.55,,,,,,,,,,4,,314.22,,,,,,1,,78.55,,,,,1,78.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,99.60,,,,,1,99.60,,,,,,3,,298.80,,,1,,99.60,,,,,,2,199.20,,,,,,,,,,,,,,,1,99.60,,,,,,,,,,,,,,
,,,,60~64,,,1,108.46,,,1,108.46,,,,,,,,4,,433.84,,,,,,3,,325.38,,,,,,,,,,,,,,,1,108.46,3,325.38,,,,,1,108.46,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,144.30,,,1,,144.30,1,,144.30,1,144.30,,,,,,,,,1,144.30,1,144.30,1,144.30,,,,,,,1,144.30,,,,,,,,,,
,,,,70~74,,,,,,,,,1,191.94,,,,,,3,,575.82,2,383.88,,,,2,,383.88,1,191.94,,,,,,,,,1,191.94,,,,,1,191.94,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,310.56,,,,,,,,,1,,310.56,1,310.56,,,,,,,1,310.56,,,1,310.56,,,,,,,,,2,621.12,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,719.42,,,,,,,,,1,719.42,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1470.59,,,,,,,,,1,1470.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,59.35,,,,,,,,,,,,,,,,,1,59.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,47.28,,,,,,,,,1,47.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,39.05,,,,,,,,,,,1,39.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,46.82,,,,,,,,,,,,,,,,,,,,,,,,,1,46.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,5,243.78,,,,,,,,,,,,,,,,,1,48.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,54.70,2,,109.41,,,,,,1,,54.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,112.99,,,,,,,,,,,,,,1,,56.50,,,,,,,,,,,,,1,56.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,68.26,,,,,1,68.26,,,,,,,,2,,136.52,,,,,,2,,136.52,,,,,,,1,68.26,,,,,1,68.26,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,105.04,2,,210.08,,,,,,1,,105.04,,,1,105.04,,,,,,,,,,,,,1,105.04,1,105.04,,,,,,,,,,,,,,
,,,,60~64,2,207.90,,,1,103.95,,,,,1,,,,103.95,4,,415.80,,,,,,2,,207.90,,,,,,,,,1,103.95,1,103.95,,,,,,,1,103.95,,,,,,,,,,,,,,
,,,,65~69,,,,,2,284.90,,,,,1,,,,142.45,2,,284.90,,,1,,142.45,2,,284.90,,,,,,,,,,,1,142.45,,,,,2,284.90,,,,,,,,,,,,,,,,
,,,,70~74,,,1,190.48,,,,,,,3,,,,571.43,4,,761.90,,,1,,190.48,,,,,,1,190.48,1,190.48,2,380.95,,,,,,,1,190.48,5,952.38,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,296.74,1,,296.74,,,1,,296.74,2,,593.47,,,2,593.47,,,,,,,1,296.74,,,,,1,296.74,1,296.74,2,593.47,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,,613.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,食道,,,胰,,,骨、關節及關節軟骨,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,,52.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,47.10,,,1,47.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,108.28,,,1,54.14,,,1,54.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,337.84,,,,,1,56.31,,,1,,,,56.31,,,,,,1,,56.31,,,,,,,,,,1,56.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,6,381.92,,,,,,,,,,,1,63.65,1,,63.65,1,,63.65,,,,,1,63.65,,,,,,,3,190.96,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,3,326.80,,,1,,,,108.93,,,,,,,,,1,,108.93,,,,,,,1,108.93,,,1,108.93,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,308.96,1,102.99,1,102.99,1,102.99,4,411.95,,,,,,,,,,,,,,1,,102.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,133.16,,,,,2,266.31,1,133.16,,,,,,,,,1,133.16,,,,,,,,,2,266.31,,,,,,,1,133.16,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,186.22,2,372.44,1,186.22,3,,,,558.66,,,,,,,,,,,,,,,,,,,,,,1,186.22,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,3,852.27,,,1,,,,284.09,,,,1,284.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,574.71,,,,,,,,,,,,,1,574.71,,,,,,,,,,,,,,,,,1,574.71,,,1,574.71,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1219.51,,,,,,,1,1219.51,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,1,62.34,,,,,,,,1,,62.34,,,,,,,,,1,62.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,1,48.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,52.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,41.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,95.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.57,,,,,,,,,,,,,,,,,,
,,,,35~39,2,92.25,,,,,1,46.13,,,3,,,,138.38,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.13,1,46.13,,,,,,,,,,,,,,,,
,,,,40~44,4,214.59,1,53.65,,,,,1,53.65,1,,,,53.65,,,,,,,,,,,,,,,,2,107.30,,,,,,,,,1,53.65,,,,,,,,,,,,,,,,,,
,,,,45~49,1,56.56,,,,,,,,,4,,,,226.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,122.77,,,,,,,,,3,,,,184.16,,,,,,,,,1,,61.39,,,,,,,,,,,1,61.39,2,122.77,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,98.91,,,,,,,,,4,,,,395.65,,,,,,,,,3,,296.74,,,,,,,,,,,,,1,98.91,,,,,,,,,1,98.91,,,,,,,,,,
,,,,60~64,1,102.56,1,102.56,,,,,,,7,,,,717.95,,,,,,,,,2,,205.13,,,1,102.56,,,,,,,,,1,102.56,,,,,1,102.56,,,,,,,,,,,,,,
,,,,65~69,1,127.71,,,1,127.71,,,,,4,,,,510.86,,,,,,,,,2,,255.43,,,,,,,1,127.71,1,127.71,1,127.71,,,1,127.71,,,,,1,127.71,2,255.43,,,,,,,,,,
,,,,70~74,2,386.85,,,,,,,,,3,,,,580.27,,,,,,,,,,,,,,1,193.42,,,1,193.42,,,2,386.85,,,1,193.42,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,4,,,,1061.01,,,,,,2,,530.50,2,,530.50,,,1,265.25,,,1,265.25,,,1,265.25,2,530.50,2,530.50,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,555.56,1,555.56,1,,,,555.56,,,,,,,,,3,,1666.67,,,2,1111.11,,,,,,,,,2,1111.11,,,,,,,,,2,1111.11,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,食道,,,胰,,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.29,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,93.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,156.58,,,,,2,104.38,1,52.19,,,,,,,,,,,1,,52.19,,,,,,,,1,52.19,,,,,,,,,1,52.19,,,,,,,,,,,,,,,,,,
,,,,45~49,2,114.09,,,1,57.05,,,1,57.05,,,,,,2,,114.09,,,,,,,,,1,57.05,,,2,114.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,58.86,2,117.72,,,,,,,,,,,,1,,58.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,92.85,1,92.85,2,185.70,1,,,,92.85,1,,92.85,,,1,,92.85,,,,,,,,,,1,92.85,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,103.63,,,,,,,5,518.13,2,,,,207.25,1,,103.63,,,,,,,,,,,,,,,1,103.63,,,,,1,103.63,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,125.63,,,,,,,3,376.88,,,,,,1,,125.63,,,,,,,,,,,,,,,2,251.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,182.15,4,728.60,3,,,,546.45,1,,182.15,1,182.15,,,,,,,,,,,,,2,364.30,2,364.30,,,1,182.15,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,255.75,,,,,2,511.51,2,511.51,,,,,,2,,511.51,3,767.26,,,,1,,255.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,546.45,,,1,546.45,1,546.45,2,,,,1092.90,,,,,,,,,,,,,,,,,,3,1639.34,1,546.45,,,1,546.45,,,1,546.45,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,,1052.63,,,,,,,,,,1,1052.63,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
