,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,1,23.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,20.71,,,1,,,,20.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,1,19.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,19.32,,,,,1,,,,19.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,18.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,37.98,,,,,,1,18.99,,,,,,,,,,,,,,,,,,,,,4,75.96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,42.35,,,,,,,1,21.17,3,,,,63.52,,,1,,21.17,,,,,,,1,21.17,,,,,,,1,21.17,,,,,1,21.17,1,21.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,3,,,,103.45,1,34.48,,,,1,34.48,,,,,,,,,1,34.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,214.32,,,,,,,,,2,,,,85.73,,,1,,42.86,,,,,1,42.86,,,,,,,,,,,,,,,,,1,42.86,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,51.84,,,,,,,2,,,,103.68,,,,,,2,103.68,,,,,,,3,155.52,,,,,1,51.84,,,1,51.84,1,51.84,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,52.66,,,,,,,,,3,,,,157.98,,,3,,157.98,2,105.32,,,,,1,52.66,,,,,,,3,157.98,,,,,,,1,52.66,,,1,52.66,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,156.66,,,1,,52.22,3,156.66,1,52.22,,,,,,,,,1,52.22,,,,,,,2,104.44,,,,,2,104.44,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,86.13,,,,,,,,,4,,,,344.53,,,1,,86.13,5,430.66,,,,,,,,,,,,,2,172.27,,,,,,,,,1,86.13,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,169.20,,,,,,,1,,,,169.20,,,1,,169.20,1,169.20,,,,,1,169.20,,,,,1,169.20,2,338.41,,,,,1,169.20,,,1,169.20,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1204.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,22.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,18.68,,,,,,,,,,,,,,,,,,,,,,,,,1,18.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,19.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,18.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,19.03,,,,,,,,,1,,,,19.03,,,,,,1,19.03,,,,,1,19.03,,,,,,,,,,,,,,,,,,,,,,,1,19.03,,,,,,,,,,,,,,,,
,,,,40~44,4,83.00,,,,,,,,,,,,,,1,20.75,,,,,,,,,,,,,,,,,,,,,,2,41.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,90.39,,,,,,,,,4,,,,120.52,,,1,,30.13,,,,,1,30.13,,,,,,,,,,,,,,,,,,,,,,,,,1,30.13,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,44.23,,,2,,,,88.46,,,,,,1,44.23,,,1,44.23,,,,,,,,,,,,,,,,,,,,,,,,,1,44.23,,,,,,,,,,,,,,,,
,,,,55~59,1,51.79,,,1,51.79,,,,,3,,,,155.36,1,51.79,1,,51.79,1,51.79,,,,,,,1,51.79,,,,,,,1,51.79,1,51.79,,,,,,,,,,,2,103.57,1,51.79,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,110.38,,,,,,4,220.75,,,2,110.38,,,1,55.19,,,,,,,1,55.19,,,,,1,55.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,101.52,1,50.76,,,,,1,50.76,4,,,,203.05,,,,,,3,152.28,1,50.76,,,,,2,101.52,,,,,1,50.76,,,2,101.52,,,1,50.76,1,50.76,,,,,,,,,2,101.52,,,,,,,,,,,,
,,,,70~74,2,155.88,,,,,,,,,,,,,,1,77.94,3,,233.83,2,155.88,,,3,233.83,3,233.83,,,,,,,,,,,1,77.94,,,,,,,,,,,,,,,2,155.88,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,157.98,,,1,,157.98,,,,,1,157.98,,,,,,,,,,,,,,,,,,,,,,,2,315.96,1,157.98,,,1,157.98,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,371.75,,,,,,,,,,,,,,,,,1,371.75,,,,,,,1,371.75,1,371.75,,,,,1,371.75,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他神經系統,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,19.58,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,1,19.56,,,,,,,,,,,,,,,,,,,1,19.56,,,,,1,19.56,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,19.13,,,,,,,,,,,,,,,,,,,,,,,,,1,19.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.43,2,38.85,,,,,,,,,,,,,,,,
,,,,40~44,5,103.28,1,20.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.66,,,,,1,20.66,,,,,1,20.66,,,,,,,,,,,,,,,,
,,,,45~49,3,79.64,,,1,26.55,,,,,,,,,,1,26.55,1,,26.55,,,,,1,26.55,,,1,26.55,,,1,26.55,,,,,,,,,,,2,53.09,,,1,26.55,1,26.55,,,,,,,,,,,,,,,,
,,,,50~54,1,44.42,,,,,,,,,,,,,,4,177.70,,,,,,1,44.42,1,44.42,,,,,1,44.42,,,,,,,,,1,44.42,,,,,,,,,1,44.42,,,,,,,,,,,,,,,,
,,,,55~59,4,200.60,,,,,1,50.15,1,50.15,,,,,,3,150.45,,,,,,1,50.15,1,50.15,,,,,2,100.30,,,,,,,,,1,50.15,,,,,,,2,100.30,,,,,,,,,,,,,,,,,,
,,,,60~64,1,56.66,,,,,,,,,,,,,,2,113.31,,,,1,56.66,1,56.66,1,56.66,,,,,3,169.97,,,,,,,,,1,56.66,,,,,,,1,56.66,1,56.66,,,1,56.66,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,52.47,2,104.93,,,,,,,,3,157.40,,,,,3,157.40,,,,,,,1,52.47,2,104.93,,,1,52.47,,,,,1,52.47,,,2,104.93,,,,,,,,,,,,
,,,,70~74,2,147.38,,,,,,,1,73.69,1,,,,73.69,4,294.77,,,,,,,,3,221.08,,,,,2,147.38,,,1,73.69,,,,,,,,,,,,,2,147.38,1,73.69,1,73.69,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,1,137.17,1,137.17,,,,,3,411.52,,,,,,,,,1,137.17,,,1,137.17,,,,,,,,,2,274.35,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,349.65,,,,,,1,349.65,1,349.65,,,,,2,699.30,,,,,,,,,1,349.65,,,,,,,1,349.65,,,,,1,349.65,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,19.76,,,,,,,,,,,,,,,,,,,,,,,1,19.76,,,,,,,1,19.76,,,,,,,,,,,1,19.76,,,1,19.76,,,,,,,,,,,,,,,,,,
,,,,35~39,4,78.39,,,,,,,,,3,,,,58.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,61.60,,,,,,,,,4,,,,82.14,,,1,,20.53,,,1,20.53,,,1,20.53,,,,,,,,,,,,,1,20.53,,,,,,,2,41.07,,,,,,,,,,,,,,,,,,
,,,,45~49,3,73.76,,,,,1,24.59,,,6,,,,147.53,,,,,,,,,,,,,,,,,,,,1,24.59,,,,,,,,,,,,,1,24.59,1,24.59,,,,,,,,,,,,,,,,
,,,,50~54,3,129.14,,,1,43.05,,,,,4,,,,172.19,,,,,,1,43.05,1,43.05,,,2,86.10,,,,,,,,,,,1,43.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,97.32,,,,,,,1,48.66,2,,,,97.32,,,,,,,,3,145.99,1,48.66,,,1,48.66,,,,,,,1,48.66,1,48.66,,,1,48.66,,,1,48.66,1,48.66,,,,,,,,,,,,,,,,,,
,,,,60~64,5,299.76,1,59.95,,,,,1,59.95,4,,,,239.81,,,,,,1,59.95,6,359.71,,,,,1,59.95,,,,,,,,,1,59.95,,,,,,,1,59.95,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,52.94,,,,,,,,,7,,,,370.57,,,,,,2,105.88,3,158.81,,,1,52.94,,,,,,,,,2,105.88,1,52.94,,,,,,,5,264.69,1,52.94,4,211.75,,,,,,,,,,,,,,,,
,,,,70~74,1,67.98,,,,,,,1,67.98,2,,,,135.96,1,67.98,,,,2,135.96,5,339.90,,,1,67.98,,,,,,,,,,,3,203.94,,,,,,,1,67.98,,,1,67.98,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,132.10,,,,,,,,,,,,,5,660.50,,,1,132.10,,,1,132.10,,,,,,,,,,,,,,,2,264.20,,,1,132.10,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,320.51,2,641.03,,,,,,,,,,,,,,,,,,,,,,,1,320.51,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,787.40,,,,,,,,,,,,,,,1,787.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,19.38,,,1,19.38,,,,,,,,,,,1,19.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,20.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,40.36,,,1,20.18,,,1,20.18,,,,,,1,20.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,19.39,,,,,,,1,19.39,,,,,,,,1,,19.39,,,,,,,,,,,,,,,1,19.39,1,19.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,7,143.18,,,,,1,20.45,3,61.36,,,,,,1,20.45,,,,,,,,1,20.45,,,,,,,,,,,,,,,,,1,20.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,46.20,,,,,,,2,46.20,,,,,,1,23.10,1,,23.10,1,23.10,1,23.10,,,,,1,23.10,,,,,,,,,,,,,1,23.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,158.54,,,,,,,4,158.54,,,,,,1,39.64,,,,,,,,,,2,79.27,,,2,79.27,,,,,,,1,39.64,,,2,79.27,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,47.55,,,1,47.55,4,190.20,1,,,,47.55,,,1,,47.55,,,,,,,,,,,,,1,47.55,1,47.55,,,,,1,47.55,,,1,47.55,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,3,172.02,,,,,,1,57.34,,,,,,1,57.34,,,,,,,1,57.34,,,,,1,57.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,111.42,,,,,,,2,111.42,1,,,,55.71,,,1,,55.71,,,1,55.71,,,1,55.71,1,55.71,2,111.42,,,,,,,,,1,55.71,,,,,1,55.71,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,130.29,,,,,,,,2,,130.29,1,65.15,2,130.29,1,65.15,,,,,1,65.15,,,1,65.15,,,1,65.15,2,130.29,1,65.15,,,1,65.15,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,238.38,5,595.95,,,,,,1,119.19,4,,476.76,,,1,119.19,,,,,,,1,119.19,,,1,119.19,,,,,2,238.38,,,,,3,357.57,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,280.90,,,,,,,,1,,280.90,,,,,,,,,,,1,280.90,,,,,,,,,,,,,,,2,561.80,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,649.35,,,,,,,,,,,,,,,,,1,649.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,淋巴結,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,29.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,26.89,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,20.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,20.96,,,,,,,,1,20.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,3,,,,59.68,,,,,,,,,,,,1,19.89,,,,,1,19.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,123.20,,,,,,,,,4,,,,82.14,1,20.53,1,,20.53,,,,,1,20.53,,,,,,,,,,,,,,,,,,,1,20.53,2,41.07,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,45.40,1,22.70,,,,,,,3,,,,68.10,,,,,,1,22.70,,,1,22.70,,,,,,,1,22.70,,,,,,,,,1,22.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,181.16,,,1,36.23,,,,,6,,,,217.39,1,36.23,1,,36.23,,,1,36.23,,,,,,,,,1,36.23,,,,,,,,,1,36.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,46.77,,,,,,,,,7,,,,327.41,,,1,,46.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.77,1,46.77,,,,,,,,,,,,,,,,
,,,,60~64,2,116.75,,,,,,,,,4,,,,233.51,1,58.38,4,,233.51,,,4,233.51,1,58.38,,,,,,,3,175.13,,,,,1,58.38,,,,,3,175.13,1,58.38,,,1,58.38,,,,,,,,,,,,,,,,
,,,,65~69,3,179.43,,,,,,,,,6,,,,358.85,,,2,,119.62,,,1,59.81,,,,,,,,,5,299.04,,,,,,,,,,,1,59.81,,,,,1,59.81,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,184.16,3,184.16,5,,306.94,1,61.39,2,122.77,1,61.39,,,,,,,,,,,1,61.39,1,61.39,,,,,1,61.39,,,1,61.39,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,5,,,,568.18,2,227.27,4,,454.55,,,2,227.27,,,,,,,1,113.64,3,340.91,1,113.64,,,1,113.64,,,,,1,113.64,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,255.10,,,,,,,,2,,510.20,,,1,255.10,,,,,1,255.10,,,,,,,,,,,,,,,,,,,,,2,510.20,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,598.80,,,1,,598.80,,,,,,,,,,,,,,,,,,,1,598.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
