,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.36,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,21.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,18.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,21.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,1,26.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,44.11,,,1,44.11,,,,,,,,,,,,,,,,1,44.11,,,,,1,44.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,52.27,,,,,,,,1,52.27,,,,,,,,,,,,,,,,,,,1,52.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,1,58.93,,,1,58.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,51.39,,,,,1,51.39,2,,,,102.77,,,,,4,205.55,3,154.16,,,,,1,51.39,,,1,51.39,,,,,1,51.39,,,,,2,102.77,2,102.77,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,91.79,,,,,2,91.79,5,229.46,,,1,45.89,,,,,,,1,45.89,,,1,45.89,,,1,45.89,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,76.57,,,1,76.57,1,76.57,2,,,,153.14,1,76.57,,,4,306.28,3,229.71,1,76.57,,,,,,,,,,,1,76.57,2,153.14,,,2,153.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,148.37,,,,,,,1,,,,148.37,,,,,,,2,296.74,1,148.37,,,,,,,,,,,,,3,445.10,,,1,148.37,,,1,148.37,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,311.53,,,,,,,,,,,,,,,1,311.53,,,1,311.53,,,,,,,,,,,1,311.53,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,60.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40.61,,,,,3,60.91,,,1,20.30,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,1,25.01,1,25.01,1,25.01,,,,,,,,,1,25.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.88,,,,,,,,,,,2,81.77,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,53.39,,,2,,,,106.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.39,1,53.39,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,57.60,,,,,,,,,1,,,,57.60,,,,,1,57.60,2,115.21,,,1,57.60,,,,,,,,,1,57.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,56.72,,,,,,,4,226.89,,,,,,,,,1,56.72,,,,,,,,,1,56.72,,,1,56.72,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,44.54,,,,,,,2,,,,89.09,,,,,2,89.09,3,133.63,,,2,89.09,,,1,44.54,,,2,89.09,,,1,44.54,,,,,,,1,44.54,2,89.09,,,,,,,,,,,,,,,,,,
,,,,70~74,1,68.07,1,68.07,,,,,,,2,,,,136.15,,,1,68.07,,,4,272.29,,,,,,,,,,,2,136.15,,,,,1,68.07,1,68.07,,,,,1,68.07,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,132.10,,,,,2,264.20,,,,,,,1,132.10,,,,,,,,,,,,,1,132.10,1,132.10,2,264.20,,,,,,,,,,,,,,,,,,
,,,,80~84,1,279.33,,,,,,,,,,,,,,,,,,,,1,279.33,,,,,,,,,,,1,279.33,,,,,,,,,,,,,1,279.33,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,39.14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,19.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,22.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,17.18,1,17.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,19.26,,,,,1,19.26,1,19.26,1,19.26,,,,,,,,,,,,,,,,,1,19.26,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,23.36,,,,,,,,,,,,,,1,23.36,,,,,,,,,,,,,,,,,,,,,,,,,2,46.72,1,23.36,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,34.66,,,,,,,2,69.32,,,,,,,1,34.66,,,,,,,,,1,34.66,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,52.44,,,,,,,1,52.44,,,1,52.44,1,52.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,110.31,,,,,,,,,,,,,,1,55.16,,,,,,,2,110.31,,,,,1,55.16,,,1,55.16,1,55.16,,,,,1,55.16,1,55.16,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,58.72,1,58.72,1,58.72,1,58.72,,,,,,,,2,117.44,,,1,58.72,1,58.72,3,176.16,,,,,1,58.72,1,58.72,,,,,1,58.72,,,3,176.16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,45.25,1,45.25,,,3,135.75,4,181.00,,,,,1,45.25,,,4,181.00,,,,,,,,,,,,,1,45.25,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,61.77,,,,,,,,,,,,2,123.53,,,,,,,1,61.77,1,61.77,,,,,,,3,185.30,,,2,123.53,,,3,185.30,,,1,61.77,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,118.20,,,,,,,,,,,,,,,,,,,,,,4,472.81,1,118.20,1,118.20,,,,,1,118.20,1,118.20,,,1,118.20,,,,,,,3,354.61,,,,,,,,,,,,,,,,,,
,,,,80~84,1,259.74,,,,,,,,,1,,,,259.74,,,,,,,2,519.48,,,,,1,259.74,,,1,259.74,1,259.74,,,,,,,,,,,,,1,259.74,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,529.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,18.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.85,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.83,,,,,1,19.83,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.90,,,2,33.80,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,36.11,,,,,,,,,,,,,,,,1,18.05,,,,,,,,,,,,,,,,,,,,,,,1,18.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,21.80,,,,,,,,,,,,,,,,1,21.80,,,3,65.39,1,21.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,30.19,,,1,30.19,,,,,,,,,,1,30.19,2,60.39,1,30.19,2,60.39,,,1,30.19,,,,,,,,,2,60.39,,,,,1,30.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,50.10,,,,,,,1,50.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.10,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,53.33,,,3,160.00,,,2,106.67,,,,,,,1,53.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,119.98,2,119.98,,,,,,,,,,,,,,2,119.98,,,1,59.99,1,59.99,,,,,,,,,1,59.99,1,59.99,1,59.99,,,,,1,59.99,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,46.88,,,,,,,,,,,,,,1,46.88,3,140.65,2,93.76,5,234.41,1,46.88,2,93.76,1,46.88,,,,,,,1,46.88,,,,,,,,,,,2,93.76,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,56.53,,,,,,,,1,56.53,,,1,56.53,5,282.65,2,113.06,,,,,,,1,56.53,,,1,56.53,,,,,1,56.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,2,218.58,3,327.87,2,218.58,2,218.58,1,109.29,,,,,,,,,2,218.58,,,,,,,2,218.58,,,3,327.87,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,3,705.88,,,4,941.18,1,235.29,1,235.29,,,,,,,,,,,,,,,1,235.29,1,235.29,1,235.29,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,473.93,1,473.93,,,,,,,,,,,,,,,,,,,,,,,,,1,473.93,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,1,19.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,17.53,,,,,,,,,,,,,,,,,,1,17.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,20.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,19.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.69,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,16.84,,,,,,,,,,,,,,,,,,1,16.84,,,,,,,,,,,1,16.84,1,16.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,16.86,,,,,1,16.86,,,,,,,,3,50.59,,,,,,,,,1,16.86,,,,,,,,,,,2,33.73,,,,,,,,,,,1,16.86,,,,,,,,,,,,,,,,
,,,,40~44,1,20.71,,,1,20.71,,,,,,,,,,,,,,1,20.71,,,,,,,1,20.71,,,,,,,,,1,20.71,,,1,20.71,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,26.97,1,26.97,,,,,,,,,1,26.97,,,,,,,,,,,,,,,,,,,,,,,1,26.97,,,1,26.97,,,,,,,,,,,,
,,,,50~54,2,96.25,,,,,,,,,,,,,,,,,,,,1,48.12,,,,,,,,,,,,,,,,,,,,,,,,,,,3,144.37,,,,,,,,,,,,,,,,
,,,,55~59,1,51.20,,,,,,,,,,,,,,1,51.20,1,51.20,2,102.41,,,,,1,51.20,,,,,,,,,,,3,153.61,,,,,,,,,,,,,1,51.20,,,,,,,,,,,,,,
,,,,60~64,,,1,60.98,,,,,1,60.98,,,,,,4,243.90,,,,,3,182.93,,,,,,,2,121.95,1,60.98,,,,,1,60.98,,,,,,,,,1,60.98,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,100.30,,,1,50.15,,,,,,,,8,401.20,,,4,200.60,7,351.05,,,5,250.75,1,50.15,2,100.30,,,,,,,2,100.30,1,50.15,,,,,,,,,,,,,1,50.15,1,50.15,,,,,,,,,,
,,,,70~74,1,51.73,2,103.47,,,,,,,,,,,,1,51.73,,,2,103.47,3,155.20,,,1,51.73,1,51.73,,,,,2,103.47,,,2,103.47,,,,,1,51.73,,,,,,,,,,,1,51.73,,,,,,,,,,
,,,,75~79,2,201.82,,,,,,,,,,,,,,1,100.91,,,5,504.54,2,201.82,,,1,100.91,,,,,,,1,100.91,1,100.91,,,,,,,,,,,,,,,,,,,2,201.82,,,,,,,,,,
,,,,80~84,1,230.95,,,,,,,,,,,,,,,,,,,,1,230.95,,,3,692.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,461.89,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,3,1333.33,,,,,1,444.44,,,,,,,,,,,2,888.89,,,,,,,,,1,444.44,,,1,444.44,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,1,19.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.01,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,19.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.54,,,,,,,,,1,17.54,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,19.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.74,1,19.74,,,1,19.74,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,16.94,,,,,,,,1,16.94,1,16.94,,,,,1,16.94,1,16.94,,,,,,,,,,,,,,,,,,,,,,,1,16.94,1,16.94,,,,,,,,,,,,
,,,,35~39,,,,,,,1,16.17,,,,,,,,,,1,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.17,,,,,,,,,,,,
,,,,40~44,1,19.40,,,,,,,1,19.40,,,,,,,,1,19.40,1,19.40,,,,,1,19.40,,,2,38.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,75.15,,,,,,,,,,,,,,1,25.05,3,75.15,,,,,,,2,50.10,,,,,,,,,,,,,,,,,,,1,25.05,,,1,25.05,,,1,25.05,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,3,127.44,,,,,,,1,42.48,2,84.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,50.35,,,,,,,1,,,,50.35,1,50.35,3,151.06,,,,,,,3,151.06,1,50.35,,,1,50.35,,,,,,,,,1,50.35,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,240.82,,,1,60.20,,,,,,,,,,,,2,120.41,,,,,2,120.41,1,60.20,3,180.61,,,,,1,60.20,1,60.20,1,60.20,,,1,60.20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,53.76,,,,,,,,,,,,,,,,3,161.29,,,,,,,1,53.76,3,161.29,2,107.53,1,53.76,2,107.53,,,,,,,2,107.53,,,,,,,,,,,,,2,107.53,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,49.95,2,99.90,5,249.75,,,,,1,49.95,1,49.95,7,349.65,2,99.90,,,,,,,,,,,2,99.90,,,,,,,,,1,49.95,1,49.95,,,,,,,,,,,,
,,,,75~79,1,90.83,,,1,90.83,,,1,90.83,1,,,,90.83,1,90.83,,,,,1,90.83,,,1,90.83,2,181.65,3,272.48,,,,,,,,,,,,,,,,,,,,,3,272.48,,,,,,,,,,,,,,
,,,,80~84,1,206.19,,,1,206.19,,,,,,,,,,2,412.37,1,206.19,,,,,,,,,1,206.19,,,1,206.19,1,206.19,,,,,,,,,,,,,,,,,1,206.19,,,1,206.19,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,440.53,1,440.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
