,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,胰,,造血系統及網狀內皮系統,,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,57.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,,53.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,56.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.95,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,67.02,,,3,201.07,,,,,,,,,,1,67.02,,,,,,,,,,,,,,,,,2,134.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,102.77,,,2,205.55,,,,,1,,,,102.77,,,,,,,,,,,,,,,2,205.55,1,102.77,,,1,102.77,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,110.13,3,330.40,,,,,1,,,,110.13,,,,,,,,,,,,,,,,,,,1,110.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,107.87,,,,,,,,,,,,,,,,,2,215.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,4,453.51,1,113.38,,,3,,,,340.14,,,,,,,,,,,,,1,113.38,,,1,113.38,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,135.32,,,,,1,,,,135.32,1,135.32,,,,,,1,,135.32,,,2,270.64,,,,,,,,,2,270.64,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,263.16,1,,,,263.16,1,263.16,,,,1,263.16,,,,1,263.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,689.66,1,689.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,胸腺、心臟與中隔,,喉,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,67.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,,58.58,,,,,,,,,,,,,,1,58.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,108.52,1,54.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,55.49,,,,,1,55.49,,,,,,,,,,,,,,,,,,1,55.49,,,,,,,3,166.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,128.21,1,64.10,,,2,128.21,,,,,,,,,,,,,,,,,,,,1,64.10,,,1,64.10,1,64.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,93.98,1,93.98,1,,,,93.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,3,352.53,1,117.51,,,,,,,,,,,,,,,,1,117.51,1,117.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,109.65,,,1,,,,109.65,,,,,,,,,,,,,,,1,109.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,3,340.91,,,3,,,,340.91,,,,,,,,,,,,,,,,,1,113.64,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,127.55,,,1,127.55,2,255.10,1,127.55,1,,,,127.55,,,1,,127.55,,,1,,127.55,2,255.10,,,,,1,127.55,1,127.55,1,127.55,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,1,234.74,,,,,,,,,,1,234.74,,,1,234.74,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,625.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1020.41,,,,,,,,,,,,,,,,,,,,,1,1020.41,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,胰,,造血系統及網狀內皮系統,,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,60.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,60.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,54.59,,,3,163.76,,,1,,,,54.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,64.39,,,,,,,,,,,,,,,,,,1,64.39,,,1,64.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,127.23,,,1,,,,127.23,,,,,,,,,,,,,1,127.23,,,,,,,1,127.23,1,127.23,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,112.23,1,112.23,1,112.23,,,,,,1,112.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,111.98,,,,,3,335.95,,,1,,,,111.98,1,111.98,,,,,,,,,,,,,,,1,111.98,,,,,,,2,223.96,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,123.00,,,1,,,,123.00,4,492.00,2,,246.00,1,123.00,1,,123.00,,,1,123.00,,,,,,,,,,,1,123.00,,,,,,,,,,,,,,,,,,
,,,,75~79,1,210.97,,,,,1,210.97,,,1,,,,210.97,1,210.97,,,,,,,,,,,2,421.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,546.45,,,,,,,,2,1092.90,,,,,,,,,,,1,546.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1086.96,,,,,,,,1,1086.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,56.34,,,,,,,,,,,,,,,,,,,,,,,,,1,56.34,1,56.34,1,56.34,,,,,,,,,,,,,,
,,,,40~44,1,53.65,,,,,,,,,2,,,,107.30,,,2,,107.30,,,,,,,,,,,,,,,,,,,,1,53.65,,,,,,,1,53.65,,,,,,,,,,
,,,,45~49,,,,,,,1,63.13,,,1,,,,63.13,,,1,,63.13,1,63.13,,,,,,,,,,,,,,,,,,1,63.13,,,,,,,,,,,1,63.13,1,63.13,,,,
,,,,50~54,,,,,,,,,,,2,,,,148.81,,,,,,,,,,,,,,,,,,,,,,,,,1,74.40,,,,,,,,,,,2,148.81,,,,,,
,,,,55~59,2,246.31,,,,,,,,,2,,,,246.31,1,123.15,1,,123.15,1,123.15,,,,,,,,,,,,,,1,123.15,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,238.38,,,,,,,4,,,,476.76,,,,,,1,119.19,,,,,,,,,,1,119.19,,,,,,,,,,,,,,,,,,,,,,,1,119.19,,
,,,,65~69,1,109.53,,,,,,,,,1,,,,109.53,,,1,,109.53,3,328.59,1,,109.53,,,2,219.06,,,,,,,,,,,,,,,,,1,109.53,,,,,,,,,,,,
,,,,70~74,,,1,127.06,,,,,,,2,,,,254.13,,,1,,127.06,,,1,,127.06,1,127.06,,,,,,,1,127.06,,,1,127.06,1,127.06,,,,,,,,,1,127.06,,,,,,,1,127.06
,,,,75~79,,,,,1,191.57,,,1,191.57,2,,,,383.14,,,1,,191.57,,,,,,,,,,1,191.57,1,191.57,,,,,,,,,,,,,,,,,,,,,,,,,1,191.57
,,,,80~84,,,,,,,,,1,537.63,,,,,,,,,,,2,1075.27,,,,,,1,537.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,61.73,,,,,,,,,,,,,,,,,,,,,,1,61.73,,,,,1,61.73,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,,53.25,,,,,,,,,,,,,,,,2,106.50,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,181.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.50,1,60.50,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,140.94,,,,,,,3,211.42,,,,,,,,,,,,,,,,,,,,1,70.47,,,,,1,70.47,,,1,70.47,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,118.91,,,,,,,,,,,,,,,,,,,1,118.91,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,116.41,2,232.83,,,,,,1,,116.41,1,116.41,1,116.41,,,,,,,,,,,,,1,116.41,,,,,,,,,,,,,,,,
,,,,65~69,1,111.61,,,,,1,111.61,2,223.21,,,,,,,,1,,111.61,,,,,,1,111.61,,,,,,,,,,,1,111.61,,,3,334.82,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,132.63,,,1,132.63,,,,,,1,132.63,1,,132.63,,,,,,,,,,,,,,1,132.63,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,353.98,,,,,,,,3,,530.97,,,,,,,,1,176.99,,,1,176.99,1,176.99,,,,,,,1,176.99,,,,,,,,,,,,,,,,
,,,,80~84,,,1,469.48,,,,,1,469.48,,,,,,1,469.48,,,,2,938.97,1,,469.48,,,1,469.48,,,,,,,,,,,,,1,469.48,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,970.87,,,,,,1,970.87,1,,970.87,,,,,,,,,,,,,,,,,,,,,,1,970.87,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,1,93.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.33,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,60.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,108.34,,,,,,,,,2,,,,108.34,,,,,,,,,,,,,,,,,,,,,,,1,54.17,,,,,1,54.17,1,54.17,,,,,,,,,,,,
,,,,45~49,3,170.84,,,,,,,,,,,,,,,,,,,1,56.95,,,,,,,,,,1,56.95,,,,,,,1,56.95,,,,,,,,,,,,,,,,,,
,,,,50~54,2,139.08,,,,,,,,,1,,,,69.54,,,,,,,,,,,,,,,,,1,69.54,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,107.41,,,,,,,1,107.41,3,,,,322.23,,,1,,107.41,,,,,,,,,,1,107.41,,,1,107.41,,,,,2,214.82,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,116.14,,,,,1,116.14,3,,,,348.43,,,,,,1,116.14,,,,,,,,2,232.29,,,,,,,,,2,232.29,,,,,,,,,1,116.14,,,,,,,,
,,,,65~69,,,,,,,,,1,116.55,3,,,,349.65,,,,,,2,233.10,3,,349.65,,,1,116.55,,,1,116.55,,,1,116.55,,,1,116.55,1,116.55,2,233.10,,,,,1,116.55,,,,,,,,
,,,,70~74,,,,,,,,,1,132.98,3,,,,398.94,,,,,,1,132.98,2,,265.96,,,,,,,,,,,,,,,4,531.91,,,1,132.98,,,1,132.98,,,,,,,,,,
,,,,75~79,,,,,1,166.94,1,166.94,1,166.94,2,,,,333.89,1,166.94,,,,1,166.94,3,,500.83,,,,,1,166.94,,,,,,,,,1,166.94,,,,,,,,,1,166.94,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,781.25,,,,,,,,2,,781.25,,,,,1,390.63,,,,,,,,,1,390.63,,,,,,,,,1,390.63,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,,970.87,,,,,1,970.87,,,,,,,,,1,970.87,,,,,,,1,970.87,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,食道,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,1,67.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,55.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,,63.73,,,,,,,,,,,,1,63.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,60.98,,,,,,,1,60.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,164.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,166.48,1,55.49,,,,,,,1,,,,55.49,,,,,,,,,,,,,1,55.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,66.01,,,,,,,3,198.02,,,,,,,,1,,66.01,1,66.01,,,,,,,,1,66.01,,,,,,,,,1,66.01,,,,,,,,,,,,,,,,,,
,,,,55~59,2,193.80,,,,,,,3,290.70,,,,,,,,,,,1,96.90,,,,,,,,1,96.90,,,,,,,1,96.90,1,96.90,1,96.90,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,252.53,,,,,,,,1,,126.26,,,2,,252.53,,,,,1,126.26,,,,,1,126.26,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,116.28,4,465.12,,,,,,,,1,,116.28,,,1,,116.28,1,116.28,1,116.28,2,232.56,,,,,,,,,1,116.28,,,2,232.56,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,130.55,3,391.64,,,,,,1,130.55,2,,261.10,3,391.64,1,,130.55,,,,,2,261.10,,,1,130.55,,,1,130.55,,,1,130.55,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,155.76,2,311.53,1,155.76,1,,,,155.76,,,1,,155.76,3,467.29,,,,,,,,,,,,,,,,,,,,,,5,778.82,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,350.88,,,,,,,,,,,3,1052.63,,,,,,,,1,350.88,,,,,,,1,350.88,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,3,,2857.14,1,952.38,,,,,,,,,,,,,,,,,,,,,,1,952.38,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,1,54.98,,,,,,,,,,1,54.98,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,61.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,61.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,54.61,,,,1,54.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,55.01,,,,,,,,,2,,,,110.01,1,55.01,,,,,,,,,1,55.01,,,1,55.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,132.10,,,,,1,66.05,,,1,,,,66.05,2,132.10,1,,66.05,,,,,,,,1,66.05,1,66.05,1,66.05,1,66.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,166.81,,,,,,,,,,,,,,,,2,,166.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,136.24,,,2,,272.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,118.62,,,1,118.62,,,1,118.62,1,,,,118.62,1,118.62,1,,118.62,,,1,,118.62,,,1,118.62,4,474.50,,,1,118.62,,,,,4,474.50,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,128.37,1,128.37,2,,,,256.74,,,3,,385.11,1,128.37,,,,,,,,1,128.37,,,,,,,,,3,385.11,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,151.29,,,,,,,2,,,,302.57,1,151.29,1,,151.29,,,1,,151.29,,,,,,,,,1,151.29,,,4,605.14,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,307.69,1,,,,307.69,1,307.69,,,,,,,,,,,,,1,307.69,,,1,307.69,1,307.69,,,2,615.38,,,,,,,,,,,,,,,,,,
