,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,,,,胃,,食道,,胰,,喉,,結直腸癌,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,99.95,1,49.98,1,49.98,,,,,,,,,,,,1,49.98,1,49.98,,,,,,,3,149.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,58.34,1,58.34,,,,,,,,,,,,,,1,58.34,,,,,1,58.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,92.76,,,1,92.76,,,,,,,,,,1,92.76,,,,,,,,,,,1,92.76,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,3,357.57,1,119.19,,,,,,,,,,,,,,,,1,119.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,141.44,,,,,,,,,,,,,,,,,,,,,,,,1,141.44,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,172.41,,,1,172.41,,,,,,1,172.41,,,,,,,,,,,1,172.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,385.36,2,385.36,1,192.68,,,,,,1,192.68,2,385.36,,,,,1,192.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,411.52,,,1,411.52,1,411.52,,,1,,,,411.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,769.23,,,,,,,,,1,769.23,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,37.82,,,,,1,37.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,47.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,49.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,48.85,,,,,,,,,,1,48.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,49.73,,,,,,,,,,,1,49.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,110.25,,,,,1,55.13,,,2,,,,110.25,,,,,,,,,,,,,,,,,1,55.13,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,4,,,,330.03,,,1,82.51,,,,,,,,,1,82.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,249.38,,,,,1,124.69,,,3,,,,374.06,,,1,124.69,2,249.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,134.23,,,,,,,3,,,,402.68,,,,,,,,,,,,,,,1,134.23,1,134.23,2,268.46,,,,,,,,,,,,,,,,,,
,,,,65~69,1,170.07,,,1,170.07,,,,,3,,,,510.20,,,2,340.14,2,340.14,,,1,170.07,,,,,,,1,170.07,,,,,,,2,340.14,,,,,,,,,,,,
,,,,70~74,,,,,1,201.61,,,1,201.61,2,,,,403.23,,,,,,,,,1,201.61,,,,,1,201.61,1,201.61,,,1,201.61,1,201.61,3,604.84,,,,,,,,,,,,
,,,,75~79,1,354.61,,,,,,,,,2,,,,709.22,,,,,1,354.61,,,,,,,,,1,354.61,1,354.61,,,,,,,1,354.61,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,724.64,,,1,724.64,,,,,,,,,,,,,,,1,724.64,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,1,55.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.99,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,47.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.21,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.28,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,50.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,98.62,1,49.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.31,,,,,,,,
,,,,40~44,,,,,,,1,49.07,,,,,,,,,,,,1,49.07,,,1,49.07,,,1,49.07,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,53.50,,,,,,,,,,,,,,1,53.50,,,,,,,,,,,1,53.50,1,53.50,,,,,,,,,2,107.01,1,53.50,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,75.59,1,75.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,117.10,,,,,1,117.10,1,117.10,,,,,,2,234.19,,,,,,,,,,,,,,,,,,,,,,,1,117.10,,,,,,,,,,,,
,,,,60~64,3,398.94,,,,,,,1,132.98,,,,,,2,265.96,,,1,132.98,,,,,,,,,,,,,,,,,3,398.94,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,335.57,,,,,,,,,,,,,,,,,,,,,,1,167.79,,,,,,,1,167.79,,,,,,,,,,,,
,,,,70~74,1,201.21,,,,,,,1,201.21,2,,,,402.41,1,201.21,,,2,402.41,,,,,1,201.21,,,1,201.21,,,,,,,,,1,201.21,,,2,402.41,,,,,,,,
,,,,75~79,,,1,303.95,1,303.95,,,,,,,,,,4,1215.81,,,2,607.90,,,,,,,1,303.95,,,,,,,,,,,,,,,1,303.95,,,,,,,,
,,,,80~84,,,,,,,,,1,675.68,,,,,,1,675.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1234.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,1,49.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,42.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.00,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.86,,,,,,,,,,
,,,,35~39,1,50.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.74,,,,,,,,,,
,,,,40~44,1,48.54,,,,,,,,,,,,,,2,97.09,,,1,48.54,,,,,,,,,,,,,1,48.54,,,1,48.54,,,,,,,,,,,,,,
,,,,45~49,1,52.83,,,1,52.83,,,,,,,,,,3,158.48,,,1,52.83,,,1,52.83,1,52.83,,,,,1,52.83,1,52.83,,,,,,,,,,,,,,,,,,
,,,,50~54,1,68.49,1,68.49,,,,,,,,,,,,2,136.99,,,1,68.49,,,2,136.99,,,1,68.49,1,68.49,1,68.49,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,1,114.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,126.90,,,,,,,,,1,,,,126.90,,,,,1,126.90,,,1,126.90,1,126.90,1,126.90,,,1,126.90,,,,,,,2,253.81,,,,,,,,,,,,
,,,,65~69,1,170.65,,,,,,,,,,,,,,2,341.30,,,,,,,,,,,,,,,,,,,1,170.65,,,,,,,1,170.65,,,,,,,,
,,,,70~74,,,,,,,1,195.69,,,,,,,,5,978.47,1,195.69,1,195.69,,,2,391.39,1,195.69,,,1,195.69,1,195.69,,,,,,,,,,,1,195.69,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,278.55,,,2,557.10,,,1,278.55,,,,,,,2,557.10,,,,,,,,,,,1,278.55,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,684.93,,,,,1,684.93,,,1,684.93,,,,,,,,,,,,,,,,,,,1,684.93,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1123.60,,,,,,,1,1123.60,,,,,,,,,,,,,1,1123.60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,49.26,,,1,49.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,50.00,,,,,1,50.00,,,2,,,,100.00,2,100.00,,,,,,,,,,,1,50.00,,,,,1,50.00,1,50.00,,,,,,,,,,,,,,,,
,,,,40~44,2,96.02,,,,,,,,,,,,,,,,,,2,96.02,,,,,,,2,96.02,,,,,,,1,48.01,,,,,,,,,,,,,,,,
,,,,45~49,3,154.48,,,,,,,,,1,,,,51.49,,,,,,,,,1,51.49,,,,,,,,,,,3,154.48,,,,,,,,,,,,,,,,
,,,,50~54,2,127.06,,,1,63.53,,,1,63.53,,,,,,,,,,,,,,,,1,63.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,109.77,2,,,,219.54,1,109.77,1,109.77,,,,,,,,,3,329.31,,,,,,,1,109.77,1,109.77,,,,,,,,,,,,,,
,,,,60~64,1,121.80,,,,,,,2,243.61,1,,,,121.80,1,121.80,,,,,1,121.80,,,,,3,365.41,,,1,121.80,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,165.84,,,,,,,3,,,,497.51,,,2,331.67,,,1,165.84,,,1,165.84,,,,,,,,,,,,,1,165.84,,,,,,,,,,,,
,,,,70~74,,,,,,,1,204.08,1,204.08,2,,,,408.16,2,408.16,3,612.24,,,2,408.16,,,,,,,,,,,,,,,,,5,1020.41,,,,,,,,,,,,
,,,,75~79,1,257.73,,,,,,,2,515.46,1,,,,257.73,1,257.73,1,257.73,,,1,257.73,1,257.73,,,1,257.73,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,602.41,,,,,,,,,1,,,,602.41,,,,,,,,,2,1204.82,,,,,1,602.41,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1075.27,,,,,,,1,1075.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,,,,,,,1,48.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.28,,,,,,,,,,,,,,,1,47.28,,,,,,,,,,
,,,,45~49,,,,,,,,,4,201.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.33,,,,,,,,
,,,,50~54,2,118.91,,,,,,,2,118.91,1,,,,59.45,1,59.45,,,1,59.45,,,,,,,,,1,59.45,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,98.81,,,,,,,1,98.81,1,,,,98.81,,,,,,,1,98.81,2,197.63,,,,,1,98.81,,,,,,,,,1,98.81,,,,,1,98.81,,,,,,
,,,,60~64,1,125.79,,,1,125.79,,,2,251.57,1,,,,125.79,3,377.36,,,,,,,1,125.79,,,1,125.79,,,1,125.79,,,,,,,,,,,1,125.79,3,377.36,,,,,,
,,,,65~69,,,,,,,,,1,153.37,,,,,,1,153.37,,,,,1,153.37,,,,,,,,,2,306.75,1,153.37,,,1,153.37,,,,,,,,,,,,,,
,,,,70~74,,,1,202.02,,,1,202.02,2,404.04,,,,,,3,606.06,1,202.02,,,2,404.04,,,1,202.02,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,247.52,,,,,1,247.52,2,495.05,1,,,,247.52,5,1237.62,,,,,2,495.05,,,,,,,,,1,247.52,,,,,,,,,,,1,247.52,1,247.52,,,,,,
,,,,80~84,,,,,,,,,2,1219.51,,,,,,,,,,,,,,,,,,,,,,1,609.76,,,,,,,,,,,1,609.76,1,609.76,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1010.10,,,,,,,,,,,,,1,1010.10,,,,,1,1010.10,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,1,46.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.11,,,,,,,,,,,,
,,,,25~29,,,,,1,36.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.64,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,49.09,,,,,,,,,1,49.09,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,47.30,,,,,,,,,,,,,,,,,,1,47.30,,,,,,,,,,,,,1,47.30,,,,,,,,,1,47.30,,,,,,,,
,,,,45~49,1,49.70,,,,,1,49.70,,,2,,,,99.40,,,,,,,,,1,49.70,,,,,,,,,,,,,1,49.70,,,,,,,,,,,,,,
,,,,50~54,3,170.07,,,,,,,,,3,,,,170.07,,,,,,,1,56.69,1,56.69,,,,,,,,,,,1,56.69,,,,,,,1,56.69,,,1,56.69,,,,
,,,,55~59,,,,,,,,,1,86.36,2,,,,172.71,,,2,172.71,,,,,,,,,,,,,,,,,,,,,,,1,86.36,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,265.25,1,132.63,1,132.63,,,,,1,132.63,1,132.63,1,132.63,1,132.63,,,2,265.25,,,,,,,1,132.63,,,,,1,132.63,,,,
,,,,65~69,,,,,,,,,,,2,,,,286.94,1,143.47,3,430.42,,,,,1,143.47,,,,,,,,,1,143.47,,,1,143.47,,,,,,,1,143.47,2,286.94,,,,
,,,,70~74,,,,,,,,,,,3,,,,596.42,,,2,397.61,,,2,397.61,,,,,,,,,1,198.81,1,198.81,,,1,198.81,,,1,198.81,,,,,3,596.42,,,,
,,,,75~79,,,,,,,,,2,515.46,1,,,,257.73,1,257.73,1,257.73,,,2,515.46,,,,,,,1,257.73,,,1,257.73,,,,,,,2,515.46,,,,,3,773.20,,,,
,,,,80~84,1,518.13,1,518.13,,,,,,,1,,,,518.13,,,,,,,,,,,1,518.13,,,,,,,,,,,,,,,2,1036.27,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,884.96,,,2,1769.91,,,,,,,1,884.96,,,1,884.96,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,1,45.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,35.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,43.74,,,,,,,1,43.74,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.74,,,,,,,,,,,,,,,,
,,,,35~39,2,98.77,,,1,49.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.38,,,1,49.38,,,1,49.38,,,,,,,,
,,,,40~44,2,97.61,,,,,,,,,1,,,,48.80,,,,,,,,,1,48.80,,,,,,,,,1,48.80,,,,,,,,,,,,,,,,,,
,,,,45~49,1,48.59,,,,,,,,,2,,,,97.18,,,,,1,48.59,,,,,,,2,97.18,,,,,,,1,48.59,,,,,,,,,,,,,,,,
,,,,50~54,2,110.13,,,,,,,,,,,,,,,,,,3,165.20,1,55.07,,,,,2,110.13,,,,,,,6,330.40,,,,,,,,,1,55.07,,,,,,
,,,,55~59,,,,,,,,,1,77.88,3,,,,233.64,,,,,2,155.76,2,155.76,,,2,155.76,1,77.88,,,,,,,,,1,77.88,,,,,,,,,,,,,,
,,,,60~64,1,125.16,,,,,,,,,1,,,,125.16,,,1,125.16,1,125.16,,,,,,,,,,,,,,,,,1,125.16,,,,,,,1,125.16,,,,,,
,,,,65~69,,,1,145.14,,,,,1,145.14,2,,,,290.28,,,,,1,145.14,3,435.41,,,1,145.14,,,,,,,,,1,145.14,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,391.39,,,,,1,195.69,4,782.78,1,195.69,1,195.69,,,,,,,1,195.69,1,195.69,,,,,,,,,,,4,782.78,,,,
,,,,75~79,1,265.25,,,,,,,,,2,,,,530.50,,,,,,,2,530.50,,,1,265.25,2,530.50,,,1,265.25,1,265.25,,,,,,,2,530.50,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,2,862.07,1,431.03,2,862.07,1,431.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,884.96,,,,,1,884.96,,,,,,1,884.96,,,,,1,884.96,,,1,884.96,,,1,884.96,,,,,1,884.96,,,,,,,,,,,3,2654.87,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
