,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他男性生殖器官,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,22.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.20,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,18.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,19.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,19.16,1,,19.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.16,,,,,,,,,,,,,,,,
,,,,35~39,3,57.19,,,1,19.06,,,,,,,,,,1,,19.06,,,,,,,1,,19.06,,,,,,,,,,,,,,,,,,,,,,,,,1,19.06,,,,,,,,,,,,,,,,
,,,,40~44,1,20.26,,,,,,,,,1,,,,20.26,3,,60.79,,,,,,,,,,,,,,1,20.26,,,,,,,1,20.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,73.75,,,,,,,,,,,,,,1,,24.58,,,,1,,24.58,,,,1,24.58,,,,,,,,,,,1,24.58,,,,,,,,,,,1,24.58,,,,,,,,,,,,,,,,
,,,,50~54,,,1,39.95,,,,,,,,,,,,6,,239.71,,,,,,,1,,39.95,,,1,39.95,,,,,,,,,,,,,,,,,,,1,39.95,,,,,,,,,,,,,,,,,,
,,,,55~59,1,39.60,,,,,,,,,1,,,,39.60,4,,158.42,,,,2,,79.21,5,,198.02,,,1,39.60,2,79.21,,,,,,,,,,,1,39.60,1,39.60,,,1,39.60,1,39.60,,,,,,,,,,,,,,,,
,,,,60~64,3,132.39,,,1,44.13,,,,,,,,,,7,,308.91,,,,1,,44.13,4,,176.52,1,44.13,,,,,,,,,,,2,88.26,2,88.26,,,,,,,2,88.26,,,,,1,44.13,,,,,,,,,,,,
,,,,65~69,2,85.40,,,1,42.70,,,,,,,,,,6,,256.19,,,,2,,85.40,6,,256.19,,,5,213.49,,,,,,,1,42.70,3,128.10,,,2,85.40,,,1,42.70,1,42.70,,,,,1,42.70,,,,,,,,,,,,
,,,,70~74,2,99.60,,,1,49.80,1,49.80,,,,,,,,7,,348.61,,,,2,,99.60,4,,199.20,,,4,199.20,2,99.60,1,49.80,1,49.80,,,1,49.80,,,,,1,49.80,,,2,99.60,,,,,4,199.20,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,5,,451.26,1,,90.25,2,,180.51,6,,541.52,,,5,451.26,2,180.51,,,1,90.25,,,1,90.25,,,,,,,,,1,90.25,,,1,90.25,2,180.51,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,204.08,1,,204.08,,,,,,,,,,,1,204.08,,,,,,,,,,,,,,,,,1,204.08,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,,888.89,,,,,,,,,,,,,,,,,,,,,,,,1,444.44,1,444.44,,,,,1,444.44,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,17.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,,19.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,19.15,,,,,,,1,19.15,1,,,,19.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.15,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,59.61,,,,,,,,,1,,,,19.87,,,,,,,,,,1,,19.87,1,19.87,,,,,,,,,1,19.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,68.81,,,,,,,,,3,,,,68.81,,,,2,,45.87,,,,,,,,,,,,,,,,,,,,,,,1,22.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,2,,,,74.49,,,,,,,,,,,,,4,148.98,,,,,3,111.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,79.87,,,,,1,39.94,,,7,,,,279.55,,,,3,,119.81,1,,39.94,,,,1,39.94,1,39.94,1,39.94,4,159.74,,,,,,,,,,,,,,,1,39.94,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,43.73,,,2,87.45,1,43.73,9,,,,393.53,,,,,,,4,,174.90,,,,,,,,,,1,43.73,1,43.73,1,43.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,43.76,,,,,6,,,,262.58,1,,43.76,3,,131.29,9,,393.87,1,,43.76,2,87.53,,,1,43.76,3,131.29,,,,,,,2,87.53,1,43.76,,,,,2,87.53,,,,,,,,,,,,,,,,,,
,,,,70~74,1,49.93,,,,,,,,,2,,,,99.85,,,,2,,99.85,2,,99.85,1,,49.93,2,99.85,1,49.93,,,4,199.70,,,,,,,,,,,1,49.93,,,1,49.93,,,,,,,,,,,,,,,,,,
,,,,75~79,1,80.65,,,,,,,,,4,,,,322.58,1,,80.65,2,,161.29,2,,161.29,1,,80.65,2,161.29,,,,,2,161.29,1,80.65,,,1,80.65,1,80.65,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,184.50,2,,,,369.00,,,,,,,3,,553.51,,,,3,553.51,,,,,1,184.50,,,,,,,,,,,,,1,184.50,3,553.51,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,,421.94,2,843.88,,,,,1,421.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.87,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,19.58,,,,,1,,,,19.58,,,,,,,,,,,,,,,1,19.58,,,,,,,,,1,19.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,37.80,,,,,,,,,,,,,,,,,,,,,,,1,18.90,,,,,,,,,,,,,,
,,,,40~44,3,58.88,,,,,1,19.63,,,3,,,,58.88,,,,,,,,,,,,,,,2,39.25,,,,,,,,,,,,,,,,,,,2,39.25,,,,,,,,,,,,,,,,,,
,,,,45~49,3,67.05,1,22.35,,,,,1,22.35,8,,,,178.81,,,,,,,1,,22.35,,,,,,,,2,44.70,,,,,,,1,22.35,,,,,,,,,,,1,22.35,,,,,,,,,,,,,,,,
,,,,50~54,1,34.18,,,,,,,,,3,,,,102.53,,,,,,,,,,5,,170.88,,,,,,,,,,,,,,,,,,,,,1,34.18,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,40.47,,,,,,,2,80.94,8,,,,323.76,,,,,,,1,,40.47,3,,121.41,,,,,,,,,1,40.47,1,40.47,2,80.94,,,1,40.47,,,,,,,,,,,1,40.47,,,,,,,,,,,,
,,,,60~64,1,43.37,1,43.37,,,,,,,13,,,,563.75,,,,,,,4,,173.46,3,,130.10,,,1,43.37,1,43.37,,,,,2,86.73,5,216.83,,,2,86.73,,,1,43.37,,,,,,,2,86.73,,,,,,,,,,,,
,,,,65~69,3,136.86,,,,,,,3,136.86,12,,,,547.45,1,,45.62,,,,2,,91.24,6,,273.72,,,1,45.62,2,91.24,,,,,,,2,91.24,,,1,45.62,,,,,,,1,45.62,,,3,136.86,,,,,,,,,,,,
,,,,70~74,4,200.40,,,,,,,1,50.10,7,,,,350.70,,,,,,,2,,100.20,1,,50.10,,,,,,,,,,,1,50.10,2,100.20,,,1,50.10,,,2,100.20,,,,,,,4,200.40,,,,,,,,,,,,
,,,,75~79,1,76.39,1,76.39,,,,,,,5,,,,381.97,,,,,,,3,,229.18,8,,611.15,,,3,229.18,,,1,76.39,,,,,2,152.79,,,,,1,76.39,2,152.79,1,76.39,,,,,2,152.79,,,,,,,,,,,,
,,,,80~84,,,1,176.99,,,,,,,,,,,,,,,,,,1,,176.99,2,,353.98,,,,,,,,,,,,,2,353.98,,,,,1,176.99,,,,,,,2,353.98,1,176.99,,,,,,,,,,,,
,,,,85+,1,362.32,1,362.32,,,,,,,1,,,,362.32,,,,1,,362.32,1,,362.32,,,,1,362.32,,,,,,,,,,,1,362.32,1,362.32,,,,,,,,,,,,,2,724.64,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.08,,,,,,,,,,,,,,,,,,,,,,,,,1,18.08,,,,,,,,,,
,,,,20~24,,,,,,,1,17.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,20.70,,,,,,,,,,,,,,,,,1,,20.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,19.69,,,,,,,1,19.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,19.15,,,,,,,,,,,,,,,,,2,,38.31,,,,,,,1,19.15,1,19.15,,,,,,,,,,,,,,,,,,,,,1,19.15,,,,,1,19.15,,,1,19.15,,,,,,
,,,,40~44,4,78.65,,,,,1,19.66,1,19.66,,,,,,,,,2,,39.32,,,,,,,1,19.66,,,,,,,,,,,,,,,,,,,,,,,,,1,19.66,,,,,,,,,,,,,,
,,,,45~49,3,64.08,,,,,,,,,1,,,,21.36,,,,5,,106.79,,,,2,,42.72,2,42.72,,,,,1,21.36,,,,,,,,,1,21.36,,,,,,,,,1,21.36,,,3,64.08,,,,,,,,,,
,,,,50~54,2,62.64,,,1,31.32,,,,,,,,,,,,,6,,187.91,,,,2,,62.64,,,1,31.32,,,1,31.32,,,1,31.32,1,31.32,,,,,1,31.32,,,,,,,,,,,1,31.32,1,31.32,,,,,,,,
,,,,55~59,4,169.85,,,,,,,,,,,,,,,,,6,,254.78,,,,1,,42.46,3,127.39,,,,,1,42.46,1,42.46,,,,,,,,,1,42.46,1,42.46,,,,,,,1,42.46,,,,,,,,,,,,
,,,,60~64,2,87.03,,,,,,,,,2,,,,87.03,,,,5,,217.58,,,,1,,43.52,6,261.10,,,,,,,1,43.52,1,43.52,,,,,,,1,43.52,,,,,,,1,43.52,1,43.52,1,43.52,,,,,3,130.55,,,,
,,,,65~69,4,191.02,,,,,,,,,1,,,,47.76,1,,47.76,4,,191.02,1,,47.76,1,,47.76,5,238.78,,,,,1,47.76,,,1,47.76,,,,,,,3,143.27,1,47.76,1,47.76,,,1,47.76,1,47.76,1,47.76,1,47.76,1,47.76,2,95.51,,,,
,,,,70~74,1,50.03,1,50.03,,,,,,,,,,,,,,,3,,150.08,,,,2,,100.05,8,400.20,,,,,2,100.05,1,50.03,1,50.03,,,,,1,50.03,4,200.10,,,,,,,,,3,150.08,,,,,,,2,100.05,,,,
,,,,75~79,1,72.78,,,1,72.78,,,,,,,,,,,,,6,,436.68,,,,2,,145.56,3,218.34,,,,,3,218.34,,,,,,,,,,,3,218.34,,,,,,,1,72.78,2,145.56,,,,,,,2,145.56,,,,
,,,,80~84,,,,,1,162.87,,,,,,,,,,,,,1,,162.87,,,,2,,325.73,4,651.47,,,,,,,,,1,162.87,,,,,,,1,162.87,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,348.43,,,,1,,348.43,,,,,,,1,348.43,,,,,,,,,,,2,696.86,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,1,25.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.53,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,19.02,,,,,,,,,,,,,,,,,,1,19.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.93,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,20.00,,,1,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.10,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,18.81,,,,,,,,,,,,,,2,,37.62,,,,,,,1,,18.81,,,,,1,18.81,,,,,,,,,,,,,,,,,,,1,18.81,,,,,,,,,,,,,,,,
,,,,40~44,2,38.95,,,,,,,,,,,,,,2,,38.95,,,,,,,,,,1,19.47,,,,,,,1,19.47,,,,,,,,,,,,,,,,,1,19.47,,,,,,,,,,,,,,
,,,,45~49,3,62.79,1,20.93,,,,,,,,,,,,4,,83.72,2,,41.86,2,,41.86,,,,,,,,2,41.86,,,,,,,,,,,,,2,41.86,,,,,,,,,,,3,62.79,,,,,,,,,,
,,,,50~54,2,56.05,,,,,1,28.03,,,1,,,,28.03,7,,196.19,1,,28.03,1,,28.03,,,,,,,,1,28.03,,,,,,,,,,,,,,,,,,,,,,,1,28.03,1,28.03,,,,,,,,,,
,,,,55~59,3,130.83,1,43.61,,,,,1,43.61,,,,,,6,,261.67,1,,43.61,,,,,,,,,,,1,43.61,,,1,43.61,,,,,,,,,1,43.61,,,,,2,87.22,,,,,,,,,,,,,,,,
,,,,60~64,2,85.40,,,,,,,,,,,,,,10,,426.99,,,,4,,170.79,,,,,,2,85.40,,,1,42.70,,,,,,,,,,,1,42.70,,,1,42.70,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,50.63,,,1,,,,50.63,7,,354.43,4,,202.53,7,,354.43,,,,,,2,101.27,,,,,,,,,1,50.63,,,1,50.63,1,50.63,,,,,,,,,,,1,50.63,1,50.63,2,101.27,,,,,,
,,,,70~74,,,,,1,50.25,,,,,1,,,,50.25,5,,251.26,1,,50.25,5,,251.26,1,,50.25,,,2,100.50,1,50.25,1,50.25,,,,,,,1,50.25,,,7,351.76,,,,,,,,,1,50.25,,,,,2,100.50,,,,,,
,,,,75~79,,,,,1,68.54,,,1,68.54,1,,,,68.54,2,,137.08,4,,274.16,2,,137.08,,,,,,,,2,137.08,,,,,,,,,1,68.54,,,2,137.08,,,1,68.54,2,137.08,1,68.54,3,205.62,1,68.54,1,68.54,2,137.08,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,144.30,2,,288.60,1,,144.30,,,,,,1,144.30,2,288.60,,,,,,,,,,,,,4,577.20,,,,,3,432.90,,,1,144.30,,,,,1,144.30,,,,,,
,,,,85+,1,338.98,,,,,,,,,,,,,,4,,1355.93,,,,,,,,,,,,2,677.97,,,,,,,,,,,,,,,1,338.98,,,,,,,,,2,677.97,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他內分泌腺,,,其他神經系統,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,,,2,37.79,,,,,,,,,1,,18.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.89,,,,,,,,,,
,,,,15~19,,,,,,,,,2,39.90,,,,,,,,,,,,,,,,,,,,1,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.38,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,20.45,,,,,,,,,,,,,,,,,,,,1,20.45,1,20.45,,,,,,,,,,,,,,,,,,,,,,,,,1,20.45,1,20.45,,,,,,,,
,,,,35~39,1,19.36,,,,,,,,,,,,,,2,,38.71,,,,1,,19.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.36,,,,,1,19.36,,,,,,
,,,,40~44,5,95.27,,,,,,,,,,,,,,2,,38.11,,,,,,,,,,1,19.05,,,,,,,,,,,,,,,,,,,1,19.05,,,,,,,,,,,,,2,38.11,,,,,,
