,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,71.68,,,,,,,,,1,,,,71.68,,,,,,,,,,1,,71.68,,,,,,,,,2,143.37,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,175.59,1,,,,87.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,318.47,,,,,,,,,1,,,,159.24,1,,159.24,,,,,,,,,,,,,,1,159.24,1,159.24,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,194.93,,,,1,,194.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,197.63,1,197.63,,,,,,,,,,,1,,197.63,,,,,,,,,,,1,197.63,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,239.81,1,239.81,,,,,,,,,,,,4,,959.23,,,,,,,,,,1,239.81,1,239.81,1,239.81,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,331.13,,,,,,1,,331.13,,,,,,,1,,331.13,,,,,1,331.13,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,840.34,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1562.50,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,男性乳房,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,食道,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.46,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.27,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.27,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,78.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,68.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.49,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,65.66,,,,,,,,,1,,,,65.66,,,,,,,2,,131.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,68.92,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.92,,,1,68.92,,,,,,,,,,,,,,,,
,,,,50~54,3,251.05,,,,,,,,,,,,,,,,,,,,1,,83.68,,,,,,,,1,83.68,,,1,83.68,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,145.14,1,145.14,,,,,,,,,,,,,,1,,145.14,,,,,,,,,,,,1,145.14,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,205.76,,,,,,1,,205.76,,,,2,,411.52,1,,205.76,1,205.76,,,1,205.76,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,472.81,,,,,,,,,,,,,,1,,236.41,1,,236.41,,,,,,,3,709.22,,,,,1,236.41,1,236.41,,,,,2,472.81,,,,,,,,,,
,,,,75~79,,,1,317.46,,,,,,,,,,,,,,,,,,2,,634.92,1,,317.46,1,317.46,,,,,,,,,,,1,317.46,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,704.23,,,,1,,704.23,,,,1,704.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1724.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.15,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.27,1,64.27,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,121.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.79,,,,,,,,
,,,,30~34,2,157.48,,,,,,,,,,,,,,,,,,,,,,,1,,78.74,,,,,1,78.74,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,70.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.78,,,,,,,,,,,,
,,,,45~49,,,,,,,1,70.92,,,2,,,,141.84,1,,70.92,,,,1,,70.92,,,,1,70.92,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,158.10,,,,,,,1,79.05,2,,,,158.10,,,,1,,79.05,1,,79.05,,,,1,79.05,,,,,,,1,79.05,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,253.49,,,,1,,126.74,2,,253.49,,,,,,,,,,,,,,,,,,,,,,,,1,126.74,,,2,253.49
,,,,60~64,,,,,,,,,,,1,,,,194.55,,,,,,,1,,194.55,1,,194.55,,,,,,,,,,,,,,,1,194.55,,,,,1,194.55,,,,
,,,,65~69,,,,,,,1,202.84,,,,,,,,,,,,,,,,,,,,,,1,202.84,,,,,,,1,202.84,,,2,405.68,,,,,1,202.84,,,1,202.84
,,,,70~74,,,,,,,,,1,226.76,,,,,,,,,1,,226.76,1,,226.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,226.76
,,,,75~79,,,,,,,,,1,313.48,1,,,,313.48,,,,2,,626.96,2,,626.96,,,,,,,,,,,,,,2,626.96,,,,,,,,,,,,,2,626.96
,,,,80~84,,,1,684.93,1,684.93,,,,,,,,,,,,,,,,1,,684.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,684.93
,,,,85+,,,,,,,,,,,1,,,,1612.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1612.90,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,喉,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,,75.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.69,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,78.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,145.67,,,,,,,,,,,,,,1,,72.83,,,,,,,,,,1,72.83,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,64.72,,,,,,,,,,,1,,64.72,,,,,,,,,,,,,1,64.72,1,64.72,,,,,,,,,,,,,,,,
,,,,45~49,1,69.78,,,,,1,69.78,,,,,,,,,,,,,,1,,69.78,,,,1,69.78,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,310.80,,,,,1,77.70,,,1,,,,77.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,107.41,,,,,3,322.23,,,1,,,,107.41,1,,107.41,,,,,,,,,,,,,,1,107.41,1,107.41,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,407.33,1,203.67,1,,,,203.67,,,,,,,,,,,,,1,203.67,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,196.08,1,196.08,1,196.08,2,,,,392.16,,,,,,,,,,,,,,,1,196.08,,,,,,,,,1,196.08,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,233.64,2,,467.29,2,,467.29,,,,,,,,,,,,,,,,,,,5,1168.22,,,,,,,,,,,,
,,,,75~79,,,,,1,298.51,,,,,,,,,,,,,,,,,,,,,,1,298.51,,,,,,,,,,,2,597.01,,,,,,,,,,,,
,,,,80~84,,,,,1,632.91,1,632.91,,,,,,,,,,,,,,,,,1,,632.91,,,,,,,1,632.91,,,1,632.91,,,,,,,,,,,,,,
,,,,85+,,,1,1315.79,,,,,,,1,,,,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,1,1315.79,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.72,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.37,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,77.16,,,,,,,1,77.16,,,,,,,,,1,,77.16,,,,1,,77.16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,200.27,,,,,,,2,133.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,69.25,,,,,,,1,69.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,229.89,,,,,,,1,76.63,,,,,,1,,76.63,,,,1,,76.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,96.25,,,1,96.25,,,4,384.99,1,,,,96.25,3,,288.74,,,,,,,2,,192.49,,,1,96.25,,,,,1,96.25,1,96.25,,,,,,,,,,,,,,
,,,,60~64,1,194.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,200.80,,,1,200.80,2,401.61,2,,,,401.61,2,,401.61,,,,1,,200.80,,,,,,2,401.61,,,2,401.61,,,,,,,,,,,,,,,,,,
,,,,70~74,,,3,688.07,,,,,1,229.36,1,,,,229.36,1,,229.36,,,,,,,,,,,,1,229.36,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,301.20,,,,,,,,,,,,3,,903.61,,,,,,1,301.20,,,,,,,,,2,602.41,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,581.40,1,,581.40,,,,,,,,,,,,,,,,,,,,,,1,581.40,,,,,,,,,,,,
,,,,85+,,,,,,,1,1219.51,1,1219.51,,,,,,,,,,,,,,,,,,,,1,1219.51,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,20~24,1,72.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,1,,60.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,68.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.73,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,1,,67.98,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,210.23,,,,,1,70.08,1,70.08,,,,,,1,,70.08,,,,,,,,,,,,,,,,,,,,1,70.08,,,,,,,1,70.08,,,,,,
,,,,50~54,,,,,,,,,2,150.04,1,,,,75.02,1,,75.02,,,,1,,75.02,,,,1,75.02,,,,,1,75.02,1,75.02,,,1,75.02,,,1,75.02,1,75.02,,,,,,
,,,,55~59,,,,,1,92.68,,,,,1,,,,92.68,1,,92.68,,,,,,,1,,92.68,,,,,,,2,185.36,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,3,513.70,1,,,,171.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,203.25,,,,,,,2,406.50,1,,,,203.25,1,,203.25,1,,203.25,,,,,,,,,,,1,203.25,2,406.50,,,,,,,,,2,406.50,,,2,406.50,,,,
,,,,70~74,,,,,,,,,,,1,,,,226.24,1,,226.24,1,,226.24,1,,226.24,,,,,,1,226.24,,,1,226.24,,,,,,,,,1,226.24,,,5,1131.22,,,,
,,,,75~79,1,304.88,1,304.88,,,,,,,,,,,,3,,914.63,1,,304.88,,,,,,,1,304.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,478.47,,,,,,1,,478.47,,,,1,,478.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,2,2631.58,,,,,,,,1,,1315.79,,,,,,,,,,,,,,,,,,,,,,1,1315.79,,,,,,,1,1315.79,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,男性乳房,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,,75.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.68,,,,,,,,,,,,,1,64.68,,,,,,
,,,,35~39,1,82.30,,,1,82.30,,,,,1,,,,82.30,,,,1,,82.30,,,,,,,,,,,1,82.30,,,,,,,,,,,1,82.30,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,72.83,,,,,,,,,,1,,72.83,2,145.67,,,,,,,,,,,1,72.83,1,72.83,,,,,,,,,,
,,,,45~49,2,138.50,,,,,,,,,,,,,,1,,69.25,,,,,,,,,,,,,,,,1,69.25,,,,,,,,,,,,,,,,,,
,,,,50~54,2,145.88,,,1,72.94,,,,,2,,,,145.88,1,,72.94,1,,72.94,,,,,,,1,72.94,,,1,72.94,1,72.94,,,,,,,,,,,,,,,,,,
,,,,55~59,1,89.05,,,,,,,,,2,,,,178.09,,,,2,,178.09,,,,,,,,,,,,,,,,,1,89.05,,,,,,,,,,,,,,
,,,,60~64,1,153.61,,,,,,,,,3,,,,460.83,1,,153.61,2,,307.22,,,,,,,2,307.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,389.86,1,,194.93,,,,,,,1,,194.93,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,238.66,,,,2,,477.33,,,,,,,,,,,,,,,,,,,,,,,1,238.66,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,586.51,,,,4,,1173.02,,,,,,,,,,,,,,,,,1,293.26,,,,,2,586.51,,,1,293.26,,,,
,,,,80~84,1,480.77,1,480.77,,,4,1923.08,,,2,,,,961.54,1,,480.77,3,,1442.31,,,,,,,,,1,480.77,,,,,,,2,961.54,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1176.47,1,1176.47,1,,,,1176.47,,,,2,,2352.94,,,,1,,1176.47,,,,,,,,,1,1176.47,,,,,,,,,,,1,1176.47,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,食道,,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,,78.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,74.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,83.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,150.38,,,,,,,,,,,,,,,,,1,,75.19,,,,,,,,,,,1,75.19,,,1,75.19,,,,,,,,,,,,,,,,
,,,,45~49,1,68.07,,,1,68.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.07,,,,,,,,,,,,,,
,,,,50~54,3,224.55,,,,,,,,,,,,,,2,,149.70,2,,149.70,,,,,,,,,,,2,149.70,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,166.39,,,,,,,,,,,,,,2,,166.39,1,,83.19,1,,83.19,2,,166.39,,,,,2,166.39,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,133.87,,,,,,,,,,,,,,1,,133.87,,,,,,,,,,,,,,,,,,,,,,2,267.74,,,,,,,,,,,,
,,,,65~69,1,211.42,,,,,,,1,211.42,,,,,,1,,211.42,,,,1,,211.42,,,,,,,,,,,,,,1,211.42,3,634.25,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,236.41,1,,236.41,,,,1,,236.41,1,236.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,280.90,,,1,280.90,,,,,,2,,561.80,1,,280.90,3,,842.70,1,,280.90,,,1,280.90,,,,,,,1,280.90,,,,,,,,,,,,,,
,,,,80~84,1,473.93,,,,,,,1,473.93,,,,,,,,,,,,,,,,,,,,,,,,1,473.93,,,1,473.93,,,,,,,,,,,,,,
,,,,85+,,,1,1041.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,273.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,194.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,177.94,1,177.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
