,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,1,36.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.22,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,39.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.06,,,,,,,,,,,,,,,,
,,,,35~39,2,66.14,,,,,,,,,,,,,,,,,,,,,1,,33.07,,,,,,,1,33.07,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,35.26,,,,,,,2,70.52,,,,,,,,,,,,,1,,35.26,1,35.26,,,2,70.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,42.32,,,1,42.32,1,42.32,5,211.60,,,,,,,,1,42.32,,,,1,,42.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,222.88,,,1,74.29,,,,,,,,,,,,2,148.59,1,,74.29,,,,,,,,,,,,,,,,1,74.29,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,199.40,,,,,,1,99.70,3,299.10,,,,1,,99.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,208.55,,,,,,1,104.28,,,,,,,,,,,,,,,,,,,,,1,104.28,,,,,,,,,,,,,,,,
,,,,65~69,,,1,114.03,,,,,3,342.08,1,,,,114.03,,,1,114.03,,,,,,,,,,,,,,,2,228.05,,,,,,,,,1,114.03,,,,,,,,,,
,,,,70~74,,,,,,,,,2,283.69,,,,,,,,3,425.53,,,,3,,425.53,,,1,141.84,,,,,,,1,141.84,2,283.69,,,,,1,141.84,,,,,,,,,,
,,,,75~79,,,,,,,1,294.12,2,588.24,,,,,,1,294.12,2,588.24,,,,,,,,,,,,,,,,,,,3,882.35,,,,,1,294.12,,,,,,,,,,
,,,,80~84,,,1,598.80,,,,,,,,,,,,,,1,598.80,,,,1,,598.80,,,,,,,,,,,,,,,,,1,598.80,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,952.38,,,,,,,,,,,,,,,,,,,1,952.38,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.48,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,40.03,,,,,1,40.03,,,,,,,,,,,,1,,40.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,68.21,,,,,1,34.11,2,68.21,,,,,,,,,,,,,1,,34.11,,,,,1,34.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,34.45,,,,,,,3,103.34,,,,,,,,1,34.45,,,,,,,,,,,,,1,34.45,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,39.59,,,,,,,2,79.18,,,,,,1,39.59,,,,,,3,,118.76,,,,,,,,,1,39.59,,,,,1,39.59,,,,,,,,,,,,,,
,,,,50~54,1,65.19,,,1,65.19,,,1,65.19,,,,,,1,65.19,,,1,,65.19,1,,65.19,,,,,,,,,,,,,1,65.19,1,65.19,,,,,,,,,,,,,,
,,,,55~59,1,100.81,,,,,,,2,201.61,,,,,,,,,,1,,100.81,,,,,,1,100.81,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,215.29,,,,,,,,1,107.64,,,,2,,215.29,,,,,,,1,107.64,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,115.21,,,,,5,576.04,,,,,,1,115.21,,,,,,,,,,,,,,,1,115.21,,,,,2,230.41,1,115.21,,,,,1,115.21,,,,,,,,
,,,,70~74,,,,,,,,,2,260.08,,,,,,,,4,520.16,,,,,,,1,130.04,,,,,,,,,,,1,130.04,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,272.48,1,272.48,2,544.96,,,,2,,544.96,,,,,,,1,272.48,,,1,272.48,,,,,,,,,1,272.48,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,543.48,,,,,,,,,,,,,,,,,,,1,543.48,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,2040.82,,,,,,1,1020.41,,,,,,,,,,,,,,,,,,,,,,,1,1020.41,1,1020.41,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,食道,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,37.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,,38.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,41.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,71.28,,,,,1,35.64,,,1,,,,35.64,,,,,,,,1,,35.64,,,,,,,,,,,,,,,,,3,106.91,,,,,,,,,,,,
,,,,40~44,3,103.38,,,,,1,34.46,,,3,,,,103.38,,,,,1,,34.46,,,,1,34.46,,,,,1,34.46,1,34.46,,,,,2,68.92,2,68.92,,,,,,,,,,,,
,,,,45~49,2,77.25,,,,,1,38.62,,,3,,,,115.87,,,,,,,,,,,,,,,1,38.62,,,,,,,1,38.62,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,55.65,,,,,,,,1,,55.65,,,,,1,55.65,,,2,111.30,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,101.32,,,,,,,,,,,,,,,,,2,202.63,1,101.32,2,202.63,,,1,101.32,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,209.64,,,,,,,,,,,,,1,104.82,,,,,,,,,,,,,,,1,104.82,,,,,,,,,,
,,,,65~69,2,240.10,,,1,120.05,,,,,2,,,,240.10,,,,,2,,240.10,4,,480.19,2,240.10,,,,,1,120.05,,,,,,,,,,,1,120.05,,,,,,,,,,
,,,,70~74,,,1,127.23,,,1,127.23,1,127.23,3,,,,381.68,,,1,127.23,,,,1,,127.23,2,254.45,,,,,,,,,1,127.23,,,,,1,127.23,2,254.45,,,,,,,,,,
,,,,75~79,,,1,234.19,,,,,,,,,,,,,,,,,,,3,,702.58,,,,,,,2,468.38,,,,,,,,,,,1,234.19,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,,581.40,1,,581.40,1,581.40,1,581.40,,,,,,,,,,,,,,,2,1162.79,,,,,,,,,,
,,,,85+,,,,,,,,,1,943.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,39.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,36.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.65,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,36.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,41.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,113.59,,,,,,,3,113.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,33.67,,,,,,,,,,,,,,,,1,33.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,77.22,,,,,,,2,77.22,,,,,,,,,,3,,115.83,1,,38.61,1,38.61,,,,,,,,,,,,,2,77.22,,,,,,,,,,,,,,
,,,,50~54,3,150.23,,,,,,,2,100.15,,,,,,,,1,50.08,1,,50.08,,,,,,,,,,,,,,,,1,50.08,,,,,,,,,,,,,,,,
,,,,55~59,,,1,96.81,,,,,4,387.22,,,,,,,,,,1,,96.81,,,,1,96.81,1,96.81,,,1,96.81,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,211.86,,,,,,,1,105.93,,,,,,,,,,1,,105.93,1,,105.93,,,,,1,105.93,1,105.93,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,119.47,1,119.47,1,119.47,,,5,597.37,,,,,,,,2,238.95,2,,238.95,,,,,,1,119.47,,,1,119.47,1,119.47,1,119.47,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,258.40,,,,,,,,1,129.20,4,,516.80,1,,129.20,,,,,,,,,,,,,,,,,1,129.20,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,435.73,,,,,,,,,,1,,217.86,,,,1,217.86,,,1,217.86,2,435.73,,,,,1,217.86,,,1,217.86,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,531.91,,,,,,1,531.91,,,,,,,,,3,1595.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,925.93,,,,,1,925.93,,,,,,,,,,1,,925.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,1,41.60,,,,,,,,,,1,41.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.76,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.20,,,,,,,,,,,,,,
,,,,40~44,1,34.01,,,1,34.01,1,34.01,,,1,,,,34.01,,,,,,,,1,,34.01,,,,,1,34.01,,,,,,,,,,,,,,,1,34.01,,,,,,,,
,,,,45~49,2,74.74,1,37.37,,,1,37.37,1,37.37,5,,,,186.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.37,1,37.37,,,,,,
,,,,50~54,5,238.44,,,,,,,,,1,,,,47.69,,,,,2,,95.37,,,,,,,,4,190.75,,,,,,,,,,,1,47.69,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.21,,,,,,,,,,,,,2,178.41,,,,,,,,,,,,,,
,,,,60~64,1,104.17,,,,,,,,,1,,,,104.17,,,,,,,,1,,104.17,,,,,1,104.17,,,,,,,1,104.17,,,,,,,,,,,,,,,,
,,,,65~69,1,118.34,,,,,,,2,236.69,3,,,,355.03,,,,,2,,236.69,3,,355.03,1,118.34,,,,,1,118.34,,,,,1,118.34,2,236.69,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,133.51,1,,,,133.51,1,133.51,,,3,,400.53,4,,534.05,,,2,267.02,2,267.02,,,1,133.51,1,133.51,1,133.51,3,400.53,,,,,,,,,2,267.02,,,,
,,,,75~79,,,1,188.68,,,,,,,1,,,,188.68,,,,,1,,188.68,1,,188.68,1,188.68,2,377.36,,,,,,,,,,,1,188.68,,,1,188.68,,,,,,,,,,
,,,,80~84,,,,,,,,,1,507.61,,,,,,,,,,1,,507.61,1,,507.61,,,,,,,,,,,,,,,,,,,,,,,1,507.61,1,507.61,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,2,,1801.80,,,,,,,,,,,,,,,,,,,1,900.90,,,,,1,900.90,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,20~24,,,,,1,32.50,,,,,,,,,,1,32.50,,,,,,,,,,,,,,,1,32.50,,,,,,,,,,,1,32.50,,,1,32.50,,,,,,
,,,,25~29,1,32.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,41.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,40.19,,,,,,,,1,40.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,69.71,,,,,,,1,34.86,,,,,,,,,,1,,34.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,36.86,,,,,1,36.86,4,147.44,,,,,,,,,,1,,36.86,1,,36.86,,,1,36.86,,,,,,,,,1,36.86,,,1,36.86,,,1,36.86,,,1,36.86,,,,
,,,,50~54,1,44.46,1,44.46,1,44.46,,,3,133.39,,,,,,,,2,88.93,,,,,,,1,44.46,1,44.46,1,44.46,,,,,,,1,44.46,1,44.46,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,78.93,3,236.78,,,,,,,,1,78.93,,,,,,,,,1,78.93,1,78.93,,,,,,,1,78.93,,,,,,,,,,,,,,,,
,,,,60~64,1,103.84,,,,,,,2,207.68,,,,,,,,,,1,,103.84,,,,,,2,207.68,,,,,,,,,1,103.84,,,,,,,1,103.84,1,103.84,,,1,103.84,,
,,,,65~69,1,117.10,,,1,117.10,,,5,585.48,1,,,,117.10,,,2,234.19,2,,234.19,,,,,,,,,,,,,,,,,,,,,,,,1,117.10,,,,,,,,
,,,,70~74,,,,,,,,,2,264.90,,,,,,,,1,132.45,1,,132.45,,,,1,132.45,,,,,,,1,132.45,,,1,132.45,,,,,,,1,132.45,1,132.45,,,1,132.45,,
,,,,75~79,1,176.06,,,1,176.06,,,2,352.11,,,,,,,,3,528.17,3,,528.17,,,,1,176.06,,,,,,,,,1,176.06,1,176.06,,,,,,,,,,,,,2,352.11,,
,,,,80~84,,,,,,,1,465.12,1,465.12,,,,,,,,,,1,,465.12,1,,465.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,917.43,,,,,,,,,,,,2,,1834.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,38.39,,,,,,,,,,,,,,,,,,,,,1,38.39,,,,,,,,,,,,,,
,,,,15~19,,,,,1,37.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.81,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,,31.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,40.72,,,1,,40.72,1,,40.72,,,,,,,,,1,40.72,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.93,,,1,40.93,,,,,,,,,,,,,,,,
,,,,40~44,1,35.64,,,,,,,,,,,,,,1,35.64,,,,,,,,,1,35.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,106.65,,,,,,,,,,,,,,4,142.20,,,,,,,,,,,,,2,71.10,,,,,,,,,,,1,35.55,1,35.55,,,,,,,,,,
,,,,50~54,1,41.72,,,,,,,2,83.44,1,,,,41.72,4,166.88,,,2,,83.44,1,,41.72,,,,,1,41.72,,,1,41.72,1,41.72,,,,,1,41.72,1,41.72,,,,,,,,,,
,,,,55~59,3,207.61,,,,,,,1,69.20,1,,,,69.20,4,276.82,,,,,,,,,,,,,,,1,69.20,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,104.82,,,,,,,,3,314.47,,,,,,1,,104.82,,,,,,,,,,,,,,,,,1,104.82,,,,,,,,,,,,
,,,,65~69,,,1,119.47,,,,,,,,,,,,3,358.42,,,,,,2,,238.95,1,119.47,1,119.47,,,,,4,477.90,,,,,,,1,119.47,,,,,,,,,,,,
,,,,70~74,1,133.33,1,133.33,,,,,,,,,,,,4,533.33,,,3,,400.00,2,,266.67,,,2,266.67,,,,,,,,,,,1,133.33,2,266.67,,,1,133.33,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,160.00,,,1,,160.00,4,,640.00,,,2,320.00,1,160.00,,,,,,,,,,,1,160.00,,,3,480.00,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,4,1619.43,,,1,,404.86,2,,809.72,,,,,,,,,,,,,,,,,2,809.72,,,2,809.72,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,862.07,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,,胰,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,35.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,31.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
