,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,165.02,2,330.03,,,,,,,,4,,660.07,,,,1,,165.02,,,,,,,1,165.02,,,,,,,1,165.02,,,,,,,,,,
,,,,75~79,,,1,170.36,,,,,2,340.72,,,,,,,,1,,170.36,,,,2,,340.72,,,,,,,2,340.72,1,170.36,1,170.36,,,,,,,,,,,,,,
,,,,80~84,1,318.47,,,,,,,1,318.47,,,,,,,,,,,,,,,,,,,,,,,1,318.47,1,318.47,,,,,1,318.47,,,,,,,,,,
,,,,85+,,,,,,,1,675.68,1,675.68,,,,,,,,,,,,,,1,,675.68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,,95.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,84.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,,71.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,88.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,117.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,147.49,,,,,,,,,,,,,,1,147.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,173.61,,,,,,,,1,173.61,,,,,,,,,,,,,,1,173.61,,,,,,,1,173.61,,,,,,,,,,,,
,,,,60~64,,,1,148.37,,,,,,,,,,,,2,296.74,,,,,,,,,,,,,,1,148.37,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,157.23,,,,,1,,,,157.23,3,471.70,1,,157.23,1,,157.23,,,,1,157.23,,,1,157.23,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,165.84,2,331.67,,,,3,,497.51,1,,165.84,,,,,1,165.84,,,,,1,165.84,,,,,,,,,,,,,,
,,,,75~79,1,188.32,,,,,,,,,,,,,,3,564.97,,,,1,,188.32,,,,1,188.32,1,188.32,,,1,188.32,1,188.32,1,188.32,,,,,2,376.65,,,,,,,,
,,,,80~84,,,,,,,,,1,287.36,,,,,,,,,,,1,,287.36,,,,1,287.36,,,,,,,,,,,,,,,2,574.71,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,602.41,,,2,1204.82,,,1,602.41,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,1,84.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,75.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,82.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,110.01,3,330.03,,,,,,,,,,,,,,,,,,,,,1,110.01,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,144.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,175.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,152.21,,,1,152.21,,,,,,2,304.41,,,,,,,,,,1,152.21,,,,,1,152.21,,,,,,,1,152.21,,,,,,,,,,
,,,,65~69,,,,,,,,,2,322.06,1,,,,161.03,1,161.03,,,,,,,1,,161.03,,,,,,,1,161.03,2,322.06,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,335.57,,,,,,1,167.79,,,,1,,167.79,1,,167.79,1,167.79,,,,,,,,,,,,,,,1,167.79,,,,,,,,
,,,,75~79,,,,,,,,,2,414.94,3,,,,622.41,3,622.41,1,,207.47,1,,207.47,1,,207.47,,,1,207.47,,,,,2,414.94,1,207.47,,,,,,,1,207.47,,,,,,
,,,,80~84,,,,,1,263.85,,,1,263.85,2,,,,527.70,1,263.85,1,,263.85,3,,791.56,1,,263.85,1,263.85,,,1,263.85,,,,,,,2,527.70,,,,,,,,,,,,
,,,,85+,,,1,649.35,,,1,649.35,1,649.35,,,,,,,,,,,1,,649.35,,,,,,,,,,,,1,649.35,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,後腹膜腔及腹膜,,胃,,,胰,,,結直腸癌,,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,141.44,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,90.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,77.64,,,1,77.64,,,,,,,,,,,,,,,,,,,,,1,77.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,78.13,,,,,,,,,,,,,,,,1,,78.13,1,78.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,3,315.46,,,1,,,,105.15,,,,,,,,,,,,1,105.15,1,105.15,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,2,270.27,1,135.14,,,,,,,,,,,,,,1,,135.14,,,1,135.14,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,357.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,315.46,2,315.46,,,,,,,,,,,,,,1,,157.73,,,,,1,157.73,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,318.98,3,478.47,1,159.49,,,,,,,,,,,1,,159.49,1,,159.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,357.14,,,4,714.29,1,178.57,1,,,,178.57,,,1,,178.57,,,,1,,178.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,226.24,2,452.49,1,226.24,1,,,,226.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,255.10,,,,,3,765.31,1,255.10,,,,,,1,255.10,3,,765.31,,,,2,,510.20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,628.93,,,,,,,,,,,,,,,,1,,628.93,,,,,1,628.93,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,食道,,,胰,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,1,98.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,163.40,1,,,,81.70,,,,,,,,,,,,1,81.70,1,81.70,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,76.45,,,,,,,1,76.45,,,,,,,,,,,,,,,,,1,76.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,95.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,508.26,,,,,,,5,635.32,,,,,,,,1,,127.06,1,,127.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,4,711.74,,,,,,1,177.94,1,,177.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,327.87,,,,,,2,327.87,1,,163.93,,,,1,,163.93,1,163.93,,,1,163.93,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,161.81,4,647.25,1,,,,161.81,2,323.62,1,,161.81,,,,,,,,,,,,,1,161.81,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,178.89,2,357.78,,,1,178.89,,,,,,5,894.45,,,,1,,178.89,,,,,,,,2,357.78,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,451.47,2,451.47,,,,,,1,225.73,,,,,,,,,,1,225.73,,,1,225.73,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,268.10,4,1072.39,,,,,,5,1340.48,3,,804.29,1,,268.10,,,,1,268.10,,,,,,,1,268.10,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,617.28,1,617.28,,,,,,,,,,,,,,,,,,,,2,1234.57,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,20~24,,,,,,,,,1,116.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,105.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,82.92,1,82.92,,,,,,,,,,,,,,,,,1,,82.92,1,,82.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,74.18,,,,,,,,,,,,1,74.18,,,,,,,1,74.18,,,,,1,74.18,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,94.43,1,,94.43,,,,1,,94.43,1,94.43,1,94.43,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,236.41,,,,,,,,,,,,,,2,236.41,,,,,,,,,,,,,,,,,,,,,,,,,,1,118.20,2,236.41,,,,,,
,,,,55~59,1,162.60,,,,,,,,,,,,,,1,162.60,,,,,,,,,,,,1,162.60,1,162.60,,,,,,,,,,,1,162.60,1,162.60,,,,,,
,,,,60~64,1,182.15,,,,,,,1,182.15,,,,,,3,546.45,2,,364.30,2,,364.30,,,,,,,,1,182.15,,,1,182.15,,,,,1,182.15,,,,,,,,,,
,,,,65~69,1,163.13,,,1,163.13,,,,,,,,,,3,489.40,2,,326.26,1,,163.13,,,,2,326.26,,,,,1,163.13,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,177.30,3,531.91,2,,354.61,2,,354.61,,,,1,177.30,1,177.30,,,,,,,1,177.30,1,177.30,,,1,177.30,,,,,1,177.30,,
,,,,75~79,,,,,,,,,,,,,,,,1,229.36,2,,458.72,6,,1376.15,,,,1,229.36,,,,,,,,,,,,,1,229.36,2,458.72,1,229.36,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,609.76,,,,5,,1524.39,,,,,,,,,,,,,,1,304.88,,,,,,,,,1,304.88,1,304.88,,
,,,,85+,,,,,,,1,492.61,1,492.61,,,,,,,,,,,1,,492.61,,,,1,492.61,,,,,,,,,,,,,,,,,,,,,2,985.22,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,1,132.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,1,,106.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,182.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,91.24,,,,,,,,,,
,,,,40~44,1,73.80,,,,,,,,,,,,,,2,147.60,1,,73.80,1,,73.80,,,,,,,,,,,,1,73.80,,,,,,,,,,,,,,,,
,,,,45~49,1,87.64,,,,,,,,,,,,,,,,1,,87.64,1,,87.64,,,,,,,,,,1,87.64,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,3,353.36,,,,1,,117.79,,,,,,1,117.79,,,,,,,,,,,1,117.79,,,,,,,,,,
,,,,55~59,1,148.81,,,,,,,,,,,,,,1,148.81,1,,148.81,,,,1,,148.81,,,,,,,,,1,148.81,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,5,932.84,,,,,,,1,,186.57,,,,,,,,,,,,,1,186.57,,,,,,,,,,,,
,,,,65~69,,,1,163.40,,,1,163.40,,,,,,,,5,816.99,,,,1,,163.40,,,,1,163.40,,,,,,,1,163.40,,,,,,,1,163.40,,,,,,,,
,,,,70~74,,,,,2,362.98,,,1,181.49,,,,,,1,181.49,,,,,,,,,,1,181.49,,,,,,,3,544.46,,,,,,,2,362.98,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,217.86,1,217.86,,,,3,,653.59,,,,2,435.73,,,1,217.86,1,217.86,,,,,1,217.86,,,2,435.73,,,,,,,,
,,,,80~84,,,,,,,,,1,330.03,,,,,,,,,,,1,,330.03,,,,,,2,660.07,,,,,,,1,330.03,,,,,2,660.07,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,909.09,1,,454.55,2,,909.09,,,,,,,,,,,,3,1363.64,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他神經系統,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,105.15,,,,
,,,,35~39,3,277.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.42,,,,,,,,
,,,,40~44,1,78.13,,,1,78.13,,,,,,,,,,2,156.25,,,,2,,156.25,,,,,,,,,,,,,,,,,,1,78.13,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,2,164.88,,,,,,,2,,164.88,,,,,,,,,,,,,,,,,,,,,1,82.44,,,,
,,,,50~54,1,109.77,,,,,,,,,,,,,,1,109.77,,,,,,,,,,,,1,109.77,1,109.77,,,1,109.77,,,,,,,1,109.77,,,,,,,,
,,,,55~59,1,145.77,,,,,1,145.77,,,,,,,,3,437.32,,,,,,,,,,,,,,,,,,,,1,145.77,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,2,373.13,,,,,,,3,,559.70,,,,,,,,,,,1,186.57,,,,,,,1,186.57,,,1,186.57,,
,,,,65~69,,,,,,,,,,,1,,,,168.63,3,505.90,,,,1,,168.63,,,,,,,,,,,,,,1,168.63,1,168.63,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,180.83,3,542.50,1,,180.83,,,,1,,180.83,1,180.83,,,1,180.83,,,,,2,361.66,,,,,,,1,180.83,,,3,542.50,,
,,,,75~79,,,1,221.73,,,,,2,443.46,1,,,,221.73,1,221.73,,,,1,,221.73,1,,221.73,,,,,,,,,,,,,,,,,,,,,,,1,221.73,,
,,,,80~84,,,,,,,,,,,,,,,,1,334.45,,,,,,,3,,1003.34,1,334.45,,,,,,,,,,,,,,,,,2,668.90,,,2,668.90,,
,,,,85+,1,460.83,,,,,,,,,1,,,,460.83,2,921.66,,,,1,,460.83,2,,921.66,,,,,,,1,460.83,,,1,460.83,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,209.64,,,,,,,,,,
,,,,15~19,,,,,,,,,1,127.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,109.77,,,,,,,,,,,,,,,,
,,,,40~44,1,78.80,,,,,,,,,2,,,,157.60,,,1,,78.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,79.11,,,,,,,,,3,,,,237.34,,,1,,79.11,,,,1,,79.11,1,79.11,,,,,,,,,,,,,,,,,1,79.11,,,,,,
,,,,50~54,2,210.75,,,,,,,,,,,,,,,,,,,,,,,,,1,105.37,,,,,,,1,105.37,,,,,,,,,,,1,105.37,,,,
,,,,55~59,2,270.64,,,,,,,,,2,,,,270.64,,,1,,135.32,,,,,,,1,135.32,,,,,,,,,,,,,,,,,1,135.32,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,383.88,1,191.94,2,,383.88,,,,,,,1,191.94,,,,,,,,,1,191.94,,,,,,,,,,,,,,
,,,,65~69,1,174.22,,,,,,,,,4,,,,696.86,1,174.22,2,,348.43,,,,,,,,,,,,,1,174.22,1,174.22,,,1,174.22,,,1,174.22,,,,,,,,
,,,,70~74,,,,,,,2,367.65,,,4,,,,735.29,2,367.65,,,,,,,1,,183.82,1,183.82,,,1,183.82,,,1,183.82,,,,,,,,,,,1,183.82,,,,
,,,,75~79,,,1,228.31,1,228.31,1,228.31,,,3,,,,684.93,2,456.62,2,,456.62,,,,1,,228.31,,,1,228.31,,,,,1,228.31,,,,,,,,,,,,,,,,
,,,,80~84,,,1,341.30,,,,,,,1,,,,341.30,1,341.30,,,,1,,341.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,416.67,,,,,,,,,,,,,,,,,,,,,,,,,,,1,416.67,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
