,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,82.17,,,,,2,164.34,,,1,,,,82.17,,,,,,,,,,,,2,164.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,110.74,1,110.74,,,1,110.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,237.53,,,,,1,118.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,98.81,3,296.44,2,197.63,1,,,,98.81,,,,,,,,,,,,,,,,1,98.81,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,111.23,,,1,111.23,5,556.17,,,2,,,,222.47,,,,,,,,,,,,,,1,111.23,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,163.93,1,163.93,6,,,,983.61,,,,,,,,,,,,,,,,,,1,163.93,,,,,,,,,,,,,,,,,,
,,,,75~79,1,299.40,,,1,299.40,,,1,299.40,,,,,,,,,,,,,,2,,598.80,,,,,,,1,299.40,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,632.91,,,,,1,,,,632.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,,925.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,胃,,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,1,66.27,,,,,,,,,,,,,,,1,,66.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,63.13,,,,,1,63.13,,,,,,,,,1,63.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,55.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,64.06,,,,,,1,,64.06,,,,,,,,,,,1,64.06,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,240.00,,,,,,,,,1,,,,80.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,102.25,,,,,,,2,204.50,,,,,,2,,204.50,,,,,,,,,1,102.25,,,1,102.25,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,252.53,,,,,,,4,505.05,,,,,,1,,126.26,,,,,,1,,126.26,,,,,1,126.26,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,206.19,1,,,,103.09,1,,103.09,1,103.09,,,,,,,,,,,2,206.19,,,,,,,1,103.09,,,,,,,,,,,,
,,,,65~69,,,,,,,1,108.58,5,542.89,1,,,,108.58,4,,434.31,,,,,,,,,,,,,2,217.16,,,,,1,108.58,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,153.37,4,,613.50,,,,,,1,,153.37,,,,,1,153.37,1,153.37,1,153.37,,,1,153.37,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,289.86,2,,,,579.71,2,,579.71,,,,,,,,,,,,,2,579.71,,,,,,,1,289.86,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,1041.67,1,,520.83,,,,,,,,,,,,,,,,,,,,,1,520.83,,,,,,,,,,,,
,,,,85+,1,980.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,980.39,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,膀胱,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,35~39,1,56.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,61.12,,,,,,,1,61.12,,,,,,,,,,,,,,1,,61.12,,,,,,,1,61.12,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.25,,,,,1,78.25,,,1,78.25,,,,,,,,,,,,,,
,,,,50~54,,,1,95.42,,,,,,,1,,,,95.42,,,,1,95.42,,,,,,,,,1,95.42,,,1,95.42,,,,,,,,,,,,,,,,,,
,,,,55~59,4,518.81,1,129.70,,,1,129.70,3,389.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,103.63,,,1,103.63,,,2,207.25,,,,,,,,,,,,,,,,,,,1,103.63,,,,,1,103.63,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,107.07,1,,,,107.07,5,,535.33,,,,,,,,,,,,,,,,,,,,,1,107.07,,,,,,,,,,,,
,,,,70~74,,,1,149.93,,,,,3,449.78,2,,,,299.85,,,,,,,,,1,,149.93,,,,,,,,,,,1,149.93,,,,,,,,,,,,,,
,,,,75~79,1,265.25,,,,,,,1,265.25,,,,,,2,,530.50,1,265.25,,,,,,,,,,,1,265.25,,,,,,,1,265.25,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,490.20,,,,,,,,,,,1,,490.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,食道,,,胰,,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,2,158.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.51,,,,,,,,,,,,
,,,,35~39,1,57.74,,,,,,,,,,,,,,1,,57.74,1,57.74,,,,,,,,,,,,,,,,,,,,,,,1,57.74,,,,,,,,
,,,,40~44,3,173.51,,,,,,,1,57.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.84,,,,,,
,,,,45~49,2,150.26,,,1,75.13,,,2,150.26,,,,,,,,,,,,,,,,,1,75.13,,,1,75.13,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,92.59,1,92.59,,,,,5,462.96,,,,,,,,,,,,,,,,,,,,,1,92.59,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,124.69,,,,,1,124.69,2,249.38,1,,,,124.69,1,,124.69,1,124.69,,,,,,,,,1,124.69,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,326.44,,,,,1,108.81,3,326.44,,,,,,1,,108.81,,,,,,1,,108.81,,,,,,,1,108.81,,,1,108.81,,,,,,,,,,,,,,
,,,,65~69,3,326.80,,,,,,,2,217.86,,,,,,1,,108.93,,,,,,2,,217.86,,,,,1,108.93,,,,,,,,,,,,,,,2,217.86,,,,
,,,,70~74,2,277.01,,,,,,,4,554.02,1,,,,138.50,6,,831.02,1,138.50,,,,2,,277.01,,,,,,,,,,,,,,,1,138.50,,,1,138.50,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,249.38,2,,498.75,,,1,,249.38,,,,,,1,249.38,2,498.75,,,,,1,249.38,,,2,498.75,,,,,1,249.38,,,,
,,,,80~84,,,,,,,,,,,2,,,,917.43,,,,1,458.72,,,,,,,,,,,1,458.72,,,1,458.72,,,,,,,,,,,2,917.43,,,,
,,,,85+,1,806.45,,,,,1,806.45,,,,,,,,2,,1612.90,,,,,,,,,,,,,2,1612.90,,,,,,,,,1,806.45,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,1,,80.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,70.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,72.15,,,1,72.15,,,,,1,,,,72.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,121.51,,,,,,,1,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.75,,,,,,,,
,,,,40~44,1,57.90,,,,,,,,,1,,,,57.90,1,,57.90,,,,,,,,,,,,,,,,,,,,,,,,,1,57.90,,,,,,,,
,,,,45~49,2,144.09,,,,,,,,,4,,,,288.18,,,,,,,,,,,,,,1,72.05,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,88.89,1,88.89,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.89,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,3,,,,357.57,,,,1,119.19,,,,,,,,,1,119.19,,,,,2,238.38,,,,,,,,,,,,,,,,
,,,,60~64,1,113.51,,,,,,,1,113.51,3,,,,340.52,,,,,,,,,,,,,,1,113.51,1,113.51,,,1,113.51,,,1,113.51,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,113.12,6,,,,678.73,,,,,,5,,565.61,,,,,,,,1,113.12,,,,,1,113.12,1,113.12,,,,,1,113.12,1,113.12,,,,
,,,,70~74,1,128.70,,,,,1,128.70,1,128.70,4,,,,514.80,,,,1,128.70,4,,514.80,,,,,,1,128.70,,,1,128.70,1,128.70,1,128.70,,,1,128.70,,,2,257.40,3,386.10,,,,
,,,,75~79,,,,,,,,,,,3,,,,709.22,,,,1,236.41,3,,709.22,,,,1,236.41,,,,,,,1,236.41,,,,,,,,,,,1,236.41,,,,
,,,,80~84,1,427.35,,,,,,,,,,,,,,,,,,,2,,854.70,,,,2,854.70,,,,,,,1,427.35,,,,,,,,,1,427.35,2,854.70,,,,
,,,,85+,,,,,,,1,877.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,35~39,2,127.47,,,1,63.73,,,,,,,,,,1,,63.73,,,,,,,,,,,,,,,,,1,63.73,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.70,,,1,57.70,,,,,,
,,,,45~49,1,68.21,,,,,,,,,3,,,,204.64,,,,1,68.21,1,,68.21,,,,,,,,,,,,,,,,,,,,1,68.21,,,,,,,,
,,,,50~54,2,169.78,,,,,,,,,2,,,,169.78,,,,1,84.89,,,,,,,,,,,,,,,,,1,84.89,,,,,1,84.89,1,84.89,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,2,,225.99,5,564.97,,,,,,,1,112.99,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,126.26,,,,,,,,,3,,,,378.79,,,,2,252.53,,,,1,,126.26,2,252.53,1,126.26,,,,,,,1,126.26,1,126.26,,,1,126.26,,,,,,,,
,,,,65~69,,,,,1,108.70,1,108.70,1,108.70,2,,,,217.39,1,,108.70,3,326.09,,,,1,,108.70,,,,,,,,,1,108.70,,,,,,,1,108.70,,,,,,,,
,,,,70~74,2,258.06,1,129.03,,,,,1,129.03,2,,,,258.06,,,,4,516.13,,,,1,,129.03,1,129.03,,,,,2,258.06,1,129.03,,,,,,,,,1,129.03,2,258.06,,,,
,,,,75~79,,,,,,,,,1,206.19,1,,,,206.19,,,,4,824.74,1,,206.19,,,,,,1,206.19,1,206.19,,,,,1,206.19,1,206.19,,,1,206.19,,,3,618.56,,,,
,,,,80~84,,,,,,,,,,,1,,,,418.41,,,,,,,,,1,,418.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,854.70,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,膀胱,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,1,101.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.11,,,,,,,,,,,,
,,,,35~39,1,68.07,,,,,,,,,1,,,,68.07,,,,,,1,,68.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,115.27,,,,,,,,,1,,,,57.64,,,,1,57.64,,,,,,,,,1,57.64,,,1,57.64,,,,,,,1,57.64,,,,,,,,,,
,,,,45~49,3,197.11,,,,,1,65.70,,,2,,,,131.41,,,,,,,,,,,,1,65.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,249.79,,,,,,,,,1,,,,83.26,1,,83.26,1,83.26,2,,166.53,,,,,,,,1,83.26,,,1,83.26,1,83.26,,,1,83.26,,,,,,,,,,
,,,,55~59,1,101.73,,,,,,,,,2,,,,203.46,,,,1,101.73,,,,,,,1,101.73,,,,,,,,,,,,,,,1,101.73,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,2,274.35,2,,274.35,1,,137.17,1,137.17,,,,,1,137.17,,,,,,,1,137.17,,,,,,,,,,
,,,,65~69,1,112.74,1,112.74,,,1,112.74,1,112.74,2,,,,225.48,1,,112.74,3,338.22,3,,338.22,,,,3,338.22,,,,,3,338.22,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,125.94,,,3,,,,377.83,,,,2,251.89,,,,1,,125.94,,,,,,,2,251.89,,,,,,,1,125.94,2,251.89,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,196.85,,,,2,393.70,1,,196.85,1,,196.85,,,,,,,1,196.85,,,,,,,,,1,196.85,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,781.25,,,,,,,,,1,,390.63,1,390.63,,,,,,,,,,,,,2,781.25,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,714.29,,,,,,3,,2142.86,,,,,,,,,,1,714.29,,,,,,,1,714.29,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,59.28,,,1,,59.28,1,,59.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,252.21,1,63.05,,,,,1,63.05,,,,,,,,,,,,,,,,,,,,,,,,,1,63.05,,,,,,,,,,,,,,,,
,,,,50~54,2,164.47,,,,,,,,,,,,,,,,,,,,,,1,,82.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,191.39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95.69,1,95.69,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,277.78,1,,,,138.89,1,,138.89,1,138.89,1,,138.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,3,336.32,,,,,,2,,224.22,,,1,,112.11,,,,,,1,112.11,,,1,112.11,,,,,1,112.11,,,,,,,,,,,,
,,,,70~74,1,124.22,,,,,2,248.45,4,496.89,1,,,,124.22,5,,621.12,,,,,,1,,124.22,,,,,3,372.67,,,,,1,124.22,,,,,,,,,,,,,,
,,,,75~79,,,1,190.48,1,190.48,,,2,380.95,,,,,,1,,190.48,,,1,,190.48,,,,,,1,190.48,2,380.95,,,,,1,190.48,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,2,751.88,,,,,,1,,375.94,,,1,,375.94,1,,375.94,1,375.94,,,1,375.94,,,,,1,375.94,2,751.88,,,,,,,,,,,,
,,,,85+,,,1,689.66,,,1,689.66,,,,,,,,2,,1379.31,1,689.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,其他男性生殖器官,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸膜,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,,77.04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,75.87,1,75.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,60.50,,,,,,,1,60.50,,,,,,1,,60.50,,,,,,,,,,,,,,,,,,,1,60.50,,,,,,,,,,,,,,
,,,,45~49,1,60.06,,,,,,,,,,,,,,,,,1,60.06,,,,1,,60.06,,,1,60.06,2,120.12,,,,,1,60.06,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,5,394.32,,,,,,,,,,,1,78.86,,,,,1,78.86,,,,,,,1,78.86,,,,,,
,,,,55~59,2,190.29,,,,,,,,,,,,,,,,,1,95.15,,,,1,,95.15,1,95.15,1,95.15,,,1,95.15,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,1,130.21,,,,,,,1,130.21,,,,,,,,,,,,,,,,,,,1,130.21,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,3,354.61,1,,118.20,1,,118.20,2,236.41,,,,,,,,,,,,,1,118.20,,,,,,,,,,
,,,,70~74,3,376.41,,,,,,,1,125.47,,,,,,,,,5,627.35,,,,4,,501.88,3,376.41,,,1,125.47,,,,,1,125.47,1,125.47,1,125.47,,,,,2,250.94,,,,
,,,,75~79,,,1,177.94,,,,,,,1,,,,177.94,,,,3,533.81,,,,1,,177.94,3,533.81,1,177.94,,,1,177.94,1,177.94,2,355.87,,,,,1,177.94,2,355.87,2,355.87,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,1,354.61,,,,,,,,,,,,,,,,,,,3,1063.83,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,632.91,,,,,,,,,1,632.91,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
