,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,1,28.21,,,,,,,,1,,28.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,32.00,,,,,,,,,,,,,,,,,,,1,,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,28.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,28.87,,,,,,,,,,,,,,,,,,,,1,28.87,,,,,1,28.87,,,,,,,1,28.87,,,,,,,,,,,,,,
,,,,40~44,1,34.84,,,1,34.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.84,,,,,,,1,34.84,,,,,,,,,,,,,,,,
,,,,45~49,2,98.77,,,,,,,,,,,,,,,,,,,1,,49.38,1,49.38,1,49.38,,,,,,,,,,,,,,,,,1,49.38,,,,,,,,,,,,,,
,,,,50~54,,,1,91.16,,,,,,,,,,,,2,182.32,,,,,,,,,1,91.16,,,,,,,,,,,,,,,,,1,91.16,,,,,,,,,,,,,,
,,,,55~59,2,195.69,,,,,,,,,,,,,,,,,,,,,,1,97.85,1,97.85,1,97.85,1,97.85,,,1,97.85,,,,,,,1,97.85,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,6,684.93,,,,,,,1,114.16,2,228.31,,,,,,,,,,,,,1,114.16,,,,,,,,,,,,,,,,,,
,,,,65~69,1,83.06,,,,,,,,,,,,,,2,166.11,,,,,,,2,166.11,4,332.23,,,,,1,83.06,,,,,1,83.06,,,,,,,1,83.06,,,1,83.06,,,,,,,,
,,,,70~74,,,,,,,,,1,96.53,,,,,,,,,,,,,,1,96.53,4,386.10,,,1,96.53,1,96.53,1,96.53,,,,,,,1,96.53,,,,,1,96.53,,,,,,,,,,
,,,,75~79,,,,,,,1,214.13,1,214.13,,,,,,2,428.27,,,,,,,,,,,,,,,,,1,214.13,,,,,,,,,1,214.13,,,,,1,214.13,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,1680.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,1408.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1408.45,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,1,28.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.53,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.37,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,32.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,28.41,,,,,1,,,,28.41,,,,,,,,,,,,,,,,,,,,,1,28.41,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,27.84,,,1,,27.84,,,,,,,,,,,,,,,,,,,,,,1,27.84,,,,,,,,,,,,,,,,
,,,,40~44,3,98.04,,,,,1,32.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.68,1,32.68,,,,,,,,,,,,
,,,,45~49,1,45.52,,,,,,,,,4,,,,182.07,1,45.52,,,,,,,2,91.03,1,45.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,83.82,2,167.64,,,1,83.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,83.82,,,,,,,,,,
,,,,55~59,1,94.97,,,,,,,,,4,,,,379.87,1,94.97,1,,94.97,,,,,,,,2,189.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,115.87,2,,,,231.75,,,1,,115.87,1,,115.87,1,115.87,1,115.87,,,,,,,,,,,,,,,,,1,115.87,,,,,,,,,,,,,,
,,,,65~69,,,1,89.53,,,,,1,89.53,1,,,,89.53,2,179.05,1,,89.53,,,,1,89.53,,,,,,,,,,,1,89.53,,,,,,,1,89.53,1,89.53,,,1,89.53,,,,,,,,
,,,,70~74,1,88.03,1,88.03,,,,,2,176.06,2,,,,176.06,3,264.08,6,,528.17,,,,,,,,,,,,,,,,,,,,,,,,1,88.03,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,192.68,2,,,,385.36,1,192.68,2,,385.36,,,,1,192.68,1,192.68,,,,,1,192.68,,,,,1,192.68,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,724.64,,,,1,724.64,,,,,,,,,1,724.64,,,,,,,,,1,724.64,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,26.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,28.26,1,28.26,,,,,,,,,,,,,,,,,,,,,,1,28.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,27.34,,,1,27.34,1,27.34,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,92.19,1,30.73,,,2,61.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.73,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,82.03,,,,,1,41.02,,,,,,,,1,41.02,1,,41.02,,,,,,,,2,82.03,,,1,41.02,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,2,,152.56,,,,,1,76.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,96.06,,,,,2,192.12,,,,,,,,2,192.12,,,,,,,,,,,,,1,96.06,,,1,96.06,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,110.74,1,110.74,,,1,110.74,,,2,,,,221.48,,,,,,1,,110.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,200.20,,,,,2,200.20,1,100.10,2,,,,200.20,3,300.30,,,,3,,300.30,,,1,100.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,4,332.78,,,1,,,,83.19,6,499.17,,,,,,,,,2,166.39,3,249.58,,,,,1,83.19,,,2,166.39,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,3,516.35,,,,,,,,4,688.47,,,,2,,344.23,,,,,2,344.23,1,172.12,,,1,172.12,,,1,172.12,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,588.24,,,,1,,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1315.79,,,,1,,1315.79,1,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他男性生殖器官,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,,,1,26.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.77,,,,,,,,,,,,
,,,,35~39,,,,,,,1,27.16,,,,,,,,1,27.16,,,,,,,1,27.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,29.27,,,,1,,29.27,,,,,,,,,,,,,1,29.27,,,,,1,29.27,,,,,,,1,29.27,,,,,,,,
,,,,45~49,1,38.21,1,38.21,,,,,,,,,,,,3,114.64,,,,,,,1,38.21,1,38.21,,,,,,,1,38.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,129.53,,,,,,,,,,,,,,3,194.30,,,,,,,,,,,,,,,,,1,64.77,,,,,,,,,,,,,1,64.77,,,,,,,,,,
,,,,55~59,2,196.85,1,98.43,,,1,98.43,1,98.43,,,,,,2,196.85,1,,98.43,,,,,,1,98.43,,,,,,,,,,,1,98.43,,,,,1,98.43,,,,,,,,,,,,,,
,,,,60~64,2,223.21,,,,,,,,,,,,,,5,558.04,,,,,,,,,,,,,,,1,111.61,1,111.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,3,327.15,,,,,,,3,327.15,3,327.15,,,1,109.05,2,218.10,2,218.10,1,109.05,,,,,3,327.15,,,,,,,,,,,1,109.05,,,,
,,,,70~74,1,84.60,,,,,1,84.60,2,169.20,,,,,,4,338.41,,,,,,,2,169.20,3,253.81,,,,,1,84.60,,,,,,,,,2,169.20,,,,,3,253.81,,,,,2,169.20,,,,
,,,,75~79,,,,,1,149.25,,,,,1,,,,149.25,2,298.51,,,,,,,2,298.51,,,,,,,3,447.76,1,149.25,,,2,298.51,1,149.25,2,298.51,,,,,,,,,1,149.25,2,298.51,,,,
,,,,80~84,,,1,458.72,,,,,,,,,,,,2,917.43,,,,,,,,,3,1376.15,1,458.72,,,,,,,1,458.72,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1234.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,31.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,2,54.32,,,,,,,,,,,,,,,,,,,1,27.16,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,8,229.36,,,,,,,,,,,,,,2,57.34,,,,1,,28.67,,,1,28.67,,,,,,,2,57.34,,,,,,,1,28.67,1,28.67,,,,,,,,,,,,,,
,,,,45~49,2,72.52,,,,,,,,,,,,,,2,72.52,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.26,,,,,,,,,,,,,,
,,,,50~54,2,110.68,,,,,,,,,,,,,,3,166.02,,,,,,,1,55.34,1,55.34,1,55.34,,,,,2,110.68,,,,,1,55.34,,,,,1,55.34,,,,,,,,,,,,
,,,,55~59,1,100.10,,,,,,,,,,,,,,,,,,,,,,,,1,100.10,1,100.10,,,,,,,1,100.10,,,,,1,100.10,,,,,,,,,,,,,,,,
,,,,60~64,1,105.26,,,1,105.26,,,,,1,,,,105.26,,,,,,,,,3,315.79,1,105.26,1,105.26,,,,,,,1,105.26,1,105.26,,,,,1,105.26,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,123.00,1,123.00,,,,3,,369.00,3,369.00,1,123.00,1,123.00,,,,,,,1,123.00,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,87.18,1,87.18,,,,,1,87.18,,,,,,5,435.92,1,,87.18,2,,174.37,1,87.18,2,174.37,,,1,87.18,1,87.18,,,1,87.18,,,,,1,87.18,,,,,1,87.18,1,87.18,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,131.58,,,,,,,9,1184.21,2,263.16,1,131.58,,,,,1,131.58,1,131.58,,,,,,,,,,,,,2,263.16,,,,,,,,
,,,,80~84,,,,,,,1,383.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,383.14,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,1190.48,2,2380.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他男性生殖器官,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,1,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,25.71,1,25.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,27.21,,,,,,,,,,,,,,,,,,,1,27.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,54.13,,,1,27.06,,,,,,,,,,,,,,,,,,,,1,27.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,55.96,,,,,,,,,,,,,,1,27.98,,,,,,,2,55.96,,,,,,,,,,,,,,,,,,,1,27.98,,,,,,,,,,,,,,
,,,,45~49,2,69.13,,,,,1,34.57,,,,,,,,2,69.13,,,,1,,34.57,,,,,1,34.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,49.46,,,,,,,1,49.46,,,,,,2,98.91,,,,1,,49.46,,,,,1,49.46,1,49.46,,,,,,,,,,,1,49.46,,,,,,,,,,,,,,,,
,,,,55~59,3,282.75,,,,,,,,,,,,,,2,188.50,,,,,,,,,,,,,,,,,,,,,3,282.75,,,,,1,94.25,,,,,,,,,,,,,,
,,,,60~64,3,309.60,,,,,,,,,,,,,,6,619.20,,,,1,,103.20,2,206.40,,,4,412.80,,,2,206.40,,,,,,,,,,,,,1,103.20,1,103.20,,,,,,,,,,
,,,,65~69,4,501.25,,,,,,,,,,,,,,2,250.63,,,,1,,125.31,1,125.31,,,,,,,,,,,,,,,,,,,,,,,1,125.31,,,,,,,,,,
,,,,70~74,1,95.79,,,,,,,,,,,,,,1,95.79,1,,95.79,,,,5,478.93,,,2,191.57,,,1,95.79,,,2,191.57,2,191.57,,,2,191.57,,,,,6,574.71,,,,,,,,,,
,,,,75~79,,,1,120.92,,,1,120.92,,,,,,,,6,725.51,,,,1,,120.92,4,483.68,,,3,362.76,1,120.92,2,241.84,,,,,,,1,120.92,1,120.92,,,,,3,362.76,,,,,,,,,,
,,,,80~84,,,2,649.35,,,,,,,,,,,,,,,,,1,,324.68,1,324.68,,,,,,,1,324.68,,,,,,,,,,,,,,,1,324.68,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1086.96,,,1,1086.96,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,1,,34.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,25.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.51,,,,,,,,,,,,
,,,,15~19,,,1,26.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,53.86,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.77,,,,,,,,,,,,,1,25.77,,,,,,,,,,,,,,
,,,,25~29,,,,,1,28.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,29.54,,,,,,,,,,,,,,,,1,,29.54,,,,,,,,,,,,,,,,,,1,29.54,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,26.95,,,,,1,,,,26.95,,,,,,,,,,,,,,,,,,,1,26.95,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,27.43,,,,,,,1,27.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.43,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,33.08,,,,,2,66.16,,,,,,,,1,,33.08,,,,,,1,33.08,,,,,,,,,,,,,,,,,,,,,2,66.16,,,,,,,,,,
,,,,50~54,4,183.82,1,45.96,,,,,1,45.96,1,,,,45.96,2,91.91,,,,,,,,,,,,,,,,,,,,,1,45.96,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,86.36,1,,,,86.36,1,86.36,,,,,,,1,86.36,2,172.71,,,,,,,,,1,86.36,2,172.71,,,,,,,,,,,,,1,86.36,,,,,,
,,,,60~64,3,302.72,,,,,1,100.91,3,302.72,,,,,,2,201.82,,,,,,,,,1,100.91,1,100.91,,,,,,,1,100.91,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,255.43,5,638.57,,,,,,1,127.71,,,,,,,,,,,,,,,,,,,,,,,,,1,127.71,,,2,255.43,,,1,127.71,,,1,127.71,,,,
,,,,70~74,2,208.77,1,104.38,,,1,104.38,5,521.92,1,,,,104.38,6,626.30,,,,,,,,,2,208.77,1,104.38,,,,,,,1,104.38,,,1,104.38,,,,,,,,,,,,,1,104.38,,,,
,,,,75~79,,,,,,,3,330.76,1,110.25,2,,,,220.51,1,110.25,5,,551.27,,,,1,110.25,1,110.25,1,110.25,,,,,1,110.25,,,1,110.25,,,,,,,1,110.25,,,,,,,1,110.25,,,,
,,,,80~84,,,1,302.11,,,,,1,302.11,1,,,,302.11,2,604.23,,,,,,,,,1,302.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,2000.00,,,,,,1,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
