,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,128.53,,,,,3,385.60,,,,,,,,1,,128.53,,,,,,,,,,,,,2,257.07,,,1,128.53,,,,,1,128.53,,,2,257.07,,,,,,,,,,
,,,,60~64,,,1,162.87,,,2,325.73,,,,,,,,,,,,,,,,,,,,,,,1,162.87,,,,,,,,,1,162.87,1,162.87,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,209.21,,,,,,2,,418.41,,,,,,,,,,1,209.21,,,,,,,1,209.21,,,,,,,,,,,,,,
,,,,70~74,1,221.24,,,,,2,442.48,2,442.48,2,,,,442.48,,,,,,,,,,,,1,221.24,,,,,,,,,,,,,,,,,2,442.48,,,,,,,,,,
,,,,75~79,,,,,1,350.88,,,,,,,,,,,,,1,350.88,,,,,,,,,,,,,,,,,,,,,,,,,1,350.88,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,917.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2777.78,,,,,,,,,1,2777.78,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,1,69.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,58.48,,,,,,,,,1,58.48,,,,1,,58.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,172.02,,,,,,,,,,,,,,,,,,,,,,1,,57.34,,,,,,,,,,,,,,,1,57.34,,,,,,,,,,,,,,
,,,,40~44,,,,,1,59.45,,,,,,,,,,4,,237.81,,,,,,,,,,,,,1,59.45,,,1,59.45,,,1,59.45,1,59.45,1,59.45,,,,,,,,,,,,
,,,,45~49,2,111.48,,,,,,,,,,,,,,4,,222.97,,,,,,,,,2,111.48,,,1,55.74,,,,,,,,,1,55.74,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,,73.75,,,,,,,,,,,,,,,1,73.75,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,122.55,1,122.55,,,1,122.55,,,,,,,,1,,122.55,,,,,,,,,1,122.55,1,122.55,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,157.73,,,,,,,1,157.73,,,,,,4,,630.91,,,,,,,,,1,157.73,,,,,,,1,157.73,1,157.73,1,157.73,1,157.73,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,209.21,3,,627.62,,,1,,209.21,,,,,,,,,,,,,,,,,,,,1,209.21,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,224.72,1,224.72,1,,224.72,,,,,,,,,,,,,,,,1,224.72,,,1,224.72,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,317.46,,,,,,1,,317.46,1,317.46,3,,952.38,,,,,,,,,,,,,,,,,,1,317.46,1,317.46,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,847.46,,,2,,1694.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2380.95,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他神經系統,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.93,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,50.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.36,,,,,,,,,,,,
,,,,35~39,2,119.98,,,,,,,,,,,,,,3,,179.96,,,1,,59.99,,,,,,,,,,,,,,1,59.99,,,,,,,,,,,,,,,,,,
,,,,40~44,4,228.57,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.14,,,,,,,,,,,,,,,,,1,57.14,,,,,,,,
,,,,45~49,3,165.29,,,,,,,,,,,,,,2,,110.19,,,,,,,,,,,,,,,,,,,,,,,1,55.10,,,,,1,55.10,,,,,,,,
,,,,50~54,1,66.80,,,,,,,,,,,,,,2,,133.60,,,1,,66.80,,,,,,,,,,1,66.80,1,66.80,,,1,66.80,1,66.80,,,,,,,,,,,,,,
,,,,55~59,1,116.01,,,,,,,,,,,,,,2,,232.02,,,,,,1,,116.01,,,,,,,,,,,,,1,116.01,1,116.01,,,,,,,,,,,,,,
,,,,60~64,1,150.83,,,,,,,1,150.83,2,,,,301.66,,,,,,,,,2,,301.66,,,2,301.66,,,1,150.83,2,301.66,,,,,,,,,1,150.83,1,150.83,,,,,,,,
,,,,65~69,,,,,,,1,207.47,,,,,,,,1,,207.47,,,2,,414.94,,,,,,1,207.47,,,,,1,207.47,,,,,,,,,1,207.47,,,,,,,,,,
,,,,70~74,,,,,1,245.10,,,,,2,,,,490.20,1,,245.10,,,,,,2,,490.20,,,,,,,,,1,245.10,,,,,,,,,,,,,1,245.10,2,490.20,,,,
,,,,75~79,,,,,,,,,,,1,,,,297.62,,,,,,,,,3,,892.86,,,1,297.62,1,297.62,,,1,297.62,,,,,,,,,2,595.24,,,,,1,297.62,,,,
,,,,80~84,,,1,724.64,,,,,,,,,,,,2,,1449.28,,,1,,724.64,2,,1449.28,1,724.64,1,724.64,,,,,1,724.64,,,,,,,,,1,724.64,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2439.02,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,1,81.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,56.79,,,,,,,,,,,,,,,,,,,,,,,1,56.79,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,56.79,,,,,,,,,,,,,,,,,,,,,,,,,1,56.79,,,,,,,,,,,,,,,2,113.57,,,,,,,,,,,,
,,,,45~49,5,272.78,,,,,,,,,,,,,,1,,54.56,1,54.56,,,,,,,,,,,,,,,,,,,1,54.56,,,,,,,,,,,,,,,,
,,,,50~54,2,123.99,,,,,,,,,1,,,,62.00,,,,1,62.00,,,,,,,,,,,,,,,1,62.00,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,105.82,2,,,,211.64,1,,105.82,1,105.82,,,,,,,1,105.82,,,,,1,105.82,,,1,105.82,,,,,,,,,,,,,,,,,,
,,,,60~64,2,287.77,,,1,143.88,,,,,1,,,,143.88,1,,143.88,,,1,,143.88,,,,,,,,,,,,,,,,,,,,,,1,143.88,,,,,,,,,,
,,,,65~69,1,197.63,,,,,,,1,197.63,2,,,,395.26,,,,,,,,,,,,,,,,,,,,,,,,1,197.63,,,,,1,197.63,,,,,,,,,,
,,,,70~74,,,,,,,,,1,251.89,3,,,,755.67,,,,,,,,,1,,251.89,,,1,251.89,,,,,,,,,,,,,1,251.89,1,251.89,,,,,,,,,,
,,,,75~79,,,1,289.02,,,,,,,,,,,,,,,1,289.02,,,,1,,289.02,,,1,289.02,,,,,,,,,,,1,289.02,,,1,289.02,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1863.35,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1960.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,胃,,胰,,,結直腸癌,,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,85.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,117.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,56.72,1,56.72,,,1,56.72,,,,,,,,,,,,,,,,,,,,,1,56.72,,,1,56.72,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,327.15,,,,,2,109.05,1,54.53,2,,,,109.05,,,,,,1,,54.53,1,,54.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,176.89,,,,,,,2,117.92,3,,,,176.89,1,,58.96,,,1,,58.96,1,,58.96,,,,,,,1,58.96,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,288.74,,,,,3,288.74,,,3,,,,288.74,2,,192.49,,,1,,96.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,132.45,,,3,,,,397.35,,,,,,,,,,,,,,1,132.45,1,132.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,383.14,,,,,1,191.57,2,383.14,1,,,,191.57,,,,1,191.57,1,,191.57,,,,,,,,,,,,1,191.57,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,257.07,1,257.07,1,257.07,3,,,,771.21,,,,1,257.07,,,,1,,257.07,1,257.07,,,,,,,1,257.07,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,568.18,2,568.18,,,1,,,,284.09,1,,284.09,1,284.09,,,,1,,284.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,1156.07,,,,,,,,,,,,,,,,1,578.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,1,89.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,1,,93.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,,113.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,57.74,,,,,,,,,1,,,,57.74,,,,,,,,,,,,,,1,57.74,,,,,,,1,57.74,,,1,57.74,,,,,,,,,,,,,,
,,,,45~49,1,55.22,,,1,55.22,,,1,55.22,,,,,,,,,,,,,,,,,,,,,,,,,1,55.22,,,,,,,1,55.22,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,54.38,3,,,,163.13,,,,,,1,,54.38,,,,,,,,,,2,108.75,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,84.53,,,,,,,2,,,,169.06,,,,,,,,,1,,84.53,1,84.53,2,169.06,,,,,,,,,,,,,1,84.53,1,84.53,,,,,,,,,,
,,,,60~64,1,131.41,,,,,,,2,262.81,3,,,,394.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,184.50,,,1,184.50,2,369.00,2,,,,369.00,1,,184.50,4,738.01,,,,,,,,,,,,,3,553.51,,,,,1,184.50,,,,,3,553.51,,,,,,,,,,
,,,,70~74,,,,,,,1,240.96,,,,,,,,1,,240.96,,,1,,240.96,,,,,,,,,,2,481.93,,,,,1,240.96,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,285.71,1,,,,285.71,4,,1142.86,2,571.43,1,,285.71,,,,,,1,285.71,,,1,285.71,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,515.46,,,,1,,515.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1639.34,1,1639.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.64,,,,,,,,,,,,,,,,,,
,,,,30~34,3,161.55,,,,,,,,,,,,,,1,,53.85,,,,,,,,,,,1,53.85,,,,,,,,,,,1,53.85,1,53.85,,,,,1,53.85,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.21,,,,,,,,,,,1,58.21,,,,,,
,,,,40~44,2,115.67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,115.67,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,56.75,,,,,,,,,,,,,,1,,56.75,,,2,,113.51,,,,,,1,56.75,,,,,,,,,,,,,,,,,1,56.75,,,,,,,,
,,,,50~54,3,156.09,,,,,,,,,,,,,,4,,208.12,1,52.03,1,,52.03,,,,,,2,104.06,1,52.03,,,,,1,52.03,,,,,,,,,,,,,,,,,,
,,,,55~59,2,143.68,,,,,,,,,,,,,,2,,143.68,,,1,,71.84,,,,,,1,71.84,,,,,,,,,1,71.84,,,,,,,,,1,71.84,1,71.84,1,71.84,,
,,,,60~64,,,,,1,129.53,,,,,,,,,,2,,259.07,,,,,,,,,2,259.07,,,,,,,1,129.53,1,129.53,,,,,,,,,,,,,,,1,129.53,,
,,,,65~69,,,,,,,,,,,,,,,,1,,177.62,1,177.62,,,,1,,177.62,1,177.62,,,,,,,,,1,177.62,,,,,,,1,177.62,,,,,,,2,355.24,,
,,,,70~74,,,1,228.83,,,1,228.83,,,1,,,,228.83,1,,228.83,1,228.83,1,,228.83,,,,,,,,,,,,,,,,,,,,,,,,1,228.83,,,,,1,228.83,,
,,,,75~79,,,,,,,,,1,283.29,,,,,,,,,1,283.29,4,,1133.14,,,,1,283.29,,,,,1,283.29,,,1,283.29,,,,,,,,,1,283.29,,,,,1,283.29,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,2,,966.18,,,,1,483.09,1,483.09,,,,,,,,,,,,,,,,,,,,,,,4,1932.37,,
,,,,85+,,,,,,,,,1,1388.89,,,,,,,,,,,,,,,,,1,1388.89,,,,,,,1,1388.89,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.31,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,94.34,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.10,,,,,,,,,,,,
,,,,40~44,3,178.57,,,,,,,1,59.52,,,,,,,,,,,1,,59.52,1,,59.52,,,,,,,1,59.52,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,55.83,,,,,1,55.83,1,55.83,,,,,,,,,,,,,,1,,55.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,259.74,,,,,1,51.95,4,207.79,1,,,,51.95,1,,51.95,,,,,,,,,1,51.95,1,51.95,1,51.95,1,51.95,,,1,51.95,,,,,,,1,51.95,,,,,,,,,,
,,,,55~59,7,458.12,,,1,65.45,,,2,130.89,,,,,,1,,65.45,,,1,,65.45,1,,65.45,,,,,,,3,196.34,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,117.51,2,235.02,2,,,,235.02,1,,117.51,1,117.51,,,,,,,,,,,,,1,117.51,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,171.53,1,171.53,,,2,343.05,1,,,,171.53,3,,514.58,,,1,,171.53,,,,,,,,,,1,171.53,,,,,,,,,,,,,1,171.53,,,,,,,,
,,,,70~74,1,227.79,,,,,,,2,455.58,2,,,,455.58,3,,683.37,,,,,,,,,,,,,,,,,1,227.79,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,3,884.96,,,,,,1,,294.99,,,,,,,,,,,,,,,1,294.99,,,1,294.99,,,,,1,294.99,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,423.73,,,,,,2,,847.46,,,,,,,,,1,423.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1136.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,,食道,,胰,,,胸腺、心臟與中隔,,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,35~39,,,,,,,1,59.70,,,,,,,,,,,,,,,,,,,,,,,1,59.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,116.96,,,1,58.48,,,,,,,,,,,,,1,58.48,,,,,,,,,,,1,58.48,1,58.48,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,108.99,,,1,54.50,,,,,,,,,,,,,1,54.50,,,,,,,,,,,,,,,,,,,1,54.50,,,,,,,,,,,,,,,,
