,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,36.74,,,,,,,,,,,,,,,,,,,,1,36.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,41.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,84.82,,,,,2,84.82,,,1,,,,42.41,,,,,,,,,,,1,42.41,1,42.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,92.08,,,,,1,46.04,,,,,,,,,,,,,1,46.04,,,,,,,,,,,,1,46.04,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,98.62,,,,,3,147.93,,,,,,,,,,,1,49.31,1,49.31,,,,,,,,,,,,,,,,2,98.62,,,,,,,,,,,,,,,,
,,,,50~54,1,74.29,,,,,4,297.18,,,,,,,,,,,,,2,148.59,,,,,,,,,,,,,,,,1,74.29,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,84.32,,,1,,,,84.32,1,,84.32,,,,,1,,84.32,,,,,,,,,,,,,,,1,84.32,,,,,,,,,,,,,,
,,,,60~64,2,172.41,,,,,2,172.41,,,2,,,,172.41,1,,86.21,,,1,86.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,115.21,1,115.21,,,,,1,,,,115.21,1,,115.21,,,1,115.21,,,,1,115.21,,,,,,,1,115.21,2,230.41,,,,,,,,,,,,,,,,,,
,,,,70~74,1,143.27,,,,,,,,,,,,,,1,,143.27,2,286.53,,,,,,,,,,,,1,143.27,,,2,286.53,,,,,1,143.27,,,,,,,,,,,,
,,,,75~79,,,,,,,1,287.36,,,1,,,,287.36,2,,574.71,,,,,,,,1,287.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,,1075.27,,,,,,,,1,537.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,1234.57,,,,,1,1234.57,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,食道,,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.92,,,,,,,,,,,,,,
,,,,20~24,1,37.11,,,1,37.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,87.99,,,,,1,43.99,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.99,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,42.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,42.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.00,,,,,,,,,,
,,,,40~44,4,182.15,1,45.54,,,,,,,,,,,,,,,1,45.54,,,1,,45.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,149.25,,,,,,,2,99.50,,,,,,,,,1,49.75,,,,,,,,,,,,1,49.75,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,194.30,,,,,,,4,259.07,,,,,,1,,64.77,1,64.77,,,1,,64.77,,,,,,,1,64.77,,,1,64.77,,,,,,,,,,,,,,,,,,
,,,,55~59,1,92.68,,,,,,,2,185.36,,,,,,1,,92.68,1,92.68,,,,,,,,,,,,2,185.36,,,,,,,,,1,92.68,,,,,,,,,,,,
,,,,60~64,,,1,82.30,1,82.30,,,3,246.91,,,,,,,,,2,164.61,,,,,,,,,,,,1,82.30,,,,,,,,,,,1,82.30,,,,,,,,,,
,,,,65~69,1,112.23,,,2,224.47,,,2,224.47,,,,,,,,,,,1,112.23,,,,,,,,,,,,,,,,,,,,1,112.23,,,1,112.23,,,,,,,,
,,,,70~74,,,1,138.50,,,,,2,277.01,,,,,,1,,138.50,1,138.50,1,138.50,,,,,,,,,,,,,,,,,,,,,,,,2,277.01,,,,,,,,
,,,,75~79,,,,,,,,,1,268.82,,,,,,,,,2,537.63,,,,,,1,268.82,,,1,268.82,2,537.63,,,,,2,537.63,,,,,,,,,,,,,,,,
,,,,80~84,1,529.10,,,,,,,,,,,,,,1,,529.10,,,,,,,,,,1,529.10,1,529.10,,,,,,,,,,,2,1058.20,,,1,529.10,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,1219.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.90,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,42.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,43.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,43.33,,,,,3,,,,129.98,,,,,,1,43.33,,,,,,,,,,,,,,,,,,,,,,1,43.33,,,,,,,,,,
,,,,40~44,1,45.07,,,,,,,,,,,,,,2,,90.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,48.64,,,,,,,1,48.64,2,,,,97.28,1,,48.64,1,48.64,,,,,,,,,,,,,,1,48.64,,,,,,,,,1,48.64,,,,,,,,,,
,,,,50~54,3,179.75,,,,,,,,,,,,,,,,,1,59.92,,,,,,,,,,,,,,,,1,59.92,,,1,59.92,1,59.92,,,,,,,,,,,,
,,,,55~59,1,94.43,1,94.43,,,,,,,1,,,,94.43,1,,94.43,1,94.43,,,1,,94.43,1,94.43,,,,,,,1,94.43,,,1,94.43,,,,,1,94.43,,,,,,,,,,
,,,,60~64,,,,,,,,,,,3,,,,245.70,2,,163.80,4,327.60,,,,,,,,1,81.90,,,1,81.90,2,163.80,,,,,,,1,81.90,1,81.90,,,,,,,,,,
,,,,65~69,1,106.38,,,,,1,106.38,1,106.38,,,,,,,,,2,212.77,,,,,,1,106.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,3,402.14,1,134.05,,,,,1,134.05,,,,,,2,,268.10,2,268.10,,,,,,,,,,1,134.05,,,3,402.14,,,,,,,1,134.05,,,1,134.05,,,,,,,,
,,,,75~79,1,250.00,,,,,,,,,,,,,,,,,3,750.00,1,250.00,1,,250.00,,,,,,,,,,,,,,,,,2,500.00,,,1,250.00,,,,,,,,
,,,,80~84,,,1,512.82,,,,,,,,,,,,1,,512.82,1,512.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,1,48.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.51,,,,,,,,,,,,,,,,
,,,,35~39,4,174.44,,,,,1,43.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,43.59,,,,,,,,,,,,,,1,,43.59,,,,,1,,43.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,97.18,,,,,,,,,,,,,,1,,48.59,,,2,97.18,,,,1,48.59,1,48.59,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,226.89,,,,,,,,,1,,,,56.72,,,,,,1,56.72,,,,,,,,1,56.72,,,2,113.44,,,,,1,56.72,,,,,,,,,,,,,,
,,,,55~59,1,89.05,,,,,,,,,,,,,,3,,267.14,,,,,,,,1,89.05,2,178.09,,,,,1,89.05,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,165.98,1,82.99,,,,,,,,,,,,2,,165.98,3,248.96,2,165.98,,,,,,1,82.99,1,82.99,,,,,2,165.98,,,,,,,,,,,,,,,,,,
,,,,65~69,1,105.37,,,,,,,,,,,,,,5,,526.87,1,105.37,2,210.75,1,,105.37,1,105.37,2,210.75,,,,,1,105.37,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,129.53,,,,,,,,,,2,,259.07,1,129.53,1,129.53,,,,1,129.53,,,,,1,129.53,1,129.53,,,1,129.53,,,1,129.53,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,225.23,,,,,,2,450.45,,,,,,2,450.45,1,225.23,,,1,225.23,1,225.23,,,1,225.23,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,512.82,,,2,1025.64,,,,,,,,,,,,,,,,,,,,,,1,512.82,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,1020.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,15~19,,,,,,,,,1,49.14,,,,,,,,,,,1,49.14,,,,,,,,,,,,,,,,,,,,,,,,1,49.14,,,,,,,,
,,,,30~34,2,93.68,,,,,,,,,,,,,,,,,2,93.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,133.75,,,,,1,44.58,,,,,,,,,,,1,44.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,219.59,,,,,,,,,,,,,,,,,1,43.92,,,1,,43.92,,,,,,,,,,,1,43.92,,,,,,,,,1,43.92,,,,,,,,
,,,,45~49,2,93.50,,,,,1,46.75,,,,,,,,,,,4,187.00,,,,,,,,,,1,46.75,,,,,,,,,1,46.75,1,46.75,1,46.75,,,,,,,,,,
,,,,50~54,2,107.99,,,,,,,,,,,,,,,,,4,215.98,,,1,,54.00,1,54.00,,,1,54.00,,,,,,,,,,,,,1,54.00,,,,,,,,,,
,,,,55~59,1,85.47,,,1,85.47,,,,,,,,,,1,,85.47,,,,,,,,,,1,85.47,,,1,85.47,,,,,1,85.47,,,,,,,,,1,85.47,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,169.06,1,,84.53,3,253.59,,,1,,84.53,2,169.06,,,,,,,,,1,84.53,1,84.53,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,2,204.50,,,2,,204.50,,,,,3,306.75,1,102.25,1,102.25,,,2,204.50,,,,,,,,,,,1,102.25,,,,
,,,,70~74,5,661.38,,,,,1,132.28,,,3,,,,396.83,,,,2,264.55,,,,,,2,264.55,,,1,132.28,1,132.28,,,,,1,132.28,,,1,132.28,2,264.55,,,,,,,1,132.28,,
,,,,75~79,,,,,1,200.00,,,,,2,,,,400.00,,,,3,600.00,,,,,,7,1400.00,,,1,200.00,,,,,1,200.00,,,,,,,1,200.00,,,,,,,1,200.00,,
,,,,80~84,,,1,487.80,,,,,,,,,,,,,,,,,,,,,,1,487.80,,,1,487.80,,,,,,,,,,,1,487.80,,,,,,,,,2,975.61,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,1010.10,,,,,,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,69.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,51.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,48.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.90,,,,,,,,,,,,
,,,,35~39,2,87.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,88.03,,,,,,,1,44.01,,,,,,1,,44.01,,,1,44.01,,,,,,,,1,44.01,,,,,,,1,44.01,,,,,1,44.01,,,,,,,,,,
,,,,45~49,3,141.24,,,1,47.08,,,,,1,,,,47.08,2,,94.16,1,47.08,1,47.08,,,,,,1,47.08,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,204.19,,,1,51.05,1,51.05,,,,,,,,2,,102.09,1,51.05,2,102.09,,,,2,102.09,3,153.14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,315.71,,,,,,,1,78.93,1,,,,78.93,1,,78.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,268.58,,,,,,,,,1,,,,89.53,4,,358.10,1,89.53,3,268.58,,,,,,,,,,,,1,89.53,1,89.53,,,,,,,1,89.53,,,2,179.05,,,,,,
,,,,65~69,1,97.75,,,1,97.75,,,,,,,,,,1,,97.75,1,97.75,3,293.26,,,,,,,,,,,,,,3,293.26,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,133.51,1,133.51,,,,,1,,,,133.51,2,,267.02,1,133.51,1,133.51,,,,,,1,133.51,,,1,133.51,,,,,,,,,,,,,2,267.02,1,133.51,,,,,,
,,,,75~79,1,180.51,,,1,180.51,,,,,1,,,,180.51,2,,361.01,1,180.51,1,180.51,1,,180.51,,,,,,,,,,,2,361.01,,,,,,,,,,,2,361.01,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,478.47,1,478.47,,,1,,478.47,1,478.47,,,,,,,,,,,,,1,478.47,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,917.43,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,1,54.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.97,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,1,,37.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,135.62,,,,,,,,,,,,,,1,,45.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,218.15,,,,,,,,,2,,,,87.26,,,,,,,,,,,,,,,,,,,,,,,1,43.63,,,,,,,1,43.63,,,,,,,,
,,,,45~49,2,93.59,,,,,,,,,2,,,,93.59,,,,1,46.79,,,,,,1,46.79,1,46.79,,,,,,,,,,,,,,,,,1,46.79,,,,,,,,
,,,,50~54,4,204.50,1,51.12,1,51.12,2,102.25,,,4,,,,204.50,,,,,,1,51.12,,,,,,2,102.25,,,,,,,,,,,1,51.12,,,,,,,,,,,,,,
,,,,55~59,3,202.02,,,,,,,,,2,,,,134.68,,,,,,,,,,,,,,,3,202.02,,,,,1,67.34,,,1,67.34,1,67.34,,,,,1,67.34,,,,,,
,,,,60~64,,,,,,,1,97.56,,,,,,,,,,,2,195.12,,,,,,,,1,97.56,,,,,,,1,97.56,2,195.12,,,,,,,,,1,97.56,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,183.99,1,,92.00,2,183.99,,,1,,92.00,,,,,,,,,1,92.00,,,3,275.99,,,,,1,92.00,,,2,183.99,,,,,,
,,,,70~74,1,129.70,,,,,,,,,4,,,,518.81,,,,1,129.70,3,389.11,,,,2,259.40,,,,,,,,,1,129.70,2,259.40,,,,,,,,,1,129.70,,,,,,
,,,,75~79,,,,,,,1,178.89,,,1,,,,178.89,,,,,,3,536.67,,,,2,357.78,,,,,,,,,,,1,178.89,,,,,,,,,1,178.89,,,,,,
,,,,80~84,,,,,,,1,418.41,,,1,,,,418.41,,,,1,418.41,3,1255.23,,,,,,,,,,,,,,,,1,418.41,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,877.19,,,,,,,,,,,1,877.19,1,877.19,,,,1,877.19,,,,,,,,,,,,,,,,,,,,,1,877.19,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,35~39,3,137.49,,,,,,,,,,,,,,,,,,,,,,,,1,45.83,,,,,,,1,45.83,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,134.53,,,,,,,,,,,,,,,,,3,134.53,,,1,,44.84,1,44.84,,,,,,,1,44.84,,,,,,,,,,,,,1,44.84,,,,,,
,,,,45~49,5,231.59,,,,,,,,,,,,,,,,,3,138.95,,,,,,,,,,,,,,3,138.95,,,,,1,46.32,,,,,,,,,,,,,,
,,,,50~54,6,297.91,,,,,,,,,,,,,,,,,5,248.26,,,2,,99.30,3,148.96,,,,,1,49.65,1,49.65,,,,,1,49.65,1,49.65,,,,,1,49.65,1,49.65,,,1,49.65
,,,,55~59,6,374.30,1,62.38,2,124.77,,,1,62.38,,,,,,,,,2,124.77,,,,,,,,,,1,62.38,,,1,62.38,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,99.01,,,,,,,,,,,,,,,,,,,,,1,,99.01,1,99.01,,,,,,,,,1,99.01,,,,,,,,,,,,,,,,,,
,,,,65~69,3,274.73,,,1,91.58,,,,,,,,,,,,,3,274.73,,,3,,274.73,1,91.58,,,,,2,183.15,,,,,,,7,641.03,,,1,91.58,1,91.58,1,91.58,,,,,1,91.58
,,,,70~74,,,,,,,1,125.94,,,,,,,,,,,1,125.94,1,125.94,,,,2,251.89,,,,,1,125.94,1,125.94,,,1,125.94,1,125.94,,,,,1,125.94,,,,,,,1,125.94
,,,,75~79,2,336.13,,,,,,,,,1,,,,168.07,1,,168.07,2,336.13,,,1,,168.07,3,504.20,,,,,1,168.07,,,,,,,3,504.20,,,,,,,,,,,,,1,168.07
,,,,80~84,1,384.62,,,,,,,,,,,,,,,,,2,769.23,,,1,,384.62,,,1,384.62,,,1,384.62,,,,,,,1,384.62,,,,,1,384.62,,,,,1,384.62,,
,,,,85+,,,,,,,,,,,1,,,,769.23,,,,1,769.23,,,1,,769.23,,,,,,,,,,,,,,,,,,,,,1,769.23,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
