,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,165.84,,,,,,,2,,,,331.67,,,,,,2,,331.67,,,,,,,,,,1,165.84,1,165.84,,,1,165.84,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,302.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,302.11,,,1,302.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,,1333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,後腹膜腔及腹膜,,,胃,,,食道,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,1,,37.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,34.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,38.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,37.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,119.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.84,,,,,1,39.84,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,99.65,,,,,,,,,,,,,,,,,1,49.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,80.39,,,,,,,,,1,80.39,,,,,,,,,1,80.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,86.36,1,86.36,,,,,,,1,,,,86.36,,,,2,172.71,,,,1,,86.36,,,,,2,172.71,,,,,1,86.36,,,1,86.36,,,,,,,,,,,,,,,,,,
,,,,60~64,2,212.31,,,,,1,106.16,1,106.16,,,,,,,,,3,318.47,,,,,,,1,106.16,,,,,,,1,106.16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,111.86,,,,,,,3,335.57,2,,,,223.71,2,,223.71,5,559.28,,,,2,,223.71,,,,,1,111.86,,,,,3,335.57,1,111.86,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,142.65,,,,,,1,,142.65,2,285.31,,,,1,,142.65,,,1,142.65,2,285.31,,,,,,,1,142.65,,,,,2,285.31,,,,,,,,,,,,,,
,,,,75~79,,,2,609.76,,,,,1,304.88,,,,,,,,,,,,,,2,,609.76,,,,,,,,,,,,,,,,,1,304.88,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,625.00,,,,,,,1,625.00,,,,,,,,,,,,,,,1,625.00,1,625.00,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,2439.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,,41.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,38.71,,,,,,,,,,,,,,,,,,,,,,1,38.71,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,38.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,1,,36.38,,,,,,,,,,,,,,,,,,,2,72.75,,,,,,,,,,,,,,
,,,,40~44,1,38.12,,,,,,,,,1,,,,38.12,,,,,,,,,,,,2,76.25,,,1,38.12,,,,,,,1,38.12,,,1,38.12,2,76.25,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,47.28,,,,,,1,,47.28,,,,,,,,,,,,,,,,,,,,,,1,47.28,1,47.28,,,,,,,,,,,,
,,,,50~54,2,151.29,,,,,,,,,,,,,,,,,1,75.64,,,,,,,,,,,,,,,,,,,,,,,,,1,75.64,,,,,,,,,,,,,,
,,,,55~59,1,86.51,,,,,,,,,3,,,,259.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.51,,,,,,,1,86.51,,,,,,,,
,,,,60~64,1,101.73,,,,,1,101.73,,,1,,,,101.73,,,,,,1,,101.73,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.73,,,,,,,,,,
,,,,65~69,,,1,115.74,,,,,1,115.74,1,,,,115.74,2,,231.48,1,115.74,1,,115.74,3,,347.22,2,231.48,1,115.74,,,,,,,,,,,1,115.74,,,,,,,,,1,115.74,,,,,,,,
,,,,70~74,,,,,1,133.87,,,,,2,,,,267.74,,,,,,3,,401.61,5,,669.34,,,1,133.87,,,1,133.87,1,133.87,,,,,,,1,133.87,,,,,,,2,267.74,,,,,,,,
,,,,75~79,,,,,2,542.01,,,1,271.00,1,,,,271.00,,,,,,2,,542.01,,,,,,,,,,,,,,,,,,,,1,271.00,,,,,,,2,542.01,,,,,,,,
,,,,80~84,1,574.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,2,2409.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1204.82,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,1,39.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,36.93,,,,,,,,,,,,,,2,,73.86,,,,,,,,,,,,,,,,,,,,,1,36.93,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,,74.77,,,1,,37.38,,,,1,37.38,,,,,1,37.38,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,219.88,,,,,,,1,43.98,,,,,,2,,87.95,,,1,,43.98,,,,1,43.98,2,87.95,,,,,1,43.98,1,43.98,,,,,,,1,43.98,,,,,,,,,,,,,,
,,,,50~54,1,67.43,,,,,,,,,1,,,,67.43,1,,67.43,,,,,,1,,67.43,,,1,67.43,,,,,,,,,1,67.43,,,,,,,1,67.43,,,,,,,,,,,,
,,,,55~59,,,1,92.17,,,,,,,,,,,,3,,276.50,1,92.17,,,,2,,184.33,1,92.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,94.25,,,,,,,,,,,,,,3,,282.75,,,,,,2,,188.50,,,,,,,,,,,,,1,94.25,1,94.25,1,94.25,1,94.25,,,,,,,,,,,,,,
,,,,65~69,1,120.92,,,2,241.84,,,,,,,,,,1,,120.92,,,,,,,,,1,120.92,,,1,120.92,,,,,,,,,,,,,1,120.92,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,127.55,,,1,,,,127.55,1,,127.55,,,1,,127.55,1,,127.55,2,255.10,,,,,,,,,,,,,,,2,255.10,,,,,2,255.10,,,,,,,,,,
,,,,75~79,,,,,2,497.51,,,,,,,,,,3,,746.27,,,,,,4,,995.02,1,248.76,,,,,,,,,,,,,,,2,497.51,,,2,497.51,2,497.51,,,,,,,,,,
,,,,80~84,1,507.61,,,,,,,,,,,,,,,,,,,,,,1,,507.61,,,1,507.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1111.11,,,,,,1,,1111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,,其他神經系統,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,37.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.09,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,1,39.20,,,,,,,,,,,,,,,,,,,,,1,39.20,,,,,1,39.20,,,,,,,,,,,,
,,,,35~39,1,36.72,,,,,1,36.72,,,,,,,,1,,36.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,37.33,,,,,,1,,37.33,,,,,,,,,,,,,,,,,,,,,,,1,37.33,,,,,,,,,,
,,,,45~49,2,84.60,,,,,,,,,,,,,,2,,84.60,,,,,,,,,,,,,,,,,,,,,,,1,42.30,,,,,,,1,42.30,,,,,,,,,,
,,,,50~54,1,60.17,,,,,,,1,60.17,,,,,,,,,,,,,,1,,60.17,3,180.51,,,1,60.17,1,60.17,,,,,,,,,1,60.17,2,120.34,,,,,,,,,,,,,,
,,,,55~59,,,1,90.83,,,,,,,1,,,,90.83,2,,181.65,,,,,,,,,1,90.83,,,,,2,181.65,1,90.83,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,96.15,1,96.15,,,,,,,,,,,,2,,192.31,,,1,,96.15,,,,2,192.31,,,2,192.31,,,1,96.15,1,96.15,1,96.15,,,,,,,1,96.15,,,1,96.15,,,,,,,,
,,,,65~69,,,,,1,121.51,,,,,,,,,,3,,364.52,,,,,,,,,1,121.51,1,121.51,,,,,1,121.51,,,,,1,121.51,,,,,,,,,,,1,121.51,,,,,,
,,,,70~74,2,252.53,,,,,,,,,,,,,,1,,126.26,,,,,,1,,126.26,6,757.58,1,126.26,1,126.26,,,,,,,,,1,126.26,,,,,,,,,,,2,252.53,,,,,,
,,,,75~79,,,,,,,,,1,224.72,,,,,,,,,,,,,,1,,224.72,,,,,,,,,1,224.72,,,,,,,,,,,,,,,,,2,449.44,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,492.61,,,,,,,,,,,,1,492.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,31.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,35.92,,,,,,,,,,,,,,1,,35.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,38.68,,,,,,,,,1,,,,38.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,38.12,,,,,,,,,,,,,,,,,1,38.12,,,,,,,,,,,,,,,,,,,,,1,38.12,,,1,38.12,,,,,,,,,,,,,,
,,,,40~44,1,36.19,,,,,1,36.19,,,,,,,,2,,72.39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.19,,,,,,,,,,,,,,
,,,,45~49,2,84.46,,,,,,,1,42.23,1,,,,42.23,1,,42.23,,,,,,1,,42.23,,,1,42.23,1,42.23,,,1,42.23,,,,,,,,,1,42.23,,,,,,,,,,,,,,
,,,,50~54,2,109.95,,,,,,,,,,,,,,2,,109.95,,,,,,1,,54.98,,,1,54.98,,,,,,,,,,,,,,,,,1,54.98,1,54.98,,,,,,,,,,
,,,,55~59,1,88.26,,,,,,,,,,,,,,3,,264.78,,,,,,,,,,,,,1,88.26,1,88.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,94.70,,,,,,,,,,,,,,1,,94.70,,,1,,94.70,1,,94.70,,,,,,,1,94.70,1,94.70,,,,,,,,,,,1,94.70,1,94.70,,,,,,,,,,
,,,,65~69,2,241.84,,,1,120.92,,,,,,,,,,1,,120.92,,,,,,2,,241.84,,,2,241.84,,,,,,,,,,,,,,,,,,,2,241.84,,,,,,,,,,
,,,,70~74,,,1,128.70,,,,,,,,,,,,3,,386.10,,,1,,128.70,5,,643.50,1,128.70,,,1,128.70,,,,,,,1,128.70,,,,,,,,,3,386.10,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,1,,212.77,3,,638.30,,,1,212.77,1,212.77,,,,,,,,,,,3,638.30,1,212.77,,,1,212.77,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,456.62,,,,,,,,,,,2,913.24,,,,,1,456.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,961.54,,,,,,,1,961.54,,,,,2,1923.08,,,,,1,961.54,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,2,77.73,,,,,,,1,38.87,,,,,,,,,,,,,,,,,1,38.87,1,38.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,38.60,,,,,,,,,1,,,,38.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,115.79,,,,,,,,,,,,,,,,
,,,,40~44,1,36.48,,,,,,,,,,,,,,,,,,,1,,36.48,,,,,,1,36.48,1,36.48,,,1,36.48,,,,,,,2,72.97,,,,,,,,,,,,,,,,
,,,,45~49,3,120.72,,,,,,,,,5,,,,201.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,155.76,,,1,51.92,1,51.92,,,5,,,,259.61,,,,,,1,,51.92,,,,,,,,,,,,,,,,,,,,1,51.92,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,5,,417.36,,,,,,1,83.47,,,1,83.47,,,,,,,1,83.47,,,,,1,83.47,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,4,,,,367.65,,,,,,1,,91.91,,,,2,183.82,,,,,,,2,183.82,1,91.91,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,237.53,1,118.76,,,,,1,118.76,4,,,,475.06,,,,,,5,,593.82,,,,3,356.29,,,,,1,118.76,1,118.76,,,,,,,,,,,,,1,118.76,,,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,406.50,1,,135.50,,,1,,135.50,,,,1,135.50,,,,,,,,,,,1,135.50,,,,,1,135.50,,,2,271.00,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,185.19,,,,2,370.37,2,,370.37,,,,3,555.56,,,,,,,1,185.19,,,1,185.19,,,,,,,,,1,185.19,,,,,,,,,,
,,,,80~84,1,473.93,,,,,,,,,,,,,,,,,2,947.87,3,,1421.80,1,,473.93,1,473.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,862.07,,,,,,1,,862.07,,,,1,862.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,31.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.42,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,32.54,,,,,,,,,,,,,,,,,,,,,,,,1,32.54,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,78.68,,,,,,,,,,,,,,,,,,,1,,39.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,78.71,,,,,,,,,1,,,,39.35,,,,,,,,,,,,,,,,1,39.35,,,,,,,,,,,1,39.35,,,,,,,,,,,,,,,,
,,,,40~44,1,36.68,,,,,1,36.68,,,2,,,,73.37,,,,,,1,,36.68,2,,73.37,,,,,,,,,1,36.68,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,116.32,,,,,,,,,3,,,,116.32,,,,,,,,,,,,2,77.55,1,38.77,,,1,38.77,1,38.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,145.28,,,,,,,,,,,,,,,,,,,1,,48.43,,,,1,48.43,,,,,1,48.43,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,158.48,,,,,,,,,2,,,,158.48,,,,1,79.24,1,,79.24,,,,,,1,79.24,,,1,79.24,1,79.24,,,,,1,79.24,1,79.24,,,,,,,,,,,,,,,,
,,,,60~64,4,369.34,,,,,1,92.34,,,3,,,,277.01,,,,2,184.67,,,,,,,,,,,,,,,1,92.34,,,,,1,92.34,1,92.34,,,1,92.34,,,,,,,,,,,,
,,,,65~69,1,113.38,,,,,,,,,2,,,,226.76,,,,2,226.76,1,,113.38,,,,1,113.38,,,1,113.38,,,,,,,,,,,,,1,113.38,,,,,,,,,,,,,,
,,,,70~74,1,136.61,1,136.61,1,136.61,,,,,1,,,,136.61,,,,,,8,,1092.90,1,,136.61,2,273.22,,,,,,,1,136.61,1,136.61,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,2,340.72,,,,,,,,,,,,,,,,,1,170.36,5,,851.79,1,,170.36,2,340.72,1,170.36,,,,,,,,,,,,,,,,,1,170.36,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,3,,1304.35,,,,,,,,,,,,,,,,,,,,,,,,1,434.78,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,840.34,1,,,,840.34,1,,840.34,,,1,,840.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
