,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,51.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,53.16,,,,,,,1,,,,53.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,49.43,,,,,,,,,,,,,,1,49.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,166.02,,,,,,,,,,,,,,,,,,,,,1,,55.34,,,,,1,55.34,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,128.70,,,,,,,,,2,,,,128.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,93.28,,,,,1,,,,93.28,,,,,,,,,,,,,,,1,93.28,,,1,93.28,,,,,,,,,,,,,,,,
,,,,55~59,1,118.48,,,,,,,,,2,,,,236.97,,,1,118.48,,,,,,,,,,,1,118.48,1,118.48,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,114.94,2,,,,229.89,1,114.94,2,229.89,,,,1,,114.94,,,,,3,344.83,,,,,,,,,1,114.94,,,,,,,,,,
,,,,65~69,2,240.96,,,,,,,,,3,,,,361.45,,,2,240.96,,,,,,,,,,,1,120.48,,,,,1,120.48,,,2,240.96,,,,,,,,,,
,,,,70~74,,,,,,,1,173.91,1,173.91,1,,,,173.91,,,1,173.91,1,,173.91,,,,1,173.91,,,3,521.74,1,173.91,,,1,173.91,1,173.91,,,,,,,,,,,,
,,,,75~79,,,,,1,323.62,,,,,,,,,,1,323.62,3,970.87,,,,,,,,,,,1,323.62,,,,,,,,,1,323.62,,,,,,,,,,
,,,,80~84,1,591.72,,,,,,,,,,,,,,,,2,1183.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1282.05,,,,,,,,,,,,,,,,,,,,,1,1282.05,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,,胰,,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,1,62.58,,,,,,,,,,,,,,,,,,1,62.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,50.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,54.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,51.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.15,,,,,,,,,,,,
,,,,40~44,,,,,,,1,53.22,,,,,,,,,,1,53.22,,,,,,,,,,,,,,,1,53.22,,,,,,,,,,,,,,,,
,,,,45~49,2,125.39,,,1,62.70,1,62.70,,,,,,,,1,62.70,,,1,,62.70,,,,,,,,,,,,,,,,1,62.70,,,,,,,,,,,,
,,,,50~54,2,159.74,2,159.74,,,4,319.49,,,,,,,,,,,,1,,79.87,,,,,,,,,,,,,,,,,,1,79.87,,,,,,,,,,
,,,,55~59,4,520.83,,,,,,,,,,,,,,1,130.21,,,,,,,,,,,1,130.21,,,1,130.21,,,,,1,130.21,,,,,,,,,,,,
,,,,60~64,3,333.33,,,,,,,1,111.11,,,,,,,,,,1,,111.11,,,,,,,,,,1,111.11,,,,,1,111.11,,,,,,,,,,,,
,,,,65~69,,,,,,,1,125.63,,,1,,,,125.63,1,125.63,1,125.63,,,,,,,,,,,1,125.63,1,125.63,,,1,125.63,2,251.26,,,,,,,,,,,,
,,,,70~74,3,461.54,,,1,153.85,1,153.85,,,1,,,,153.85,2,307.69,1,153.85,,,,,,,,,1,153.85,,,1,153.85,,,1,153.85,,,,,1,153.85,1,153.85,,,,,,
,,,,75~79,,,,,,,1,322.58,,,,,,,,2,645.16,,,,,,1,,322.58,,,,,,,3,967.74,,,,,,,,,,,,,,,,,,
,,,,80~84,1,581.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,581.40,,,1,581.40,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1098.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.36,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,54.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,52.33,,,,,,,,,3,,,,156.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,51.87,,,,,,,,,1,,,,51.87,,,,,,,,,,,,,,,,,,,1,51.87,,,1,51.87,,,,,,,,,,,,
,,,,45~49,3,186.57,,,,,,,,,2,,,,124.38,1,62.19,,,,,,,,,,,,,,,,,1,62.19,,,,,,,,,,,,,,,,
,,,,50~54,1,77.46,,,,,,,,,3,,,,232.38,1,77.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,125.00,1,125.00,,,,,,,,,,,1,125.00,,,,,1,125.00,,,,,,,,,,,,,,,,
,,,,60~64,1,114.29,,,,,,,,,4,,,,457.14,1,114.29,1,114.29,,,,,,,,,,,1,114.29,,,,,1,114.29,,,1,114.29,,,,,,,,,,
,,,,65~69,3,375.00,1,125.00,,,,,,,2,,,,250.00,,,8,1000.00,1,,125.00,,,,,,,,,,,,,,,,,,1,125.00,1,125.00,,,,,,,,
,,,,70~74,2,303.03,,,,,,,1,151.52,1,,,,151.52,,,6,909.09,,,,,,,4,606.06,1,151.52,1,151.52,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,281.69,1,281.69,,,1,,,,281.69,1,281.69,2,563.38,,,,1,,281.69,,,3,845.07,1,281.69,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,1149.43,1,,574.71,,,,,,,,,,,,,,,,,,,,2,1149.43,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1123.60,,,2,2247.19,,,,,,,,,1,1123.60,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.90,,,1,46.90,,,,,,,,,,
,,,,30~34,1,55.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,53.68,,,,,,,,,1,,,,53.68,,,,,,,,,,,,,,,,,,,,,,,,,1,53.68,,,1,53.68,,,,,,
,,,,40~44,1,51.12,,,,,,,,,1,,,,51.12,,,,,,,,,,,,,,,,,,,,,1,51.12,,,,,,,,,,,,,,
,,,,45~49,5,295.33,,,1,59.07,,,1,59.07,1,,,,59.07,1,59.07,1,59.07,,,,,,,,,,,,,1,59.07,1,59.07,2,118.13,,,,,,,,,,,,,,
,,,,50~54,2,150.15,,,,,,,,,,,,,,1,75.08,1,75.08,,,,1,,75.08,2,150.15,,,,,,,,,,,1,75.08,,,,,,,,,,,,
,,,,55~59,1,116.14,,,,,,,,,1,,,,116.14,,,2,232.29,,,,,,,,,,,,,,,,,,,1,116.14,,,,,1,116.14,1,116.14,,,,
,,,,60~64,2,228.31,1,114.16,,,,,2,228.31,1,,,,114.16,1,114.16,1,114.16,1,,114.16,,,,,,,,,,,,,,,,,,,,,,,,,,1,114.16,,
,,,,65~69,,,,,,,1,125.31,1,125.31,1,,,,125.31,2,250.63,,,,,,,,,,,,,,,,,1,125.31,1,125.31,,,,,,,,,,,,,,
,,,,70~74,2,293.26,,,,,,,,,3,,,,439.88,,,2,293.26,,,,,,,,,1,146.63,1,146.63,,,1,146.63,1,146.63,1,146.63,,,,,,,,,,,,
,,,,75~79,1,259.74,,,,,,,,,,,,,,1,259.74,3,779.22,,,,1,,259.74,1,259.74,,,,,,,,,1,259.74,,,,,1,259.74,,,,,2,519.48,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,591.72,,,,,,,,,,,,,1,591.72,,,,,1,591.72,,
,,,,85+,1,990.10,,,,,,,,,,,,,,1,990.10,1,990.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,990.10,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,10~14,,,,,1,58.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.21,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,55.65,,,,,,,,,,,,,,1,55.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,54.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,301.05,,,1,50.18,,,,,,,,,,,,1,50.18,,,,,,,,,,,,,,,1,50.18,,,,,,,,,,,,,,,,
,,,,45~49,1,58.72,,,,,,,1,58.72,,,,,,,,,,,,,,,,,,1,58.72,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,207.61,,,,,,,3,207.61,,,,,,,,,,,,,1,,69.20,1,69.20,,,,,,,1,69.20,,,,,,,,,,,,,,,,
,,,,55~59,2,220.51,,,,,2,220.51,1,110.25,,,,,,,,,,1,,110.25,,,,1,110.25,3,330.76,,,,,1,110.25,1,110.25,,,,,,,,,,,,,,
,,,,60~64,1,118.62,,,,,,,3,355.87,,,,,,,,1,118.62,2,,237.25,,,,1,118.62,2,237.25,1,118.62,,,2,237.25,,,,,,,,,,,1,118.62,,,,
,,,,65~69,3,369.91,,,,,,,2,246.61,,,,,,,,,,2,,246.61,3,,369.91,,,,,,,,,2,246.61,,,,,,,1,123.30,1,123.30,,,1,123.30,,
,,,,70~74,1,142.45,1,142.45,,,,,2,284.90,1,,,,142.45,,,,,2,,284.90,,,,1,142.45,1,142.45,,,1,142.45,1,142.45,,,1,142.45,2,284.90,,,1,142.45,,,,,2,284.90
,,,,75~79,,,,,,,1,241.55,3,724.64,,,,,,1,241.55,,,2,,483.09,,,,1,241.55,,,,,,,,,,,1,241.55,,,,,,,1,241.55,,,1,241.55
,,,,80~84,1,552.49,1,552.49,,,,,2,1104.97,,,,,,,,,,1,,552.49,,,,,,,,,,,,,,,,,,,,,,1,552.49,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,,970.87,,,,,,,,,,,,,,,,,,,,,,1,970.87,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,1,64.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,110.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.37,,,,,,,,,,,,
,,,,35~39,3,167.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,152.13,1,50.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,168.82,,,,,,,,,1,,,,56.27,,,1,56.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,135.23,,,,,,,,,1,,,,67.61,1,67.61,,,,,,,,,2,135.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,194.36,,,,,,,,,2,,,,194.36,,,,,,,,1,,97.18,,,,,1,97.18,1,97.18,,,,,,,,,,,,,,,,,,
,,,,60~64,2,252.53,,,1,126.26,,,1,126.26,3,,,,378.79,,,,,,,,,,,1,126.26,,,1,126.26,,,,,,,,,1,126.26,,,,,,,,,,
,,,,65~69,,,1,124.84,,,,,,,1,,,,124.84,2,249.69,2,249.69,,,,1,,124.84,,,,,1,124.84,,,1,124.84,,,,,2,249.69,,,,,,,,,,
,,,,70~74,1,136.80,,,,,,,,,1,,,,136.80,1,136.80,4,547.20,1,,136.80,1,,136.80,1,136.80,,,2,273.60,,,,,1,136.80,,,3,410.40,,,,,,,,,,
,,,,75~79,1,232.56,1,232.56,,,,,,,,,,,,,,5,1162.79,,,,3,,697.67,,,1,232.56,,,,,,,,,2,465.12,3,697.67,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,1,,490.20,,,,,,,,,,,,,,,1,490.20,,,,,,,,,,
,,,,85+,1,943.40,,,,,,,,,,,,,,1,943.40,,,,,,,,,,,,,1,943.40,,,,,,,,,1,943.40,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,1,61.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,44.40,,,,,,,,,,,,,1,44.40,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,57.08,,,,,,,,,,,,,,,,,,,,1,57.08,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,158.98,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.99,1,52.99,,,,,,,1,52.99,1,52.99,,,,,,,,,,
,,,,45~49,8,430.11,,,,,,,,,,,,,,1,53.76,,,,,,1,,53.76,,,,,,,,,,,1,53.76,,,,,,,,,,,,,,
,,,,50~54,3,196.59,,,1,65.53,,,1,65.53,,,,,,2,131.06,,,2,,131.06,,,,,,1,65.53,,,,,,,,,,,1,65.53,,,,,,,,,,
,,,,55~59,1,84.18,,,,,,,,,1,,,,84.18,1,84.18,,,2,,168.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,278.16,,,,,1,139.08,,,,,,,,1,139.08,1,139.08,1,,139.08,,,,,,1,139.08,,,1,139.08,,,,,1,139.08,1,139.08,1,139.08,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,3,354.19,1,118.06,,,,,,,1,118.06,,,,,1,118.06,,,,,,,,,,,1,118.06,,,,,,
,,,,70~74,3,426.74,1,142.25,,,,,1,142.25,,,,,,5,711.24,1,142.25,3,,426.74,,,,,,,,,,1,142.25,1,142.25,,,1,142.25,,,,,3,426.74,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,408.16,,,4,,816.33,1,,204.08,,,,,,,,,,,,,1,204.08,,,,,2,408.16,,,,,,
,,,,80~84,1,495.05,,,,,,,,,,,,,,1,495.05,,,1,,495.05,,,,,,,,,,,,,,,,2,990.10,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,4,,3636.36,,,,1,909.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,胰,,,骨、關節及關節軟骨,,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,1,71.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,1,61.54,,,,,,,,,,,,,,,,,,,1,,61.54,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,52.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.97,,,,,,,,,,,,,,,,
,,,,40~44,1,54.00,,,1,54.00,,,,,,,,,,,,1,54.00,,,,,,,1,54.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,52.38,,,,,1,52.38,,,,,,,,,,1,52.38,,,,,,,1,52.38,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,320.31,,,1,64.06,4,256.25,,,,,,,,1,64.06,1,64.06,,,,,,,,,,,,,,,1,64.06,,,,,,,,,,,,,,,,
,,,,55~59,1,80.91,,,,,,,1,80.91,1,,,,80.91,,,,,,,,,,,1,80.91,,,1,80.91,3,242.72,,,,,,,,,,,,,,,,,,
,,,,60~64,4,530.50,,,,,2,265.25,,,1,,,,132.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,363.64,1,121.21,,,6,727.27,1,121.21,4,,,,484.85,1,121.21,,,,,,,,,1,121.21,1,121.21,,,2,242.42,1,121.21,,,,,,,,,,,,,,,,
,,,,70~74,3,417.83,,,,,1,139.28,,,8,,,,1114.21,1,139.28,,,,,,,,,1,139.28,,,,,,,,,,,2,278.55,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,7,,,,1367.19,,,,,,,,,,,1,195.31,,,,,,,1,195.31,,,1,195.31,,,,,,,,,,,,
,,,,80~84,1,431.03,,,1,431.03,1,431.03,,,1,,,,431.03,,,,,1,,431.03,,,,,,,,,,,,,,1,431.03,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.49,,,,,,,,,,,,,,
,,,,35~39,1,60.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.46,,,,,,,,,,
,,,,40~44,1,56.31,,,,,,,,,1,,,,56.31,,,,,,,,,,,,,,,,,,,,,,,,,1,56.31,,,,,,,,,,
,,,,45~49,4,206.83,,,,,,,,,,,,,,,,2,103.41,,,,,,,1,51.71,,,,,,,,,,,,,,,1,51.71,,,,,,,,
,,,,50~54,3,182.59,,,,,,,1,60.86,,,,,,1,60.86,1,60.86,,,,,,,,,,,1,60.86,1,60.86,,,1,60.86,,,,,,,,,1,60.86,,,,
