,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,26.67,,,,,1,,,,26.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,31.97,,,,,,,3,95.91,,,,,,,,1,31.97,,,,,,1,31.97,,,,,2,63.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,49.43,,,,,,,2,98.86,,,,,,,,1,49.43,,,,,,,,1,49.43,,,,,,,,,,,1,49.43,1,49.43,,,1,49.43,,,,,,,,,,,,,,
,,,,50~54,3,203.25,,,,,,,,,,,,,,,,,,1,67.75,1,,67.75,,,,,,,1,67.75,,,,,,,,,1,67.75,,,,,,,,,,,,,,,,,,
,,,,55~59,1,66.93,,,,,,,1,66.93,,,,,,1,66.93,2,133.87,1,66.93,,,,,,,,,,1,66.93,1,66.93,,,,,,,1,66.93,,,,,,,,,,,,,,,,,,
,,,,60~64,5,371.75,,,,,,,4,297.40,,,,,,,,1,74.35,2,148.70,2,,148.70,,,,,,,,,,,,,,,,,1,74.35,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,90.50,,,1,90.50,1,90.50,,,,,,,,,,,,,,,,,,,,,1,90.50,,,,,,,,,,,,,1,90.50,,,,,,,,,,,,,,
,,,,70~74,1,162.07,,,,,,,,,,,,,,,,,,1,162.07,,,,,,,,,,1,162.07,,,1,162.07,1,162.07,,,,,1,162.07,,,1,162.07,,,,,,,,,,,,
,,,,75~79,1,293.26,,,,,,,1,293.26,,,,,,,,3,879.77,,,,,,,,,,1,293.26,1,293.26,,,,,,,,,,,,,,,2,586.51,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,561.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,29.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.40,,,1,27.40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,27.54,,,,,2,55.08,,,,,,,,,,2,55.08,1,27.54,1,,27.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,62.00,,,,,,,,,,,,,,,,1,31.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,128.15,1,42.72,,,3,128.15,,,,,,,,,,2,85.43,,,,,,,,,,,,,,,,1,42.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,3,214.44,,,,,,,,3,214.44,2,142.96,1,71.48,1,,71.48,,,,,1,71.48,,,,,2,142.96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,130.55,,,,,1,65.27,,,,,,,,,,2,130.55,,,1,,65.27,,,,,,,,,1,65.27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,225.06,,,,,2,150.04,,,,,,,,2,150.04,3,225.06,,,,,,,,,,1,75.02,,,,,1,75.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,86.66,,,2,173.31,,,1,,,,86.66,2,173.31,5,433.28,2,173.31,2,,173.31,,,,,2,173.31,,,,,,,1,86.66,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,148.37,,,,,,,,,,1,148.37,,,1,148.37,1,,148.37,,,,,,,,,1,148.37,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,269.54,,,,,,,,,,1,269.54,,,1,269.54,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,549.45,,,,,,,,,,1,549.45,1,549.45,,,,,,,,,,,,1,549.45,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1123.60,,,,,,1,1123.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,膀胱,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,1,30.20,,,,,,,,,,,,1,,30.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,28.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,27.72,,,,,,,,,,,,,,1,27.72,,,,,,,,,,,,,,,,,,1,27.72,,,,,,,,,,,1,27.72,,,,,,,,,,,,
,,,,35~39,1,26.75,,,,,,,,,,,,,,,,,,1,26.75,,,,,,,,,,1,26.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,153.37,,,,,,,,,,,,,,,,,,3,92.02,,,,,,,,2,61.35,,,,,,,,,,,1,30.67,,,,,,,,,,,,,,,,,,
,,,,45~49,1,38.77,,,,,,,,,1,,,,38.77,,,,,2,77.55,,,,1,38.77,,,2,77.55,,,,,2,77.55,,,1,38.77,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,137.74,,,1,68.87,,,,,,,,,,,,,,3,206.61,,,,,,,,,,1,68.87,1,68.87,1,68.87,,,1,68.87,,,,,1,68.87,,,,,,,,,,,,,,
,,,,55~59,2,132.36,,,,,,,,,,,,,,,,,,1,66.18,,,,,,1,66.18,1,66.18,,,,,,,1,66.18,,,1,66.18,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,72.94,,,,,,,,,,,,1,72.94,,,,,,,,,,,,6,437.64,,,1,72.94,1,72.94,1,72.94,1,72.94,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,86.81,,,,,,,,,,,,,,,,1,86.81,,,,,,1,86.81,3,260.42,,,1,86.81,,,,,1,86.81,3,260.42,,,,,,,1,86.81,1,86.81,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,134.41,,,,,,,,,,1,134.41,,,,,,,,,,,1,134.41,1,134.41,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,246.31,,,,,1,246.31,,,,,,1,246.31,2,492.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,1,546.45,3,1639.34,,,,,1,546.45,,,,,1,546.45,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1041.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.88,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.21,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,21.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.79,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,28.53,,,,,,,,,,1,28.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,56.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.07,,,,,,,,,,,,,,
,,,,35~39,1,26.72,,,,,,,,,2,,,,53.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.72,,,,,,,,,,,,,,
,,,,40~44,1,29.52,1,29.52,1,29.52,,,,,,,,,,,,,,,,,,,,,,,1,29.52,,,,,1,29.52,,,,,,,1,29.52,1,29.52,,,,,,,,,,,,,,
,,,,45~49,7,250.18,,,,,,,,,4,,,,142.96,,,,,,,,,,,,,,2,71.48,,,,,1,35.74,,,,,,,1,35.74,,,,,,,,,,,,,,,,
,,,,50~54,2,130.38,,,,,,,,,5,,,,325.95,,,1,65.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,65.79,,,,,,,1,65.79,,,,,,,,,,1,65.79,,,,1,65.79,,,,,,,,,,,1,65.79,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,143.16,,,,,,,,,2,,,,143.16,,,,,,,3,,214.75,,,2,143.16,,,1,71.58,,,,,,,,,,,1,71.58,,,,,,,,,,,,,,,,
,,,,65~69,3,258.18,,,,,,,1,86.06,,,,,,,,,,,,1,,86.06,,,3,258.18,,,,,1,86.06,3,258.18,,,,,,,1,86.06,,,1,86.06,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,364.08,,,,,1,121.36,5,,606.80,,,,,1,121.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,487.80,,,,,1,243.90,3,,731.71,,,1,243.90,1,243.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,534.76,1,,534.76,,,,,,,,,,,1,534.76,,,,,,,1,534.76,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,884.96,,,,,,,,,,,,1,884.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,1,31.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,21.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.49,,,,,,,,,,,,,,,,,,
,,,,30~34,1,28.27,,,1,28.27,,,,,,,,,,,,,,1,28.27,,,,,,1,28.27,,,,,,,,,,,,,1,28.27,,,1,28.27,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,26.60,,,,,,,,,,1,26.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,85.42,,,,,,,,,,,,,,3,85.42,,,,,1,,28.47,,,1,28.47,1,28.47,,,,,,,1,28.47,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,33.96,1,33.96,1,33.96,,,,,,,,,,4,135.82,1,33.96,,,2,,67.91,1,33.96,,,,,1,33.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,58.51,,,,,,,,,,,,,,,,,,,,,,1,58.51,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,272.85,,,,,,,,,2,,,,136.43,5,341.06,,,,,3,,204.64,,,,,1,68.21,1,68.21,,,1,68.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,208.48,,,,,,,,,,,,,,,,,,,,1,,69.49,,,2,138.99,1,69.49,,,,,1,69.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,84.03,,,,,,,,,,,,,,3,252.10,,,,,3,,252.10,1,84.03,1,84.03,,,,,,,1,84.03,,,1,84.03,,,1,84.03,1,84.03,1,84.03,,,,,,,,,,,,
,,,,70~74,3,335.57,,,,,1,111.86,,,,,,,,5,559.28,,,1,111.86,5,,559.28,,,3,335.57,2,223.71,,,1,111.86,1,111.86,,,1,111.86,,,2,223.71,1,111.86,1,111.86,,,,,,,,,,,,
,,,,75~79,1,240.38,,,,,,,,,,,,,,1,240.38,,,,,5,,1201.92,,,3,721.15,,,1,240.38,,,2,480.77,,,,,,,1,240.38,,,,,1,240.38,,,,,,,,,,
,,,,80~84,1,510.20,,,,,,,,,1,,,,510.20,2,1020.41,,,,,1,,510.20,,,2,1020.41,,,,,,,,,,,,,,,1,510.20,,,,,,,1,510.20,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,2,,1680.67,,,1,840.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,30.18,,,,,,,,1,30.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,22.15,1,,,,22.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,28.20,,,1,28.20,,,,,,,,,,,,,,,,,,,,,,,,2,56.40,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,27.04,,,1,,27.04,1,27.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,84.29,,,,,,,,,,,,,,,,1,28.10,,,,,,,,,,,,,,,,,,,,1,28.10,,,,,1,28.10,,,,,,,,,,,,,,
,,,,45~49,1,31.96,,,,,1,31.96,1,31.96,,,,,,,,5,159.80,,,1,,31.96,,,1,31.96,,,1,31.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,101.11,,,,,,,,,1,,,,50.56,,,2,101.11,,,,,,2,101.11,,,,,,,1,50.56,,,,,1,50.56,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,354.36,,,1,70.87,,,,,,,,,,,,1,70.87,,,,,,4,283.49,,,,,,,1,70.87,,,,,,,,,1,70.87,1,70.87,,,,,,,,,,,,,,
,,,,60~64,2,140.15,,,,,,,,,,,,,,,,2,140.15,,,,,,3,210.23,,,,,,,,,1,70.08,2,140.15,1,70.08,1,70.08,,,,,1,70.08,,,,,,,,,,,,
,,,,65~69,3,248.96,,,,,,,,,,,,,,1,82.99,4,331.95,,,3,,248.96,4,331.95,,,,,1,82.99,1,82.99,1,82.99,,,1,82.99,,,,,1,82.99,,,1,82.99,,,1,82.99,,,,,,
,,,,70~74,,,,,1,107.30,,,,,,,,,,1,107.30,3,321.89,,,1,,107.30,7,751.07,,,,,1,107.30,,,,,,,1,107.30,,,1,107.30,1,107.30,,,,,,,1,107.30,,,,,,
,,,,75~79,,,1,214.59,,,,,,,1,,,,214.59,1,214.59,1,214.59,,,,,,5,1072.96,,,,,,,,,,,,,,,1,214.59,1,214.59,1,214.59,,,,,1,214.59,1,214.59,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,510.20,1,510.20,1,510.20,,,1,,510.20,,,,,,,,,,,,,,,,,,,,,1,510.20,,,,,,,1,510.20,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,869.57,,,,,,,,,,,,,,,,,,,,,,,,,,,1,869.57,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.51,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,23.53,,,,,,,,,,,,,,,,1,23.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,20.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,26.23,,,,,,1,26.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,28.32,1,28.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,54.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.45,,,1,27.45,,,,,3,82.35,,,,,,,,,,,,
,,,,40~44,5,140.17,,,1,28.03,,,,,,,,,,2,56.07,1,28.03,,,,,,,,,,,,,,,,,,,,,,,,1,28.03,,,,,,,,,,,,,,,,
,,,,45~49,7,215.65,,,,,,,,,,,,,,2,61.61,,,,,1,,30.81,,,,,1,30.81,,,,,,,,,,,,,,,,,2,61.61,,,,,,,,,,,,
,,,,50~54,2,87.60,,,1,43.80,,,,,,,,,,5,219.01,,,1,43.80,1,,43.80,1,43.80,,,1,43.80,,,,,,,,,,,,,,,1,43.80,,,,,,,,,,,,,,
,,,,55~59,3,225.73,,,,,,,3,225.73,,,,,,1,75.24,1,75.24,1,75.24,1,,75.24,1,75.24,1,75.24,2,150.49,,,,,,,,,1,75.24,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,69.30,,,,,,,,3,207.90,,,1,69.30,3,,207.90,,,1,69.30,,,,,,,,,,,,,,,1,69.30,1,69.30,,,,,,,,,,,,,,
,,,,65~69,2,164.88,,,,,1,82.44,,,,,,,,4,329.76,,,1,82.44,,,,,,,,,,,,,,1,82.44,1,82.44,,,,,,,1,82.44,,,,,1,82.44,,,,,,,,
,,,,70~74,3,309.28,,,,,1,103.09,1,103.09,,,,,,,,,,2,206.19,2,,206.19,,,,,,,1,103.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,192.31,,,,,1,192.31,1,192.31,,,,,,,,,,1,192.31,1,,192.31,,,2,384.62,,,1,192.31,,,,,2,384.62,1,192.31,,,,,1,192.31,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,425.53,1,425.53,,,2,851.06,3,,1276.60,,,1,425.53,,,,,,,,,,,,,,,,,1,425.53,,,1,425.53,2,851.06,,,,,,,,
,,,,85+,2,1769.91,,,,,,,,,,,,,,,,,,1,884.96,2,,1769.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
