,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,456.62,,,,,,,,,2,,,,913.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,884.96,,,1,,,,884.96,,,2,1769.91,,,,,,,,,,1,884.96,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,造血系統及網狀內皮系統,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,77.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,115.14,,,1,57.57,,,,,,,,,,,,,,,,,,,,,3,172.71,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,1,,68.63,1,68.63,,,,,1,68.63,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,81.70,,,,,,,1,81.70,,,,,,2,163.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,98.81,,,,,,1,98.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,416.67,,,,,1,138.89,3,416.67,1,,,,138.89,1,138.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,111.86,1,111.86,,,,,2,223.71,,,,,,1,111.86,,,1,,111.86,,,1,111.86,,,,,,,,,1,111.86,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,115.74,1,115.74,2,,,,231.48,4,462.96,,,,,,,,2,231.48,1,115.74,,,1,115.74,1,115.74,,,,,,,,,,,,,,,,
,,,,70~74,2,267.02,,,,,,,1,133.51,,,,,,4,534.05,1,133.51,1,,133.51,,,,,,,,,1,133.51,,,,,1,133.51,,,,,,,,,,,,
,,,,75~79,,,,,,,,,3,583.66,1,,,,194.55,3,583.66,,,1,,194.55,3,583.66,,,1,194.55,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,408.16,2,816.33,,,,,,,,,,,,,,,,,1,408.16,,,,,,,,,1,408.16,,,,,,,,,,,,
,,,,85+,,,,,1,833.33,,,1,833.33,,,,,,,,,,2,,1666.67,,,,,1,833.33,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.43,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.41,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,67.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,116.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,67.25,,,,1,67.25,1,67.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,236.59,,,,,,,,,,,,,,1,78.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,3,275.99,1,92.00,,,,,,,,,,,,,,,,,,1,92.00,2,183.99,1,92.00,,,,,,,,
,,,,55~59,1,139.86,,,,,,,2,279.72,,,,,,,,,,,,,2,279.72,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,5,556.17,1,,,,111.23,2,222.47,1,111.23,,,,,,,,,,,,1,111.23,,,1,111.23,1,111.23,,,,,,,1,111.23,,,,
,,,,65~69,1,118.34,1,118.34,,,,,8,946.75,,,,,,1,118.34,,,,,,,,,,,,,,,,,,,,1,118.34,,,,,,,2,236.69,,,,
,,,,70~74,,,,,1,131.06,,,2,262.12,1,,,,131.06,1,131.06,1,131.06,,,,1,131.06,,,2,262.12,,,,,1,131.06,,,,,,,,,1,131.06,,,,,,
,,,,75~79,,,,,,,1,199.20,1,199.20,,,,,,,,1,199.20,1,,199.20,2,398.41,1,199.20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,362.32,,,1,362.32,,,,,,,,,,,,,1,362.32,,,,,,,,,,,,,1,362.32,,,,,,,1,362.32,,,,
,,,,85+,,,,,,,,,1,751.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,1,88.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,60.39,,,,,1,60.39,3,,,,181.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,131.67,,,,,,,,,,,,,,,,,,1,65.83,,,,,,,,,,,,,,,,
,,,,45~49,1,75.02,,,1,75.02,,,1,75.02,3,,,,225.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,90.66,,,,,,,1,90.66,1,,,,90.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,133.69,,,,,,,,,2,,,,267.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,117.37,1,,,,117.37,,,,,3,,352.11,1,117.37,1,117.37,1,117.37,,,,,,,,,,,1,117.37,,,,,,,,,,
,,,,65~69,1,120.19,,,,,,,,,5,,,,600.96,1,120.19,,,4,,480.77,,,,,,,1,120.19,,,1,120.19,,,2,240.38,1,120.19,,,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,396.83,,,,,6,,793.65,,,1,132.28,,,,,,,3,396.83,,,,,1,132.28,,,,,,,,,,
,,,,75~79,,,,,,,,,,,4,,,,735.29,,,1,183.82,1,,183.82,,,1,183.82,,,,,1,183.82,1,183.82,1,183.82,2,367.65,,,,,,,,,,,,
,,,,80~84,,,1,371.75,,,,,,,2,,,,743.49,,,2,743.49,2,,743.49,,,1,371.75,,,,,,,1,371.75,,,1,371.75,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,3,,,,2205.88,,,,,,,,,,,,,,,,,,,,,,1,735.29,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,25~29,2,144.30,,,,,,,1,72.15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.15,,,,,,,,,,,,
,,,,30~34,1,77.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,64.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.72,,,,,,,,,,,,,,,,,,
,,,,45~49,3,219.46,,,,,,,,,,,,,,1,73.15,,,,,,,,,,,,,,,,,,1,73.15,,,,,,,,,,,,,,
,,,,50~54,,,1,88.89,,,,,,,,,,,,,,,,,,,,,,,1,88.89,1,88.89,,,,,,,,,,,,,1,88.89,,,,,,
,,,,55~59,1,124.38,,,,,,,1,124.38,,,,,,1,124.38,1,124.38,,,,,,1,124.38,,,,,,,,,,,,,1,124.38,,,,,,,,,,
,,,,60~64,2,249.69,,,,,,,2,249.69,,,,,,,,1,124.84,,,,,,,,,,,,,,,,1,124.84,,,,,,,,,,,,,,
,,,,65~69,2,238.66,2,238.66,1,119.33,,,2,238.66,,,,,,,,1,119.33,,,,1,119.33,1,119.33,1,119.33,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,131.75,1,131.75,1,131.75,1,131.75,4,527.01,,,,,,,,4,527.01,,,,3,395.26,,,1,131.75,,,,,1,131.75,2,263.50,,,,,,,,,1,131.75,,,1,131.75
,,,,75~79,,,,,,,1,171.53,4,686.11,1,,,,171.53,2,343.05,5,857.63,1,,171.53,,,1,171.53,,,,,,,,,2,343.05,,,,,1,171.53,,,2,343.05,,,2,343.05
,,,,80~84,,,,,,,1,358.42,,,,,,,,2,716.85,1,358.42,,,,,,,,,,,,,,,,,,,,,,,,1,358.42,,,1,358.42,1,358.42
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,1,,,,89.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.40,,,,,,,1,77.40,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,161.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,130.04,,,,,,,,,1,,,,65.02,,,,,,,,,,,,,,,,,,,,,,1,65.02,,,,,,,,,,,,
,,,,40~44,1,63.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,72.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,83.61,,,,,3,,,,250.84,,,,,1,,83.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,228.05,,,,,1,,114.03,2,228.05,1,114.03,,,,,,,,,,,,,,,2,228.05,,,,,,,,
,,,,60~64,3,418.41,,,,,,,,,3,,,,418.41,,,1,139.47,3,,418.41,,,,,,,,,,,,,,,,,2,278.94,,,,,,,,,,
,,,,65~69,1,118.48,1,118.48,,,,,,,3,,,,355.45,,,,,,,,,,,,1,118.48,,,,,,,2,236.97,,,1,118.48,,,,,2,236.97,,,,
,,,,70~74,,,,,,,,,1,133.87,2,,,,267.74,,,3,401.61,3,,401.61,,,,,,,,,5,669.34,,,,,,,1,133.87,1,133.87,,,1,133.87,,,,
,,,,75~79,1,168.07,,,,,1,168.07,,,1,,,,168.07,1,168.07,1,168.07,4,,672.27,1,168.07,2,336.13,1,168.07,,,1,168.07,,,1,168.07,,,,,,,,,1,168.07,,,,
,,,,80~84,,,,,1,337.84,,,,,3,,,,1013.51,,,,,2,,675.68,,,,,,,1,337.84,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,653.59,,,,,,,,,2,,,,1307.19,,,,,1,,653.59,,,,,,,,,,,,,,,,,1,653.59,,,1,653.59,1,653.59,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,116.28,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,70.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.50,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.89,,,,,,,,,,,,
,,,,50~54,1,83.40,,,,,,,1,83.40,,,,,,,,,,1,,83.40,,,,,1,83.40,,,,,,,1,83.40,,,,,,,,,,,,,,
,,,,55~59,1,101.01,,,,,,,3,303.03,,,,,,4,404.04,1,101.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,3,437.96,,,,,,,,,,,,,,,,,,,1,145.99,,,,,,,1,145.99,,,,,,,,,,,,,,
,,,,65~69,,,,,1,121.95,1,121.95,4,487.80,,,,,,3,365.85,,,,,,2,243.90,,,1,121.95,,,,,,,,,,,1,121.95,,,,,,,,,,
,,,,70~74,1,132.28,1,132.28,,,1,132.28,5,661.38,,,,,,6,793.65,,,,,,1,132.28,1,132.28,1,132.28,,,1,132.28,,,,,2,264.55,2,264.55,,,,,,,,,,
,,,,75~79,,,,,1,172.12,1,172.12,1,172.12,,,,,,3,516.35,1,172.12,1,,172.12,,,,,3,516.35,,,,,1,172.12,,,,,2,344.23,,,,,,,,,,
,,,,80~84,,,,,1,292.40,1,292.40,1,292.40,,,,,,2,584.80,1,292.40,1,,292.40,1,292.40,,,2,584.80,,,,,,,,,,,1,292.40,,,,,,,,,,
,,,,85+,,,,,,,1,617.28,1,617.28,2,,,,1234.57,1,617.28,,,,,,,,,,,,,,,,,,,,,,1,617.28,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,1,88.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,74.57,,,,,,,,,,,,,,,,,,,,,,,1,74.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,63.05,,,,,,,,,,,,,,,,,,1,,63.05,,,,,,,,,,,,,,,,,1,63.05,,,,,,,,,,
,,,,45~49,1,71.63,,,,,,,,,2,,,,143.27,,,,,,,,,,,,,,1,71.63,1,71.63,,,,,,,,,,,,,,,,,,
,,,,50~54,3,241.55,,,,,,,,,,,,,,1,80.52,1,80.52,1,,80.52,,,,,,,,,1,80.52,,,,,,,,,,,,,,,,,,
,,,,55~59,2,190.11,,,,,,,1,95.06,5,,,,475.29,,,,,1,,95.06,,,,,1,95.06,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,147.28,,,1,147.28,,,2,294.55,,,,,,1,147.28,1,147.28,,,,,,1,147.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,121.65,1,121.65,,,,,,,2,,,,243.31,1,121.65,,,,,,1,121.65,1,121.65,,,,,,,,,,,,,,,,,,,2,243.31,,,,
,,,,70~74,,,,,,,,,2,271.37,1,,,,135.69,1,135.69,5,678.43,,,,,,1,135.69,,,,,2,271.37,,,1,135.69,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,340.14,1,170.07,,,,,,1,170.07,4,680.27,,,,,,,,,,1,170.07,1,170.07,,,,,1,170.07,,,,,1,170.07,2,340.14,,,,
,,,,80~84,,,,,,,,,,,1,,,,284.90,3,854.70,1,284.90,,,,,,,,,,,,2,569.80,1,284.90,,,,,,,1,284.90,,,,,,,,
,,,,85+,,,,,,,,,1,537.63,2,,,,1075.27,,,,,,,,1,537.63,,,,,,,,,,,,,1,537.63,,,,,,,1,537.63,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,2,168.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,78.80,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.80,,,,,1,78.80,,,,,,,,,,,,,,
,,,,40~44,,,1,65.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,69.35,,,,,,,1,69.35,1,,,,69.35,1,69.35,,,,,,2,138.70,,,,,,,,,1,69.35,1,69.35,,,,,,,,,,,,,,
,,,,50~54,1,76.51,,,1,76.51,,,2,153.02,2,,,,153.02,2,153.02,,,,,,,,,,,,,,1,76.51,,,,,,,,,,,,,,,,,,
,,,,55~59,3,278.55,,,,,,,1,92.85,,,,,,,,,,,,,1,92.85,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,140.25,,,,,,,,,,,,,,1,140.25,,,,,,,,,,,,1,140.25,,,,,,,1,140.25,,,,,,,,,,,,
,,,,65~69,,,,,2,256.41,,,2,256.41,2,,,,256.41,2,256.41,,,,,,,,,,1,128.21,2,256.41,,,1,128.21,,,,,,,,,,,,,,,,
,,,,70~74,2,271.74,,,,,,,1,135.87,3,,,,407.61,3,407.61,2,271.74,,,,,,1,135.87,,,3,407.61,1,135.87,,,,,1,135.87,,,,,,,,,,,,
,,,,75~79,1,165.02,,,1,165.02,1,165.02,1,165.02,1,,,,165.02,6,990.10,1,165.02,,,,,,,,,,2,330.03,,,,,,,3,495.05,,,,,,,,,,,,
,,,,80~84,,,,,1,260.42,1,260.42,3,781.25,,,,,,1,260.42,,,,,,,,,,,,1,260.42,,,,,,,3,781.25,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,1041.67,,,,,,2,1041.67,,,2,,1041.67,,,1,520.83,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,食道,,胰,,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,1,107.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,81.70,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.70,,,,,,,,,,,,,,,,
,,,,35~39,1,85.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,66.49,,,,,,,1,66.49,,,,,,,,,,,,,1,66.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,67.80,1,67.80,,,,,,,,,,,,,,,,,,,1,67.80,,,1,67.80,,,,,,,,,,,,,,,,,,
