,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,28.15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.15,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,26.80,,,1,26.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,27.93,,,,,,,,,,,,,,,,1,27.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,34.58,,,,,,,,,1,,,,34.58,,,,,,,,,,1,34.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,99.16,,,,,,,,,,,,,,,,1,49.58,,,,,,,,,,,,,,,,,,1,49.58,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,87.49,1,87.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,82.64,,,,,,,,,2,,,,165.29,1,82.64,,,,,,1,82.64,1,82.64,,,,,1,82.64,,,1,82.64,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,3,,,,271.99,2,181.32,2,181.32,1,,90.66,2,181.32,1,90.66,,,1,90.66,2,181.32,,,1,90.66,,,,,2,181.32,,,,,,,,,,,,,,,,
,,,,65~69,,,2,165.02,,,,,1,82.51,2,,,,165.02,,,2,165.02,1,,82.51,2,165.02,,,1,82.51,,,2,165.02,,,,,,,,,3,247.52,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,208.77,7,730.69,,,,,,1,104.38,,,,,,,,,,,,,,,2,208.77,,,,,,,,,,,,,,,,
,,,,75~79,,,1,204.92,,,2,409.84,,,1,,,,204.92,1,204.92,2,409.84,,,,,,,,,,,,1,204.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,2,738.01,,,,,,,,,,,,,,4,1476.01,,,,,,1,369.00,,,,,,,,,,,,,1,369.00,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,793.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,28.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,61.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,26.53,,,,,,,,1,26.53,,,,,,,,,,,,,,,,,,,,,,,,1,26.53,,,,,,,,,,,,,,,,
,,,,35~39,,,1,27.19,,,,,,,,,,,,2,54.38,,,,,,1,27.19,,,1,27.19,,,,,,,,,,,,,1,27.19,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,31.97,1,31.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,184.08,,,,,,,,,,,,,,1,46.02,,,,,,,,,,,,,,,,1,46.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,82.92,,,,,,,,,,,,,,2,165.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,79.68,,,2,159.36,,,,,,,,,,,,,,,,,1,79.68,,,,,,,,,1,79.68,,,1,79.68,,,,,,,2,159.36,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,3,282.49,,,2,,188.32,2,188.32,,,1,94.16,,,,,,,,,1,94.16,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,4,344.23,1,86.06,1,,86.06,4,344.23,,,1,86.06,,,2,172.12,1,86.06,1,86.06,,,1,86.06,,,,,1,86.06,,,,,,,,,,,,
,,,,70~74,,,,,2,191.94,,,1,95.97,,,,,,1,95.97,,,,,,4,383.88,1,95.97,,,2,191.94,,,,,,,,,1,95.97,,,1,95.97,2,191.94,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,184.50,,,,,,3,553.51,,,,,,,,,1,184.50,,,,,1,184.50,,,,,2,369.00,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,4,1454.55,,,,,,2,727.27,,,1,363.64,,,,,,,,,,,,,,,,,1,363.64,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,746.27,,,,,,,,,,2,1492.54,,,,,,,,,,,,,,,,,1,746.27,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,2,59.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.51,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,28.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,31.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.73,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,30.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,1,31.78,,,,,,,,,,,,,,,,,,,,,1,31.78,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,27.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,26.45,,,,,1,26.45,,,1,,,,26.45,,,,,,,,,,,,1,26.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,61.61,,,,,,,,,2,,,,61.61,,,,,,,,,,1,30.81,,,,,,,,,,,,,,,,,,,,,,,1,30.81,,,,,,,,
,,,,45~49,1,41.61,,,,,,,,,5,,,,208.07,,,1,41.61,1,,41.61,1,41.61,2,83.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,76.28,,,,,,,,,,,,,,,,,,1,,76.28,1,76.28,2,152.56,,,,,,,,,1,76.28,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,160.13,,,1,80.06,,,,1,80.06,,,,,,,,,,,,,,,,,,,,,,,1,80.06,,,,,,,,,,
,,,,60~64,3,287.36,,,,,,,,,,,,,,,,,,2,,191.57,,,,,,,1,95.79,,,,,,,1,95.79,,,1,95.79,,,,,,,,,,,1,95.79,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,88.26,4,,353.05,,,3,264.78,,,,,,,,,,,,,,,,,,,,,1,88.26,,,,,,,,,,
,,,,70~74,,,1,91.07,,,,,1,91.07,1,,,,91.07,,,5,455.37,8,,728.60,,,1,91.07,1,91.07,,,,,,,,,2,182.15,2,182.15,,,,,,,1,91.07,,,1,91.07,1,91.07,,,,
,,,,75~79,1,164.20,1,164.20,,,,,1,164.20,1,,,,164.20,,,,,2,,328.41,,,,,,,1,164.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,375.94,,,1,375.94,1,375.94,,,2,,,,751.88,,,1,375.94,2,,751.88,,,1,375.94,,,1,375.94,,,1,375.94,,,,,,,,,,,,,,,,,1,375.94,,,,,,
,,,,85+,,,1,689.66,,,,,,,1,,,,689.66,,,1,689.66,1,,689.66,,,,,,,,,,,,,,,1,689.66,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,29.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,29.12,,,,,,1,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,32.79,,,,,,,1,32.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,2,55.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,52.99,,,,,,,3,79.49,,,,,,,,1,26.50,1,,26.50,,,,,,,,,,,,,,,,,1,26.50,,,,,,,,,,,,,,,,,,
,,,,40~44,2,60.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,60.11,,,,,,,1,30.06,,,,,,,,,,,,,,,,,,
,,,,45~49,2,75.87,,,,,,,1,37.94,,,,,,,,,,,,,1,37.94,,,,,,,1,37.94,1,37.94,,,,,1,37.94,,,,,,,,,,,,,,,,,,
,,,,50~54,1,66.62,,,,,,,,,,,,,,,,,,2,,133.24,1,66.62,1,66.62,,,,,1,66.62,,,,,,,1,66.62,1,66.62,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,172.27,,,2,172.27,,,,,,,,1,86.13,,,,2,172.27,,,,,1,86.13,1,86.13,,,,,,,1,86.13,,,,,,,,,,,,,,,,,,
,,,,60~64,1,89.13,,,,,,,,,,,,,,,,,,,,,1,89.13,,,,,,,,,,,,,,,,,,,1,89.13,,,,,,,,,,,,,,
,,,,65~69,,,1,96.34,,,,,3,289.02,,,,,,,,,,8,,770.71,1,96.34,1,96.34,,,,,,,,,1,96.34,1,96.34,,,1,96.34,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,270.03,,,,,,,,,,1,,90.01,1,90.01,1,90.01,1,90.01,,,2,180.02,,,,,,,,,,,5,450.05,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,150.15,,,,,,,,,,,,4,,600.60,1,150.15,,,,,,,1,150.15,,,,,,,,,,,1,150.15,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,355.87,,,,,,,,,,2,,711.74,,,,,,,,,1,355.87,,,,,,,,,,,1,355.87,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,632.91,,,,,1,,632.91,,,,,,,,,,,,,,,,,,,,,1,632.91,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,1,29.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.84,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,28.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.80,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,25.87,,,,,,,,,,1,25.87,,,,,,,,,,,,,,,,,,,2,51.73,,,,,,,,,,
,,,,40~44,,,,,,,,,1,29.38,,,,,,,,,,1,,29.38,,,,,,,,,,,,,,,1,29.38,,,,,,,,,1,29.38,,,,,,,,,,
,,,,45~49,1,36.32,,,,,,,3,108.97,,,,,,,,,,,,,,,,,2,72.65,,,,,,,,,,,,,,,1,36.32,1,36.32,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,57.11,1,57.11,1,57.11,,,,,,1,57.11,,,1,57.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,89.85,,,,,,1,89.85,1,89.85,,,,,,1,89.85,,,1,89.85,,,1,89.85,,,,,,,,,,,,,1,89.85,,,,,,,,,,
,,,,60~64,,,1,87.41,,,,,2,174.83,,,,,,,,2,174.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.41,,,,,,
,,,,65~69,1,97.75,,,,,,,2,195.50,,,,,,,,5,488.76,,,,,,2,195.50,2,195.50,,,1,97.75,,,1,97.75,,,,,,,1,97.75,,,1,97.75,,,1,97.75,,,,,,
,,,,70~74,2,181.32,1,90.66,1,90.66,1,90.66,3,271.99,,,,,,1,90.66,4,362.65,,,,,,3,271.99,,,1,90.66,,,,,1,90.66,,,1,90.66,,,,,1,90.66,,,,,2,181.32,,,,,,
,,,,75~79,1,144.30,,,,,,,1,144.30,,,,,,1,144.30,4,577.20,,,,,,2,288.60,,,1,144.30,1,144.30,,,1,144.30,,,,,,,,,1,144.30,,,1,144.30,1,144.30,,,,,,
,,,,80~84,,,1,289.02,,,,,,,,,,,,1,289.02,1,289.02,,,,,,1,289.02,,,,,,,,,,,,,,,,,,,,,,,,,1,289.02,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,591.72,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他神經系統,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,1,,,,32.12,,,,,,,,,,,,,,1,32.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,29.43,,,,,,,,,,,,,,,,,,,,,,1,29.43,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,31.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.52,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,2,58.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,80.34,,,,,1,26.78,1,26.78,,,,,,,,4,107.12,,,,,,1,26.78,,,,,1,26.78,1,26.78,,,,,,,,,1,26.78,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.22,,,,,1,28.22,,,,,,,,,,,,,,,,,,,1,28.22,,,,
,,,,45~49,1,34.60,,,,,,,,,,,,,,,,1,34.60,,,,,,,,,,,,1,34.60,1,34.60,,,,,,,,,,,,,,,,,1,34.60,,,,,,
,,,,50~54,1,50.53,,,,,,,,,,,,,,,,1,50.53,1,,50.53,,,,,,,,,1,50.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,89.05,,,,,,,,,,,,,,,,3,267.14,,,,1,89.05,,,,,,,,,,,,,,,,,1,89.05,2,178.09,,,,,,,,,,,,,,
,,,,60~64,1,84.96,,,,,,,,,,,,,,1,84.96,2,169.92,,,,1,84.96,,,,,,,,,1,84.96,,,,,,,,,1,84.96,,,,,,,,,,,1,84.96,,
,,,,65~69,,,,,2,200.40,,,,,,,,,,,,3,300.60,,,,,,1,100.20,,,,,3,300.60,1,100.20,1,100.20,,,,,,,1,100.20,,,,,,,,,,,1,100.20,2,200.40
,,,,70~74,,,1,97.94,1,97.94,,,1,97.94,,,,,,,,3,293.83,,,,4,391.77,4,391.77,,,,,1,97.94,,,1,97.94,,,,,1,97.94,2,195.89,1,97.94,,,,,,,,,,,1,97.94
,,,,75~79,1,130.38,,,1,130.38,,,,,,,,,,,,1,130.38,,,,,,4,521.51,,,,,2,260.76,2,260.76,,,,,,,,,2,260.76,,,1,130.38,,,1,130.38,,,1,130.38,3,391.13
,,,,80~84,,,,,,,,,,,,,,,,,,1,288.18,,,,,,3,864.55,,,,,1,288.18,,,,,,,,,,,,,,,,,1,288.18,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1169.59,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,胰,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,31.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.69,,,,,,,,,,,,,,,,
,,,,35~39,1,27.20,,,,,,,,,1,,,,27.20,,,,,,,,,,,,1,27.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,55.45,,,,,,,,,1,,,,27.72,,,,,,,,,,,,1,27.72,,,,,,,,,,,,,1,27.72,1,27.72,,,,,,,,,,,,,,
,,,,45~49,2,64.66,,,,,,,,,2,,,,64.66,,,1,32.33,2,,64.66,1,32.33,,,,,,,1,32.33,,,,,,,1,32.33,,,1,32.33,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,2,,,,93.07,,,1,46.53,2,,93.07,1,46.53,,,,,,,,,,,1,46.53,1,46.53,1,46.53,,,,,,,,,,,,,,,,,,
,,,,55~59,2,173.61,,,,,1,86.81,,,,,,,,,,,,1,,86.81,,,,,,,1,86.81,,,,,,,1,86.81,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,247.73,,,,,,,,,2,,,,165.15,,,1,82.58,,,,,,,,,,,,,,1,82.58,,,,,,,,,2,165.15,,,,,,,,,,,,,,
,,,,65~69,,,1,102.56,,,,,,,4,,,,410.26,,,4,410.26,2,,205.13,2,205.13,,,,,,,,,,,1,102.56,,,1,102.56,,,1,102.56,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,101.01,,,,,10,,1010.10,2,202.02,,,,,,,,,,,2,202.02,,,,,,,,,,,3,303.03,,,,,,,,,,
,,,,75~79,,,,,1,122.55,,,1,122.55,1,,,,122.55,,,2,245.10,5,,612.75,1,122.55,1,122.55,,,,,,,,,,,,,,,,,,,1,122.55,2,245.10,,,,,,,,,,
,,,,80~84,1,259.74,1,259.74,,,,,,,,,,,,,,,,1,,259.74,2,519.48,,,1,259.74,,,1,259.74,,,,,,,,,1,259.74,,,,,1,259.74,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,571.43,3,,1714.29,,,,,,,,,,,,,2,1142.86,,,,,,,,,,,1,571.43,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
