,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.88,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,,18.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,17.35,,,,,,,,,,,,,,,,,,,,2,,34.69,,,,,,1,17.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,51.33,,,,,,,,,,,,,,,,,,,,1,,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,36.89,,,,,1,18.44,1,18.44,,,,,,,,,,,,3,,55.33,,,,,,,,,,,,,,,,,,,,,,,,1,18.44,,,,,1,18.44,1,18.44,,,,,,,,,,,,,,
,,,,45~49,6,122.85,,,,,,,1,20.48,,,,,,1,,20.48,,,,5,,102.38,2,,40.95,1,20.48,,,1,20.48,1,20.48,2,40.95,3,61.43,,,,,2,40.95,1,20.48,,,1,20.48,,,,,,,,,,,,,,,,,,,,
,,,,50~54,7,212.96,,,,,,,1,30.42,,,,,,,,,,,,7,,212.96,2,,60.85,2,60.85,,,,,,,1,30.42,,,,,,,,,,,,,,,,,,,1,30.42,,,,,,,,,,,,,,
,,,,55~59,5,196.93,,,1,39.39,,,,,1,,,,39.39,,,,,,,14,,551.40,2,,78.77,,,,,,,,,1,39.39,,,,,,,,,,,,,,,,,,,,,1,39.39,,,,,,,,,,,,
,,,,60~64,6,249.38,,,,,,,,,1,,,,41.56,2,,83.13,,,,13,,540.32,3,,124.69,4,166.25,,,,,2,83.13,1,41.56,1,41.56,,,2,83.13,1,41.56,,,1,41.56,,,,,,,1,41.56,,,1,41.56,,,,,,,,,,
,,,,65~69,4,197.14,1,49.29,,,,,,,1,,,,49.29,1,,49.29,,,,12,,591.42,3,,147.86,7,345.00,,,,,1,49.29,2,98.57,2,98.57,,,,,3,147.86,,,,,1,49.29,,,1,49.29,1,49.29,1,49.29,3,147.86,,,,,,,,,,
,,,,70~74,1,64.68,,,1,64.68,,,,,,,,,,1,,64.68,1,,64.68,14,,905.56,2,,129.37,6,388.10,,,,,3,194.05,1,64.68,,,1,64.68,1,64.68,1,64.68,,,,,1,64.68,,,2,129.37,,,1,64.68,3,194.05,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,106.38,,,,5,,531.91,1,,106.38,6,638.30,,,,,3,319.15,1,106.38,2,212.77,,,,,1,106.38,,,1,106.38,,,,,,,,,,,4,425.53,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,239.81,,,,,,,3,,719.42,,,,3,719.42,,,,,1,239.81,,,1,239.81,,,,,1,239.81,,,,,,,,,,,,,2,479.62,1,239.81,,,,,,,,,,
,,,,85+,,,,,1,518.13,,,,,,,,,,,,,,,,1,,518.13,2,,1036.27,,,,,,,,,,,,,,,,,1,518.13,,,,,,,,,,,,,,,1,518.13,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.46,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,18.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,15.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,17.64,,,,,,,1,17.64,,,,,,1,,17.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.64,,,,,,
,,,,30~34,2,35.71,,,1,17.86,,,,,1,,,,17.86,,,,,,,,,,,,,,,1,17.86,,,,,,,,,,,,,,,,,1,17.86,1,17.86,,,,,1,17.86,,,,,,,,,,,,,,
,,,,35~39,1,16.89,,,,,,,,,1,,,,16.89,,,,1,,16.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.89,,,,,,
,,,,40~44,2,36.40,,,,,1,18.20,,,,,,,,1,,18.20,1,,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.20,,,,,,,1,18.20,,,,,,,,,,,,,,
,,,,45~49,5,99.78,1,19.96,,,,,,,,,,,,,,,8,,159.65,,,,,,,4,79.82,,,,,,,2,39.91,1,19.96,,,,,,,,,,,,,,,2,39.91,,,,,,,,,,,,,,,,
,,,,50~54,1,27.10,,,,,,,,,,,,,,,,,7,,189.70,,,,1,,27.10,2,54.20,,,,,2,54.20,1,27.10,,,,,1,27.10,,,,,,,,,,,2,54.20,2,54.20,,,1,27.10,3,81.30,2,54.20,,,,,,
,,,,55~59,1,40.90,,,,,,,,,1,,,,40.90,,,,3,,122.70,,,,4,,163.60,3,122.70,,,,,1,40.90,,,,,,,1,40.90,,,,,1,40.90,2,81.80,,,,,,,,,,,3,122.70,1,40.90,,,,,,
,,,,60~64,5,202.76,,,,,,,,,,,,,,,,,15,,608.27,1,,40.55,2,,81.10,5,202.76,1,40.55,1,40.55,2,81.10,3,121.65,,,1,40.55,,,1,40.55,1,40.55,,,3,121.65,,,1,40.55,1,40.55,,,,,2,81.10,,,1,40.55,,,2,81.10
,,,,65~69,3,149.40,1,49.80,,,1,49.80,,,2,,,,99.60,,,,12,,597.61,,,,4,,199.20,5,249.00,,,,,2,99.60,1,49.80,,,2,99.60,,,,,,,,,,,1,49.80,,,1,49.80,,,,,2,99.60,,,,,,,3,149.40
,,,,70~74,2,126.18,,,,,,,,,,,,,,,,,12,,757.10,,,,3,,189.27,8,504.73,,,,,2,126.18,1,63.09,,,1,63.09,,,,,,,,,4,252.37,,,,,,,,,,,6,378.55,1,63.09,,,,,2,126.18
,,,,75~79,,,,,,,1,102.04,,,1,,,,102.04,,,,3,,306.12,,,,,,,3,306.12,,,,,1,102.04,1,102.04,,,,,,,,,,,,,,,,,1,102.04,,,,,,,3,306.12,,,,,1,102.04,2,204.08
,,,,80~84,,,,,,,,,,,,,,,,,,,2,,412.37,,,,,,,2,412.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,412.37,1,206.19
,,,,85+,,,1,467.29,,,,,,,,,,,,,,,1,,467.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,男性乳房,,,肝及肝內膽管,,,其他內分泌腺,,,其他男性生殖器官,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.70,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,,17.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.31,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,15.93,,,,,,,,,,,,,,,,,,,,,1,15.93,,,,,,,,,,,,,,,,,1,15.93,,,,,,,,,,,,,,,,
,,,,25~29,1,17.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,18.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,51.24,,,,,1,17.08,1,17.08,,,,,,,,,2,,34.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,89.88,,,,,,,,,,,,,,,,,4,,71.90,,,,,,,1,17.98,1,17.98,1,17.98,,,1,17.98,,,1,17.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,121.31,1,20.22,,,,,2,40.44,,,,,,,,,7,,141.53,,,,,,,,,2,40.44,1,20.22,,,,,,,1,20.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,125.22,,,,,,,,,1,,,,25.04,,,,11,,275.48,,,,,,,,,,,,,,,1,25.04,2,50.09,,,,,,,2,50.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,161.42,,,,,,,,,,,,,,,,,10,,403.55,,,,1,,40.36,,,4,161.42,3,121.07,,,2,80.71,,,,,,,,,1,40.36,,,,,,,,,,,1,40.36,,,,,,,,,,,,
,,,,60~64,4,162.73,,,3,122.05,,,,,,,,,,,,,10,,406.83,,,,,,,,,2,81.37,3,122.05,,,,,2,81.37,1,40.68,,,,,2,81.37,,,,,,,,,2,81.37,4,162.73,1,40.68,,,1,40.68,,,,,,
,,,,65~69,1,49.24,,,2,98.47,,,3,147.71,,,,,,,,,12,,590.84,,,,,,,,,2,98.47,3,147.71,,,,,1,49.24,,,,,1,49.24,1,49.24,1,49.24,2,98.47,,,,,,,2,98.47,2,98.47,1,49.24,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,189.87,1,,63.29,9,,569.62,,,,,,,,,2,126.58,7,443.04,,,,,1,63.29,1,63.29,,,1,63.29,3,189.87,,,1,63.29,,,,,,,,,,,,,3,189.87,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,4,,384.99,,,,,,,,,,,5,481.23,1,96.25,1,96.25,,,2,192.49,,,1,96.25,4,384.99,,,,,1,96.25,,,,,2,192.49,,,,,4,384.99,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,5,,967.12,,,,,,,,,3,580.27,5,967.12,,,2,386.85,1,193.42,,,,,,,,,,,,,1,193.42,,,,,1,193.42,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,420.17,,,,,,,,,,,1,420.17,,,1,420.17,,,,,,,2,840.34,1,420.17,,,,,1,420.17,,,,,1,420.17,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他男性生殖器官,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,2,39.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,,16.37,,,,,,,,,,,,,,,,,,,,,1,16.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,17.04,,,,,,1,,17.04,,,,,,,,,,,,,,,,,,,,,,1,17.04,,,,,,,1,17.04,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.75,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,17.22,,,,,1,17.22,,,,,,,,1,,17.22,,,,1,,17.22,,,,,,1,17.22,,,,,,,,,,,,,,,,,,,1,17.22,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,106.14,,,,,,,,,,,,,,4,,70.76,,,,,,,1,,17.69,,,1,17.69,1,17.69,,,1,17.69,,,1,17.69,,,1,17.69,,,1,17.69,1,17.69,,,,,,,,,,,,,,,,,,,,
,,,,45~49,7,138.64,1,19.81,,,,,,,,,,,,8,,158.45,,,,1,,19.81,2,,39.61,,,,,3,59.42,,,,,,,,,,,,,,,,,1,19.81,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,96.08,,,1,24.02,,,,,,,,,,9,,216.19,,,,,,,6,,144.13,,,1,24.02,1,24.02,,,,,1,24.02,3,72.06,,,,,1,24.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,114.99,1,38.33,2,76.66,,,,,1,,,,38.33,16,,613.26,,,,,,,2,,76.66,,,,,,,1,38.33,,,,,1,38.33,,,3,114.99,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,123.10,,,,,,,,,1,,,,41.03,15,,615.51,,,,3,,123.10,4,,164.14,,,2,82.07,,,,,,,,,2,82.07,,,1,41.03,,,2,82.07,,,1,41.03,,,,,,,,,,,,,,,,,,
,,,,65~69,3,147.86,,,1,49.29,,,,,,,,,,13,,640.71,,,,,,,6,,295.71,,,1,49.29,1,49.29,,,,,,,4,197.14,,,,,1,49.29,1,49.29,,,,,1,49.29,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,60.42,,,1,60.42,1,,,,60.42,13,,785.50,,,,2,,120.85,3,,181.27,,,5,302.11,,,1,60.42,,,2,120.85,3,181.27,,,,,,,3,181.27,,,,,1,60.42,,,,,,,,,,,,,,,,
,,,,75~79,2,182.15,,,2,182.15,,,1,91.07,,,,,,9,,819.67,,,,5,,455.37,2,,182.15,,,2,182.15,,,,,,,,,3,273.22,,,,,,,,,1,91.07,,,1,91.07,,,,,,,,,,,,,,,,
,,,,80~84,,,1,176.06,,,,,,,,,,,,3,,528.17,,,,1,,176.06,1,,176.06,1,176.06,1,176.06,,,1,176.06,,,,,4,704.23,,,,,,,1,176.06,,,,,2,352.11,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,393.70,,,,,,,1,,393.70,,,1,393.70,,,1,393.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,,其他男性生殖器官,,,其他神經系統,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.01,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,,17.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.77,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,16.88,,,,,,,,,,,,,,,,,,,1,16.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,32.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.50,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,18.89,,,,,,,2,37.78,,,,,,,,,,,,,,,,,,,,1,18.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,5,87.12,,,,,,,,,1,,,,17.42,,,,2,,34.85,,,,,,,,,,,,,,,1,17.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,17.42,,,1,17.42,,,,,,,,,,,,,4,,69.66,,,,1,,17.42,,,1,17.42,,,,,,,2,34.83,1,17.42,1,17.42,,,,,,,1,17.42,1,17.42,,,,,1,17.42,,,1,17.42,1,17.42,,,,,,
,,,,45~49,6,117.58,,,1,19.60,,,,,,,,,,,,,7,,137.17,,,,,,,,,1,19.60,,,2,39.19,,,2,39.19,1,19.60,1,19.60,,,1,19.60,1,19.60,,,,,,,,,,,2,39.19,1,19.60,,,,,,,,
,,,,50~54,10,226.60,1,22.66,,,1,22.66,,,1,,,,22.66,,,,10,,226.60,,,,,,,1,22.66,1,22.66,1,22.66,,,,,4,90.64,,,,,,,,,3,67.98,,,,,1,22.66,,,1,22.66,,,1,22.66,,,,,,,,
,,,,55~59,3,108.23,,,,,,,,,1,,,,36.08,,,,7,,252.53,,,,,,,,,,,2,72.15,,,,,,,,,,,,,,,1,36.08,,,,,1,36.08,,,,,,,,,,,,,1,36.08,,
,,,,60~64,1,40.90,,,1,40.90,1,40.90,,,,,,,,,,,12,,490.80,,,,,,,,,1,40.90,2,81.80,,,,,,,,,,,,,,,2,81.80,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,5,245.22,1,49.04,1,49.04,,,1,49.04,1,,,,49.04,,,,13,,637.57,,,,,,,,,2,98.09,2,98.09,,,1,49.04,1,49.04,1,49.04,,,2,98.09,1,49.04,3,147.13,,,1,49.04,,,,,,,1,49.04,1,49.04,,,,,,,,
,,,,70~74,3,178.78,,,2,119.19,,,,,1,,,,59.59,1,,59.59,12,,715.14,,,,,,,,,,,3,178.78,2,119.19,2,119.19,1,59.59,1,59.59,,,,,2,119.19,5,297.97,,,1,59.59,,,,,,,,,,,,,2,119.19,3,178.78,,
,,,,75~79,2,172.71,,,,,,,,,,,,,,,,,10,,863.56,,,,,,,,,1,86.36,4,345.42,,,4,345.42,,,,,,,1,86.36,,,1,86.36,,,1,86.36,,,,,,,,,1,86.36,,,,,2,172.71,,
,,,,80~84,,,,,,,,,,,,,,,,1,,161.55,3,,484.65,,,,,,,,,2,323.10,1,161.55,1,161.55,,,1,161.55,,,,,,,,,2,323.10,,,,,,,,,,,,,,,,,,,3,484.65,,
,,,,85+,,,,,,,,,,,,,,,,,,,2,,754.72,,,,,,,,,,,1,377.36,,,1,377.36,,,1,377.36,,,,,,,,,,,,,,,,,,,1,377.36,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,其他內分泌腺,,,其他男性生殖器官,,,其他神經系統,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,15~19,,,,,,,,,,,1,,,,20.09,,,,,,,,,,,,,1,20.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.09,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,15.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.78,,,,,,,,,,,,,,,,,,,,
